feature,seed,"(0, 1)_(0, 2)_(1, 1)_(1, 2)_(2, 0)_nan_nan_nan_nan","(0, 1)_(0, 2)_(1, 2)_(2, 0)_nan_nan_nan_nan_nan","(0, 1)_(2, 1)_nan_nan_nan_nan_nan_nan_nan","(0, 0)_(0, 2)_(1, 0)_(1, 1)_(1, 2)_(2, 0)_(2, 1)_nan_nan","(0, 1)_(0, 2)_(1, 1)_(1, 2)_(2, 0)_(2, 1)_nan_nan_nan","(1, 0)_(1, 2)_nan_nan_nan_nan_nan_nan_nan","(0, 0)_(0, 1)_(1, 2)_(2, 0)_(2, 1)_nan_nan_nan_nan","(0, 1)_(1, 0)_(2, 1)_nan_nan_nan_nan_nan_nan","(0, 1)_(0, 2)_(1, 0)_(1, 1)_(1, 2)_(2, 0)_(2, 1)_(2, 2)_nan","(0, 1)_(0, 2)_(2, 0)_(2, 2)_nan_nan_nan_nan_nan","(0, 2)_(1, 1)_(1, 2)_(2, 0)_(2, 1)_(2, 2)_nan_nan_nan","(0, 2)_(1, 0)_(1, 2)_(2, 1)_nan_nan_nan_nan_nan","(0, 1)_(0, 2)_(1, 2)_nan_nan_nan_nan_nan_nan","(0, 2)_(1, 0)_(1, 2)_nan_nan_nan_nan_nan_nan","(0, 1)_(1, 0)_(1, 2)_nan_nan_nan_nan_nan_nan","(0, 0)_(0, 1)_(1, 0)_(1, 1)_(1, 2)_(2, 1)_(2, 2)_nan_nan","(0, 0)_(0, 1)_(0, 2)_(2, 1)_(2, 2)_nan_nan_nan_nan","(0, 2)_(1, 2)_(2, 1)_nan_nan_nan_nan_nan_nan","(0, 2)_(1, 0)_(1, 1)_(1, 2)_(2, 1)_nan_nan_nan_nan","(0, 2)_(1, 0)_(2, 0)_nan_nan_nan_nan_nan_nan","(0, 0)_(0, 2)_(1, 0)_(1, 1)_(1, 2)_(2, 0)_nan_nan_nan","(0, 1)_(0, 2)_nan_nan_nan_nan_nan_nan_nan","(0, 0)_(0, 1)_(1, 0)_(1, 1)_(1, 2)_(2, 1)_nan_nan_nan","(0, 1)_(1, 2)_(2, 2)_nan_nan_nan_nan_nan_nan","(0, 1)_(0, 2)_(1, 0)_(1, 2)_nan_nan_nan_nan_nan","(2, 0)_(2, 1)_nan_nan_nan_nan_nan_nan_nan","(0, 2)_(1, 0)_(2, 0)_(2, 1)_nan_nan_nan_nan_nan","(0, 1)_(0, 2)_(2, 1)_nan_nan_nan_nan_nan_nan","(0, 2)_(1, 0)_(1, 2)_(2, 2)_nan_nan_nan_nan_nan","(0, 0)_(0, 1)_(1, 1)_(1, 2)_(2, 0)_(2, 1)_nan_nan_nan"
30,11,-0.015689427732160685,0.1178283541414784,13.825462190999474,-0.01514773020518663,0.012074971756558247,-25.416999133781005,0.10434874583541073,-0.346231800101452,-0.05877832561256874,-0.5612745461542616,-0.04902721397557567,0.08119828386482604,0.4648269192488731,0.5065210540919662,0.8370593555232689,0.003920789591938988,-0.02664405741663283,0.5058455226126646,-0.017245920703442212,0.556360662179596,-0.03296261766045953,5.301979868264309,0.12206740731860509,-0.3115849116015678,0.2226430990634177,-32.400565653288126,0.07206873510535289,0.3025092307373145,-0.15281344399683416,0.04538024343092193
PC30,11,-0.0018311674724717873,-0.0029398020071643893,-0.18922680556327467,0.0005284610412886806,0.0028904310620229768,-0.10985953625960414,-0.00023279407935473362,-0.04151678679561199,-0.0009330587598054147,-0.013083382163565542,-0.0004650278094226104,-0.0009411076567232013,-0.015727979532321218,-0.0068444666842032926,-0.03579732471352841,0.00035081503979758307,0.0017569920721041917,-0.029077284447614014,-0.0005532495219314275,-0.01741951826995158,0.0006768373384109399,-0.35031286193672073,0.0021027257763442334,-0.003375630939719679,-0.009548605288938364,-0.2412108299593299,-0.002831856927039132,-0.004125850170703781,-0.000773025024876948,0.00041423843578371677
PC72,11,0.0014148372560268015,0.008432329025666638,-0.40850383848696037,0.0014462009767287293,0.001448649629699121,0.14205022310707419,-0.005607510217710896,0.006367114870547312,-0.0006011163266795979,0.03084142913521478,-0.00017051052083752197,0.0027455527478132445,0.03705857986692096,0.017061283706496268,-0.02185704871950831,-0.00259990595648005,-0.002096550461320737,0.052733248672106096,0.0054335480603794365,0.007707497697208687,0.0019026821979662503,-0.12067162846242302,-0.0027819581780443364,0.006063793191104695,0.017125698997703262,-1.1866223487511431,0.0030373171973721953,0.010429919562642727,0.0007478148476797494,-0.0008251210822434137
53,11,-0.00015242272702571693,-0.04961685302088323,-4.683221066961172,0.01694101595792918,-0.02553767313982129,3.5539842920990807,-0.023862370252203096,-0.5775563489253649,0.028784957239217673,0.5458726450006561,0.05719940682443771,-0.033672164378444065,0.15064533149464132,-0.24004135815441163,-0.2873603432346511,-0.017983191354604217,-0.03896085448086229,-0.11118507631156223,0.04191046909751685,-0.7001528329944936,0.020647871822921302,-0.21117059998620777,0.005551435073782533,0.6294204159816582,-0.0647141221366588,-33.87622430280678,-0.02280940300708442,-0.4347488001204886,0.1767481060390701,-0.010753566473788178
PC34,11,0.0006613993454195451,0.0028091406029823966,0.12723328243703272,-0.00020399262756603804,-0.00037282797704280815,0.18128157935373146,7.60787264910404e-05,0.012608889935460907,0.00018388784502653956,0.0069236810059822105,0.000511483084210447,-0.0006464775553265004,-0.011331213485092978,0.003784861913672888,0.019853490300680773,0.0003211476231440999,0.002248228195975963,-0.04505472720661549,-0.0026076271787443825,0.028852418714526342,-0.0005861312102803299,0.2731935503673964,0.0008840196758042609,-0.00023494048288265213,-0.000665738904153103,0.31848509791929325,-0.0011291112740330622,-0.025637118985043842,0.0002822996006339911,0.0008935546879255596
PC70,11,-0.001087367068270915,0.0037313449076711047,0.34496185614533165,-0.00045324060350985927,-0.0006462655343648794,-0.16746203106578822,-0.000355826522981179,0.03633790371866018,0.00013413085449794898,-0.00564700921415351,-0.0004733013918838146,0.0018305805327385092,0.02410360621373827,0.02572273070249682,0.12743040030514297,-0.0022354865765492034,-0.005558723969483388,0.07653459073833853,0.00059243464800608,0.051222135684135334,-0.00012273948580021043,0.28724847310659946,-0.0060933113200680716,0.025399096170541712,0.027657518508578085,1.901075405080033,0.0009469840259467735,0.024002425791560658,0.00014368392027032915,-0.001117085204534556
PC112,11,5.8801373098604314e-15,-5.387581277165303e-14,-1.0150971300903377e-13,-5.4820033979514865e-15,2.1646035208749662e-14,1.7867025577564574e-12,8.186251586869906e-15,-2.547804501094596e-13,4.975415249446769e-15,8.658103683400507e-14,8.981099199954946e-15,8.938257371283454e-15,-3.277132634474667e-13,-1.5107072271642776e-13,-2.5688580009989027e-13,3.3008674156423087e-15,1.96473841901332e-14,-7.181950517402486e-14,-2.0379602740266325e-14,1.3850909053669558e-14,7.629393363959558e-15,1.906149472823666e-12,5.201197792893277e-15,2.681450375992376e-14,-1.6476921653125216e-13,2.625727781129256e-12,-2.406901850578495e-15,-3.2197179851271837e-13,9.73960742006851e-15,7.812559465485938e-15
PC188,11,-1.2000243730987767e-14,1.482366628364438e-14,-8.026695522356941e-15,9.987610554708763e-17,-5.8820909553639125e-15,1.229445927791036e-12,-6.109399162202335e-16,9.391434498614945e-15,2.234537310011887e-15,6.964728496233523e-14,7.029754317708238e-15,-7.710908947076123e-15,7.16474188382956e-14,-9.416745448474983e-15,5.0862920732317055e-14,2.6299293263715976e-16,8.493077336373524e-15,-5.566158980969699e-15,5.69422639685688e-15,-1.2808259529266887e-13,-4.2131764713285784e-15,-8.081643037505481e-13,1.4277243022544746e-16,-1.4323007180322657e-14,6.729327195300717e-14,2.462169448347289e-13,-9.768738477015801e-15,7.638706739585822e-14,-5.131379234430616e-15,-3.4449321924367883e-15
PC44,11,2.6079724716882638e-05,-0.0007632830440350857,0.061938564313766084,0.00014055371808983965,-0.0007155098834215059,0.20357459449244117,-0.0028409749164000357,0.007210059650163003,0.00035710207346591037,0.004145909201840945,0.0010440111626821695,-0.003452504661902529,0.023151831485475744,0.03574660956071391,0.004946250255750479,0.0007994853042694505,0.0014434075881383024,-0.03499952667207783,-0.0009911900844936212,0.007669758592929732,-0.00010315364627390752,0.3009778123651055,0.004250415887522503,-0.00956771209353387,0.01176244146514614,-0.3497639213657974,0.0009352402552807755,-0.009059636794280868,-0.002475946427441104,0.0006415401243524503
Leiden,11,0.012318344064211196,-0.001753077330709665,3.461747353649637,0.0024515494677360963,-0.018708421163658263,-5.629425480773816,-0.005229095724055002,-0.7001448901733138,0.00783803179238411,0.30659895567773965,0.01416764541519523,-0.03045499868659306,-0.040955793067570974,-0.5834254194453364,-1.0262631969943583,0.023301322305251948,0.04511145051627126,0.27700634019978476,0.0030908501441583706,-0.7396985924623309,0.007757731375163845,-4.27745770454825,0.07842679900339629,0.11427228768737208,-0.2857921440045282,-0.7908085741324928,-0.13814306061576118,-0.04060591893619521,0.026216015362984138,-0.021211066174327137
PC196,11,6.7816168105621704e-15,8.677605981417565e-15,-1.1120988014399863e-12,-9.73363737399841e-15,-5.16482685224053e-16,1.7467494761730103e-12,2.518714133931974e-15,2.5225089911093566e-13,-1.1088523765537009e-14,1.0939438231169154e-13,-2.107199081664169e-14,6.807716516545737e-15,1.0090284090130062e-13,-3.113175559630866e-14,2.8477181073047265e-13,-1.2047059707951252e-14,-1.48994772000122e-14,3.7169313627565183e-13,-9.546621362720305e-15,2.494189940536316e-13,-1.8168432053099e-14,-2.5197043986360916e-13,-4.3037089026313925e-14,-1.0996509120897168e-14,8.338801972205742e-14,-2.182361092772939e-12,3.1728941754069674e-14,9.814592511722554e-14,-2.9436998543242867e-15,-1.5303904920760063e-14
58,11,-0.01061100191352364,0.12203429241485135,4.838958596567638,-0.00458778905031956,0.07194026991316785,-6.912268819168927,0.027635973218819596,0.49515772364225413,-0.08763932613730477,-0.8395441200107849,-0.1023791945055051,0.13537140365044462,-0.3480424878191026,0.1615610447055569,1.9591218282046032,-0.05222732651145516,-0.10138483685430971,0.7667795587511536,-0.1160630937161601,1.8269205863595763,-0.007640555501192615,-15.306626161580034,-0.24087972205654756,-0.058903217529252525,0.5662617431321955,-20.121950668249593,0.11241612061071367,-0.3208801673140277,0.030005815910808576,-0.10042360698865335
PC107,11,-0.0008814351625692657,0.00505759222906173,0.20962533902803693,-0.001010195806212503,-0.003647335865969611,0.8933899201019997,-0.002554394131126756,0.0868387716717867,-0.002240896435738893,-0.016429547208878237,-0.0020688588241496585,0.0010176115251636295,0.03026894293555148,0.0598590465137037,0.10397537818529812,-0.0011373343973930209,-0.0030316287904563434,0.006320289709685536,-0.0013154096435088864,0.037852006116812706,-0.001870791830387589,1.1020577678205667,-0.004863665221967061,-0.020492797803513218,0.04357986157098799,-2.6736571721746563,0.011853514033505352,0.008203963289100705,-0.010200051890517094,-0.0016861544024550832
28,11,-0.0017844873659224525,-0.1833325989372152,1.2682733472506929,0.013428931410997194,-0.017933922851891985,0.9756511193601429,-0.003007751731850931,0.1875954744506036,0.041223499497434,0.6092351103163001,0.02587612175017481,-0.0439403082971156,0.17861294499637076,-0.3148526077675013,0.3067839761115819,0.02431802499192855,0.005967417763845353,0.06686773300996801,0.08135023171018971,-0.5158794135624585,0.014630608891652205,13.705706489389836,0.04037240805620809,0.314437486803484,0.042476566876654985,-5.993489159269871,-0.10989030644569274,0.2084251765527331,0.15499851969490802,0.03981172285937089
34,11,0.01957847287716476,0.10968502150145791,6.970094913111376,-0.007909610412057509,-0.00013857218411730807,7.619531838906469,0.0062038243693966115,0.2647617063906663,-0.03490143186338526,0.16007294749202408,-0.03336870569965476,-0.04326098553809152,0.5958286927267149,-0.2948830036683474,0.03371900282771019,-0.006420297812974133,-0.025863557465863093,1.0786258772125612,-0.02202030813476398,0.13181365957769825,-0.03193185702515952,6.191603241217829,-0.12461791598172182,0.030503883193549797,0.2919821479510591,7.671979357332443,0.05472347032669232,0.45136281048580107,0.07236573726029416,-0.04055974072849034
PC53,11,0.0007589067672170359,0.0010019809302572124,0.18962943271635807,-0.00028177139182528283,-0.00028845375400001627,-0.1363320849096823,0.00021139492309961536,-0.016691452598559173,0.0002584324796755124,0.0010450794195993292,0.0003652927728862323,0.0006467292750522523,0.002810319257998085,-0.009122966792669133,0.002429574752061108,0.00018253568934104394,0.001801758832655671,0.017372520641711874,0.000823127273887187,-0.008382280282787717,0.0001204300789241585,-0.2559144934547695,-0.0007656445376853103,-0.002771722015007572,-0.004447565909877132,-0.01486439477687777,-0.0007377129887231212,-0.0011076423891444006,-0.005453612005818414,0.000826425985111349
PC145,11,-4.004599608242382e-15,2.978817939066545e-14,-1.6065995550036946e-13,3.5477029859672006e-15,2.3135780384774535e-15,1.3796038226815312e-12,-7.0354716548939885e-15,1.5622587224327892e-13,-1.0614598408661513e-14,-8.557337565625359e-14,-9.588248802968354e-15,1.933606549077733e-14,6.04327575668646e-14,6.404696734540108e-14,1.8882506958640372e-13,-3.475484226905991e-15,-1.2774823870584882e-14,3.281910923287762e-14,-1.8726285133326933e-15,1.0896266967071807e-13,-1.7902443094274086e-15,9.645368569648475e-13,1.0912649789224687e-14,4.816646523949288e-14,8.746944576682014e-14,2.2082748171007097e-12,-1.3134411032524312e-15,6.369886072476356e-14,8.651865912003779e-15,-1.5425257618842232e-14
PC76,11,0.00236118924785866,0.011868235995916203,0.06576188212751985,-0.00021132373522519585,0.006174389981226368,-0.40983395320562505,0.0011866386770918818,-0.0207700089482846,0.0023566224348817813,-0.016351433773369946,0.0029155279340040583,0.0017807255217353896,0.02327009084961634,-0.010356809846444654,-0.03673199644504677,0.0016378588526530923,-0.0007909676481137155,0.04082257055682729,0.0005606579564517911,-0.024332492423306328,-0.0009894282295596904,-0.8468091736726832,0.0029483893121798467,0.0035068304458664174,-0.00890087799578032,-0.8974827536768594,-0.0043910289934838,-0.0014348349890542422,-0.0023241858864740564,0.0006835777748888204
PC39,11,0.00048621809873503557,-0.0007508615096263786,-0.2651908255882573,0.0003310684504044159,-0.0009647102436839482,-0.48657279177366053,0.0014879562393674472,0.01860498874763098,-4.788589715914149e-06,0.015129916208856552,-0.00011407332775941611,0.000568866230570029,-0.014953427938853051,-0.033750926257018324,-0.021672716677138965,0.00034836208002797384,0.0011267043182054469,0.010540860972576156,-0.0005061871783324612,0.003915789528191189,-0.00011801522275630234,-1.2331880889076576,0.00010101995821775056,-0.0006854466480709243,-0.017720915787856555,-0.07609543882597465,0.002803222956993672,0.0073991045919680545,0.002253507626254239,-0.001087041614443949
PC52,11,-0.0005472465235406451,0.007389945758357553,0.4228711550680518,-0.00013394912389629192,0.0006042689490535103,-0.21149108896955882,0.0036779143922685918,0.03291133112280739,-0.0007273473372471765,0.0025340607720484337,-0.0008875924238986008,0.0005061981432961718,0.004580723637816092,-0.007106320901691587,0.023853317981839293,-0.0011375453024806634,-0.00033220867517659954,0.033778142344963624,0.0007278835372190183,0.008112461236551403,-0.0004347000996756373,-0.6418308737731264,-0.003010228477428237,0.0019331689763049755,0.002193258536021971,0.38875863799061866,0.0019484110470889336,0.01940577424709381,-0.0005188819573716334,0.00026861020827034077
7,11,0.051121320753953065,-0.05491157466176649,9.330043794533522,0.025716442735680776,0.055524391378030793,5.684049470477818,0.04168014933366189,-1.0417125127102884,0.05475477134579777,-0.4159937506843441,0.06680443204589782,-0.04437766685344083,-0.5456253998205614,-0.35532442100698103,-0.6186045398164216,0.06417584618121655,0.09785843093355971,-1.3504094097183046,0.06591087274560176,-0.5138387993163064,0.021310801042308817,17.54797468232664,0.14264680287117576,-0.013303161311539876,-0.49713231604711045,-9.527999508298414,-0.15974140597605604,-0.25419273286676747,0.0198895330071872,0.04611392938840063
18,11,0.013261734433545445,0.013054823253391735,6.486738911155498,-0.011540818372740206,0.01009276073281145,2.3227594805105274,-0.0011037093481121186,-0.01758924250996062,0.022384606855972638,0.1169789400067755,0.028709720612453474,0.08393037918664442,-0.436990238807237,-0.2312871056975492,0.25072207392635387,0.02444340005502181,-0.07658319569435776,-0.4986881701340654,-0.05312804887903548,0.7819886487066428,-0.039546296900173375,0.13860458458563857,0.013922833900034614,-0.38227061045292726,-0.2897457904575129,12.04958559473901,0.11004495643987028,-0.4131450081506166,-0.19152624985765923,-0.03448269313845187
PC17,11,0.0004594395952658786,-0.0010756469396754331,0.060502366509049894,0.000398304825337235,-0.0011704341859951272,-0.18839944683764395,-0.0013650456143317878,0.0017124466803058636,0.0009205696939249389,0.012502355085614177,0.001696096479742066,0.00032065767917060904,0.006481936223608072,-0.012099755533284528,-0.01877268712562347,-0.00047670200092724506,-0.00022410684316803272,0.007009659553054142,0.00030134121572839603,-0.010274498090898584,0.00018791533163203157,-0.20167971124630107,-0.0009363889360909695,0.00159946834255633,-0.0035126507405328867,-0.34199420816474424,-0.0021907872492643696,-0.0015073398667638251,-0.00023842570298031289,-0.0009020429382551344
37,11,0.09809651160010756,-0.15152026209293948,-9.633537490979954,0.030644283576918497,0.0441559576910258,9.957166573561318,0.026666945531884402,-0.33417190293903387,0.012425315291591861,-0.08644093263752599,0.055002038956341794,-0.07450049589300246,-0.8884093801716914,-1.031311009725257,-0.41129692069106577,0.005367396901428413,-0.036639120557180986,-0.5282678830473125,0.023500833611738034,-0.7412185253613791,0.062009677005344516,-0.36196607856617946,0.04169999915259188,-0.015676567940126923,-0.7480332221300725,8.03073004478147,0.02889655450959934,-0.8478981237228281,-0.03882954391346449,-0.010821211064242808
PC117,11,-1.1984212114201147e-14,2.915702591396676e-14,1.4074953891857212e-12,-3.6360942461228594e-15,1.1251863656015777e-14,-1.245017802761948e-12,-2.8112220505803046e-15,1.4730487660147127e-13,1.1783965446448663e-15,7.807450695302685e-14,-2.1661224341383045e-15,2.54933392273718e-14,1.8578793927036716e-14,3.032776056756656e-14,1.3396978816917794e-13,-6.889175311196954e-16,-5.287717048990679e-15,1.5139839497986674e-13,-5.5163260388845114e-15,1.330430253486794e-13,-5.397727919803985e-15,-4.647357615794768e-13,5.31429026225979e-15,4.149198143434144e-14,5.78707255858955e-14,6.814631330014543e-13,1.0188564232696828e-14,3.606841890474567e-15,3.596335704381748e-15,-7.410438861272248e-15
21,11,0.04129280153898567,-0.02545680848475227,8.783560329595868,-0.025071539469503804,-0.0769333947982715,-13.398550115555473,0.03396060042393847,0.5005496350652731,-0.04388065535152948,-0.1742101468158402,-0.05452817220010272,0.04946810725236995,-0.1843718250084601,-0.18523052831160403,0.10665337338092633,-0.015514852295124894,0.013015692463638344,0.004002087207499354,-0.025838480125205135,1.3207186635209802,-0.010077424091630338,-10.139155759188014,0.002710659873170901,0.08307512226725196,0.017316232353161667,-6.59443980362471,0.10794832946537264,-0.0011633073856815413,0.06689648066116051,-0.020039724692859244
PC128,11,8.878406862826022e-15,2.3851107263224352e-14,2.143733081361631e-12,-3.7969440882307274e-16,6.543221230669658e-16,-4.90065694125257e-13,-2.2648973818257632e-15,1.427389512716798e-13,-8.285927009360242e-15,9.973109536526334e-14,-1.5570770392501672e-14,1.458194251853604e-14,-7.103675177231726e-14,2.0425181032152766e-15,2.4081743106786985e-14,-4.9421330225802796e-15,-7.099595483852027e-15,-5.550735601952784e-14,-6.524039605874856e-15,1.5363238805548979e-13,-7.895108119497953e-15,-1.101929193940178e-12,-2.113616970815639e-14,8.240071281043172e-15,2.0451794286695425e-14,3.803799328864291e-12,6.831697333105398e-15,-7.44298268274853e-14,-4.193183631798152e-15,-8.289069506028786e-15
PC55,11,-9.837832997756548e-05,0.0037957537325660597,0.3443626949965764,-0.00043280649959854725,0.00038667344682756727,-0.39329907415345255,0.00120053142217302,0.044879225339538184,-0.0012730441459127637,-0.0006507402499121692,-0.0011736370274129837,-0.0010409872878061144,0.0036737548044698714,0.003722919302501774,0.05004742441463777,-0.0008465934466423629,0.0003450674698012998,0.022378883761122348,-0.0005365821794052069,0.03286238209626775,-0.0006609671263482246,0.051415172806914204,-0.0010527452865537249,-0.0080426889054168,0.008234331386153185,0.5403457760481402,0.003012813269070195,0.01063287257042997,-0.004062343882344369,-0.0010172027072779847
62,11,0.025816114829089232,-0.006618413198736658,-0.2869952793878038,0.010396203657972638,-0.016880674673644597,13.327240140850629,-0.004888578938367535,-0.5387604244027746,0.018457438434072587,-0.33194031395310214,0.017612489599422573,0.00447329499691543,-0.18752621651585935,-0.3984477547510064,-0.5307311137793623,0.03938750087565324,0.0713829978238693,-0.5998619059118256,0.011129032047160103,-0.08892767897343139,0.0011439316703690948,10.260789091941236,0.06874530299101228,-0.38219498472176844,-0.2793838564372544,26.354125783372883,0.05020262224508116,-0.6825678208966947,-0.08306130413472078,0.021895007822752287
PC82,11,1.3552413465938804e-06,0.0016520687135611742,0.22618232067359495,-8.05541519854086e-06,-0.0010424242930376613,0.45850758262170915,0.0030794357450092467,0.02188098877313211,0.00039255901238199084,0.002901678641834067,-0.00025897219898997256,-0.0008666890296176595,0.006015955275289127,0.011394530488679595,0.024005991085247366,-0.0007949886662175839,-0.001236349360811874,0.0035625876480239772,0.0015003622184801605,0.003594908545195416,-0.00021187530045553059,-0.7497533736330383,0.0021015651636770148,-0.03314110500973779,-0.003195391818230558,1.2655265671156888,0.00266066306191058,0.0067780581299464945,-0.009643842476772751,0.005965006581669406
PC84,11,0.0004965002017361005,-0.0007669260891777309,0.7237791641448035,0.0005007092953240821,-0.001523850676189951,-0.8715028296925383,-0.002993454332305538,0.011501543460578828,0.0008977955790944225,0.0019789270069744892,0.0008081165654832465,-0.003179900341717141,0.00863678650518181,0.010246302543962176,-0.028910361190984647,0.0010793265380379187,0.003412712575456125,-0.013750589517872627,0.0006760337206102483,-0.027545783824825233,0.0002712523278403061,-0.338613090659891,0.0005988230692482277,-0.004722279927559975,0.01349619418928503,-0.6434647752715144,0.004711935156940791,-0.005201939780475779,-0.0016778057903124627,-0.001562981249757325
PC27,11,-0.0006995728518513844,0.0029477904827838694,-0.2535747590449106,-0.00015045974801037324,0.0019041867118296267,-0.032732771621395346,4.6325678132620696e-05,0.02702797410840282,-0.0004290746251895544,-0.004977008685792497,-0.0008470959968670777,-0.0002660044048903132,-0.008288428479769027,0.006850075145231492,0.012285323434387364,-0.0007637396921602652,-0.0019742137954240208,-0.013657589310556046,-0.001084324012548866,0.00994788863388907,-0.000695470495936456,-0.6024929282537287,-0.0022207190723313604,-0.007739636173823319,-0.0001219235012593967,-0.29565256161487624,0.0048519318153376016,-0.00580025672428636,-0.0037749756397569443,0.00021091140220447284
