wbgene,symbol,motif,rho,p,q_global,q_per_motif
WBGene00016457,C35E7.5,clust_resid,0.23989852527428995,0.0012185442661024417,0.035872566173745436,0.04077872555631194
WBGene00019361,clik-3,two_in_resid,0.239856669399932,0.0012210275421097548,0.035927582991379166,0.015618298960852777
WBGene00008749,plpp-1.3,recip_resid,-0.2398469975737872,0.0012216020226891058,0.035927582991379166,0.07669651168547392
WBGene00011624,T08G5.3,two_out_resid,0.23979286853958467,0.0012248217137817987,0.03600040344420204,0.03913035560475767
WBGene00010001,F53F8.4,cycle3_resid,-0.23978496665060067,0.0012252923816190254,0.03600040344420204,0.07032874074623491
WBGene00007297,C04F12.1,recip_resid,0.2397753565003514,0.0012258650234648369,0.03600040344420204,0.07669651168547392
WBGene00015377,C03B1.6,two_out_resid,0.2397636391766071,0.0012265635574107894,0.036003423158228895,0.03913035560475767
WBGene00007966,maph-1.3,cycle3_resid,0.23970643354999308,0.0012299791351264155,0.036086154839208885,0.07032874074623491
WBGene00013401,Y62H9A.13,two_out_resid,0.23961807808734964,0.0012352716937157303,0.03621792065193078,0.03913035560475767
WBGene00012241,W04A8.6,two_out_resid,-0.23961146227112715,0.001235668823989564,0.03621792065193078,0.03913035560475767
WBGene00010291,F58H10.1,two_out_resid,0.23958481196675246,0.001237269756786987,0.036247265904358665,0.03913035560475767
WBGene00019618,K10C2.2,two_in_resid,0.2395542778455477,0.001239106331891195,0.036283482794011654,0.01582610069459849
WBGene00012665,pph-5,two_in_resid,0.23951883779460645,0.001241241119897823,0.03632322726664345,0.01582994952614151
WBGene00219816,C14E2.12,ffl_resid,0.23951179701720668,0.001241665633093176,0.03632322726664345,0.07172633780056653
WBGene00016208,C29E4.11,cycle3_resid,0.23948752300580467,0.0012431302178302595,0.0363464545017309,0.07061306776806883
WBGene00009138,F25H9.6,two_in_resid,0.23947815342101922,0.0012436959594079424,0.0363464545017309,0.01583786270431884
WBGene00006395,taf-11.3,two_out_resid,0.23946875331950587,0.001244263780470585,0.0363464545017309,0.039137981451972816
WBGene00007417,ceh-58,two_in_resid,-0.23942039477424468,0.0012471886722827507,0.036414294191026514,0.015858949921191856
WBGene00015405,C03H5.3,clust_resid,0.23937987184616707,0.001249644484828738,0.036456838353511434,0.04165803274907847
WBGene00009722,F45D3.2,total_deg,0.23937644722752688,0.0012498522298632598,0.036456838353511434,0.025571621214785272
WBGene00044068,syd-9,two_in_resid,0.23936071306845827,0.0012508071055781984,0.036464550364191196,0.015881571396414947
WBGene00006745,unc-5,recip_resid,-0.2393522119890799,0.0012513232975170014,0.036464550364191196,0.0777120005784732
WBGene00012128,nra-1,total_deg,0.23930160757969274,0.0012544000731458463,0.0365365935521873,0.02560399581924642
WBGene00006796,unc-62,total_deg,0.23922156035072534,0.0012592811328198267,0.03664954791477563,0.025643003067845244
WBGene00022031,Y65B4A.8,ffl_resid,0.23921439039347334,0.0012597191843824241,0.03664954791477563,0.07172633780056653
WBGene00017741,F23C8.13,recip_resid,-0.23920820330681272,0.001260097299164495,0.03664954791477563,0.0777120005784732
WBGene00044484,hot-9,two_out_resid,-0.23919243659386252,0.0012610613286037236,0.03665994448203552,0.039137981451972816
WBGene00003849,odr-2,two_in_resid,0.23915904970452478,0.0012631049432448476,0.03667518604019642,0.015990975397322117
WBGene00001311,end-3,clust_resid,0.239154846455763,0.001263362439236054,0.03667518604019642,0.0419533511552465
WBGene00001036,dnj-18,two_out_resid,-0.2391426885936837,0.0012641075147734181,0.03667518604019642,0.039137981451972816
WBGene00016412,mrps-26,two_in_resid,0.23912170130659777,0.001265394634310703,0.03667518604019642,0.015990975397322117
WBGene00013666,Y105E8A.1,two_out_resid,-0.23912091075024125,0.0012654431414092166,0.03667518604019642,0.039137981451972816
WBGene00000042,acr-2,ffl_resid,0.2391020378871783,0.0012666016513699018,0.03667518604019642,0.07172633780056653
WBGene00013859,ZC247.1,two_out_resid,0.23909632997829067,0.0012669522222943353,0.03667518604019642,0.039137981451972816
WBGene00022106,lgc-46,two_in_resid,0.23908025608678732,0.0012679399330992756,0.03667518604019642,0.015990975397322117
WBGene00011146,pde-2,ffl_resid,-0.2390701366303901,0.0012685621164021542,0.03667518604019642,0.07172633780056653
WBGene00007731,C25G4.3,two_in_resid,0.239062822434804,0.0012690119954011467,0.03667518604019642,0.015990975397322117
WBGene00000480,cgp-1,two_in_resid,0.2390605399278342,0.0012691524169401473,0.03667518604019642,0.015990975397322117
WBGene00022365,Y92H12BL.4,two_in_resid,0.23903806013893442,0.0012705361504010855,0.03667518604019642,0.015990975397322117
WBGene00023407,cex-1,total_deg,0.23902271476885573,0.0012714815207732447,0.03667518604019642,0.02579829013428808
WBGene00009782,F46C5.7,clust_resid,0.2390202881642651,0.0012716310736721982,0.03667518604019642,0.041969565550702886
WBGene00004146,pqn-63,two_out_resid,0.23901957791825873,0.0012716748495475996,0.03667518604019642,0.039137981451972816
WBGene00014998,AH9.1,two_out_resid,0.238994249192006,0.001273236882686541,0.03667518604019642,0.039137981451972816
WBGene00022719,pdhk-2,recip_resid,0.2389919672124409,0.0012733776995222505,0.03667518604019642,0.07797406423883056
WBGene00000860,cwp-2,clust_resid,0.2389888085230155,0.0012735726400607084,0.03667518604019642,0.041969565550702886
WBGene00000917,daf-25,two_out_resid,0.23898553113699725,0.0012737749349090064,0.03667518604019642,0.039137981451972816
WBGene00008127,ddo-1,cycle3_resid,-0.23896907048480695,0.001274791404479484,0.03667518604019642,0.0719382286684697
WBGene00200168,VC5.12,ffl_resid,0.23896700372243737,0.001274919082552963,0.03667518604019642,0.07172633780056653
WBGene00017001,D1007.3,total_deg,-0.23896673420018638,0.001274935733651886,0.03667518604019642,0.02579829013428808
WBGene00001630,gly-5,ffl_resid,-0.23893810018068182,0.0012767058791955566,0.03669253526780483,0.07172633780056653
WBGene00007751,C26G2.2,total_deg,-0.23893733741643172,0.0012767530637710308,0.03669253526780483,0.02579829013428808
WBGene00003741,nlp-3,two_in_resid,-0.23891852241957168,0.0012779174643287356,0.03670854358797534,0.016060464901039743
WBGene00019361,clik-3,total_deg,-0.23890332086171875,0.0012788589503677668,0.036718136457162515,0.02579829013428808
WBGene00002253,lbp-1,two_out_resid,-0.23887579875061893,0.0012805651069534732,0.036749664736018046,0.03918958051069327
WBGene00016067,C24H10.1,ffl_resid,-0.23878796149593604,0.0012860242764567873,0.03688181696373375,0.07172633780056653
WBGene00019806,pgap-3,recip_resid,0.2387820809350768,0.0012863905185405,0.03688181696373375,0.07821616716252588
WBGene00013891,ZC434.3,ffl_resid,0.2387618470021103,0.0012876514198619194,0.03690046302210274,0.07172633780056653
WBGene00011834,dvc-1,two_in_resid,0.23874793267930647,0.0012885191634737635,0.03690782995356745,0.0161701663625472
WBGene00235319,F44E7.17,two_out_resid,0.23871450251129794,0.001290606168189953,0.036950097391314246,0.03918958051069327
WBGene00220106,T28B8.11,two_out_resid,-0.23868088762708622,0.0012927078232166597,0.03699274404335629,0.03918958051069327
WBGene00003149,mbk-1,total_deg,-0.2386270669157463,0.0012960793004747101,0.037038332816450234,0.025917034470770067
WBGene00006948,wrt-2,total_deg,0.23862508064767265,0.0012962038795832046,0.037038332816450234,0.025917034470770067
WBGene00015117,B0294.1,total_deg,-0.23861876899073975,0.0012965998206334582,0.037038332816450234,0.025917034470770067
WBGene00010356,famk-1,total_deg,-0.23861633966438442,0.0012967522459315115,0.037038332816450234,0.025917034470770067
WBGene00008639,F10B5.2,two_out_resid,-0.23859965163731103,0.0012977997603437806,0.03704322010500846,0.03918958051069327
WBGene00021698,frl-1,two_out_resid,-0.23859408773823398,0.0012981491806877779,0.03704322010500846,0.03918958051069327
WBGene00000745,col-172,clust_resid,0.23857025597681128,0.0012996468216440727,0.03706845427396152,0.04266597208393507
WBGene00011310,T01B4.3,ffl_resid,0.2385221646407601,0.001302673803651313,0.037124953536610085,0.07195826984258237
WBGene00015410,tbc-6,total_deg,0.23851926917460112,0.001302856256844204,0.037124953536610085,0.025978893583355325
WBGene00020486,T13C5.6,clust_resid,0.23847420886218315,0.0013056986758721802,0.03718841497283828,0.04270228169500153
WBGene00009722,F45D3.2,two_in_resid,-0.23845110253185006,0.0013071584304293078,0.03721245464827438,0.01636721261349474
WBGene00006723,ubh-3,two_in_resid,0.23843760038300382,0.0013080121268602468,0.03721922642334256,0.01636721261349474
WBGene00004335,ref-2,two_out_resid,-0.23839484928633678,0.0013107185038505442,0.037278684675632556,0.039431162237789544
WBGene00008142,C47E8.3,two_in_resid,-0.23835926048393208,0.0013129753754666505,0.037325308439535944,0.01640554181154712
WBGene00014065,ZK673.11,cycle3_resid,-0.23833911633085686,0.0013142543965552458,0.03734410306488291,0.072886780054654
WBGene00001858,hil-7,ffl_resid,-0.23826964524595864,0.001318674102726372,0.037432857741585564,0.07195826984258237
WBGene00006673,twk-20,two_in_resid,0.2382609024391042,0.0013192312768151363,0.037432857741585564,0.0164598885029218
WBGene00017244,apy-1,two_out_resid,0.2382517533632466,0.001319814572818154,0.037432857741585564,0.03953367646622434
WBGene00021392,Y38A10A.7,ffl_resid,0.23825111333418236,0.001319855386467435,0.037432857741585564,0.07195826984258237
WBGene00019381,K04C2.3,cycle3_resid,-0.23819851550184148,0.0013232134170124063,0.03748954473606728,0.072886780054654
WBGene00019275,rpac-40,two_out_resid,0.23819741407210784,0.0013232838196361866,0.03748954473606728,0.03953367646622434
WBGene00016124,dnc-4,two_in_resid,0.2381869776034367,0.001323951081560981,0.03748954473606728,0.016494940314859322
WBGene00013416,Y64G10A.7,recip_resid,0.23818097002912075,0.001324335319029479,0.03748954473606728,0.07996021779370996
WBGene00001594,glc-4,cycle3_resid,-0.23813309795851725,0.0013274008084085635,0.037541012069713144,0.072886780054654
WBGene00008766,F13G3.6,two_in_resid,0.2381313501013658,0.0013275128552217958,0.037541012069713144,0.016515484138306894
WBGene00008954,F19C6.5,cycle3_resid,0.2381180950553109,0.0013283628548645995,0.037541012069713144,0.072886780054654
WBGene00010470,cdr-4,two_out_resid,0.23810495258749778,0.0013292061267946328,0.037541012069713144,0.03957367482325814
WBGene00020251,camt-1,clust_resid,-0.23810167712993655,0.0013294163691319482,0.037541012069713144,0.04313318225924351
WBGene00016095,C25E10.5,total_deg,-0.23809445069652094,0.0013298803210108846,0.037541012069713144,0.026444267730396747
WBGene00019749,M03A8.3,clust_resid,0.23807144824036658,0.0013313581122724786,0.03754816844085986,0.04313318225924351
WBGene00002231,knl-1,two_in_resid,0.23805918426218167,0.001332146624560776,0.03754816844085986,0.016549286268284516
WBGene00010402,H16D19.4,total_deg,-0.23805647853754902,0.0013323206465974734,0.03754816844085986,0.026444267730396747
WBGene00006068,sto-6,cycle3_resid,-0.23803334274791701,0.0013338095029691143,0.03754816844085986,0.072886780054654
WBGene00004093,ppw-1,ffl_resid,0.23803294280063514,0.001333835254134853,0.03754816844085986,0.07195826984258237
WBGene00021392,Y38A10A.7,clust_resid,0.23803253612670378,0.001333861438871672,0.03754816844085986,0.04313318225924351
WBGene00016441,C35D10.3,two_in_resid,0.23801988644321115,0.0013346761557902636,0.037553611500769066,0.016556887829156805
WBGene00014215,obr-3,recip_resid,0.23800093750144172,0.0013358974351381108,0.03757048356671807,0.0800981837151559
WBGene00006363,syd-1,total_deg,0.2379617255690874,0.0013384279327126717,0.037624142975483,0.026504556814314698
WBGene00006414,raga-1,two_in_resid,0.2379506559597202,0.0013391430905821972,0.0376267457501659,0.016588466921214764
WBGene00010434,H40L08.3,ffl_resid,-0.2379271918851643,0.0013406601551702395,0.03764947544688502,0.07195826984258237
WBGene00009667,F43G9.4,two_in_resid,0.23791822041438765,0.0013412406189684388,0.03764947544688502,0.01659064685411676
WBGene00019618,K10C2.2,ffl_resid,-0.2379092556859722,0.001341820876147297,0.03764947544688502,0.07195826984258237
WBGene00019825,R02D3.8,total_deg,-0.23788875838216464,0.0013431484615515534,0.03766923745672983,0.02653048786037062
WBGene00086560,ZK355.8,clust_resid,0.23787281721219763,0.001344181782137148,0.03768073216549395,0.04330472204094081
WBGene00015460,C05C8.1,two_out_resid,-0.23784796968441327,0.0013457938707058142,0.03770843298920631,0.03981762881170212
WBGene00004984,spn-4,two_out_resid,-0.23782767167277877,0.0013471121023055478,0.03772787823871302,0.03981762881170212
WBGene00015208,B0495.9,two_in_resid,0.23780876211273538,0.0013483412249843737,0.037744811003059556,0.016654618221051617
WBGene00015145,arle-14,total_deg,-0.23779098962925288,0.0013494973726033207,0.03775968620620347,0.02653048786037062
WBGene00006721,ubh-1,total_deg,-0.2377654979355834,0.0013511572585336528,0.037773337970768296,0.02653048786037062
WBGene00020396,T10B5.10,two_out_resid,-0.23776430072060015,0.001351235260809442,0.037773337970768296,0.03981762881170212
WBGene00020861,T27E4.1,total_deg,-0.23773794741580337,0.001352953303969964,0.0378038796973355,0.02653048786037062
WBGene00016900,C53C11.2,two_in_resid,-0.23767256210431875,0.0013572245805053083,0.03790570203169123,0.016740395754404044
WBGene00001594,glc-4,clust_resid,0.23763810506366198,0.0013594804353137503,0.037951167921243624,0.043634773526018286
WBGene00000748,col-175,two_in_resid,0.2375747199039217,0.0013636391320782277,0.03804968691807199,0.016795521064712438
WBGene00008666,F10G8.8,total_deg,0.2375467343953204,0.0013654789593171117,0.038059168280330555,0.02653048786037062
WBGene00005736,srv-25,total_deg,-0.23754364569519396,0.0013656821561110286,0.038059168280330555,0.02653048786037062
WBGene00000072,add-1,total_deg,0.23754081967397486,0.00136586809623146,0.038059168280330555,0.02653048786037062
WBGene00017301,hach-1,two_out_resid,0.23753094336432498,0.001366518097054205,0.03805973306440647,0.04013101105430614
WBGene00016574,lido-11,two_in_resid,0.2374958240870002,0.0013688317341210708,0.038071717708857984,0.01683546038803608
WBGene00019205,kcc-2,total_deg,0.23748403933262063,0.001369608909064091,0.038071717708857984,0.02653048786037062
WBGene00011999,T24F1.7,total_deg,-0.23747800270030242,0.00137000716606629,0.038071717708857984,0.02653048786037062
WBGene00009483,F36G3.2,clust_resid,-0.23747133669908468,0.0013704470676939296,0.038071717708857984,0.04364485903283603
WBGene00018626,F49D11.2,total_deg,-0.2374710601344993,0.0013704653214877574,0.038071717708857984,0.02653048786037062
WBGene00015218,B0507.1,cycle3_resid,-0.23746456449327297,0.001370894110224959,0.038071717708857984,0.07444213677787608
WBGene00013877,ints-2,clust_resid,0.2374575405456923,0.0013713579114494826,0.038071717708857984,0.04364485903283603
WBGene00019084,F59A6.2,two_out_resid,0.2374427361732063,0.0013723359351417094,0.038081377065240875,0.04016524903055431
WBGene00018622,nhr-190,two_in_resid,0.23740733696213115,0.0013746771055599416,0.03811917963234853,0.016883303171272453
WBGene00236789,Y18H1A.18,clust_resid,0.23740306846479242,0.0013749596544974981,0.03811917963234853,0.04364485903283603
WBGene00004043,plk-2,total_deg,0.23737577171052412,0.0013767677920344973,0.03815180734295321,0.026592870506545525
WBGene00012964,Y48A6B.3,two_out_resid,0.2373342924259314,0.0013795195432395357,0.038210541775577936,0.04023909370381808
WBGene00044453,Y102E9.6,two_in_resid,0.237305793966664,0.0013814130552472275,0.03824546139854876,0.016941932271313298
WBGene00011146,pde-2,clust_resid,0.2372741888275533,0.001383515762140937,0.03828613811001555,0.04366460363199218
WBGene00003407,mrp-1,clust_resid,0.2372050811514406,0.001388123732307896,0.03839367075932823,0.04366460363199218
WBGene00014254,cyp-13A10,total_deg,-0.23718835156951842,0.0013892413370431883,0.03839367075932823,0.02677390558935466
WBGene00005641,sro-1,two_out_resid,-0.23718604934234128,0.0013893951996485658,0.03839367075932823,0.04037655217395392
WBGene00000155,app-1,two_in_resid,-0.23716804821446227,0.001390598789555736,0.03839367075932823,0.0170303970908145
WBGene00219650,linc-56,clust_resid,0.23716573488343853,0.001390753532406515,0.03839367075932823,0.04366460363199218
WBGene00020316,brc-2,ffl_resid,0.23715886555465443,0.0013912131268891893,0.03839367075932823,0.0741465070219831
WBGene00007011,mdt-1.2,two_in_resid,0.23708478196096092,0.00139617854355735,0.038500459031297535,0.017074512103504476
WBGene00021192,Y14H12B.2,two_out_resid,0.23708212837035292,0.001396356699371326,0.038500459031297535,0.04037655217395392
WBGene00002151,irk-3,recip_resid,0.23706932722733542,0.0013972164299221469,0.03850659671301172,0.08287057330408588
WBGene00015238,mppe-1,two_out_resid,0.23705377731576824,0.0013982614199689854,0.03850919482131065,0.04037655217395392
WBGene00016764,C49A9.10,two_in_resid,0.23704896386557847,0.0013985850397560619,0.03850919482131065,0.017078180774129124
WBGene00000155,app-1,recip_resid,-0.23700814160527356,0.0014013323722951749,0.038553726021660045,0.08287057330408588
WBGene00010233,rbm-17,two_in_resid,0.23700597764635906,0.0014014781440416148,0.038553726021660045,0.017078180774129124
WBGene00018579,acs-16,total_deg,-0.23699110777497595,0.001402480204918644,0.03856373913779481,0.026968850978324212
WBGene00012325,W07A12.8,two_in_resid,-0.2369586092851208,0.001404672515443841,0.03859991950393414,0.017078180774129124
WBGene00015480,C05D10.4,two_in_resid,-0.23695267244049156,0.0014050733463823273,0.03859991950393414,0.017078180774129124
WBGene00004048,plx-2,two_in_resid,-0.2369334985088958,0.0014063686044018771,0.0386179489835714,0.017078180774129124
WBGene00020264,acl-8,two_in_resid,0.2368940198706794,0.001409038945868159,0.03866178417162922,0.01708657620593495
WBGene00010015,atad-3,cycle3_resid,0.2368909858623394,0.0014092443583523474,0.03866178417162922,0.07604634868758854
WBGene00022675,gbb-2,total_deg,0.23684641815000151,0.0014122648972680334,0.038715768252172766,0.027052085609199188
WBGene00015003,B0034.2,two_out_resid,0.23684305189869992,0.0014124932823065116,0.038715768252172766,0.040428548328134334
WBGene00012662,Y39A1C.1,clust_resid,-0.23682334888196163,0.0014138307207939064,0.03873485997431646,0.04405276692547623
WBGene00003805,npp-19,total_deg,0.2368020515839307,0.0014152776807259927,0.038750935458594905,0.027052085609199188
WBGene00044251,F59C6.12,clust_resid,0.23679584206936227,0.001415699816217902,0.038750935458594905,0.04405276692547623
WBGene00007908,C34B4.3,total_deg,-0.23676291876362562,0.0014179399333365368,0.0387759083266408,0.027052085609199188
WBGene00010109,F55C10.5,clust_resid,0.23675581675746057,0.0014184235818024546,0.0387759083266408,0.04405276692547623
WBGene00004182,prk-1,ffl_resid,0.23674979283414982,0.0014188339307358564,0.0387759083266408,0.07515467581578764
WBGene00044773,C08A9.10,total_deg,-0.23674234346010856,0.0014193415312679213,0.0387759083266408,0.027052085609199188
WBGene00017589,F19B10.10,two_out_resid,0.2367353228809682,0.001419820065635132,0.0387759083266408,0.040428548328134334
WBGene00008130,fbxa-140,two_out_resid,0.23671800081990552,0.0014210013970551642,0.038790642472999105,0.040428548328134334
WBGene00045246,C29E4.15,cycle3_resid,0.23669898214792157,0.0014222994687697287,0.03879441806937099,0.07618186059632287
WBGene00012330,zip-3,two_out_resid,0.2366969552071279,0.0014224378764180795,0.03879441806937099,0.040428548328134334
WBGene00010778,gpdh-2,two_out_resid,0.23668178011662408,0.001423474483640588,0.03879441806937099,0.040428548328134334
WBGene00006647,tsr-1,two_in_resid,0.2366783738726875,0.0014237072583120696,0.03879441806937099,0.017240236280878552
WBGene00200168,VC5.12,cycle3_resid,0.2365951919205827,0.001429402526824682,0.03891910778815115,0.07618186059632287
WBGene00012180,W01D2.3,ffl_resid,-0.23659273417564045,0.001429571118992944,0.03891910778815115,0.07526168927673828
WBGene00018317,F41H10.4,clust_resid,-0.23656375149162018,0.0014315605946812113,0.03895536755071116,0.044196028001377
WBGene00008306,C54E10.1,two_out_resid,0.23655455928409228,0.0014321921092306199,0.03895536755071116,0.0405427759708104
WBGene00008370,D1054.1,recip_resid,-0.23653299543210662,0.0014336745684379888,0.03896791791319053,0.08404557256220539
WBGene00004945,sop-2,clust_resid,0.23652909242736372,0.001433943039791782,0.03896791791319053,0.044196028001377
WBGene00009976,swan-2,total_deg,0.2365133741660008,0.0014350246983661054,0.038979785492067716,0.02729075604778184
WBGene00003634,nhr-44,total_deg,-0.2364548609431559,0.0014390578678709599,0.0390717787144587,0.027293686697659907
WBGene00016592,erl-1,recip_resid,0.2364315141169532,0.0014406699952752371,0.03909677699460569,0.08404557256220539
WBGene00003653,nhr-63,total_deg,-0.23641948631857462,0.0014415011737471527,0.03909677699460569,0.027293686697659907
WBGene00194643,C48D1.9,clust_resid,0.23641343875663198,0.001441919254789637,0.03909677699460569,0.044196028001377
WBGene00018398,sptl-2,clust_resid,0.2363904188315662,0.0014435116859379564,0.03912240326220547,0.044196028001377
WBGene00004083,pph-1,two_out_resid,0.2363156795068903,0.0014486929553810778,0.03922917221554745,0.04085772994648911
WBGene00006468,rhgf-1,two_in_resid,0.23630902774460588,0.0014491549083445385,0.03922917221554745,0.01752381439586379
WBGene00008199,C49C3.9,clust_resid,0.23630552218250844,0.0014493984175074862,0.03922917221554745,0.04421945560692451
WBGene00012910,Y46G5A.20,total_deg,-0.23626068025294178,0.001452516601961985,0.039289168207614175,0.02744207514516363
WBGene00017478,cest-26,two_in_resid,0.23625495394827395,0.0014529152345216204,0.039289168207614175,0.01754471347532821
WBGene00019915,tbc-10,two_out_resid,-0.2362344625140149,0.0014543425500022746,0.03931017667130477,0.04085772994648911
WBGene00016396,C34B2.11,clust_resid,0.2361736768777101,0.001458584068911207,0.0394071989078478,0.04425152844412967
WBGene00044094,fitm-2,clust_resid,0.23611752540517242,0.0014625122641096515,0.039439462058508595,0.04425152844412967
WBGene00000109,alh-3,two_in_resid,-0.23611670532316487,0.0014625697062349528,0.039439462058508595,0.01761679141631734
WBGene00011037,R05D11.9,two_out_resid,0.23611296932028739,0.0014628314182807392,0.039439462058508595,0.04085772994648911
WBGene00016201,tdo-2,two_in_resid,-0.2361110632468406,0.0014629649577831288,0.039439462058508595,0.01761679141631734
WBGene00018491,mdh-1,total_deg,0.23610612999641586,0.0014633106330229312,0.039439462058508595,0.027532746155379637
WBGene00020573,T19D7.5,total_deg,0.23610066588025141,0.0014636935933888412,0.039439462058508595,0.027532746155379637
WBGene00009780,F46C5.4,clust_resid,0.2360702718656483,0.0014658254731319301,0.0394793047883902,0.04425152844412967
WBGene00020727,npr-21,two_in_resid,-0.23602688913807343,0.0014688733148443965,0.03954377078065284,0.017663303900231922
WBGene00019949,R08C7.5,two_out_resid,0.23599496658650457,0.0014711197216721631,0.03958661341870979,0.04085772994648911
WBGene00004093,ppw-1,two_out_resid,0.23595038434797644,0.001474262250441222,0.03965352109130689,0.04085772994648911
WBGene00020557,T19B4.3,two_out_resid,0.2359213380787609,0.0014763129725915852,0.03968829873098613,0.04085772994648911
WBGene00008901,nhr-27,total_deg,-0.23590718775449881,0.0014773129563227108,0.03968829873098613,0.027613491926546142
WBGene00045401,eol-1,total_deg,-0.23590418455339604,0.0014775252679559018,0.03968829873098613,0.027613491926546142
WBGene00009027,F21G4.6,two_in_resid,0.23588386147894688,0.0014789627427051028,0.03969076219708292,0.01774166651899555
WBGene00009163,drsh-1,two_in_resid,0.23587627542939757,0.0014794996402220054,0.03969076219708292,0.01774166651899555
WBGene00195157,C12D8.21,total_deg,-0.2358750394256252,0.0014795871344192033,0.03969076219708292,0.027613491926546142
WBGene00016539,madd-2,total_deg,0.2358582075197248,0.0014807791014582886,0.039705114167673486,0.027613491926546142
WBGene00011112,R07E5.4,two_out_resid,0.2358309354865074,0.0014827122581519598,0.03970645402002579,0.04085772994648911
WBGene00021351,eif-2alpha,recip_resid,-0.23581249090940756,0.0014840209941963459,0.03970645402002579,0.08598842356498222
WBGene00004175,pqn-96,clust_resid,0.2358112797818469,0.001484106966734615,0.03970645402002579,0.04438510629487756
WBGene00018593,F48B9.8,two_in_resid,0.23580859925195435,0.0014842972617635395,0.03970645402002579,0.017774511176236338
WBGene00002979,lfe-2,clust_resid,-0.23580365067487316,0.0014846486275877733,0.03970645402002579,0.04438510629487756
WBGene00006809,unc-77,two_out_resid,0.23580192829535201,0.0014847709402240029,0.03970645402002579,0.04085772994648911
WBGene00003177,mec-15,two_out_resid,0.23578592669491216,0.0014859077140604103,0.03971927926686558,0.04085772994648911
WBGene00019908,R05H11.2,total_deg,0.23574725570269675,0.0014886582333405454,0.039775210568804543,0.027700593074703163
WBGene00016448,C35D10.12,two_in_resid,-0.23573755852821918,0.0014893486851461626,0.03977607416388148,0.017810299927357297
WBGene00011495,T05F1.11,ffl_resid,0.23572557765301888,0.0014902021434899922,0.039781288493042466,0.07734163740967985
WBGene00021867,Y54F10BM.13,ffl_resid,0.2357143674469556,0.0014910011077311509,0.039785044127618234,0.07734163740967985
WBGene00022632,ZC581.2,two_out_resid,0.2356490202569727,0.0014956662708831131,0.0398774821563623,0.04099550026287238
WBGene00018657,acl-4,ffl_resid,-0.23564501768141197,0.0014959524493185702,0.0398774821563623,0.07734163740967985
WBGene00015747,C13G5.2,total_deg,-0.23563041277691318,0.0014969971034152155,0.0398774821563623,0.02773819957473515
WBGene00020736,T23F2.3,total_deg,-0.23562891062255467,0.0014971045867299723,0.0398774821563623,0.02773819957473515
WBGene00011995,rsf-1,clust_resid,-0.23559555236018184,0.0014994932802054333,0.03992351315817444,0.04438510629487756
WBGene00012395,Y6D1A.1,cycle3_resid,-0.23557175578043882,0.0015011994148460372,0.03995133872059216,0.07951751992503489
WBGene00015477,attf-4,recip_resid,0.2355353041279368,0.0015038163142079945,0.039969937578475105,0.08598842356498222
WBGene00012584,ceh-100,recip_resid,-0.23553481745933183,0.001503851280786694,0.039969937578475105,0.08598842356498222
WBGene00020422,T10F2.2,clust_resid,0.23553438582995306,0.0015038822934817894,0.039969937578475105,0.04438510629487756
WBGene00219598,linc-113,ffl_resid,-0.2355014633331025,0.0015062495066508073,0.04001525612437868,0.07741046571680399
WBGene00002026,hsp-70,clust_resid,0.2354684800022078,0.001508624506322634,0.0400509902012677,0.04438510629487756
WBGene00018514,twnk-1,clust_resid,-0.2354639505167425,0.00150895092369121,0.0400509902012677,0.04438510629487756
WBGene00011813,T16H12.3,clust_resid,0.23545518711523908,0.0015095826413595388,0.0400509902012677,0.04438510629487756
WBGene00012274,W05B5.1,clust_resid,-0.2354303258847557,0.0015113761003815152,0.04008097795298728,0.04438510629487756
WBGene00016703,rdl-1,total_deg,-0.2353009699187298,0.0015207391275877007,0.040302422296221614,0.028111454947932334
WBGene00012282,W05E10.5,two_in_resid,0.23529654955008486,0.0015210600161766025,0.040302422296221614,0.0181643598612293
WBGene00001362,exc-1,total_deg,-0.23525936268913067,0.0015237619777197513,0.040356116376032355,0.028111454947932334
WBGene00013312,hhat-2,two_out_resid,-0.23525028872866915,0.0015244219478884452,0.040356116376032355,0.04157914108388881
WBGene00017000,D1005.6,clust_resid,0.23521861826494542,0.0015267274601955055,0.04039945457061995,0.044683948784162694
WBGene00012009,T25B9.3,two_in_resid,-0.2351736833847059,0.00153000404543423,0.040468439605231506,0.01824593222138003
WBGene00000059,acr-20,two_in_resid,0.23514440106251835,0.0015321427237562834,0.040507279938049985,0.018246234864705863
WBGene00008453,E02A10.3,two_in_resid,-0.23510724073526282,0.0015348607143627166,0.040561395651357184,0.0182534261815533
WBGene00015813,thoc-2,total_deg,0.2350736649236178,0.0015373203109836405,0.040608638529383415,0.028301116343353416
WBGene00016996,D1005.2,cycle3_resid,-0.2350536587204323,0.001538787576372079,0.04062963894310865,0.080687903483783
WBGene00009494,hrg-5,two_in_resid,-0.23503559739816562,0.0015401133013865928,0.04064072043042645,0.018270779141700746
WBGene00000795,crn-2,two_in_resid,0.23502962184530354,0.0015405521444473178,0.04064072043042645,0.018270779141700746
WBGene00008101,C44H9.6,recip_resid,0.23496203047495043,0.001545523993641292,0.04069779092898024,0.0877898300072297
WBGene00200166,K11G9.12,two_out_resid,-0.23496200293903904,0.001545526022094965,0.04069779092898024,0.04157914108388881
