i,j,arrived,out_deg_i,in_deg_j,shared_out,shared_in,triangle_closure,reverse_2step,transition
2,147,0,1,6,0,0,0,0,L1_consensus->L2
2,148,0,1,7,0,0,0,0,L1_consensus->L2
2,149,0,1,9,0,0,0,0,L1_consensus->L2
2,150,0,1,7,0,0,0,0,L1_consensus->L2
2,151,0,1,2,0,0,0,0,L1_consensus->L2
2,152,0,1,1,0,0,0,0,L1_consensus->L2
2,153,0,1,2,0,0,0,0,L1_consensus->L2
2,154,0,1,4,1,0,0,0,L1_consensus->L2
2,155,0,1,2,0,0,0,0,L1_consensus->L2
2,156,0,1,3,1,0,0,0,L1_consensus->L2
2,157,0,1,1,0,0,0,0,L1_consensus->L2
2,158,0,1,1,0,0,0,0,L1_consensus->L2
2,159,0,1,2,0,0,0,0,L1_consensus->L2
2,160,0,1,1,0,0,0,0,L1_consensus->L2
2,161,0,1,1,0,0,0,0,L1_consensus->L2
2,162,0,1,1,0,0,0,0,L1_consensus->L2
2,163,0,1,1,0,0,0,0,L1_consensus->L2
2,164,0,1,1,0,0,0,0,L1_consensus->L2
2,165,0,1,1,0,0,0,0,L1_consensus->L2
2,166,1,1,1,0,0,0,0,L1_consensus->L2
2,167,0,1,2,0,0,0,0,L1_consensus->L2
2,168,0,1,1,0,0,0,0,L1_consensus->L2
2,169,0,1,13,0,0,0,0,L1_consensus->L2
2,170,0,1,13,0,0,0,0,L1_consensus->L2
2,171,0,1,12,0,0,0,0,L1_consensus->L2
2,172,0,1,12,0,0,0,0,L1_consensus->L2
2,173,0,1,1,0,0,0,0,L1_consensus->L2
2,174,0,1,1,0,0,0,0,L1_consensus->L2
2,175,0,1,0,0,0,0,0,L1_consensus->L2
2,176,0,1,1,0,0,0,0,L1_consensus->L2
2,177,1,1,1,0,0,0,0,L1_consensus->L2
2,178,0,1,1,0,0,0,0,L1_consensus->L2
2,179,0,1,3,0,0,0,0,L1_consensus->L2
2,180,0,1,3,0,0,0,0,L1_consensus->L2
2,181,0,1,1,0,0,0,0,L1_consensus->L2
2,182,0,1,0,0,0,0,0,L1_consensus->L2
2,183,0,1,1,0,0,0,0,L1_consensus->L2
2,184,0,1,1,0,0,0,0,L1_consensus->L2
3,0,0,1,2,1,0,0,0,L1_consensus->L2
3,1,1,1,4,1,0,0,0,L1_consensus->L2
3,2,1,1,1,0,0,0,0,L1_consensus->L2
3,4,0,1,3,0,0,0,0,L1_consensus->L2
3,5,0,1,3,0,0,0,0,L1_consensus->L2
3,6,0,1,1,0,0,0,0,L1_consensus->L2
3,7,0,1,1,0,0,0,0,L1_consensus->L2
3,8,0,1,1,0,0,0,0,L1_consensus->L2
3,9,0,1,1,0,0,0,0,L1_consensus->L2
3,10,0,1,10,0,0,0,0,L1_consensus->L2
3,11,0,1,10,0,0,0,0,L1_consensus->L2
3,12,0,1,13,0,0,0,0,L1_consensus->L2
3,13,0,1,13,0,0,0,0,L1_consensus->L2
3,14,0,1,1,0,0,0,0,L1_consensus->L2
3,15,0,1,1,0,0,0,0,L1_consensus->L2
3,16,0,1,0,0,0,0,0,L1_consensus->L2
3,17,0,1,0,0,0,0,0,L1_consensus->L2
3,18,0,1,6,0,0,0,0,L1_consensus->L2
3,19,0,1,6,0,0,0,0,L1_consensus->L2
3,20,0,1,8,0,0,0,0,L1_consensus->L2
3,21,0,1,8,0,0,0,0,L1_consensus->L2
3,22,0,1,0,0,0,0,0,L1_consensus->L2
3,23,0,1,0,0,0,0,0,L1_consensus->L2
3,24,0,1,0,0,0,0,0,L1_consensus->L2
3,25,0,1,2,0,0,0,0,L1_consensus->L2
3,26,0,1,3,0,0,0,0,L1_consensus->L2
3,27,0,1,1,0,0,0,0,L1_consensus->L2
3,28,0,1,1,0,0,0,0,L1_consensus->L2
3,29,0,1,1,1,0,0,0,L1_consensus->L2
3,30,0,1,2,0,0,0,0,L1_consensus->L2
3,31,0,1,0,0,0,0,0,L1_consensus->L2
3,32,0,1,0,0,0,0,0,L1_consensus->L2
3,33,0,1,2,0,0,0,0,L1_consensus->L2
3,34,0,1,0,0,0,0,0,L1_consensus->L2
3,35,0,1,5,0,0,0,0,L1_consensus->L2
3,36,0,1,5,0,0,0,0,L1_consensus->L2
3,37,0,1,4,1,0,0,0,L1_consensus->L2
3,38,0,1,3,0,0,0,0,L1_consensus->L2
3,40,1,1,9,0,0,0,0,L1_consensus->L2
3,41,0,1,11,0,0,0,0,L1_consensus->L2
3,42,0,1,11,0,0,0,0,L1_consensus->L2
3,43,0,1,2,0,0,0,0,L1_consensus->L2
3,44,1,1,3,0,0,0,0,L1_consensus->L2
3,45,0,1,15,0,0,0,0,L1_consensus->L2
3,46,1,1,16,0,0,0,0,L1_consensus->L2
3,47,0,1,0,0,0,0,0,L1_consensus->L2
3,48,0,1,2,0,0,0,0,L1_consensus->L2
3,49,0,1,3,0,0,0,0,L1_consensus->L2
3,50,0,1,4,0,0,0,0,L1_consensus->L2
3,51,1,1,2,0,0,0,0,L1_consensus->L2
3,52,0,1,3,0,0,0,0,L1_consensus->L2
3,53,0,1,0,0,0,0,0,L1_consensus->L2
3,54,0,1,0,0,0,0,0,L1_consensus->L2
3,55,0,1,2,0,0,0,0,L1_consensus->L2
3,56,0,1,1,0,0,0,0,L1_consensus->L2
3,57,0,1,6,0,0,0,0,L1_consensus->L2
3,58,0,1,6,0,0,0,0,L1_consensus->L2
3,59,0,1,4,0,0,0,0,L1_consensus->L2
3,60,0,1,3,0,0,0,0,L1_consensus->L2
3,61,0,1,1,0,0,0,0,L1_consensus->L2
3,62,0,1,1,0,0,0,0,L1_consensus->L2
3,63,0,1,6,0,0,0,0,L1_consensus->L2
3,64,0,1,7,0,0,0,0,L1_consensus->L2
3,65,0,1,4,0,0,0,0,L1_consensus->L2
3,66,0,1,4,0,0,0,0,L1_consensus->L2
3,67,0,1,6,0,0,0,0,L1_consensus->L2
3,68,0,1,6,0,0,0,0,L1_consensus->L2
3,69,0,1,4,0,0,0,0,L1_consensus->L2
3,70,0,1,3,0,0,0,0,L1_consensus->L2
3,71,0,1,1,0,0,0,0,L1_consensus->L2
3,72,0,1,6,0,0,0,0,L1_consensus->L2
3,73,0,1,7,0,0,0,0,L1_consensus->L2
3,74,0,1,4,0,0,0,0,L1_consensus->L2
3,75,0,1,4,0,0,0,0,L1_consensus->L2
3,76,0,1,6,0,0,0,0,L1_consensus->L2
3,77,0,1,7,0,0,0,0,L1_consensus->L2
3,78,0,1,4,0,0,0,0,L1_consensus->L2
3,79,0,1,3,0,0,0,0,L1_consensus->L2
3,80,0,1,4,0,0,0,0,L1_consensus->L2
3,81,0,1,4,0,0,0,0,L1_consensus->L2
3,82,0,1,2,0,0,0,0,L1_consensus->L2
3,83,1,1,1,0,0,0,0,L1_consensus->L2
3,84,0,1,0,0,0,0,0,L1_consensus->L2
3,85,1,1,0,0,0,0,0,L1_consensus->L2
3,86,1,1,1,0,0,0,0,L1_consensus->L2
3,87,1,1,1,0,0,0,0,L1_consensus->L2
3,88,0,1,1,0,0,0,0,L1_consensus->L2
3,89,0,1,0,1,0,0,0,L1_consensus->L2
3,90,0,1,0,1,0,0,0,L1_consensus->L2
3,91,1,1,1,1,0,0,0,L1_consensus->L2
3,92,0,1,0,0,0,0,0,L1_consensus->L2
3,93,0,1,0,0,0,0,0,L1_consensus->L2
3,94,0,1,1,0,0,0,0,L1_consensus->L2
3,95,0,1,1,0,0,0,0,L1_consensus->L2
3,96,0,1,0,0,0,0,0,L1_consensus->L2
3,97,0,1,2,0,0,0,0,L1_consensus->L2
3,98,1,1,2,0,0,0,0,L1_consensus->L2
3,99,0,1,0,0,0,0,0,L1_consensus->L2
3,100,0,1,0,0,0,0,0,L1_consensus->L2
3,101,0,1,0,0,0,0,0,L1_consensus->L2
3,102,0,1,0,0,0,0,0,L1_consensus->L2
3,103,0,1,3,0,0,0,0,L1_consensus->L2
3,104,0,1,4,0,0,0,0,L1_consensus->L2
3,105,0,1,0,0,0,0,0,L1_consensus->L2
3,106,0,1,0,0,0,0,0,L1_consensus->L2
3,107,0,1,3,0,0,0,0,L1_consensus->L2
3,108,0,1,3,0,0,0,0,L1_consensus->L2
3,109,0,1,3,0,0,0,0,L1_consensus->L2
3,110,0,1,3,0,0,0,0,L1_consensus->L2
3,111,0,1,4,0,0,0,0,L1_consensus->L2
3,112,0,1,4,0,0,0,0,L1_consensus->L2
3,113,0,1,0,0,0,0,0,L1_consensus->L2
3,114,0,1,0,0,0,0,0,L1_consensus->L2
3,115,0,1,0,1,0,0,0,L1_consensus->L2
3,116,0,1,0,0,0,0,0,L1_consensus->L2
3,117,0,1,1,0,0,0,0,L1_consensus->L2
3,118,0,1,1,0,0,0,0,L1_consensus->L2
3,119,1,1,0,0,0,0,0,L1_consensus->L2
3,120,0,1,0,0,0,0,0,L1_consensus->L2
3,121,0,1,17,0,0,0,0,L1_consensus->L2
3,122,0,1,19,0,0,0,0,L1_consensus->L2
3,123,0,1,14,1,0,0,0,L1_consensus->L2
3,124,0,1,12,0,0,0,0,L1_consensus->L2
3,125,0,1,8,1,0,0,0,L1_consensus->L2
3,126,0,1,10,1,0,0,0,L1_consensus->L2
3,127,0,1,1,0,0,0,0,L1_consensus->L2
3,128,0,1,1,0,0,0,0,L1_consensus->L2
3,129,0,1,1,0,0,0,0,L1_consensus->L2
3,130,1,1,4,0,0,0,0,L1_consensus->L2
3,131,1,1,5,0,0,0,0,L1_consensus->L2
3,132,0,1,2,0,0,0,0,L1_consensus->L2
3,133,0,1,11,0,0,0,0,L1_consensus->L2
3,134,0,1,10,0,0,0,0,L1_consensus->L2
3,135,0,1,8,0,0,0,0,L1_consensus->L2
3,136,0,1,8,0,0,0,0,L1_consensus->L2
3,137,0,1,4,0,0,0,0,L1_consensus->L2
3,138,0,1,3,0,0,0,0,L1_consensus->L2
3,139,0,1,0,0,0,0,0,L1_consensus->L2
3,140,0,1,0,0,0,0,0,L1_consensus->L2
3,141,0,1,12,0,0,0,0,L1_consensus->L2
3,142,0,1,12,0,0,0,0,L1_consensus->L2
3,143,0,1,7,0,0,0,0,L1_consensus->L2
3,144,0,1,7,0,0,0,0,L1_consensus->L2
3,145,0,1,12,0,0,0,0,L1_consensus->L2
3,146,0,1,14,0,0,0,0,L1_consensus->L2
3,147,0,1,6,0,0,0,0,L1_consensus->L2
3,148,0,1,7,0,0,0,0,L1_consensus->L2
3,149,0,1,9,0,0,0,0,L1_consensus->L2
3,150,0,1,7,0,0,0,0,L1_consensus->L2
3,151,0,1,2,0,0,0,0,L1_consensus->L2
3,152,0,1,1,0,0,0,0,L1_consensus->L2
3,153,0,1,2,1,0,0,0,L1_consensus->L2
3,154,0,1,4,0,0,0,0,L1_consensus->L2
3,155,0,1,2,1,0,0,0,L1_consensus->L2
3,156,0,1,3,0,0,0,0,L1_consensus->L2
3,157,0,1,1,0,0,0,0,L1_consensus->L2
3,158,0,1,1,0,0,0,0,L1_consensus->L2
3,159,0,1,2,0,0,0,0,L1_consensus->L2
3,160,0,1,1,0,0,0,0,L1_consensus->L2
3,161,0,1,1,0,0,0,0,L1_consensus->L2
3,162,0,1,1,0,0,0,0,L1_consensus->L2
3,163,0,1,1,0,0,0,0,L1_consensus->L2
3,164,0,1,1,0,0,0,0,L1_consensus->L2
3,165,0,1,1,0,0,0,0,L1_consensus->L2
3,166,0,1,1,0,0,0,0,L1_consensus->L2
3,167,0,1,2,0,0,0,0,L1_consensus->L2
3,168,0,1,1,0,0,0,0,L1_consensus->L2
3,169,0,1,13,0,0,0,0,L1_consensus->L2
3,170,0,1,13,0,0,0,0,L1_consensus->L2
3,171,0,1,12,0,0,0,0,L1_consensus->L2
3,172,0,1,12,0,0,0,0,L1_consensus->L2
3,173,0,1,1,0,0,0,0,L1_consensus->L2
3,174,0,1,1,0,0,0,0,L1_consensus->L2
3,175,0,1,0,0,0,0,0,L1_consensus->L2
3,176,0,1,1,0,0,0,0,L1_consensus->L2
3,177,0,1,1,0,0,0,0,L1_consensus->L2
3,178,0,1,1,0,0,0,0,L1_consensus->L2
3,179,0,1,3,0,0,0,0,L1_consensus->L2
3,180,0,1,3,0,0,0,0,L1_consensus->L2
3,181,0,1,1,0,0,0,0,L1_consensus->L2
3,182,0,1,0,0,0,0,0,L1_consensus->L2
3,183,0,1,1,0,0,0,0,L1_consensus->L2
3,184,0,1,1,0,0,0,0,L1_consensus->L2
4,0,0,5,2,0,0,0,0,L1_consensus->L2
4,1,0,5,4,0,0,0,0,L1_consensus->L2
4,2,0,5,1,0,0,0,0,L1_consensus->L2
4,3,0,5,0,0,0,0,0,L1_consensus->L2
4,5,0,5,3,0,0,0,0,L1_consensus->L2
4,6,0,5,1,0,0,0,0,L1_consensus->L2
4,7,0,5,1,0,0,0,0,L1_consensus->L2
4,8,0,5,1,1,0,0,1,L1_consensus->L2
4,9,0,5,1,0,0,0,0,L1_consensus->L2
4,10,0,5,10,0,0,1,0,L1_consensus->L2
4,11,0,5,10,0,0,0,0,L1_consensus->L2
4,12,1,5,13,0,0,0,0,L1_consensus->L2
4,13,0,5,13,0,0,1,0,L1_consensus->L2
4,14,0,5,1,0,0,0,0,L1_consensus->L2
4,15,0,5,1,0,0,0,0,L1_consensus->L2
4,16,0,5,0,0,0,0,0,L1_consensus->L2
4,17,0,5,0,1,0,0,0,L1_consensus->L2
4,19,0,5,6,0,0,0,0,L1_consensus->L2
4,21,1,5,8,0,0,0,0,L1_consensus->L2
4,22,0,5,0,0,0,0,0,L1_consensus->L2
4,23,0,5,0,0,0,0,0,L1_consensus->L2
4,24,0,5,0,0,0,0,0,L1_consensus->L2
4,25,0,5,2,1,0,0,1,L1_consensus->L2
4,26,1,5,3,1,0,0,1,L1_consensus->L2
4,27,0,5,1,0,0,0,0,L1_consensus->L2
4,28,0,5,1,0,0,0,0,L1_consensus->L2
4,29,1,5,1,0,0,0,0,L1_consensus->L2
4,30,0,5,2,0,0,0,0,L1_consensus->L2
4,31,0,5,0,0,0,0,0,L1_consensus->L2
4,32,0,5,0,0,0,0,0,L1_consensus->L2
4,33,0,5,2,0,0,0,0,L1_consensus->L2
4,34,0,5,0,0,0,0,0,L1_consensus->L2
4,35,0,5,5,0,0,0,0,L1_consensus->L2
4,36,0,5,5,0,0,0,0,L1_consensus->L2
4,38,1,5,3,0,0,0,0,L1_consensus->L2
4,39,0,5,14,0,0,1,0,L1_consensus->L2
4,40,0,5,9,0,0,0,0,L1_consensus->L2
4,41,0,5,11,0,0,0,0,L1_consensus->L2
4,42,0,5,11,0,0,0,0,L1_consensus->L2
4,43,0,5,2,0,0,0,0,L1_consensus->L2
4,44,0,5,3,0,0,0,0,L1_consensus->L2
4,45,0,5,15,0,0,1,0,L1_consensus->L2
4,46,0,5,16,0,0,1,0,L1_consensus->L2
4,47,0,5,0,0,0,0,0,L1_consensus->L2
4,48,0,5,2,1,1,0,1,L1_consensus->L2
4,49,0,5,3,0,0,0,0,L1_consensus->L2
4,50,0,5,4,0,0,0,0,L1_consensus->L2
4,51,0,5,2,0,0,0,0,L1_consensus->L2
4,52,0,5,3,0,0,0,0,L1_consensus->L2
4,53,0,5,0,1,0,0,1,L1_consensus->L2
4,54,0,5,0,0,0,0,0,L1_consensus->L2
4,55,0,5,2,1,1,0,1,L1_consensus->L2
4,56,0,5,1,0,0,0,0,L1_consensus->L2
4,57,0,5,6,1,0,0,1,L1_consensus->L2
4,58,0,5,6,1,0,0,1,L1_consensus->L2
4,59,0,5,4,0,0,0,0,L1_consensus->L2
4,60,0,5,3,1,0,0,0,L1_consensus->L2
4,61,0,5,1,0,0,0,0,L1_consensus->L2
4,62,0,5,1,0,0,0,0,L1_consensus->L2
4,63,0,5,6,0,0,0,0,L1_consensus->L2
4,64,0,5,7,0,0,0,0,L1_consensus->L2
4,65,0,5,4,0,0,0,0,L1_consensus->L2
4,66,0,5,4,0,0,0,0,L1_consensus->L2
4,67,0,5,6,0,0,0,0,L1_consensus->L2
4,68,0,5,6,0,0,0,0,L1_consensus->L2
4,69,0,5,4,0,0,0,0,L1_consensus->L2
4,70,0,5,3,0,0,0,0,L1_consensus->L2
4,71,0,5,1,0,0,0,0,L1_consensus->L2
4,72,0,5,6,0,0,1,0,L1_consensus->L2
4,73,0,5,7,0,0,1,0,L1_consensus->L2
4,74,0,5,4,0,0,1,0,L1_consensus->L2
4,75,0,5,4,0,0,1,0,L1_consensus->L2
4,76,0,5,6,0,0,0,0,L1_consensus->L2
4,77,0,5,7,0,0,0,0,L1_consensus->L2
4,78,0,5,4,0,0,0,0,L1_consensus->L2
4,79,0,5,3,0,0,0,0,L1_consensus->L2
4,80,0,5,4,0,0,0,0,L1_consensus->L2
4,81,0,5,4,0,0,0,0,L1_consensus->L2
4,82,0,5,2,0,0,0,0,L1_consensus->L2
4,83,0,5,1,0,0,0,0,L1_consensus->L2
4,84,0,5,0,0,0,0,0,L1_consensus->L2
4,85,0,5,0,0,0,0,0,L1_consensus->L2
4,86,0,5,1,0,0,0,0,L1_consensus->L2
4,87,0,5,1,0,0,0,0,L1_consensus->L2
4,88,0,5,1,2,0,0,0,L1_consensus->L2
4,89,0,5,0,0,0,0,0,L1_consensus->L2
4,90,0,5,0,0,0,0,0,L1_consensus->L2
4,91,0,5,1,0,0,0,0,L1_consensus->L2
4,92,0,5,0,0,0,0,0,L1_consensus->L2
4,93,0,5,0,0,0,0,0,L1_consensus->L2
4,94,0,5,1,0,0,0,0,L1_consensus->L2
4,95,0,5,1,0,0,0,0,L1_consensus->L2
4,96,0,5,0,0,0,0,0,L1_consensus->L2
4,97,0,5,2,0,0,0,0,L1_consensus->L2
4,98,0,5,2,0,0,0,0,L1_consensus->L2
4,99,0,5,0,0,0,0,0,L1_consensus->L2
4,100,0,5,0,0,0,0,0,L1_consensus->L2
4,101,0,5,0,0,0,0,0,L1_consensus->L2
4,102,0,5,0,0,0,0,0,L1_consensus->L2
4,103,0,5,3,0,0,0,0,L1_consensus->L2
4,104,0,5,4,0,0,0,0,L1_consensus->L2
4,105,0,5,0,0,0,0,0,L1_consensus->L2
4,106,0,5,0,0,0,0,0,L1_consensus->L2
4,107,0,5,3,0,0,0,0,L1_consensus->L2
4,108,0,5,3,0,0,0,0,L1_consensus->L2
4,109,0,5,3,0,0,0,0,L1_consensus->L2
4,110,0,5,3,0,0,0,0,L1_consensus->L2
4,111,0,5,4,0,0,0,0,L1_consensus->L2
4,112,0,5,4,0,0,0,0,L1_consensus->L2
4,113,0,5,0,0,0,0,0,L1_consensus->L2
4,114,0,5,0,0,0,0,0,L1_consensus->L2
4,115,0,5,0,0,0,0,1,L1_consensus->L2
4,116,0,5,0,0,0,0,0,L1_consensus->L2
4,117,0,5,1,0,0,0,0,L1_consensus->L2
4,118,0,5,1,0,0,0,0,L1_consensus->L2
4,119,0,5,0,0,0,0,0,L1_consensus->L2
4,120,0,5,0,0,0,0,0,L1_consensus->L2
4,122,0,5,19,1,0,1,0,L1_consensus->L2
4,123,0,5,14,1,1,3,0,L1_consensus->L2
4,124,0,5,12,0,0,0,0,L1_consensus->L2
4,125,0,5,8,0,0,0,0,L1_consensus->L2
4,126,0,5,10,0,0,0,0,L1_consensus->L2
4,127,0,5,1,0,0,0,0,L1_consensus->L2
4,128,0,5,1,0,0,0,0,L1_consensus->L2
4,129,0,5,1,0,0,0,0,L1_consensus->L2
4,130,1,5,4,0,0,0,0,L1_consensus->L2
4,131,0,5,5,0,0,0,0,L1_consensus->L2
4,132,0,5,2,2,0,0,0,L1_consensus->L2
4,133,0,5,11,0,0,1,0,L1_consensus->L2
4,134,0,5,10,0,0,0,0,L1_consensus->L2
4,135,0,5,8,0,0,0,0,L1_consensus->L2
4,136,0,5,8,0,0,0,0,L1_consensus->L2
4,137,1,5,4,2,0,0,0,L1_consensus->L2
4,138,0,5,3,0,0,0,0,L1_consensus->L2
4,139,0,5,0,0,0,0,0,L1_consensus->L2
4,140,0,5,0,1,0,0,0,L1_consensus->L2
4,141,0,5,12,0,0,1,0,L1_consensus->L2
4,142,0,5,12,0,0,1,0,L1_consensus->L2
4,143,0,5,7,1,0,1,0,L1_consensus->L2
4,144,0,5,7,1,0,1,0,L1_consensus->L2
4,145,0,5,12,0,0,1,0,L1_consensus->L2
4,146,0,5,14,0,0,2,0,L1_consensus->L2
4,147,0,5,6,0,0,0,0,L1_consensus->L2
4,148,0,5,7,0,0,0,0,L1_consensus->L2
4,149,0,5,9,0,0,0,0,L1_consensus->L2
4,150,0,5,7,0,0,1,0,L1_consensus->L2
4,151,0,5,2,0,0,0,0,L1_consensus->L2
4,152,0,5,1,0,0,0,0,L1_consensus->L2
4,153,0,5,2,0,0,1,0,L1_consensus->L2
4,154,0,5,4,0,0,0,0,L1_consensus->L2
4,155,0,5,2,0,0,0,0,L1_consensus->L2
4,156,0,5,3,0,0,0,0,L1_consensus->L2
4,157,0,5,1,0,0,1,0,L1_consensus->L2
4,158,0,5,1,0,0,0,0,L1_consensus->L2
4,159,0,5,2,0,0,0,0,L1_consensus->L2
4,160,0,5,1,0,0,1,0,L1_consensus->L2
4,161,0,5,1,0,0,0,0,L1_consensus->L2
4,162,0,5,1,0,0,0,0,L1_consensus->L2
4,163,1,5,1,0,0,0,0,L1_consensus->L2
4,164,0,5,1,0,0,0,0,L1_consensus->L2
4,165,1,5,1,0,0,1,0,L1_consensus->L2
4,166,0,5,1,0,0,0,0,L1_consensus->L2
4,168,0,5,1,0,0,0,0,L1_consensus->L2
4,169,0,5,13,1,0,1,0,L1_consensus->L2
4,170,0,5,13,1,0,1,0,L1_consensus->L2
4,171,0,5,12,1,0,1,0,L1_consensus->L2
4,172,0,5,12,1,0,1,0,L1_consensus->L2
4,173,0,5,1,0,0,0,0,L1_consensus->L2
4,174,0,5,1,0,0,0,0,L1_consensus->L2
4,175,0,5,0,0,0,0,0,L1_consensus->L2
4,176,0,5,1,0,0,0,0,L1_consensus->L2
4,177,0,5,1,0,0,0,0,L1_consensus->L2
4,178,0,5,1,0,0,0,0,L1_consensus->L2
4,179,0,5,3,2,0,1,0,L1_consensus->L2
4,180,0,5,3,0,0,0,0,L1_consensus->L2
4,181,0,5,1,0,0,0,0,L1_consensus->L2
4,182,0,5,0,0,0,0,0,L1_consensus->L2
4,183,0,5,1,0,0,0,0,L1_consensus->L2
4,184,0,5,1,0,0,0,0,L1_consensus->L2
5,0,0,4,2,0,0,0,0,L1_consensus->L2
5,1,0,4,4,0,0,0,0,L1_consensus->L2
5,2,0,4,1,0,0,0,0,L1_consensus->L2
5,3,0,4,0,0,0,0,0,L1_consensus->L2
5,4,0,4,3,0,0,0,0,L1_consensus->L2
5,6,0,4,1,0,0,0,0,L1_consensus->L2
5,7,0,4,1,1,0,0,0,L1_consensus->L2
5,8,0,4,1,0,0,0,0,L1_consensus->L2
5,9,1,4,1,0,0,0,1,L1_consensus->L2
5,10,0,4,10,0,0,0,0,L1_consensus->L2
5,12,0,4,13,0,0,1,0,L1_consensus->L2
5,13,0,4,13,0,0,1,0,L1_consensus->L2
5,14,0,4,1,0,0,0,0,L1_consensus->L2
5,15,0,4,1,1,0,0,0,L1_consensus->L2
5,16,0,4,0,1,0,0,0,L1_consensus->L2
5,17,0,4,0,0,0,0,0,L1_consensus->L2
5,18,0,4,6,0,0,0,0,L1_consensus->L2
5,19,1,4,6,2,0,0,0,L1_consensus->L2
5,20,0,4,8,0,0,0,0,L1_consensus->L2
5,22,0,4,0,0,0,0,0,L1_consensus->L2
5,23,0,4,0,0,0,0,0,L1_consensus->L2
5,24,0,4,0,0,0,0,0,L1_consensus->L2
5,25,0,4,2,0,0,0,1,L1_consensus->L2
5,26,0,4,3,0,0,0,1,L1_consensus->L2
5,27,0,4,1,0,0,0,0,L1_consensus->L2
5,28,0,4,1,1,0,0,0,L1_consensus->L2
5,29,0,4,1,0,0,0,0,L1_consensus->L2
5,30,0,4,2,2,0,1,0,L1_consensus->L2
5,31,0,4,0,0,0,0,0,L1_consensus->L2
5,32,0,4,0,0,0,0,0,L1_consensus->L2
5,33,0,4,2,0,0,0,0,L1_consensus->L2
5,34,0,4,0,0,0,0,0,L1_consensus->L2
5,35,0,4,5,0,0,0,0,L1_consensus->L2
5,36,0,4,5,1,0,1,0,L1_consensus->L2
5,37,0,4,4,0,0,0,0,L1_consensus->L2
5,39,0,4,14,0,0,0,0,L1_consensus->L2
5,40,0,4,9,0,0,1,0,L1_consensus->L2
5,41,0,4,11,0,0,0,0,L1_consensus->L2
5,42,0,4,11,0,0,0,0,L1_consensus->L2
5,43,0,4,2,0,0,0,0,L1_consensus->L2
5,44,0,4,3,0,0,0,0,L1_consensus->L2
5,45,0,4,15,0,0,1,0,L1_consensus->L2
5,46,0,4,16,0,0,1,0,L1_consensus->L2
5,47,1,4,0,0,0,0,0,L1_consensus->L2
5,48,0,4,2,0,0,0,0,L1_consensus->L2
5,49,0,4,3,0,0,0,0,L1_consensus->L2
5,50,0,4,4,0,0,0,0,L1_consensus->L2
5,51,0,4,2,0,0,0,0,L1_consensus->L2
5,52,0,4,3,0,0,0,0,L1_consensus->L2
5,53,0,4,0,0,0,0,0,L1_consensus->L2
5,54,0,4,0,2,0,0,2,L1_consensus->L2
5,55,0,4,2,0,0,0,0,L1_consensus->L2
5,56,0,4,1,1,0,0,0,L1_consensus->L2
5,57,0,4,6,1,0,0,1,L1_consensus->L2
5,58,0,4,6,1,0,0,1,L1_consensus->L2
5,59,0,4,4,1,1,0,0,L1_consensus->L2
5,60,0,4,3,0,0,0,0,L1_consensus->L2
5,61,0,4,1,0,0,0,0,L1_consensus->L2
5,62,0,4,1,0,0,0,0,L1_consensus->L2
5,63,0,4,6,0,0,0,0,L1_consensus->L2
5,64,0,4,7,0,0,0,0,L1_consensus->L2
5,65,0,4,4,0,0,0,0,L1_consensus->L2
5,66,0,4,4,0,0,0,0,L1_consensus->L2
5,67,0,4,6,0,0,0,0,L1_consensus->L2
5,68,0,4,6,0,0,0,0,L1_consensus->L2
5,69,0,4,4,0,0,0,0,L1_consensus->L2
5,70,0,4,3,0,0,0,0,L1_consensus->L2
5,71,0,4,1,0,0,0,0,L1_consensus->L2
5,72,0,4,6,0,0,0,0,L1_consensus->L2
5,73,0,4,7,0,0,0,0,L1_consensus->L2
5,74,0,4,4,0,0,0,0,L1_consensus->L2
5,75,0,4,4,0,0,0,0,L1_consensus->L2
5,76,0,4,6,0,0,0,0,L1_consensus->L2
5,77,0,4,7,0,0,0,0,L1_consensus->L2
5,78,0,4,4,0,0,0,0,L1_consensus->L2
5,79,0,4,3,0,0,0,0,L1_consensus->L2
5,80,0,4,4,0,0,0,0,L1_consensus->L2
5,81,0,4,4,0,0,0,0,L1_consensus->L2
5,82,0,4,2,0,0,0,0,L1_consensus->L2
5,83,0,4,1,0,0,0,0,L1_consensus->L2
5,84,0,4,0,0,0,0,0,L1_consensus->L2
5,85,0,4,0,0,0,0,0,L1_consensus->L2
5,86,0,4,1,0,0,0,0,L1_consensus->L2
5,87,0,4,1,0,0,0,0,L1_consensus->L2
5,88,1,4,1,1,0,0,0,L1_consensus->L2
5,89,0,4,0,0,0,0,0,L1_consensus->L2
5,90,0,4,0,0,0,0,0,L1_consensus->L2
5,91,0,4,1,0,0,0,0,L1_consensus->L2
5,92,0,4,0,0,0,0,0,L1_consensus->L2
5,93,0,4,0,0,0,0,0,L1_consensus->L2
5,94,0,4,1,0,0,0,0,L1_consensus->L2
5,95,0,4,1,0,0,0,0,L1_consensus->L2
5,96,0,4,0,0,0,0,0,L1_consensus->L2
5,97,0,4,2,0,0,0,0,L1_consensus->L2
5,98,0,4,2,0,0,0,0,L1_consensus->L2
5,99,0,4,0,0,0,0,0,L1_consensus->L2
5,100,0,4,0,0,0,0,0,L1_consensus->L2
5,101,0,4,0,0,0,0,0,L1_consensus->L2
