motif,wbgene,symbol,rho,p,q_global,q_per_motif
plus_anchor,WBGene00001794,gta-1,-0.3560237352038682,0.0008882050196881842,0.18487203774498065,0.3741457906743656
dualinh_anchor,WBGene00003828,nuc-1,0.3541533360685994,0.0009496133655804855,0.19335937626916,0.1292350743373073
plus_anchor,WBGene00000548,clr-1,-0.3541171004359975,0.0009508402518322926,0.19335937626916,0.3823242212594755
plus_anchor,WBGene00001650,gon-1,-0.3511559429352879,0.001056109780445178,0.19913584295792416,0.389334741727916
dualinh_anchor,WBGene00019032,srsx-17,0.3510937735750607,0.0010584291195776122,0.19913584295792416,0.13186022033700384
dualinh_anchor,WBGene00015191,B0432.10,0.3510937735750607,0.0010584291195776122,0.19913584295792416,0.13186022033700384
dualinh_anchor,WBGene00008713,F11E6.10,0.3510937735750607,0.0010584291195776122,0.19913584295792416,0.13186022033700384
dualinh_anchor,WBGene00000658,col-83,0.3510937735750607,0.0010584291195776122,0.19913584295792416,0.13186022033700384
dualinh_anchor,WBGene00008114,C46C2.6,0.3510937735750607,0.0010584291195776122,0.19913584295792416,0.13186022033700384
plus_anchor,WBGene00001135,eat-4,0.3502052864459376,0.0010920849474679503,0.19913584295792416,0.389334741727916
dualinh_anchor,WBGene00012211,ssp-37,0.349920960516889,0.001103058592012015,0.19913584295792416,0.13186022033700384
dualinh_anchor,WBGene00001454,flp-11,0.349920960516889,0.001103058592012015,0.19913584295792416,0.13186022033700384
dualinh_anchor,WBGene00020260,T05E7.4,0.349920960516889,0.001103058592012015,0.19913584295792416,0.13186022033700384
dualinh_anchor,WBGene00019282,mps-2,0.349920960516889,0.001103058592012015,0.19913584295792416,0.13186022033700384
plus_anchor,WBGene00001345,fos-1,0.34892666416638524,0.0011422252182653966,0.20245406569851632,0.389334741727916
plus_anchor,WBGene00022727,prkl-1,-0.34887422441406374,0.0011443254900436147,0.20245406569851632,0.389334741727916
plus_anchor,WBGene00006067,sto-5,0.3476663774494206,0.0011936812165022398,0.20909512952829334,0.3910853348584746
plus_anchor,WBGene00016341,mtq-2,-0.3454854421230238,0.0012877142697011238,0.2233553025446302,0.40682572963486213
dualinh_anchor,WBGene00013900,ugt-18,0.3447092471067701,0.0013227670054805098,0.2250230178938575,0.15396311750632355
dualinh_anchor,WBGene00236785,Y73B6A.16,0.3447092471067701,0.0013227670054805098,0.2250230178938575,0.15396311750632355
dualinh_anchor,WBGene00010345,F59F5.7,0.34220532361113515,0.0014418130649113427,0.2383977265832848,0.16144656167349034
dualinh_anchor,WBGene00018538,marg-1,0.34220532361113515,0.0014418130649113427,0.2383977265832848,0.16144656167349034
