,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
RMER,0.06350936558562766,5.296417558468351,9.898159793789679,13.313698043487529,15.131067986672424,15.131067986672424,13.313698043487529,9.898159793789679,5.296417558468351,0.06350936558562978,-5.16939882729709,-9.771141062618412,-13.186679312316233,-15.004049255501169,-15.004049255501169,-13.186679312316276,-9.771141062618426,-5.16939882729709,0.06350936558562341,5.296417558468343,9.898159793789665,13.313698043487529,15.131067986672424,15.131067986672424,13.313698043487529,9.898159793789665,5.296417558468351,0.06350936558563403,-5.169398827297087,-9.771141062618426,-13.186679312316231,-15.004049255501169,-15.004049255501169,-13.186679312316233,-9.771141062618412,-5.169398827297096,0.06350936558561916,5.296417558468342,9.898159793789665,13.313698043487488,15.131067986672424,15.131067986672425,13.313698043487488,9.898159793789684,5.296417558468383,0.06350936558563615,-5.169398827297086,-9.771141062618431,-13.186679312316231,-15.004049255501167,-15.004049255501169,-13.186679312316233,-9.771141062618424,-5.169398827297097,0.06350936558561704,5.296417558468342,9.898159793789661,13.313698043487488,15.131067986672424,15.131067986672425,13.313698043487532,9.898159793789679,5.2964175584683515,0.0635093655856404,-5.169398827297086,-9.771141062618407,-13.186679312316276,-15.004049255501165,-15.004049255501169,-13.186679312316274,-9.771141062618426,-5.1693988272970985,0.06350936558561279,5.296417558468341,9.89815979378966,13.313698043487486,15.131067986672422,15.131067986672424,13.313698043487532,9.898159793789679,5.296417558468353,0.06350936558564464,-5.169398827297036,-9.77114106261843,-13.186679312316276,-15.004049255501169,-15.004049255501169,-13.18667931231628,-9.771141062618483,-5.169398827297099,0.06350936558560855,5.29641755846834,9.89815979378966,13.313698043487486,15.131067986672425,15.131067986672425,13.313698043487543,9.89815979378974,5.296417558468429,0.06350936558559368
RMEV,0.11133114880811618,4.215572868716136,7.824782465046607,10.503635994221385,11.929024184954622,11.929024184954622,10.503635994221385,7.824782465046607,4.215572868716136,0.11133114880811784,-3.992910571099898,-7.6021201674303605,-10.280973696605113,-11.70636188733839,-11.70636188733839,-10.280973696605153,-7.602120167430375,-3.992910571099898,0.11133114880811285,4.215572868716127,7.824782465046593,10.503635994221385,11.929024184954622,11.929024184954622,10.503635994221385,7.824782465046593,4.215572868716136,0.11133114880812117,-3.9929105710998956,-7.602120167430375,-10.280973696605113,-11.70636188733839,-11.70636188733839,-10.280973696605113,-7.6021201674303605,-3.992910571099905,0.11133114880810951,4.215572868716127,7.824782465046592,10.503635994221343,11.929024184954622,11.929024184954624,10.503635994221343,7.824782465046612,4.215572868716167,0.11133114880812284,-3.9929105710998947,-7.602120167430381,-10.280973696605113,-11.706361887338387,-11.70636188733839,-10.280973696605113,-7.602120167430374,-3.9929105710999053,0.11133114880810785,4.215572868716127,7.824782465046589,10.503635994221343,11.929024184954622,11.929024184954624,10.503635994221389,7.824782465046607,4.215572868716137,0.11133114880812617,-3.9929105710998947,-7.602120167430355,-10.280973696605155,-11.706361887338387,-11.70636188733839,-10.280973696605153,-7.602120167430375,-3.992910571099907,0.11133114880810452,4.2155728687161265,7.824782465046589,10.503635994221343,11.92902418495462,11.929024184954622,10.503635994221389,7.824782465046607,4.215572868716139,0.1113311488081295,-3.9929105710998445,-7.602120167430379,-10.280973696605155,-11.70636188733839,-11.70636188733839,-10.280973696605159,-7.6021201674303835,-3.9929105710999075,0.11133114880810119,4.215572868716126,7.824782465046589,10.503635994221343,11.929024184954624,11.929024184954624,10.5036359942214,7.824782465046615,4.215572868716186,0.11133114880808953
RMFL,0.09563836595217583,6.012586845486234,11.215864013529291,15.077877851422944,17.13281249306337,17.13281249306337,15.077877851422944,11.215864013529291,6.012586845486235,0.09563836595217823,-5.821310113581877,-11.024587281624928,-14.886601119518552,-16.94153576115902,-16.94153576115902,-14.886601119518595,-11.024587281624942,-5.821310113581877,0.09563836595217103,6.012586845486226,11.215864013529279,15.077877851422944,17.13281249306337,17.13281249306337,15.077877851422945,11.215864013529279,6.012586845486234,0.09563836595218303,-5.821310113581874,-11.024587281624942,-14.886601119518552,-16.94153576115902,-16.94153576115902,-14.886601119518552,-11.024587281624928,-5.821310113581883,0.09563836595216622,6.012586845486226,11.215864013529277,15.077877851422903,17.13281249306337,17.13281249306337,15.077877851422903,11.215864013529297,6.012586845486266,0.09563836595218543,-5.821310113581873,-11.024587281624948,-14.886601119518552,-16.94153576115902,-16.94153576115902,-14.886601119518552,-11.024587281624942,-5.821310113581884,0.09563836595216382,6.012586845486225,11.215864013529274,15.077877851422903,17.13281249306337,17.13281249306337,15.077877851422949,11.215864013529291,6.012586845486235,0.09563836595219023,-5.821310113581872,-11.024587281624923,-14.886601119518595,-16.94153576115902,-16.94153576115902,-14.886601119518593,-11.024587281624942,-5.821310113581886,0.09563836595215902,6.012586845486224,11.215864013529274,15.077877851422903,17.13281249306337,17.13281249306337,15.077877851422949,11.215864013529291,6.012586845486236,0.09563836595219503,-5.8213101135818235,-11.024587281624948,-14.886601119518595,-16.94153576115902,-16.941535761159024,-14.886601119518598,-11.024587281625037,-5.8213101135818865,0.09563836595215422,6.012586845486224,11.215864013529274,15.077877851422903,17.13281249306337,17.13281249306337,15.07787785142296,11.21586401352939,6.0125868454863305,0.09563836595213741
RMFR,0.10982061063649647,7.1212335488126906,13.286966609210516,17.863341388217453,20.298379547386702,20.298379547386702,17.863341388217457,13.286966609210516,7.1212335488126906,0.10982061063649931,-6.901592327539692,-13.067325387937514,-17.64370016694442,-20.07873832611371,-20.07873832611371,-17.643700166944463,-13.067325387937528,-6.901592327539692,0.10982061063649078,7.121233548812683,13.286966609210502,17.863341388217457,20.298379547386702,20.298379547386702,17.863341388217457,13.286966609210502,7.1212335488126906,0.109820610636505,-6.9015923275396895,-13.067325387937528,-17.64370016694442,-20.07873832611371,-20.07873832611371,-17.64370016694442,-13.067325387937514,-6.901592327539698,0.10982061063648509,7.121233548812682,13.286966609210502,17.863341388217414,20.298379547386702,20.298379547386702,17.863341388217414,13.286966609210522,7.121233548812722,0.10982061063650785,-6.901592327539689,-13.067325387937533,-17.64370016694442,-20.07873832611371,-20.07873832611371,-17.64370016694442,-13.067325387937526,-6.901592327539699,0.10982061063648224,7.121233548812682,13.286966609210499,17.863341388217414,20.298379547386702,20.298379547386702,17.86334138821746,13.286966609210516,7.121233548812691,0.10982061063651354,-6.901592327539689,-13.067325387937508,-17.643700166944463,-20.07873832611371,-20.07873832611371,-17.643700166944463,-13.067325387937526,-6.901592327539701,0.10982061063647655,7.121233548812681,13.286966609210499,17.863341388217414,20.2983795473867,20.298379547386702,17.86334138821746,13.286966609210516,7.121233548812693,0.10982061063651923,-6.901592327539638,-13.067325387937531,-17.643700166944463,-20.07873832611371,-20.078738326113715,-17.643700166944466,-13.067325387937675,-6.901592327539702,0.10982061063647086,7.12123354881268,13.286966609210499,17.86334138821741,20.298379547386702,20.298379547386702,17.86334138821747,13.28696660921067,7.121233548812816,0.10982061063645095
RMGL,0.20619742152261347,9.030317119324872,16.79011775143528,22.54965283916107,25.614237449237432,25.614237449237432,22.54965283916107,16.79011775143528,9.030317119324872,0.20619742152261347,-8.61792227627963,-16.37772290839003,-22.137257996115803,-25.201842606192212,-25.201842606192212,-22.137257996115846,-16.377722908390044,-8.61792227627963,0.2061974215226063,9.030317119324865,16.790117751435265,22.54965283916107,25.614237449237432,25.614237449237432,22.54965283916107,16.790117751435265,9.030317119324872,0.20619742152262063,-8.617922276279627,-16.377722908390044,-22.137257996115803,-25.201842606192212,-25.201842606192212,-22.137257996115803,-16.37772290839003,-8.617922276279637,0.20619742152259915,9.030317119324865,16.79011775143526,22.54965283916103,25.614237449237432,25.614237449237432,22.54965283916103,16.790117751435282,9.030317119324904,0.2061974215226278,-8.617922276279627,-16.377722908390048,-22.137257996115803,-25.20184260619221,-25.201842606192212,-22.137257996115803,-16.37772290839004,-8.617922276279637,0.206197421522592,9.030317119324863,16.79011775143526,22.54965283916103,25.614237449237432,25.614237449237432,22.549652839161073,16.79011775143528,9.030317119324874,0.20619742152263495,-8.617922276279625,-16.377722908390023,-22.137257996115846,-25.20184260619221,-25.201842606192212,-22.137257996115846,-16.377722908390044,-8.61792227627964,0.20619742152258483,9.030317119324808,16.79011775143526,22.549652839161027,25.61423744923743,25.614237449237432,22.549652839161073,16.79011775143528,9.030317119324875,0.20619742152264212,-8.617922276279542,-16.377722908390048,-22.137257996115846,-25.201842606192212,-25.201842606192212,-22.13725799611585,-16.377722908390275,-8.61792227627964,0.20619742152258483,9.030317119324808,16.79011775143526,22.549652839161027,25.614237449237432,25.614237449237432,22.549652839161084,16.790117751435506,9.03031711932502,0.20619742152255618
RMGR,0.1698306806037217,5.710557002479545,10.582989957525651,14.199442221911612,16.123716279401503,16.123716279401503,14.199442221911612,10.582989957525651,5.710557002479545,0.1698306806037217,-5.370895641272097,-10.243328596318198,-13.859780860704129,-15.784054918194062,-15.784054918194062,-13.859780860704172,-10.243328596318213,-5.370895641272097,0.1698306806037172,5.710557002479537,10.582989957525637,14.199442221911612,16.123716279401503,16.123716279401503,14.199442221911614,10.582989957525637,5.710557002479545,0.1698306806037262,-5.370895641272094,-10.243328596318213,-13.859780860704129,-15.784054918194062,-15.784054918194062,-13.859780860704129,-10.243328596318198,-5.370895641272104,0.1698306806037127,5.710557002479537,10.582989957525637,14.199442221911571,16.123716279401503,16.123716279401503,14.199442221911571,10.582989957525657,5.710557002479576,0.1698306806037307,-5.370895641272093,-10.243328596318218,-13.859780860704129,-15.78405491819406,-15.784054918194062,-13.859780860704129,-10.243328596318213,-5.370895641272104,0.1698306806037082,5.710557002479536,10.582989957525633,14.199442221911571,16.123716279401503,16.123716279401503,14.199442221911617,10.582989957525651,5.710557002479546,0.16983068060373518,-5.370895641272092,-10.243328596318193,-13.859780860704172,-15.78405491819406,-15.784054918194062,-13.85978086070417,-10.243328596318213,-5.370895641272106,0.1698306806037037,5.710557002479535,10.582989957525633,14.199442221911571,16.123716279401503,16.123716279401503,14.199442221911617,10.582989957525651,5.710557002479548,0.16983068060373968,-5.3708956412720426,-10.243328596318218,-13.859780860704172,-15.784054918194062,-15.784054918194064,-13.859780860704175,-10.243328596318284,-5.3708956412721065,0.1698306806037037,5.710557002479535,10.582989957525633,14.199442221911571,16.123716279401503,16.123716279401503,14.199442221911626,10.582989957525731,5.710557002479633,0.16983068060368572
RMHL,0.07608233909507232,4.966970388652128,9.26794515761259,12.460245613212539,14.158833207169659,14.158833207169659,12.460245613212539,9.26794515761259,4.966970388652128,0.07608233909507431,-4.814805710461977,-9.115780479422433,-12.308080935022355,-14.006668528979516,-14.006668528979516,-12.308080935022396,-9.115780479422448,-4.814805710461977,0.07608233909506835,4.966970388652119,9.267945157612576,12.460245613212539,14.158833207169659,14.158833207169659,12.460245613212539,9.267945157612576,4.966970388652128,0.07608233909507828,-4.814805710461975,-9.115780479422448,-12.308080935022353,-14.006668528979516,-14.006668528979516,-12.308080935022355,-9.115780479422433,-4.814805710461984,0.07608233909506439,4.966970388652119,9.267945157612576,12.460245613212498,14.158833207169659,14.15883320716966,12.460245613212498,9.267945157612596,4.966970388652159,0.07608233909508026,-4.814805710461974,-9.115780479422455,-12.308080935022353,-14.006668528979512,-14.006668528979514,-12.308080935022355,-9.115780479422448,-4.814805710461985,0.0760823390950624,4.966970388652118,9.267945157612573,12.460245613212498,14.15883320716966,14.15883320716966,12.460245613212544,9.26794515761259,4.966970388652129,0.07608233909508423,-4.8148057104619735,-9.115780479422428,-12.308080935022396,-14.006668528979512,-14.006668528979514,-12.308080935022396,-9.115780479422448,-4.814805710461986,0.07608233909505843,4.9669703886521175,9.267945157612573,12.460245613212496,14.158833207169657,14.158833207169659,12.460245613212544,9.267945157612592,4.966970388652131,0.0760823390950882,-4.814805710461924,-9.115780479422453,-12.308080935022396,-14.006668528979516,-14.006668528979516,-12.3080809350224,-9.115780479422488,-4.814805710461987,0.07608233909505446,4.9669703886521175,9.267945157612573,12.460245613212496,14.15883320716966,14.15883320716966,12.460245613212553,9.267945157612635,4.966970388652197,0.07608233909504057
RMHR,0.07858091028321715,5.277287088833374,9.848952577518615,13.242167047806674,15.047658756068792,15.047658756068792,13.242167047806674,9.848952577518615,5.277287088833374,0.07858091028321926,-5.120125268266934,-9.691790756952168,-13.0850052272402,-14.890496935502359,-14.890496935502359,-13.085005227240242,-9.691790756952182,-5.120125268266933,0.07858091028321293,5.277287088833365,9.8489525775186,13.242167047806674,15.047658756068792,15.047658756068792,13.242167047806674,9.8489525775186,5.277287088833374,0.07858091028322348,-5.120125268266931,-9.691790756952184,-13.085005227240199,-14.890496935502359,-14.890496935502359,-13.0850052272402,-9.691790756952168,-5.12012526826694,0.07858091028320871,5.277287088833365,9.8489525775186,13.242167047806634,15.047658756068792,15.047658756068794,13.242167047806634,9.84895257751862,5.277287088833405,0.07858091028322559,-5.12012526826693,-9.691790756952189,-13.085005227240199,-14.890496935502355,-14.890496935502359,-13.0850052272402,-9.691790756952182,-5.120125268266941,0.0785809102832066,5.277287088833364,9.848952577518597,13.242167047806634,15.047658756068792,15.047658756068794,13.24216704780668,9.848952577518615,5.277287088833375,0.0785809102832298,-5.120125268266929,-9.691790756952164,-13.085005227240242,-14.890496935502355,-14.890496935502359,-13.085005227240242,-9.691790756952182,-5.120125268266943,0.07858091028320238,5.277287088833363,9.848952577518597,13.242167047806632,15.04765875606879,15.047658756068792,13.24216704780668,9.848952577518617,5.277287088833376,0.07858091028323402,-5.12012526826688,-9.691790756952187,-13.085005227240242,-14.890496935502359,-14.890496935502359,-13.085005227240245,-9.691790756952239,-5.120125268266943,0.07858091028319816,5.277287088833363,9.848952577518597,13.242167047806632,15.047658756068794,15.047658756068794,13.242167047806689,9.848952577518675,5.277287088833451,0.0785809102831834
SAADL,0.08290235712961762,4.631770263361006,8.631977565960604,11.60104022746265,13.180845472191995,13.180845472191995,11.60104022746265,8.631977565960604,4.631770263361006,0.08290235712961946,-4.465965549101765,-8.466172851701357,-11.435235513203375,-13.015040757932761,-13.015040757932761,-11.435235513203416,-8.466172851701371,-4.465965549101765,0.08290235712961393,4.631770263360997,8.63197756596059,11.60104022746265,13.180845472191995,13.180845472191995,11.60104022746265,8.63197756596059,4.631770263361006,0.08290235712962316,-4.465965549101762,-8.466172851701371,-11.435235513203375,-13.015040757932761,-13.015040757932761,-11.435235513203375,-8.466172851701357,-4.465965549101771,0.08290235712961024,4.631770263360997,8.63197756596059,11.60104022746261,13.180845472191995,13.180845472191997,11.60104022746261,8.631977565960609,4.631770263361037,0.082902357129625,-4.465965549101761,-8.466172851701376,-11.435235513203375,-13.015040757932757,-13.015040757932761,-11.435235513203375,-8.46617285170137,-4.465965549101772,0.08290235712960839,4.6317702633609965,8.631977565960586,11.60104022746261,13.180845472191995,13.180845472191997,11.601040227462654,8.631977565960604,4.631770263361006,0.08290235712962869,-4.465965549101761,-8.466172851701351,-11.435235513203418,-13.015040757932757,-13.015040757932761,-11.435235513203416,-8.46617285170137,-4.465965549101774,0.0829023571296047,4.631770263360996,8.631977565960586,11.601040227462608,13.180845472191994,13.180845472191995,11.601040227462654,8.631977565960604,4.631770263361008,0.08290235712963238,-4.465965549101711,-8.466172851701375,-11.435235513203416,-13.015040757932761,-13.015040757932761,-11.435235513203422,-8.466172851701392,-4.4659655491017745,0.082902357129601,4.631770263360995,8.631977565960586,11.601040227462608,13.180845472191997,13.180845472191997,11.601040227462665,8.63197756596063,4.631770263361067,0.08290235712958809
SAADR,0.09294757084994396,5.599471878393201,10.441828086803222,14.035956571779392,15.948352394346507,15.948352394346507,14.035956571779392,10.441828086803222,5.599471878393201,0.09294757084994619,-5.413576736693307,-10.255932945103321,-13.850061430079464,-15.76245725264662,-15.76245725264662,-13.850061430079505,-10.255932945103336,-5.413576736693307,0.09294757084993949,5.599471878393192,10.441828086803207,14.035956571779392,15.948352394346507,15.948352394346507,14.035956571779392,10.441828086803207,5.599471878393201,0.09294757084995066,-5.4135767366933045,-10.255932945103336,-13.850061430079464,-15.76245725264662,-15.76245725264662,-13.850061430079464,-10.255932945103321,-5.413576736693314,0.09294757084993502,5.599471878393192,10.441828086803207,14.03595657177935,15.948352394346507,15.948352394346507,14.035956571779352,10.441828086803227,5.599471878393233,0.09294757084995289,-5.4135767366933045,-10.255932945103341,-13.850061430079464,-15.762457252646618,-15.76245725264662,-13.850061430079464,-10.255932945103336,-5.413576736693315,0.09294757084993278,5.599471878393192,10.441828086803204,14.03595657177935,15.948352394346507,15.948352394346507,14.035956571779396,10.441828086803222,5.599471878393202,0.09294757084995736,-5.413576736693304,-10.255932945103316,-13.850061430079506,-15.762457252646618,-15.76245725264662,-13.850061430079505,-10.255932945103336,-5.413576736693316,0.09294757084992832,5.599471878393191,10.441828086803204,14.03595657177935,15.948352394346506,15.948352394346507,14.035956571779396,10.441828086803222,5.599471878393204,0.09294757084996183,-5.413576736693254,-10.255932945103341,-13.850061430079506,-15.76245725264662,-15.76245725264662,-13.85006143007951,-10.255932945103407,-5.413576736693317,0.09294757084992385,5.5994718783931905,10.441828086803204,14.03595657177935,15.948352394346509,15.948352394346507,14.035956571779407,10.441828086803296,5.599471878393286,0.0929475708499082
SAAVL,0.11137294947482702,5.13906905636215,9.560350811866957,12.841946385106068,14.588046918754298,14.588046918754298,12.841946385106068,9.56035081186696,5.13906905636215,0.11137294947482906,-4.9163231574124895,-9.337604912917293,-12.619200486156373,-14.365301019804644,-14.365301019804644,-12.619200486156416,-9.337604912917307,-4.9163231574124895,0.11137294947482294,5.139069056362141,9.560350811866945,12.841946385106068,14.588046918754298,14.588046918754298,12.841946385106068,9.560350811866945,5.13906905636215,0.11137294947483314,-4.916323157412487,-9.337604912917307,-12.619200486156373,-14.365301019804644,-14.365301019804644,-12.619200486156373,-9.337604912917293,-4.916323157412497,0.11137294947481886,5.139069056362141,9.560350811866943,12.841946385106025,14.588046918754298,14.588046918754298,12.841946385106025,9.560350811866963,5.139069056362181,0.11137294947483518,-4.916323157412487,-9.337604912917314,-12.619200486156373,-14.365301019804642,-14.365301019804644,-12.619200486156373,-9.337604912917307,-4.9163231574124975,0.11137294947481682,5.139069056362141,9.56035081186694,12.841946385106025,14.588046918754298,14.588046918754298,12.841946385106072,9.56035081186696,5.139069056362151,0.11137294947483926,-4.916323157412486,-9.337604912917287,-12.619200486156416,-14.365301019804642,-14.365301019804644,-12.619200486156414,-9.337604912917307,-4.916323157412499,0.11137294947481274,5.13906905636214,9.56035081186694,12.841946385106025,14.588046918754296,14.588046918754298,12.841946385106072,9.56035081186696,5.1390690563621515,0.11137294947484334,-4.916323157412436,-9.337604912917312,-12.619200486156416,-14.365301019804644,-14.365301019804644,-12.61920048615642,-9.337604912917353,-4.916323157412499,0.11137294947480866,5.139069056362139,9.56035081186694,12.841946385106025,14.5880469187543,14.588046918754298,12.841946385106082,9.56035081186701,5.139069056362223,0.11137294947479438
SAAVR,0.0959677512976854,3.960795370877738,7.359467740755598,9.882054814061851,11.224295360335645,11.224295360335645,9.882054814061851,7.359467740755598,3.9607953708777384,0.09596775129768696,-3.7688598682823615,-7.167532238160212,-9.69011931146644,-11.032359857740275,-11.032359857740275,-9.69011931146648,-7.167532238160226,-3.7688598682823615,0.09596775129768226,3.9607953708777295,7.3594677407555835,9.882054814061851,11.224295360335645,11.224295360335645,9.882054814061851,7.3594677407555835,3.960795370877738,0.0959677512976901,-3.768859868282359,-7.167532238160226,-9.69011931146644,-11.032359857740275,-11.032359857740275,-9.69011931146644,-7.167532238160212,-3.768859868282368,0.09596775129767912,3.9607953708777295,7.359467740755583,9.882054814061808,11.224295360335645,11.224295360335645,9.88205481406181,7.359467740755602,3.9607953708777695,0.09596775129769167,-3.7688598682823584,-7.167532238160232,-9.69011931146644,-11.032359857740273,-11.032359857740275,-9.69011931146644,-7.167532238160226,-3.7688598682823686,0.09596775129767755,3.960795370877729,7.359467740755579,9.882054814061808,11.224295360335645,11.224295360335645,9.882054814061854,7.359467740755598,3.960795370877739,0.0959677512976948,-3.768859868282358,-7.167532238160207,-9.690119311466482,-11.032359857740273,-11.032359857740275,-9.69011931146648,-7.167532238160226,-3.7688598682823704,0.09596775129767442,3.9607953708777286,7.359467740755579,9.882054814061808,11.224295360335644,11.224295360335645,9.882054814061854,7.359467740755598,3.9607953708777406,0.09596775129769794,-3.7688598682823113,-7.1675322381602316,-9.690119311466482,-11.032359857740275,-11.032359857740275,-9.690119311466486,-7.167532238160235,-3.7688598682823713,0.09596775129767128,3.960795370877728,7.359467740755579,9.882054814061808,11.224295360335647,11.224295360335645,9.882054814061865,7.359467740755606,3.960795370877782,0.0959677512976603
SDQL,0.07837351672321542,6.5767562399109085,12.291338100767437,16.532856188627523,18.789720823955136,18.789720823955136,16.532856188627523,12.291338100767438,6.5767562399109085,0.07837351672321806,-6.420009206464472,-12.134591067320994,-16.37610915518105,-18.632973790508707,-18.632973790508707,-16.376109155181094,-12.134591067321008,-6.420009206464472,0.07837351672321015,6.5767562399109,12.291338100767424,16.532856188627523,18.789720823955136,18.789720823955136,16.532856188627523,12.291338100767424,6.5767562399109085,0.07837351672322333,-6.420009206464469,-12.134591067321008,-16.37610915518105,-18.632973790508707,-18.632973790508707,-16.37610915518105,-12.134591067320994,-6.420009206464479,0.07837351672320488,6.5767562399109,12.291338100767423,16.53285618862748,18.789720823955136,18.789720823955136,16.53285618862748,12.291338100767442,6.57675623991094,0.07837351672322597,-6.420009206464469,-12.134591067321015,-16.37610915518105,-18.632973790508704,-18.632973790508707,-16.37610915518105,-12.134591067321008,-6.420009206464479,0.07837351672320224,6.5767562399109,12.291338100767419,16.53285618862748,18.789720823955136,18.789720823955136,16.532856188627527,12.291338100767438,6.576756239910909,0.07837351672323124,-6.420009206464468,-12.134591067320988,-16.376109155181094,-18.632973790508704,-18.632973790508707,-16.37610915518109,-12.134591067321008,-6.4200092064644805,0.07837351672319696,6.576756239910899,12.291338100767419,16.53285618862748,18.789720823955133,18.789720823955136,16.532856188627527,12.291338100767438,6.576756239910911,0.07837351672323652,-6.420009206464418,-12.134591067321013,-16.376109155181094,-18.632973790508707,-18.632973790508707,-16.376109155181098,-12.134591067321132,-6.420009206464481,0.07837351672319169,6.576756239910898,12.291338100767419,16.53285618862748,18.789720823955136,18.789720823955136,16.532856188627537,12.291338100767565,6.5767562399110195,0.07837351672317323
SDQR,0.07301299561386812,5.887355432150226,11.000402360285024,14.795444859949306,16.814744796821405,16.814744796821405,14.795444859949306,11.000402360285026,5.887355432150226,0.07301299561387048,-5.741329440922484,-10.854376369057276,-14.649418868721531,-16.66871880559367,-16.66871880559367,-14.649418868721572,-10.85437636905729,-5.741329440922484,0.0730129956138634,5.887355432150217,11.000402360285012,14.795444859949306,16.814744796821405,16.814744796821405,14.795444859949308,11.000402360285012,5.887355432150226,0.0730129956138752,-5.741329440922481,-10.85437636905729,-14.64941886872153,-16.66871880559367,-16.66871880559367,-14.649418868721531,-10.854376369057276,-5.741329440922491,0.07301299561385868,5.887355432150217,11.00040236028501,14.795444859949265,16.814744796821405,16.814744796821405,14.795444859949265,11.00040236028503,5.887355432150257,0.07301299561387756,-5.741329440922481,-10.854376369057297,-14.64941886872153,-16.66871880559367,-16.66871880559367,-14.649418868721531,-10.85437636905729,-5.741329440922491,0.07301299561385632,5.887355432150217,11.000402360285007,14.795444859949265,16.814744796821405,16.814744796821405,14.795444859949312,11.000402360285026,5.887355432150227,0.07301299561388228,-5.74132944092248,-10.85437636905727,-14.649418868721572,-16.66871880559367,-16.66871880559367,-14.64941886872157,-10.85437636905729,-5.741329440922493,0.0730129956138516,5.887355432150216,11.000402360285007,14.795444859949265,16.8147447968214,16.814744796821405,14.795444859949312,11.000402360285026,5.887355432150229,0.073012995613887,-5.7413294409224305,-10.854376369057295,-14.649418868721572,-16.668718805593674,-16.668718805593674,-14.649418868721575,-10.854376369057379,-5.7413294409224935,0.07301299561384689,5.8873554321502155,11.000402360285007,14.795444859949264,16.814744796821405,16.814744796821405,14.79544485994932,11.000402360285117,5.887355432150319,0.07301299561383037
SIADL,0.07758410972936233,2.5401291416741785,4.705654899472454,6.31296701697733,7.1681999314172655,7.1681999314172655,6.312967016977331,4.705654899472455,2.5401291416741785,0.07758410972936333,-2.3849609222154475,-4.550486680013715,-6.157798797518584,-7.013031711958541,-7.013031711958541,-6.157798797518606,-4.550486680013729,-2.3849609222154475,0.07758410972936033,2.5401291416741696,4.70565489947244,6.312967016977331,7.1681999314172655,7.1681999314172655,6.312967016977332,4.70565489947244,2.5401291416741785,0.07758410972936533,-2.384960922215445,-4.550486680013729,-6.157798797518582,-7.013031711958541,-7.013031711958541,-6.157798797518584,-4.550486680013715,-2.384960922215454,0.07758410972935834,2.5401291416741696,4.705654899472439,6.312967016977306,7.1681999314172655,7.168199931417266,6.312967016977307,4.705654899472459,2.540129141674191,0.07758410972936633,-2.3849609222154444,-4.550486680013735,-6.157798797518582,-7.013031711958539,-7.013031711958541,-6.157798797518584,-4.550486680013729,-2.3849609222154546,0.07758410972935734,2.5401291416741687,4.705654899472435,6.312967016977306,7.168199931417266,7.168199931417266,6.3129670169773355,4.705654899472454,2.540129141674179,0.07758410972936833,-2.384960922215444,-4.55048668001371,-6.157798797518606,-7.013031711958539,-7.013031711958541,-6.1577987975186055,-4.550486680013729,-2.3849609222154564,0.07758410972935534,2.5401291416741683,4.705654899472435,6.312967016977306,7.168199931417264,7.1681999314172655,6.3129670169773355,4.705654899472455,2.5401291416741807,0.07758410972937033,-2.3849609222154156,-4.5504866800137345,-6.157798797518606,-7.013031711958542,-7.013031711958542,-6.15779879751861,-4.550486680013738,-2.3849609222154573,0.07758410972935334,2.540129141674168,4.705654899472435,6.312967016977305,7.168199931417266,7.168199931417266,6.312967016977345,4.705654899472463,2.540129141674204,0.07758410972934635
