,Gene_Idx,Saliency
4339,4339,4.144025e-05
1033,1033,4.1436077e-05
21097,21097,4.1436004e-05
17267,17267,4.1435524e-05
11312,11312,4.143424e-05
18326,18326,4.1433996e-05
20534,20534,4.1433555e-05
15324,15324,4.1432402e-05
10560,10560,4.1429845e-05
14335,14335,4.1428702e-05
6942,6942,4.1428375e-05
8742,8742,4.14282e-05
13272,13272,4.142774e-05
21323,21323,4.142438e-05
19477,19477,4.1424282e-05
4507,4507,4.1422143e-05
16149,16149,4.1422034e-05
18852,18852,4.1419476e-05
21206,21206,4.141861e-05
21709,21709,4.141841e-05
12864,12864,4.141471e-05
7798,7798,4.141301e-05
18737,18737,4.140919e-05
12491,12491,4.1409003e-05
19766,19766,4.140807e-05
14930,14930,4.140625e-05
6959,6959,4.1405663e-05
19754,19754,4.1404484e-05
11266,11266,4.1404153e-05
5468,5468,4.1403957e-05
19171,19171,4.1403015e-05
18626,18626,4.1402265e-05
5441,5441,4.140068e-05
4187,4187,4.1400624e-05
19895,19895,4.1400235e-05
12827,12827,4.1398303e-05
20661,20661,4.139775e-05
4081,4081,4.1396266e-05
4992,4992,4.1395837e-05
11954,11954,4.1395728e-05
16578,16578,4.1395713e-05
15383,15383,4.139429e-05
21017,21017,4.1393665e-05
6013,6013,4.1392927e-05
21851,21851,4.139278e-05
19763,19763,4.139271e-05
14089,14089,4.1391988e-05
1501,1501,4.1390507e-05
14523,14523,4.1389092e-05
1383,1383,4.1389063e-05
7645,7645,4.1388554e-05
18196,18196,4.138832e-05
4500,4500,4.138805e-05
20397,20397,4.138547e-05
17677,17677,4.1384756e-05
7818,7818,4.138353e-05
5931,5931,4.1382656e-05
4863,4863,4.138159e-05
2452,2452,4.138125e-05
21437,21437,4.1381132e-05
11730,11730,4.1380685e-05
2269,2269,4.1380466e-05
16001,16001,4.1380004e-05
3411,3411,4.1379084e-05
13760,13760,4.137837e-05
16142,16142,4.1374842e-05
2029,2029,4.137372e-05
4575,4575,4.1373554e-05
1750,1750,4.1372994e-05
14088,14088,4.1370764e-05
17258,17258,4.1370735e-05
13593,13593,4.1369676e-05
16708,16708,4.1368367e-05
2788,2788,4.1368126e-05
4811,4811,4.136559e-05
15438,15438,4.1364357e-05
10354,10354,4.136382e-05
17279,17279,4.1363663e-05
10872,10872,4.1363586e-05
14195,14195,4.1362608e-05
14475,14475,4.1361403e-05
22278,22278,4.1359835e-05
6017,6017,4.1359446e-05
13942,13942,4.13571e-05
7482,7482,4.1356936e-05
11692,11692,4.135668e-05
6313,6313,4.1354026e-05
21276,21276,4.1352494e-05
1396,1396,4.1351363e-05
8441,8441,4.13513e-05
12139,12139,4.1350697e-05
14279,14279,4.1349547e-05
13050,13050,4.1348543e-05
5674,5674,4.1346997e-05
4131,4131,4.1343657e-05
644,644,4.1342617e-05
21606,21606,4.134023e-05
21856,21856,4.1338575e-05
19660,19660,4.1338328e-05
10552,10552,4.1337426e-05
10591,10591,4.133741e-05
934,934,4.1336687e-05
3399,3399,4.1336654e-05
20756,20756,4.133631e-05
2206,2206,4.133447e-05
739,739,4.1333453e-05
2978,2978,4.1332507e-05
15617,15617,4.1332078e-05
21897,21897,4.1329302e-05
4928,4928,4.132773e-05
13182,13182,4.1327457e-05
18478,18478,4.1326264e-05
17807,17807,4.1325573e-05
17767,17767,4.132442e-05
15273,15273,4.1323903e-05
1491,1491,4.1323525e-05
7344,7344,4.132095e-05
12906,12906,4.132088e-05
19595,19595,4.1320687e-05
491,491,4.1319654e-05
14754,14754,4.131959e-05
5231,5231,4.131895e-05
21490,21490,4.131801e-05
631,631,4.1317966e-05
13883,13883,4.1314444e-05
9358,9358,4.131422e-05
11289,11289,4.131357e-05
12280,12280,4.1312236e-05
21703,21703,4.131076e-05
895,895,4.131004e-05
20099,20099,4.1309584e-05
16681,16681,4.1308096e-05
18606,18606,4.1307565e-05
21366,21366,4.1307212e-05
12661,12661,4.1307158e-05
13033,13033,4.130467e-05
17874,17874,4.1304105e-05
11168,11168,4.1303538e-05
17092,17092,4.1302883e-05
19981,19981,4.1302315e-05
5946,5946,4.1302097e-05
1471,1471,4.130002e-05
21582,21582,4.1298612e-05
12734,12734,4.1298517e-05
11148,11148,4.1297546e-05
15723,15723,4.129305e-05
20589,20589,4.1290874e-05
11551,11551,4.1289197e-05
9602,9602,4.1288957e-05
18788,18788,4.1287785e-05
8832,8832,4.1287534e-05
5373,5373,4.1286454e-05
19441,19441,4.1284027e-05
20788,20788,4.128282e-05
17893,17893,4.1282754e-05
22013,22013,4.128172e-05
13718,13718,4.1280244e-05
14229,14229,4.1278483e-05
19452,19452,4.1277202e-05
19608,19608,4.127615e-05
11334,11334,4.1273466e-05
12601,12601,4.1272946e-05
3719,3719,4.1272287e-05
1426,1426,4.1272207e-05
990,990,4.1271443e-05
12032,12032,4.127096e-05
20975,20975,4.1267078e-05
2304,2304,4.1266605e-05
20335,20335,4.126556e-05
3853,3853,4.1262134e-05
4756,4756,4.125918e-05
10024,10024,4.1258765e-05
7396,7396,4.125817e-05
10250,10250,4.12577e-05
550,550,4.1257645e-05
15980,15980,4.125714e-05
18476,18476,4.125581e-05
2732,2732,4.125571e-05
16814,16814,4.1253672e-05
8305,8305,4.125292e-05
8277,8277,4.1252395e-05
20456,20456,4.124958e-05
12945,12945,4.1249074e-05
21500,21500,4.124879e-05
20106,20106,4.1248528e-05
8437,8437,4.124843e-05
16901,16901,4.1248237e-05
16839,16839,4.1247473e-05
10203,10203,4.124548e-05
1944,1944,4.124517e-05
10728,10728,4.124485e-05
4392,4392,4.1243937e-05
683,683,4.1240117e-05
16000,16000,4.1238316e-05
10102,10102,4.123827e-05
15407,15407,4.123695e-05
12682,12682,4.1236635e-05
17533,17533,4.123387e-05
6713,6713,4.1232805e-05
3571,3571,4.1232153e-05
22283,22283,4.123112e-05
18421,18421,4.1230847e-05
13957,13957,4.123019e-05
21478,21478,4.122716e-05
17037,17037,4.122486e-05
8877,8877,4.1224743e-05
13523,13523,4.1224346e-05
15492,15492,4.1223786e-05
4000,4000,4.1223342e-05
22427,22427,4.122324e-05
15388,15388,4.1222032e-05
19717,19717,4.1221447e-05
398,398,4.122044e-05
3438,3438,4.1220395e-05
4885,4885,4.1218813e-05
5671,5671,4.1217234e-05
21608,21608,4.121695e-05
21799,21799,4.1216248e-05
9568,9568,4.121616e-05
1845,1845,4.121548e-05
1932,1932,4.121501e-05
3523,3523,4.121387e-05
11280,11280,4.1212574e-05
1351,1351,4.1212406e-05
1894,1894,4.1211806e-05
20399,20399,4.120922e-05
8016,8016,4.120664e-05
8096,8096,4.1204825e-05
19493,19493,4.1203704e-05
21454,21454,4.1203195e-05
1240,1240,4.1201063e-05
20450,20450,4.1200412e-05
3059,3059,4.11974e-05
20,20,4.119642e-05
14040,14040,4.1195875e-05
764,764,4.119536e-05
13338,13338,4.1193936e-05
16260,16260,4.1193045e-05
14242,14242,4.1192867e-05
6828,6828,4.1192252e-05
15697,15697,4.119134e-05
13631,13631,4.1191022e-05
20153,20153,4.119029e-05
12271,12271,4.1188283e-05
5127,5127,4.118603e-05
16403,16403,4.1184656e-05
11154,11154,4.1183463e-05
11171,11171,4.1183397e-05
7850,7850,4.1182015e-05
18025,18025,4.1181593e-05
11734,11734,4.11814e-05
4008,4008,4.1179494e-05
11302,11302,4.1179377e-05
12727,12727,4.1176467e-05
159,159,4.117592e-05
12426,12426,4.1175757e-05
6451,6451,4.1174542e-05
16008,16008,4.1173207e-05
10181,10181,4.1172934e-05
15660,15660,4.1171654e-05
21338,21338,4.1171323e-05
16778,16778,4.1170413e-05
10167,10167,4.11691e-05
1969,1969,4.116835e-05
13659,13659,4.1167965e-05
1149,1149,4.1167885e-05
11417,11417,4.116783e-05
2002,2002,4.1167572e-05
9202,9202,4.1166706e-05
3398,3398,4.1165582e-05
16134,16134,4.116508e-05
7575,7575,4.1163366e-05
1687,1687,4.116248e-05
19918,19918,4.1161624e-05
1304,1304,4.116146e-05
4932,4932,4.116134e-05
2048,2048,4.1160518e-05
14460,14460,4.115998e-05
18990,18990,4.115971e-05
4063,4063,4.115757e-05
15888,15888,4.1157444e-05
19420,19420,4.115732e-05
10070,10070,4.1155494e-05
4497,4497,4.1154737e-05
2556,2556,4.1154155e-05
22341,22341,4.1153584e-05
15891,15891,4.1153384e-05
374,374,4.1151583e-05
19720,19720,4.1150306e-05
10610,10610,4.1150226e-05
21306,21306,4.1147552e-05
3380,3380,4.11465e-05
6739,6739,4.114609e-05
5376,5376,4.1146082e-05
14685,14685,4.1143438e-05
17935,17935,4.114157e-05
368,368,4.11409e-05
12916,12916,4.1140207e-05
5820,5820,4.1139578e-05
3638,3638,4.1138697e-05
13608,13608,4.1138494e-05
14176,14176,4.113827e-05
10347,10347,4.1137242e-05
13908,13908,4.1137104e-05
15893,15893,4.1136183e-05
13654,13654,4.1134783e-05
16152,16152,4.1134514e-05
10792,10792,4.1133902e-05
4648,4648,4.113224e-05
13727,13727,4.1131767e-05
15193,15193,4.1131378e-05
1193,1193,4.1129017e-05
12326,12326,4.1128398e-05
14302,14302,4.112761e-05
8322,8322,4.1126623e-05
18962,18962,4.1125877e-05
192,192,4.112536e-05
21251,21251,4.112193e-05
16619,16619,4.1121886e-05
3412,3412,4.1121635e-05
7350,7350,4.112163e-05
21531,21531,4.11215e-05
11015,11015,4.112122e-05
5806,5806,4.112037e-05
12000,12000,4.111978e-05
1915,1915,4.1119223e-05
12800,12800,4.1118623e-05
14756,14756,4.111486e-05
7676,7676,4.1114046e-05
3224,3224,4.111292e-05
20771,20771,4.1108e-05
21729,21729,4.110726e-05
17583,17583,4.1106636e-05
11648,11648,4.1105843e-05
5209,5209,4.110492e-05
16725,16725,4.1102103e-05
343,343,4.110031e-05
16374,16374,4.109871e-05
14417,14417,4.1098527e-05
932,932,4.1098247e-05
10064,10064,4.1097654e-05
16338,16338,4.109763e-05
7955,7955,4.1097588e-05
20428,20428,4.1096344e-05
964,964,4.1095405e-05
11372,11372,4.1095147e-05
16121,16121,4.1094987e-05
20718,20718,4.1094634e-05
2949,2949,4.1093186e-05
5755,5755,4.1092648e-05
6517,6517,4.1092586e-05
4434,4434,4.1091975e-05
9570,9570,4.1084844e-05
11951,11951,4.1083254e-05
20321,20321,4.1083164e-05
10146,10146,4.1083018e-05
12761,12761,4.1082494e-05
5234,5234,4.1079835e-05
19145,19145,4.1079693e-05
16119,16119,4.1078183e-05
17372,17372,4.107783e-05
1805,1805,4.1074607e-05
10428,10428,4.107132e-05
16117,16117,4.106912e-05
21547,21547,4.106904e-05
19832,19832,4.106869e-05
2023,2023,4.106865e-05
16723,16723,4.106761e-05
12528,12528,4.1067484e-05
7313,7313,4.1066938e-05
303,303,4.1065916e-05
13125,13125,4.106408e-05
21339,21339,4.106004e-05
19697,19697,4.105959e-05
18752,18752,4.1058363e-05
18982,18982,4.105729e-05
7964,7964,4.105652e-05
19445,19445,4.1056235e-05
10615,10615,4.1056017e-05
253,253,4.1055526e-05
20556,20556,4.10553e-05
10750,10750,4.1053478e-05
15454,15454,4.1053136e-05
21933,21933,4.105264e-05
18374,18374,4.105129e-05
4897,4897,4.1050895e-05
19059,19059,4.104926e-05
17490,17490,4.1047122e-05
1232,1232,4.104693e-05
15499,15499,4.104664e-05
11855,11855,4.1046147e-05
13591,13591,4.1045485e-05
15087,15087,4.104462e-05
15109,15109,4.1042083e-05
311,311,4.1041163e-05
539,539,4.104025e-05
13939,13939,4.1039744e-05
12434,12434,4.103959e-05
11278,11278,4.1039e-05
15033,15033,4.1038234e-05
16207,16207,4.103811e-05
21064,21064,4.1037416e-05
3071,3071,4.1036466e-05
21529,21529,4.1036383e-05
10048,10048,4.103562e-05
14045,14045,4.1031868e-05
2707,2707,4.1027022e-05
5871,5871,4.1026182e-05
615,615,4.102474e-05
10140,10140,4.1023337e-05
7750,7750,4.102266e-05
16476,16476,4.102242e-05
16401,16401,4.102116e-05
13873,13873,4.1020245e-05
10435,10435,4.101829e-05
21733,21733,4.1017924e-05
3739,3739,4.101686e-05
13068,13068,4.1015504e-05
15500,15500,4.1015086e-05
7191,7191,4.101285e-05
5116,5116,4.1010346e-05
5592,5592,4.1005824e-05
15510,15510,4.100579e-05
2725,2725,4.1003746e-05
5361,5361,4.1003314e-05
761,761,4.1001545e-05
20841,20841,4.0999697e-05
11052,11052,4.09967e-05
14801,14801,4.099635e-05
11306,11306,4.099582e-05
16425,16425,4.0995586e-05
2136,2136,4.099518e-05
14939,14939,4.0994848e-05
7710,7710,4.0994448e-05
1046,1046,4.099185e-05
6232,6232,4.0989962e-05
17718,17718,4.0984865e-05
196,196,4.0984614e-05
9519,9519,4.098407e-05
720,720,4.0982784e-05
2654,2654,4.0981933e-05
5966,5966,4.0980838e-05
1566,1566,4.0978975e-05
2375,2375,4.0978353e-05
1694,1694,4.0977095e-05
21446,21446,4.0976352e-05
13736,13736,4.097586e-05
9843,9843,4.0975257e-05
6760,6760,4.097279e-05
4364,4364,4.0972704e-05
3811,3811,4.09724e-05
3923,3923,4.0971754e-05
22064,22064,4.0970022e-05
9187,9187,4.0969753e-05
16546,16546,4.096924e-05
13439,13439,4.0968116e-05
21815,21815,4.0967894e-05
7747,7747,4.09655e-05
18880,18880,4.0964278e-05
8755,8755,4.096392e-05
21694,21694,4.096348e-05
11389,11389,4.0963227e-05
18433,18433,4.096157e-05
5917,5917,4.096098e-05
4415,4415,4.0960236e-05
15064,15064,4.0957908e-05
22142,22142,4.0956154e-05
8185,8185,4.0955514e-05
19941,19941,4.0954157e-05
17868,17868,4.0950094e-05
13820,13820,4.0948544e-05
8987,8987,4.094832e-05
2849,2849,4.0944593e-05
18892,18892,4.0942872e-05
1773,1773,4.0942363e-05
601,601,4.094112e-05
17724,17724,4.0940802e-05
20792,20792,4.0940162e-05
11160,11160,4.0937583e-05
9031,9031,4.093604e-05
19359,19359,4.0935844e-05
21488,21488,4.0935203e-05
12588,12588,4.0932235e-05
17686,17686,4.0930827e-05
3683,3683,4.0930823e-05
16408,16408,4.092722e-05
3874,3874,4.0926752e-05
9889,9889,4.0925705e-05
16941,16941,4.092333e-05
15458,15458,4.092261e-05
10894,10894,4.0921248e-05
9747,9747,4.091995e-05
8623,8623,4.0918178e-05
6004,6004,4.091803e-05
18449,18449,4.0917195e-05
5494,5494,4.091595e-05
7429,7429,4.0912586e-05
17444,17444,4.09123e-05
10645,10645,4.0910123e-05
6270,6270,4.0910047e-05
18047,18047,4.0909003e-05
4616,4616,4.090762e-05
7455,7455,4.090713e-05
1820,1820,4.0907114e-05
22092,22092,4.0906103e-05
7944,7944,4.0905485e-05
15356,15356,4.0904637e-05
9643,9643,4.0900693e-05
37,37,4.0897354e-05
20301,20301,4.089706e-05
4533,4533,4.089648e-05
2464,2464,4.0895124e-05
10829,10829,4.089444e-05
22371,22371,4.0894414e-05
10322,10322,4.089378e-05
20844,20844,4.0893417e-05
9217,9217,4.0892715e-05
18705,18705,4.0891708e-05
17180,17180,4.0891602e-05
4054,4054,4.0890976e-05
7734,7734,4.088752e-05
10518,10518,4.0886945e-05
2178,2178,4.088599e-05
1587,1587,4.08851e-05
4216,4216,4.0884115e-05
2663,2663,4.0883977e-05
19733,19733,4.0883537e-05
15453,15453,4.088321e-05
1350,1350,4.0883195e-05
16785,16785,4.0882624e-05
15043,15043,4.088225e-05
11024,11024,4.0878032e-05
6676,6676,4.0876363e-05
10657,10657,4.0875664e-05
10421,10421,4.0868646e-05
20098,20098,4.0867824e-05
7078,7078,4.086747e-05
608,608,4.0866307e-05
472,472,4.0864816e-05
11940,11940,4.0862375e-05
9115,9115,4.086056e-05
19864,19864,4.0859213e-05
11391,11391,4.085908e-05
3194,3194,4.08585e-05
1357,1357,4.0856678e-05
6135,6135,4.0856503e-05
14580,14580,4.085626e-05
11505,11505,4.0854826e-05
13792,13792,4.0852156e-05
21020,21020,4.0851904e-05
14219,14219,4.085156e-05
18916,18916,4.0850104e-05
4808,4808,4.0849176e-05
184,184,4.0848012e-05
19932,19932,4.0844247e-05
9356,9356,4.08428e-05
5237,5237,4.084234e-05
4548,4548,4.084054e-05
13522,13522,4.0840223e-05
457,457,4.083816e-05
11041,11041,4.0838095e-05
13447,13447,4.0837436e-05
20460,20460,4.083625e-05
22303,22303,4.083593e-05
20894,20894,4.0835912e-05
12621,12621,4.083576e-05
5657,5657,4.0835035e-05
7166,7166,4.0832896e-05
3936,3936,4.0832732e-05
2286,2286,4.0832405e-05
20475,20475,4.0832187e-05
12753,12753,4.083195e-05
3663,3663,4.082929e-05
309,309,4.082618e-05
10326,10326,4.0824103e-05
11330,11330,4.082387e-05
2097,2097,4.082254e-05
1958,1958,4.0821727e-05
16710,16710,4.0821298e-05
3642,3642,4.082112e-05
1303,1303,4.0820858e-05
1854,1854,4.0820727e-05
10831,10831,4.081971e-05
20025,20025,4.081951e-05
14396,14396,4.081883e-05
5809,5809,4.0816954e-05
18754,18754,4.0815128e-05
10738,10738,4.0813826e-05
5521,5521,4.0813306e-05
12407,12407,4.081069e-05
14177,14177,4.081006e-05
19983,19983,4.080846e-05
6993,6993,4.080786e-05
7198,7198,4.0807492e-05
20822,20822,4.0806743e-05
17794,17794,4.0806604e-05
7822,7822,4.080636e-05
3107,3107,4.0806328e-05
18251,18251,4.0802202e-05
3801,3801,4.0801035e-05
4597,4597,4.0800085e-05
16896,16896,4.0800078e-05
13863,13863,4.0797677e-05
8169,8169,4.0797127e-05
20497,20497,4.079393e-05
9438,9438,4.079388e-05
7975,7975,4.07927e-05
10441,10441,4.0792223e-05
6919,6919,4.0790233e-05
16846,16846,4.079019e-05
7264,7264,4.079019e-05
21264,21264,4.078956e-05
18820,18820,4.0789262e-05
7409,7409,4.078727e-05
14271,14271,4.0786454e-05
888,888,4.0785595e-05
9446,9446,4.0783776e-05
3422,3422,4.0783765e-05
16663,16663,4.078313e-05
7142,7142,4.0782215e-05
21052,21052,4.078114e-05
2960,2960,4.0780946e-05
5130,5130,4.0780003e-05
4978,4978,4.07786e-05
10555,10555,4.0777486e-05
9649,9649,4.0777086e-05
2794,2794,4.077704e-05
9951,9951,4.077507e-05
15841,15841,4.0774594e-05
19476,19476,4.0773662e-05
3372,3372,4.0772804e-05
15693,15693,4.0772557e-05
16144,16144,4.0772153e-05
11213,11213,4.0771574e-05
2108,2108,4.076886e-05
12325,12325,4.076774e-05
22275,22275,4.076698e-05
3878,3878,4.0765444e-05
1736,1736,4.0765266e-05
15327,15327,4.0764833e-05
17491,17491,4.0764182e-05
11826,11826,4.0763076e-05
14245,14245,4.076291e-05
5865,5865,4.076061e-05
6371,6371,4.075936e-05
22232,22232,4.075878e-05
13142,13142,4.0756542e-05
11292,11292,4.0756415e-05
17729,17729,4.0755625e-05
14626,14626,4.075544e-05
22351,22351,4.0755236e-05
7338,7338,4.0755087e-05
6042,6042,4.075462e-05
8915,8915,4.0753053e-05
1957,1957,4.0750405e-05
16275,16275,4.0748695e-05
2726,2726,4.074782e-05
4763,4763,4.0747072e-05
7649,7649,4.0746883e-05
17006,17006,4.0745595e-05
10481,10481,4.0745304e-05
11410,11410,4.0744148e-05
7184,7184,4.074346e-05
14153,14153,4.074188e-05
2395,2395,4.0741346e-05
21941,21941,4.0741346e-05
1721,1721,4.074079e-05
10049,10049,4.0739422e-05
13987,13987,4.0739156e-05
17287,17287,4.073845e-05
11286,11286,4.07368e-05
15290,15290,4.073657e-05
10437,10437,4.0736144e-05
19802,19802,4.0736053e-05
8669,8669,4.0734158e-05
17040,17040,4.073246e-05
22154,22154,4.0729883e-05
412,412,4.072975e-05
12709,12709,4.072896e-05
11733,11733,4.0728835e-05
22043,22043,4.0728475e-05
2059,2059,4.0727693e-05
19170,19170,4.0727216e-05
14794,14794,4.0726973e-05
901,901,4.0726572e-05
1623,1623,4.072637e-05
6122,6122,4.072503e-05
16193,16193,4.072414e-05
14412,14412,4.0722207e-05
13098,13098,4.072185e-05
3487,3487,4.0721283e-05
17048,17048,4.0721083e-05
7464,7464,4.0720337e-05
2291,2291,4.0719737e-05
6467,6467,4.071944e-05
12109,12109,4.0718274e-05
2084,2084,4.0717325e-05
10217,10217,4.0717227e-05
9024,9024,4.0716517e-05
8575,8575,4.0716433e-05
15649,15649,4.071631e-05
7693,7693,4.0715313e-05
21449,21449,4.071482e-05
7740,7740,4.0714447e-05
17620,17620,4.071332e-05
16370,16370,4.0712657e-05
11768,11768,4.0710114e-05
10544,10544,4.070732e-05
18208,18208,4.0707306e-05
17948,17948,4.0706786e-05
3400,3400,4.0705992e-05
8113,8113,4.0705945e-05
14162,14162,4.0705156e-05
5206,5206,4.0705032e-05
13888,13888,4.070383e-05
11369,11369,4.0703773e-05
5511,5511,4.0703548e-05
2301,2301,4.070353e-05
20004,20004,4.0703122e-05
1897,1897,4.070307e-05
16464,16464,4.07027e-05
17428,17428,4.0702424e-05
16804,16804,4.0701947e-05
10867,10867,4.0701558e-05
4902,4902,4.070137e-05
1072,1072,4.069869e-05
337,337,4.069715e-05
8514,8514,4.069576e-05
21081,21081,4.0695675e-05
3926,3926,4.0695555e-05
16534,16534,4.0695362e-05
9250,9250,4.0694897e-05
13131,13131,4.0694762e-05
20425,20425,4.0694693e-05
4528,4528,4.069363e-05
20110,20110,4.069356e-05
15944,15944,4.0693063e-05
11287,11287,4.0691648e-05
21410,21410,4.069092e-05
3734,3734,4.0689505e-05
14390,14390,4.068809e-05
957,957,4.068694e-05
950,950,4.068633e-05
2578,2578,4.0685936e-05
12795,12795,4.0685394e-05
16262,16262,4.0683084e-05
7297,7297,4.0682713e-05
2046,2046,4.0682673e-05
21871,21871,4.0681858e-05
14729,14729,4.068033e-05
15844,15844,4.0679945e-05
5219,5219,4.067925e-05
1997,1997,4.0678653e-05
20995,20995,4.0677965e-05
10760,10760,4.0676903e-05
8645,8645,4.0674415e-05
11818,11818,4.0673716e-05
7873,7873,4.067315e-05
13788,13788,4.0672076e-05
10377,10377,4.0670784e-05
4381,4381,4.0670217e-05
18032,18032,4.067003e-05
4338,4338,4.0668605e-05
18511,18511,4.0665924e-05
3712,3712,4.0665655e-05
2643,2643,4.0665574e-05
10599,10599,4.0664832e-05
14594,14594,4.066427e-05
5934,5934,4.066412e-05
20203,20203,4.0664116e-05
12975,12975,4.0663024e-05
17626,17626,4.0660234e-05
6538,6538,4.0659434e-05
18762,18762,4.065871e-05
1835,1835,4.0657294e-05
14767,14767,4.065652e-05
1002,1002,4.0656334e-05
242,242,4.065533e-05
19037,19037,4.0654973e-05
9976,9976,4.065397e-05
4786,4786,4.065224e-05
16622,16622,4.0652158e-05
16595,16595,4.065142e-05
21485,21485,4.064938e-05
5286,5286,4.0648087e-05
5188,5188,4.0647974e-05
1275,1275,4.0647454e-05
15288,15288,4.0646963e-05
494,494,4.0646722e-05
4912,4912,4.0645973e-05
20300,20300,4.0645613e-05
19017,19017,4.06448e-05
6422,6422,4.0644016e-05
16114,16114,4.0643805e-05
15783,15783,4.064376e-05
6559,6559,4.0643205e-05
2542,2542,4.0642553e-05
18185,18185,4.0641073e-05
21722,21722,4.0640894e-05
1116,1116,4.064067e-05
4386,4386,4.063825e-05
20081,20081,4.0637493e-05
3515,3515,4.0636907e-05
9346,9346,4.0636474e-05
11899,11899,4.0636096e-05
5683,5683,4.063421e-05
16571,16571,4.0631847e-05
7697,7697,4.0629766e-05
10765,10765,4.0629417e-05
18216,18216,4.0628962e-05
18484,18484,4.062889e-05
6001,6001,4.062872e-05
13208,13208,4.0626826e-05
9381,9381,4.0626095e-05
1786,1786,4.062603e-05
11780,11780,4.0621104e-05
10315,10315,4.0620835e-05
9781,9781,4.0619667e-05
1579,1579,4.0619158e-05
22248,22248,4.0616123e-05
18489,18489,4.0616113e-05
16194,16194,4.061554e-05
11433,11433,4.0614745e-05
9759,9759,4.061465e-05
14870,14870,4.0613737e-05
16761,16761,4.0612103e-05
15636,15636,4.0611605e-05
7978,7978,4.0610557e-05
16341,16341,4.0609993e-05
5526,5526,4.0609877e-05
6381,6381,4.060865e-05
10879,10879,4.060864e-05
7120,7120,4.060798e-05
9965,9965,4.060645e-05
17931,17931,4.0605813e-05
12410,12410,4.0602452e-05
12984,12984,4.0602292e-05
6870,6870,4.0601477e-05
316,316,4.0598272e-05
10398,10398,4.0597744e-05
10103,10103,4.059669e-05
14620,14620,4.0596235e-05
20791,20791,4.0595245e-05
20804,20804,4.059252e-05
13190,13190,4.058927e-05
3024,3024,4.058812e-05
12643,12643,4.058301e-05
19597,19597,4.0581795e-05
11680,11680,4.05814e-05
7779,7779,4.057936e-05
21298,21298,4.057928e-05
10665,10665,4.0578874e-05
11418,11418,4.0578547e-05
17260,17260,4.0577328e-05
1406,1406,4.0576695e-05
11719,11719,4.0576684e-05
2043,2043,4.0575494e-05
12548,12548,4.057383e-05
17731,17731,4.0571424e-05
4077,4077,4.0568277e-05
2153,2153,4.0567902e-05
12049,12049,4.0566414e-05
10533,10533,4.0565064e-05
1679,1679,4.0564697e-05
11193,11193,4.056334e-05
8045,8045,4.0561874e-05
21475,21475,4.0560888e-05
