Neuron,Cluster,TSNE_1,TSNE_2,NeuronName,SymbolicRole
Neuron_1184,6,-16.969522,-5.338529,Unlabeled,Integrator 🧠
Neuron_1185,6,-13.788609,-0.9507242,Unlabeled,Integrator 🧠
Neuron_1186,3,-63.724537,16.762846,Unlabeled,Sensor 🧿
Neuron_1187,6,-19.434563,-6.5701394,Unlabeled,Integrator 🧠
Neuron_1188,6,-13.3852625,-1.8504599,Unlabeled,Integrator 🧠
Neuron_1189,6,-41.75203,9.341001,Unlabeled,Integrator 🧠
Neuron_1190,0,15.592405,-20.021719,Unlabeled,Effector 🔧
Neuron_1191,3,-63.7781,16.590395,Unlabeled,Sensor 🧿
Neuron_1192,3,-58.111492,17.92557,Unlabeled,Sensor 🧿
Neuron_1193,6,-14.868994,-5.7242117,Unlabeled,Integrator 🧠
Neuron_1194,6,-27.424948,14.274455,Unlabeled,Integrator 🧠
Neuron_1195,1,-47.85813,-27.964334,Unlabeled,Unclassified ❓
Neuron_1196,1,-47.85813,-27.964334,Unlabeled,Unclassified ❓
Neuron_1197,1,-41.725384,-26.846573,Unlabeled,Unclassified ❓
Neuron_1198,1,-48.14047,-29.188898,Unlabeled,Unclassified ❓
Neuron_1199,1,-47.85813,-27.964334,Unlabeled,Unclassified ❓
Neuron_1200,1,-41.724964,-26.8453,Unlabeled,Unclassified ❓
Neuron_1201,1,-47.558666,-28.94397,Unlabeled,Unclassified ❓
Neuron_1202,1,-48.1765,-28.779686,Unlabeled,Unclassified ❓
Neuron_1203,1,-46.064934,-29.557785,Unlabeled,Unclassified ❓
Neuron_1204,1,-44.704475,-32.02715,Unlabeled,Unclassified ❓
Neuron_1205,1,-43.636948,-33.170444,Unlabeled,Unclassified ❓
Neuron_1206,1,-44.944206,-28.434292,Unlabeled,Unclassified ❓
Neuron_1207,1,-50.125965,-32.07559,Unlabeled,Unclassified ❓
Neuron_1208,1,-42.501713,-33.139843,Unlabeled,Unclassified ❓
Neuron_1209,1,-51.186604,-32.655376,Unlabeled,Unclassified ❓
Neuron_1210,1,-44.478497,-24.733965,Unlabeled,Unclassified ❓
Neuron_1211,7,-71.16969,8.073235,Unlabeled,Relay 🔁
Neuron_1212,1,-51.094196,-32.631573,Unlabeled,Unclassified ❓
Neuron_1213,1,-44.4785,-24.733963,Unlabeled,Unclassified ❓
Neuron_1214,1,-50.125965,-32.07559,Unlabeled,Unclassified ❓
Neuron_1215,1,-44.28033,-29.262384,Unlabeled,Unclassified ❓
Neuron_1216,1,-46.73434,-28.543201,Unlabeled,Unclassified ❓
Neuron_1217,1,-44.99506,-28.962975,Unlabeled,Unclassified ❓
Neuron_1218,1,-46.159843,-27.682123,Unlabeled,Unclassified ❓
Neuron_1219,1,-46.06916,-28.779398,Unlabeled,Unclassified ❓
Neuron_1220,1,-46.089947,-28.512312,Unlabeled,Unclassified ❓
Neuron_1221,1,-46.79883,-29.99326,Unlabeled,Unclassified ❓
Neuron_1222,1,-46.359833,-30.083761,Unlabeled,Unclassified ❓
Neuron_1223,1,-46.422195,-29.26703,Unlabeled,Unclassified ❓
Neuron_1224,1,-47.049812,-29.783941,Unlabeled,Unclassified ❓
Neuron_1225,1,-46.621956,-27.924881,Unlabeled,Unclassified ❓
Neuron_1226,1,-45.279972,-29.63507,Unlabeled,Unclassified ❓
Neuron_1227,1,-46.621956,-27.924881,Unlabeled,Unclassified ❓
Neuron_1228,1,-45.279972,-29.63507,Unlabeled,Unclassified ❓
Neuron_1229,1,-44.712547,-32.030678,Unlabeled,Unclassified ❓
Neuron_1230,1,-43.354073,-32.77899,Unlabeled,Unclassified ❓
Neuron_1231,1,-44.712547,-32.030678,Unlabeled,Unclassified ❓
Neuron_1232,1,-43.354073,-32.77899,Unlabeled,Unclassified ❓
Neuron_1233,1,-42.833996,-33.56081,Unlabeled,Unclassified ❓
Neuron_1234,1,-43.221516,-32.669617,Unlabeled,Unclassified ❓
Neuron_1235,1,-42.790146,-33.52056,Unlabeled,Unclassified ❓
Neuron_1236,1,-43.643948,-33.17258,Unlabeled,Unclassified ❓
Neuron_1237,1,-44.74158,-32.043015,Unlabeled,Unclassified ❓
Neuron_1238,1,-42.23122,-29.669401,Unlabeled,Unclassified ❓
Neuron_1239,1,-42.30702,-30.550055,Unlabeled,Unclassified ❓
Neuron_1240,1,-53.77405,-34.336853,Unlabeled,Unclassified ❓
Neuron_1241,1,-53.773994,-34.362762,Unlabeled,Unclassified ❓
Neuron_1242,3,-67.26329,14.335048,Unlabeled,Sensor 🧿
Neuron_1243,3,-67.14853,14.058555,Unlabeled,Sensor 🧿
Neuron_1244,3,-65.82076,14.436181,Unlabeled,Sensor 🧿
Neuron_1245,3,-66.12058,14.061792,Unlabeled,Sensor 🧿
Neuron_1246,3,-66.08075,13.754062,Unlabeled,Sensor 🧿
Neuron_1247,3,-61.945053,19.634048,Unlabeled,Sensor 🧿
Neuron_1248,3,-60.157543,20.860472,Unlabeled,Sensor 🧿
Neuron_1249,3,-66.57141,14.044297,Unlabeled,Sensor 🧿
Neuron_1250,3,-66.31833,13.606899,Unlabeled,Sensor 🧿
Neuron_1251,3,-59.04585,21.070002,Unlabeled,Sensor 🧿
Neuron_1252,3,-58.854717,20.300974,Unlabeled,Sensor 🧿
Neuron_1253,3,-66.88926,13.555694,Unlabeled,Sensor 🧿
Neuron_1254,7,-67.00362,13.097663,Unlabeled,Relay 🔁
Neuron_1255,3,-58.722897,18.585125,Unlabeled,Sensor 🧿
Neuron_1256,3,-59.918377,17.045906,Unlabeled,Sensor 🧿
Neuron_1257,7,-67.44793,10.588685,Unlabeled,Relay 🔁
Neuron_1258,6,-35.265625,1.9908819,Unlabeled,Integrator 🧠
Neuron_1259,3,-60.801357,16.803009,Unlabeled,Sensor 🧿
Neuron_1260,6,-36.616356,3.7537243,Unlabeled,Integrator 🧠
Neuron_1261,6,-36.62783,2.3118165,Unlabeled,Integrator 🧠
Neuron_1262,6,-36.66808,2.1156957,Unlabeled,Integrator 🧠
Neuron_1263,6,-37.063797,3.0364816,Unlabeled,Integrator 🧠
Neuron_1264,6,-36.902245,2.6675625,Unlabeled,Integrator 🧠
Neuron_1265,6,-36.975235,1.8742446,Unlabeled,Integrator 🧠
Neuron_1266,6,-8.415883,11.524263,Unlabeled,Integrator 🧠
Neuron_1267,6,-36.822834,2.2364345,Unlabeled,Integrator 🧠
Neuron_1268,6,-35.216312,1.4608082,Unlabeled,Integrator 🧠
Neuron_1269,1,-51.285397,-37.4374,Unlabeled,Unclassified ❓
Neuron_1270,1,-51.66792,-36.829132,Unlabeled,Unclassified ❓
Neuron_1271,3,-55.96184,22.310951,Unlabeled,Sensor 🧿
Neuron_1272,3,-54.84801,22.253878,Unlabeled,Sensor 🧿
Neuron_1273,1,-51.7039,-36.68415,Unlabeled,Unclassified ❓
Neuron_1274,1,-51.73425,-36.606865,Unlabeled,Unclassified ❓
Neuron_1275,3,-54.80297,22.303295,Unlabeled,Sensor 🧿
Neuron_1276,3,-55.13166,22.175732,Unlabeled,Sensor 🧿
Neuron_1277,1,-51.651417,-36.054504,Unlabeled,Unclassified ❓
Neuron_1278,1,-51.488792,-35.756897,Unlabeled,Unclassified ❓
Neuron_1279,3,-56.20397,22.120424,Unlabeled,Sensor 🧿
Neuron_1280,7,-69.91267,11.6950865,Unlabeled,Relay 🔁
Neuron_1281,3,-66.0581,14.893246,Unlabeled,Sensor 🧿
Neuron_1282,0,33.758446,-4.6916695,Unlabeled,Effector 🔧
Neuron_1283,0,34.292774,17.44537,Unlabeled,Effector 🔧
Neuron_1284,0,10.722261,-5.6915197,Unlabeled,Effector 🔧
Neuron_1285,0,10.068966,-6.173079,Unlabeled,Effector 🔧
Neuron_1286,0,10.06545,-6.175886,Unlabeled,Effector 🔧
Neuron_1287,0,10.32632,-5.967167,Unlabeled,Effector 🔧
Neuron_1288,0,42.19603,-14.783472,Unlabeled,Effector 🔧
Neuron_1289,0,42.196136,-14.775352,Unlabeled,Effector 🔧
Neuron_1290,3,-49.277187,16.875261,Unlabeled,Sensor 🧿
Neuron_1291,3,-48.57436,16.66791,Unlabeled,Sensor 🧿
Neuron_1292,3,-48.827515,17.239899,Unlabeled,Sensor 🧿
Neuron_1293,7,-67.76954,11.642148,Unlabeled,Relay 🔁
Neuron_1294,3,-47.23986,16.630898,Unlabeled,Sensor 🧿
Neuron_1295,3,-48.305786,16.67496,Unlabeled,Sensor 🧿
Neuron_1296,6,-40.100224,15.024597,Unlabeled,Integrator 🧠
Neuron_1297,7,-67.41318,11.89503,Unlabeled,Relay 🔁
Neuron_1298,7,-71.09414,11.287222,Unlabeled,Relay 🔁
Neuron_1299,1,-53.19209,-34.966583,Unlabeled,Unclassified ❓
Neuron_1300,1,-49.53073,-30.805292,Unlabeled,Unclassified ❓
Neuron_1301,7,-71.42689,12.245775,Unlabeled,Relay 🔁
Neuron_1302,7,-70.74175,11.322249,Unlabeled,Relay 🔁
Neuron_1303,1,-48.48657,-32.931602,Unlabeled,Unclassified ❓
Neuron_1304,3,-63.7898,16.452913,Unlabeled,Sensor 🧿
Neuron_1305,7,-71.37779,12.609339,Unlabeled,Relay 🔁
Neuron_1306,1,-42.626354,-26.34027,Unlabeled,Unclassified ❓
Neuron_1307,1,-49.517693,-30.78029,Unlabeled,Unclassified ❓
Neuron_1308,1,-41.735214,-26.842436,Unlabeled,Unclassified ❓
Neuron_1309,1,-49.765957,-33.006035,Unlabeled,Unclassified ❓
Neuron_1310,1,-43.61138,-29.064592,Unlabeled,Unclassified ❓
Neuron_1311,1,-45.434696,-28.83483,Unlabeled,Unclassified ❓
Neuron_1312,1,-45.70786,-27.912838,Unlabeled,Unclassified ❓
Neuron_1313,1,-46.830685,-29.07516,Unlabeled,Unclassified ❓
Neuron_1314,1,-45.73478,-28.190567,Unlabeled,Unclassified ❓
Neuron_1315,1,-46.006042,-29.134312,Unlabeled,Unclassified ❓
Neuron_1316,1,-46.82538,-28.633999,Unlabeled,Unclassified ❓
Neuron_1317,1,-46.053455,-29.986563,Unlabeled,Unclassified ❓
Neuron_1318,1,-47.040943,-29.410864,Unlabeled,Unclassified ❓
Neuron_1319,1,-43.417118,-29.306532,Unlabeled,Unclassified ❓
Neuron_1320,1,-51.338017,-33.468983,Unlabeled,Unclassified ❓
Neuron_1321,1,-43.11737,-29.26959,Unlabeled,Unclassified ❓
Neuron_1322,1,-52.69853,-34.18332,Unlabeled,Unclassified ❓
Neuron_1323,3,-66.50293,15.321165,Unlabeled,Sensor 🧿
Neuron_1324,3,-60.523457,21.009048,Unlabeled,Sensor 🧿
Neuron_1325,3,-56.773777,23.394547,Unlabeled,Sensor 🧿
Neuron_1326,3,-57.97896,22.207445,Unlabeled,Sensor 🧿
Neuron_1327,3,-59.840508,21.195135,Unlabeled,Sensor 🧿
Neuron_1328,3,-58.51241,21.74008,Unlabeled,Sensor 🧿
Neuron_1329,3,-57.69529,21.917242,Unlabeled,Sensor 🧿
Neuron_1330,3,-57.257538,22.315584,Unlabeled,Sensor 🧿
Neuron_1331,3,-57.837933,21.972635,Unlabeled,Sensor 🧿
Neuron_1332,3,-57.446186,23.348513,Unlabeled,Sensor 🧿
Neuron_1333,3,-58.73254,23.521713,Unlabeled,Sensor 🧿
Neuron_1334,2,-45.849785,-36.930347,Unlabeled,Unclassified ❓
Neuron_1335,4,-45.825455,-36.822063,Unlabeled,Unclassified ❓
Neuron_1336,5,-46.792515,-39.334324,Unlabeled,Unclassified ❓
Neuron_1337,5,-46.786766,-39.33192,Unlabeled,Unclassified ❓
Neuron_1338,5,-46.78411,-39.899323,Unlabeled,Unclassified ❓
Neuron_1339,5,-46.78411,-39.899323,Unlabeled,Unclassified ❓
Neuron_1340,2,-45.850033,-36.930416,Unlabeled,Unclassified ❓
Neuron_1341,5,-46.6537,-39.875008,Unlabeled,Unclassified ❓
Neuron_1342,5,-47.64129,-39.767426,Unlabeled,Unclassified ❓
Neuron_1343,5,-46.61676,-39.56818,Unlabeled,Unclassified ❓
Neuron_1344,5,-46.162884,-39.44706,Unlabeled,Unclassified ❓
Neuron_1345,5,-47.61475,-39.76142,Unlabeled,Unclassified ❓
Neuron_1346,1,-41.82518,-26.819462,Unlabeled,Unclassified ❓
Neuron_1347,5,-47.193527,-39.55416,Unlabeled,Unclassified ❓
Neuron_1348,1,-42.428295,-29.5703,Unlabeled,Unclassified ❓
Neuron_1349,1,-48.833027,-28.33719,Unlabeled,Unclassified ❓
Neuron_1350,3,-50.910385,21.039373,Unlabeled,Sensor 🧿
Neuron_1351,1,-53.091732,-35.017086,Unlabeled,Unclassified ❓
Neuron_1352,1,-53.86371,-34.703125,Unlabeled,Unclassified ❓
Neuron_1353,0,57.69332,22.1045,Unlabeled,Effector 🔧
Neuron_1354,1,-51.46763,-33.402275,Unlabeled,Unclassified ❓
Neuron_1355,3,-65.64302,15.105336,Unlabeled,Sensor 🧿
Neuron_1356,0,57.0322,21.547626,Unlabeled,Effector 🔧
Neuron_1357,0,56.51312,21.258677,Unlabeled,Effector 🔧
Neuron_1358,3,-66.94477,14.575037,Unlabeled,Sensor 🧿
Neuron_1359,3,-66.61372,14.536151,Unlabeled,Sensor 🧿
Neuron_1360,0,45.847992,12.114911,Unlabeled,Effector 🔧
Neuron_1361,0,44.875034,10.377029,Unlabeled,Effector 🔧
Neuron_1362,3,-67.129654,14.811213,Unlabeled,Sensor 🧿
Neuron_1363,3,-66.16228,15.387202,Unlabeled,Sensor 🧿
Neuron_1364,0,33.49442,-3.9101887,Unlabeled,Effector 🔧
Neuron_1365,0,50.57773,20.307495,Unlabeled,Effector 🔧
Neuron_1366,1,-51.033653,-33.447853,Unlabeled,Unclassified ❓
Neuron_1367,1,-49.668438,-32.9899,Unlabeled,Unclassified ❓
Neuron_1368,1,-53.649055,-34.751606,Unlabeled,Unclassified ❓
Neuron_1369,1,-42.31447,-29.629393,Unlabeled,Unclassified ❓
Neuron_1370,7,-70.65801,12.946107,Unlabeled,Relay 🔁
Neuron_1371,7,-70.61051,11.668045,Unlabeled,Relay 🔁
Neuron_1372,1,-50.00961,-32.970444,Unlabeled,Unclassified ❓
Neuron_1373,7,-70.43767,12.818613,Unlabeled,Relay 🔁
Neuron_1374,7,-70.37478,12.102695,Unlabeled,Relay 🔁
Neuron_1375,7,-71.11954,11.898922,Unlabeled,Relay 🔁
Neuron_1376,7,-71.54451,12.023617,Unlabeled,Relay 🔁
Neuron_1377,7,-70.37798,12.09132,Unlabeled,Relay 🔁
Neuron_1378,7,-71.05896,12.950742,Unlabeled,Relay 🔁
Neuron_1379,1,-50.01965,-32.803482,Unlabeled,Unclassified ❓
Neuron_1380,7,-70.78975,12.299158,Unlabeled,Relay 🔁
Neuron_1381,7,-71.570786,11.367458,Unlabeled,Relay 🔁
Neuron_1382,1,-53.764057,-34.252823,Unlabeled,Unclassified ❓
Neuron_1383,6,-8.522422,5.7894044,Unlabeled,Integrator 🧠
Neuron_1384,0,60.60772,20.595036,Unlabeled,Effector 🔧
Neuron_1385,0,60.65547,20.349483,Unlabeled,Effector 🔧
Neuron_1386,0,60.719574,20.906816,Unlabeled,Effector 🔧
Neuron_1387,0,60.646854,20.741089,Unlabeled,Effector 🔧
Neuron_1388,0,60.581944,20.251282,Unlabeled,Effector 🔧
Neuron_1389,0,60.59985,19.97613,Unlabeled,Effector 🔧
Neuron_1390,0,59.508823,17.75658,Unlabeled,Effector 🔧
Neuron_1391,3,-45.410103,20.18633,Unlabeled,Sensor 🧿
Neuron_1392,0,28.528118,-5.170817,Unlabeled,Effector 🔧
Neuron_1393,0,42.20391,20.767689,Unlabeled,Effector 🔧
Neuron_1394,0,21.61209,-1.8816677,Unlabeled,Effector 🔧
Neuron_1395,0,-8.499423,-24.116167,Unlabeled,Effector 🔧
Neuron_1396,0,42.352383,17.422216,Unlabeled,Effector 🔧
Neuron_1397,0,45.09671,10.492076,Unlabeled,Effector 🔧
Neuron_1398,0,45.629696,11.033223,Unlabeled,Effector 🔧
Neuron_1399,0,36.85266,17.19081,Unlabeled,Effector 🔧
Neuron_1400,6,-37.533466,1.2937868,Unlabeled,Integrator 🧠
Neuron_1401,0,10.935944,-6.5947037,Unlabeled,Effector 🔧
Neuron_1402,0,35.556858,16.461174,Unlabeled,Effector 🔧
Neuron_1403,0,33.97813,17.853197,Unlabeled,Effector 🔧
Neuron_1404,0,43.268852,19.09791,Unlabeled,Effector 🔧
Neuron_1405,0,37.017876,18.001446,Unlabeled,Effector 🔧
Neuron_1406,0,20.22835,-3.4232688,Unlabeled,Effector 🔧
Neuron_1407,0,13.913465,-7.203768,Unlabeled,Effector 🔧
Neuron_1408,0,7.445482,-24.82189,Unlabeled,Effector 🔧
Neuron_1409,0,33.243626,18.720505,Unlabeled,Effector 🔧
Neuron_1410,0,46.534264,19.592546,Unlabeled,Effector 🔧
Neuron_1411,6,-36.04734,11.43892,Unlabeled,Integrator 🧠
Neuron_1412,6,-37.63054,9.790492,Unlabeled,Integrator 🧠
Neuron_1413,0,13.497661,-8.517327,Unlabeled,Effector 🔧
Neuron_1414,0,-3.9179559,-22.362148,Unlabeled,Effector 🔧
Neuron_1415,0,14.296492,-6.798883,Unlabeled,Effector 🔧
Neuron_1416,0,24.97096,-1.9912095,Unlabeled,Effector 🔧
Neuron_1417,0,15.783658,-5.634039,Unlabeled,Effector 🔧
Neuron_1418,0,25.273298,-1.8883615,Unlabeled,Effector 🔧
Neuron_1419,6,-8.678753,0.51637864,Unlabeled,Integrator 🧠
Neuron_1420,6,-29.11547,2.2225475,Unlabeled,Integrator 🧠
Neuron_1421,6,-22.585651,-1.9404423,Unlabeled,Integrator 🧠
Neuron_1422,0,7.940447,-15.64551,Unlabeled,Effector 🔧
Neuron_1423,0,12.201047,-9.994276,Unlabeled,Effector 🔧
Neuron_1424,6,-30.970163,4.277974,Unlabeled,Integrator 🧠
Neuron_1425,0,36.815815,-9.503732,Unlabeled,Effector 🔧
Neuron_1426,0,42.195606,-14.750413,Unlabeled,Effector 🔧
Neuron_1427,0,36.482525,-10.503527,Unlabeled,Effector 🔧
Neuron_1428,0,56.36249,15.982818,Unlabeled,Effector 🔧
Neuron_1429,0,40.138798,-4.0368037,Unlabeled,Effector 🔧
Neuron_1430,0,49.425903,11.369607,Unlabeled,Effector 🔧
Neuron_1431,0,54.994995,19.956978,Unlabeled,Effector 🔧
Neuron_1432,0,46.966583,7.4095387,Unlabeled,Effector 🔧
Neuron_1433,0,45.185116,-5.0352736,Unlabeled,Effector 🔧
Neuron_1434,0,38.6678,-8.485919,Unlabeled,Effector 🔧
Neuron_1435,0,44.96603,-2.473456,Unlabeled,Effector 🔧
Neuron_1436,0,48.62692,8.486937,Unlabeled,Effector 🔧
Neuron_1437,0,52.03679,13.658346,Unlabeled,Effector 🔧
Neuron_1438,0,59.21548,13.977945,Unlabeled,Effector 🔧
Neuron_1439,0,38.567383,-6.6922293,Unlabeled,Effector 🔧
Neuron_1440,0,48.379303,5.4488177,Unlabeled,Effector 🔧
Neuron_1441,0,37.645374,-5.634262,Unlabeled,Effector 🔧
Neuron_1442,0,55.113987,16.94955,Unlabeled,Effector 🔧
Neuron_1443,0,59.210777,13.351918,Unlabeled,Effector 🔧
Neuron_1444,0,44.766617,-6.432573,Unlabeled,Effector 🔧
Neuron_1445,0,50.376076,0.5519512,Unlabeled,Effector 🔧
Neuron_1446,0,36.949265,-10.701888,Unlabeled,Effector 🔧
Neuron_1447,0,37.511826,-13.117213,Unlabeled,Effector 🔧
Neuron_1448,0,49.392704,14.827713,Unlabeled,Effector 🔧
Neuron_1449,0,47.778206,-0.88012606,Unlabeled,Effector 🔧
Neuron_1450,0,59.32367,15.258852,Unlabeled,Effector 🔧
Neuron_1451,0,50.898716,0.43791747,Unlabeled,Effector 🔧
Neuron_1452,0,56.478867,19.361753,Unlabeled,Effector 🔧
Neuron_1453,0,40.45731,-2.318125,Unlabeled,Effector 🔧
Neuron_1454,0,44.55674,-7.146094,Unlabeled,Effector 🔧
Neuron_1455,0,51.183216,11.286603,Unlabeled,Effector 🔧
Neuron_1456,0,56.30871,15.836407,Unlabeled,Effector 🔧
Neuron_1457,0,36.11893,-12.549115,Unlabeled,Effector 🔧
Neuron_1458,0,36.702396,-12.4001465,Unlabeled,Effector 🔧
Neuron_1459,0,36.107548,-11.933849,Unlabeled,Effector 🔧
Neuron_1460,0,47.934757,2.292099,Unlabeled,Effector 🔧
Neuron_1461,0,51.56995,4.6417117,Unlabeled,Effector 🔧
Neuron_1462,0,41.40976,-2.705043,Unlabeled,Effector 🔧
Neuron_1463,0,37.124176,-10.662409,Unlabeled,Effector 🔧
Neuron_1464,0,43.847412,-5.5515537,Unlabeled,Effector 🔧
Neuron_1465,0,36.051895,-11.680015,Unlabeled,Effector 🔧
Neuron_1466,0,34.98773,-13.988632,Unlabeled,Effector 🔧
Neuron_1467,0,35.234238,-10.227332,Unlabeled,Effector 🔧
Neuron_1468,0,47.560665,2.591825,Unlabeled,Effector 🔧
Neuron_1469,0,47.56625,5.925759,Unlabeled,Effector 🔧
Neuron_1470,0,35.37836,-9.772327,Unlabeled,Effector 🔧
Neuron_1471,0,36.08903,-10.517778,Unlabeled,Effector 🔧
Neuron_1472,0,49.47632,-0.06644798,Unlabeled,Effector 🔧
Neuron_1473,0,35.300846,-10.880307,Unlabeled,Effector 🔧
Neuron_1474,0,49.231327,12.223061,Unlabeled,Effector 🔧
Neuron_1475,0,51.234627,13.865897,Unlabeled,Effector 🔧
Neuron_1476,0,53.05016,15.623081,Unlabeled,Effector 🔧
Neuron_1477,0,47.12141,6.5193915,Unlabeled,Effector 🔧
Neuron_1478,0,50.323032,3.7498708,Unlabeled,Effector 🔧
Neuron_1479,0,56.3153,18.07781,Unlabeled,Effector 🔧
Neuron_1480,0,53.352604,9.35339,Unlabeled,Effector 🔧
Neuron_1481,0,50.161026,2.721953,Unlabeled,Effector 🔧
Neuron_1482,0,51.785862,12.7178955,Unlabeled,Effector 🔧
Neuron_1483,0,55.10783,17.21617,Unlabeled,Effector 🔧
Neuron_1484,0,56.443073,19.068148,Unlabeled,Effector 🔧
Neuron_1485,0,57.502,18.9521,Unlabeled,Effector 🔧
Neuron_1486,0,48.313526,9.6261,Unlabeled,Effector 🔧
Neuron_1487,0,51.80184,14.424757,Unlabeled,Effector 🔧
Neuron_1488,0,40.28494,-5.533168,Unlabeled,Effector 🔧
Neuron_1489,0,47.191727,0.3336671,Unlabeled,Effector 🔧
Neuron_1490,0,45.680492,-1.9796511,Unlabeled,Effector 🔧
Neuron_1491,0,46.332466,-2.2061245,Unlabeled,Effector 🔧
Neuron_1492,0,53.090225,3.3343365,Unlabeled,Effector 🔧
Neuron_1493,0,57.381702,18.064104,Unlabeled,Effector 🔧
Neuron_1494,0,54.508682,12.372785,Unlabeled,Effector 🔧
Neuron_1495,0,51.5815,13.5752945,Unlabeled,Effector 🔧
Neuron_1496,0,37.605618,-6.6846023,Unlabeled,Effector 🔧
Neuron_1497,0,39.717937,-4.5905743,Unlabeled,Effector 🔧
Neuron_1498,0,55.87877,17.722513,Unlabeled,Effector 🔧
Neuron_1499,0,46.646194,6.146494,Unlabeled,Effector 🔧
Neuron_1500,0,38.690437,-5.7356157,Unlabeled,Effector 🔧
Neuron_1501,0,37.4934,-9.313148,Unlabeled,Effector 🔧
Neuron_1502,0,35.69444,-13.152166,Unlabeled,Effector 🔧
Neuron_1503,0,34.901283,-14.065682,Unlabeled,Effector 🔧
Neuron_1504,0,50.747093,0.8481746,Unlabeled,Effector 🔧
Neuron_1505,0,37.15494,-9.066967,Unlabeled,Effector 🔧
Neuron_1506,0,49.627113,1.1150843,Unlabeled,Effector 🔧
Neuron_1507,0,47.742466,8.060481,Unlabeled,Effector 🔧
Neuron_1508,0,52.51539,15.136009,Unlabeled,Effector 🔧
Neuron_1509,0,56.44797,13.945873,Unlabeled,Effector 🔧
Neuron_1510,0,46.291718,5.153915,Unlabeled,Effector 🔧
Neuron_1511,0,51.441772,14.357231,Unlabeled,Effector 🔧
Neuron_1512,0,36.316395,-10.368193,Unlabeled,Effector 🔧
Neuron_1513,0,44.84779,-9.398575,Unlabeled,Effector 🔧
Neuron_1514,0,45.39558,-7.0657673,Unlabeled,Effector 🔧
Neuron_1515,0,56.102646,10.193283,Unlabeled,Effector 🔧
Neuron_1516,0,46.700813,-3.5908248,Unlabeled,Effector 🔧
Neuron_1517,0,33.73385,-4.9036555,Unlabeled,Effector 🔧
Neuron_1518,0,49.157,11.890094,Unlabeled,Effector 🔧
Neuron_1519,0,36.75741,-12.73992,Unlabeled,Effector 🔧
Neuron_1520,0,48.65874,1.9493419,Unlabeled,Effector 🔧
Neuron_1521,0,40.459045,-3.5770416,Unlabeled,Effector 🔧
Neuron_1522,0,37.25485,-7.850478,Unlabeled,Effector 🔧
Neuron_1523,0,43.652523,-6.171725,Unlabeled,Effector 🔧
Neuron_1524,0,49.83311,1.2406377,Unlabeled,Effector 🔧
Neuron_1525,0,53.040844,1.8981334,Unlabeled,Effector 🔧
Neuron_1526,0,38.190468,-11.217502,Unlabeled,Effector 🔧
Neuron_1527,0,36.770668,-9.056255,Unlabeled,Effector 🔧
Neuron_1528,0,8.156106,-14.57046,Unlabeled,Effector 🔧
Neuron_1529,0,36.7814,-11.071091,Unlabeled,Effector 🔧
Neuron_1530,0,40.666737,-2.4248612,Unlabeled,Effector 🔧
Neuron_1531,0,40.69738,-2.6141438,Unlabeled,Effector 🔧
Neuron_1532,0,53.441757,2.6079805,Unlabeled,Effector 🔧
