Neuron,Cluster,TSNE_1,TSNE_2,NeuronName,Canonical
Neuron_1422,0,7.940447,-15.64551,Unlabeled,❌
Neuron_1423,0,12.201047,-9.994276,Unlabeled,❌
Neuron_1424,6,-30.970163,4.277974,Unlabeled,❌
Neuron_1425,0,36.815815,-9.503732,Unlabeled,❌
Neuron_1426,0,42.195606,-14.750413,Unlabeled,❌
Neuron_1427,0,36.482525,-10.503527,Unlabeled,❌
Neuron_1428,0,56.36249,15.982818,Unlabeled,❌
Neuron_1429,0,40.138798,-4.0368037,Unlabeled,❌
Neuron_1430,0,49.425903,11.369607,Unlabeled,❌
Neuron_1431,0,54.994995,19.956978,Unlabeled,❌
Neuron_1432,0,46.966583,7.4095387,Unlabeled,❌
Neuron_1433,0,45.185116,-5.0352736,Unlabeled,❌
Neuron_1434,0,38.6678,-8.485919,Unlabeled,❌
Neuron_1435,0,44.96603,-2.473456,Unlabeled,❌
Neuron_1436,0,48.62692,8.486937,Unlabeled,❌
Neuron_1437,0,52.03679,13.658346,Unlabeled,❌
Neuron_1438,0,59.21548,13.977945,Unlabeled,❌
Neuron_1439,0,38.567383,-6.6922293,Unlabeled,❌
Neuron_1440,0,48.379303,5.4488177,Unlabeled,❌
Neuron_1441,0,37.645374,-5.634262,Unlabeled,❌
Neuron_1442,0,55.113987,16.94955,Unlabeled,❌
Neuron_1443,0,59.210777,13.351918,Unlabeled,❌
Neuron_1444,0,44.766617,-6.432573,Unlabeled,❌
Neuron_1445,0,50.376076,0.5519512,Unlabeled,❌
Neuron_1446,0,36.949265,-10.701888,Unlabeled,❌
Neuron_1447,0,37.511826,-13.117213,Unlabeled,❌
Neuron_1448,0,49.392704,14.827713,Unlabeled,❌
Neuron_1449,0,47.778206,-0.88012606,Unlabeled,❌
Neuron_1450,0,59.32367,15.258852,Unlabeled,❌
Neuron_1451,0,50.898716,0.43791747,Unlabeled,❌
Neuron_1452,0,56.478867,19.361753,Unlabeled,❌
Neuron_1453,0,40.45731,-2.318125,Unlabeled,❌
Neuron_1454,0,44.55674,-7.146094,Unlabeled,❌
Neuron_1455,0,51.183216,11.286603,Unlabeled,❌
Neuron_1456,0,56.30871,15.836407,Unlabeled,❌
Neuron_1457,0,36.11893,-12.549115,Unlabeled,❌
Neuron_1458,0,36.702396,-12.4001465,Unlabeled,❌
Neuron_1459,0,36.107548,-11.933849,Unlabeled,❌
Neuron_1460,0,47.934757,2.292099,Unlabeled,❌
Neuron_1461,0,51.56995,4.6417117,Unlabeled,❌
Neuron_1462,0,41.40976,-2.705043,Unlabeled,❌
Neuron_1463,0,37.124176,-10.662409,Unlabeled,❌
Neuron_1464,0,43.847412,-5.5515537,Unlabeled,❌
Neuron_1465,0,36.051895,-11.680015,Unlabeled,❌
Neuron_1466,0,34.98773,-13.988632,Unlabeled,❌
Neuron_1467,0,35.234238,-10.227332,Unlabeled,❌
Neuron_1468,0,47.560665,2.591825,Unlabeled,❌
Neuron_1469,0,47.56625,5.925759,Unlabeled,❌
Neuron_1470,0,35.37836,-9.772327,Unlabeled,❌
Neuron_1471,0,36.08903,-10.517778,Unlabeled,❌
Neuron_1472,0,49.47632,-0.06644798,Unlabeled,❌
Neuron_1473,0,35.300846,-10.880307,Unlabeled,❌
Neuron_1474,0,49.231327,12.223061,Unlabeled,❌
Neuron_1475,0,51.234627,13.865897,Unlabeled,❌
Neuron_1476,0,53.05016,15.623081,Unlabeled,❌
Neuron_1477,0,47.12141,6.5193915,Unlabeled,❌
Neuron_1478,0,50.323032,3.7498708,Unlabeled,❌
Neuron_1479,0,56.3153,18.07781,Unlabeled,❌
Neuron_1480,0,53.352604,9.35339,Unlabeled,❌
Neuron_1481,0,50.161026,2.721953,Unlabeled,❌
Neuron_1482,0,51.785862,12.7178955,Unlabeled,❌
Neuron_1483,0,55.10783,17.21617,Unlabeled,❌
Neuron_1484,0,56.443073,19.068148,Unlabeled,❌
Neuron_1485,0,57.502,18.9521,Unlabeled,❌
Neuron_1486,0,48.313526,9.6261,Unlabeled,❌
Neuron_1487,0,51.80184,14.424757,Unlabeled,❌
Neuron_1488,0,40.28494,-5.533168,Unlabeled,❌
Neuron_1489,0,47.191727,0.3336671,Unlabeled,❌
Neuron_1490,0,45.680492,-1.9796511,Unlabeled,❌
Neuron_1491,0,46.332466,-2.2061245,Unlabeled,❌
Neuron_1492,0,53.090225,3.3343365,Unlabeled,❌
Neuron_1493,0,57.381702,18.064104,Unlabeled,❌
Neuron_1494,0,54.508682,12.372785,Unlabeled,❌
Neuron_1495,0,51.5815,13.5752945,Unlabeled,❌
Neuron_1496,0,37.605618,-6.6846023,Unlabeled,❌
Neuron_1497,0,39.717937,-4.5905743,Unlabeled,❌
Neuron_1498,0,55.87877,17.722513,Unlabeled,❌
Neuron_1499,0,46.646194,6.146494,Unlabeled,❌
Neuron_1500,0,38.690437,-5.7356157,Unlabeled,❌
Neuron_1501,0,37.4934,-9.313148,Unlabeled,❌
Neuron_1502,0,35.69444,-13.152166,Unlabeled,❌
Neuron_1503,0,34.901283,-14.065682,Unlabeled,❌
Neuron_1504,0,50.747093,0.8481746,Unlabeled,❌
Neuron_1505,0,37.15494,-9.066967,Unlabeled,❌
Neuron_1506,0,49.627113,1.1150843,Unlabeled,❌
Neuron_1507,0,47.742466,8.060481,Unlabeled,❌
Neuron_1508,0,52.51539,15.136009,Unlabeled,❌
Neuron_1509,0,56.44797,13.945873,Unlabeled,❌
Neuron_1510,0,46.291718,5.153915,Unlabeled,❌
Neuron_1511,0,51.441772,14.357231,Unlabeled,❌
Neuron_1512,0,36.316395,-10.368193,Unlabeled,❌
Neuron_1513,0,44.84779,-9.398575,Unlabeled,❌
Neuron_1514,0,45.39558,-7.0657673,Unlabeled,❌
Neuron_1515,0,56.102646,10.193283,Unlabeled,❌
Neuron_1516,0,46.700813,-3.5908248,Unlabeled,❌
Neuron_1517,0,33.73385,-4.9036555,Unlabeled,❌
Neuron_1518,0,49.157,11.890094,Unlabeled,❌
Neuron_1519,0,36.75741,-12.73992,Unlabeled,❌
Neuron_1520,0,48.65874,1.9493419,Unlabeled,❌
Neuron_1521,0,40.459045,-3.5770416,Unlabeled,❌
Neuron_1522,0,37.25485,-7.850478,Unlabeled,❌
Neuron_1523,0,43.652523,-6.171725,Unlabeled,❌
Neuron_1524,0,49.83311,1.2406377,Unlabeled,❌
Neuron_1525,0,53.040844,1.8981334,Unlabeled,❌
Neuron_1526,0,38.190468,-11.217502,Unlabeled,❌
Neuron_1527,0,36.770668,-9.056255,Unlabeled,❌
Neuron_1528,0,8.156106,-14.57046,Unlabeled,❌
Neuron_1529,0,36.7814,-11.071091,Unlabeled,❌
Neuron_1530,0,40.666737,-2.4248612,Unlabeled,❌
Neuron_1531,0,40.69738,-2.6141438,Unlabeled,❌
Neuron_1532,0,53.441757,2.6079805,Unlabeled,❌
