gene,saliency
WBGene00044773,6.092884e-14
WBGene00016273,6.091388e-14
WBGene00010286,6.09132e-14
WBGene00019690,6.090964e-14
WBGene00011874,6.0878914e-14
WBGene00010123,6.08769e-14
WBGene00198764,6.087275e-14
WBGene00195588,6.0865294e-14
WBGene00000195,6.086341e-14
WBGene00009592,6.086151e-14
WBGene00020203,6.0854994e-14
WBGene00000841,6.0848726e-14
WBGene00044237,6.083717e-14
WBGene00003056,6.0821824e-14
WBGene00004395,6.0809166e-14
WBGene00044605,6.08065e-14
WBGene00012241,6.078041e-14
WBGene00003026,6.0773814e-14
WBGene00196231,6.0771355e-14
WBGene00010144,6.076871e-14
WBGene00019853,6.076389e-14
WBGene00016457,6.076165e-14
WBGene00005226,6.07273e-14
WBGene00013710,6.072717e-14
WBGene00202136,6.0727106e-14
WBGene00077576,6.072681e-14
WBGene00044500,6.072365e-14
WBGene00077514,6.072127e-14
WBGene00017695,6.0719286e-14
WBGene00200727,6.070977e-14
WBGene00008820,6.070571e-14
WBGene00009815,6.068405e-14
WBGene00044917,6.067362e-14
WBGene00009781,6.0673024e-14
WBGene00019545,6.066777e-14
WBGene00009755,6.066275e-14
WBGene00023399,6.065218e-14
WBGene00013758,6.0632157e-14
WBGene00013222,6.062594e-14
WBGene00020145,6.062351e-14
WBGene00012288,6.061624e-14
WBGene00005671,6.0615257e-14
WBGene00006750,6.061319e-14
WBGene00201660,6.0605777e-14
WBGene00012626,6.0603025e-14
WBGene00020320,6.0593525e-14
WBGene00006628,6.0593444e-14
WBGene00023409,6.059213e-14
WBGene00202493,6.055614e-14
WBGene00044150,6.055035e-14
WBGene00010242,6.053864e-14
WBGene00016483,6.052858e-14
WBGene00008054,6.052812e-14
WBGene00013867,6.052738e-14
WBGene00019374,6.0517434e-14
WBGene00017437,6.051113e-14
WBGene00007337,6.04977e-14
WBGene00019568,6.048999e-14
WBGene00050900,6.0473436e-14
WBGene00019773,6.046868e-14
WBGene00235179,6.04611e-14
WBGene00012568,6.046106e-14
WBGene00018186,6.045906e-14
WBGene00003879,6.045699e-14
WBGene00020251,6.045692e-14
WBGene00012721,6.045526e-14
WBGene00022667,6.0451515e-14
WBGene00012381,6.044951e-14
WBGene00017894,6.0441323e-14
WBGene00198016,6.043483e-14
WBGene00007678,6.043151e-14
WBGene00020847,6.0428584e-14
WBGene00000859,6.0415425e-14
WBGene00008274,6.04148e-14
WBGene00015587,6.041016e-14
WBGene00005290,6.040474e-14
WBGene00006406,6.039449e-14
WBGene00003426,6.0390346e-14
WBGene00003884,6.0365646e-14
WBGene00015434,6.036531e-14
WBGene00017503,6.0359866e-14
WBGene00020449,6.034316e-14
WBGene00014062,6.033299e-14
WBGene00022577,6.0321926e-14
WBGene00009327,6.031725e-14
WBGene00018738,6.031636e-14
WBGene00004059,6.029693e-14
WBGene00016995,6.029312e-14
WBGene00006580,6.028619e-14
WBGene00235305,6.028409e-14
WBGene00003535,6.0269674e-14
WBGene00014754,6.02665e-14
WBGene00011402,6.026526e-14
WBGene00020151,6.0257666e-14
WBGene00268206,6.025224e-14
WBGene00009067,6.0246e-14
WBGene00255703,6.0232994e-14
WBGene00018104,6.021986e-14
WBGene00006444,6.0218005e-14
WBGene00017426,6.021211e-14
WBGene00009959,6.020447e-14
WBGene00009779,6.01843e-14
WBGene00013928,6.018013e-14
WBGene00195117,6.017261e-14
WBGene00219729,6.0168484e-14
WBGene00019435,6.016271e-14
WBGene00197218,6.0158265e-14
WBGene00044168,6.015069e-14
WBGene00219307,6.013302e-14
WBGene00004719,6.011608e-14
WBGene00018915,6.007442e-14
WBGene00045322,6.007029e-14
WBGene00015536,6.00564e-14
WBGene00045068,6.005397e-14
WBGene00013549,6.00488e-14
WBGene00197074,6.0043747e-14
WBGene00021041,6.0029266e-14
WBGene00022261,6.002919e-14
WBGene00021200,6.002283e-14
WBGene00005961,6.002203e-14
WBGene00010857,6.0021446e-14
WBGene00077459,6.002052e-14
WBGene00023325,6.00117e-14
WBGene00001462,6.0004465e-14
WBGene00009362,5.998926e-14
WBGene00004007,5.9985884e-14
WBGene00010373,5.997578e-14
WBGene00011855,5.9951976e-14
WBGene00006804,5.994373e-14
WBGene00005565,5.994203e-14
WBGene00268193,5.9939175e-14
WBGene00271803,5.9935055e-14
WBGene00269434,5.992387e-14
WBGene00013227,5.992103e-14
WBGene00007445,5.9909895e-14
WBGene00001158,5.990309e-14
WBGene00021282,5.988995e-14
WBGene00045336,5.9876895e-14
WBGene00011305,5.985155e-14
WBGene00013473,5.984879e-14
WBGene00001458,5.984663e-14
WBGene00235318,5.983548e-14
WBGene00011330,5.983244e-14
WBGene00044485,5.983167e-14
WBGene00008473,5.9830355e-14
WBGene00194653,5.980851e-14
WBGene00201346,5.9806835e-14
WBGene00004011,5.980621e-14
WBGene00022048,5.98058e-14
WBGene00020870,5.9804714e-14
WBGene00008776,5.980381e-14
WBGene00018693,5.980043e-14
WBGene00197258,5.9795735e-14
WBGene00006729,5.9788823e-14
WBGene00001804,5.978348e-14
WBGene00021756,5.975678e-14
WBGene00043066,5.975417e-14
WBGene00022588,5.9752564e-14
WBGene00004347,5.973873e-14
WBGene00017659,5.973624e-14
WBGene00016805,5.973496e-14
WBGene00284850,5.973294e-14
WBGene00013609,5.9728115e-14
WBGene00020645,5.971858e-14
WBGene00009721,5.97047e-14
WBGene00007416,5.969951e-14
WBGene00013895,5.96937e-14
WBGene00010715,5.9690784e-14
WBGene00006524,5.96873e-14
WBGene00005362,5.968611e-14
WBGene00077589,5.968354e-14
WBGene00022746,5.965656e-14
WBGene00005635,5.964479e-14
WBGene00007798,5.9635646e-14
WBGene00000170,5.960359e-14
WBGene00012084,5.9602544e-14
WBGene00219489,5.958151e-14
WBGene00015729,5.9577655e-14
WBGene00012137,5.9556655e-14
WBGene00013306,5.9556215e-14
WBGene00009292,5.95497e-14
WBGene00020517,5.9545346e-14
WBGene00020494,5.953851e-14
WBGene00007598,5.953722e-14
WBGene00008831,5.95226e-14
WBGene00000562,5.951482e-14
WBGene00006727,5.94777e-14
WBGene00010043,5.947638e-14
WBGene00005264,5.9467886e-14
WBGene00198975,5.945888e-14
WBGene00007538,5.9458847e-14
WBGene00011868,5.945611e-14
WBGene00021918,5.944769e-14
WBGene00015033,5.943407e-14
WBGene00021280,5.943373e-14
WBGene00003864,5.94226e-14
WBGene00010793,5.9421076e-14
WBGene00003906,5.941336e-14
WBGene00012056,5.94125e-14
WBGene00044774,5.940901e-14
WBGene00013058,5.940108e-14
WBGene00018258,5.9391524e-14
WBGene00003167,5.938755e-14
WBGene00016430,5.9382234e-14
WBGene00006423,5.938178e-14
WBGene00019663,5.935695e-14
WBGene00021237,5.934786e-14
WBGene00018262,5.9333154e-14
WBGene00202030,5.9332266e-14
WBGene00001973,5.932487e-14
WBGene00010071,5.9319554e-14
WBGene00009326,5.931471e-14
WBGene00007654,5.930517e-14
WBGene00271806,5.9287224e-14
WBGene00044733,5.928681e-14
WBGene00005067,5.9283274e-14
WBGene00138714,5.927849e-14
WBGene00201344,5.926892e-14
WBGene00008097,5.922323e-14
WBGene00019986,5.916967e-14
WBGene00015381,5.916046e-14
WBGene00013103,5.915775e-14
WBGene00015371,5.913907e-14
WBGene00195661,5.913522e-14
WBGene00268189,5.9135016e-14
WBGene00007572,5.912483e-14
WBGene00000370,5.911362e-14
WBGene00013852,5.9109e-14
WBGene00008231,5.9093985e-14
WBGene00009209,5.9086965e-14
WBGene00020598,5.906707e-14
WBGene00015843,5.9061656e-14
WBGene00302991,5.905777e-14
WBGene00012745,5.904402e-14
WBGene00045117,5.9040887e-14
WBGene00014069,5.90244e-14
WBGene00200292,5.9006206e-14
WBGene00019094,5.89991e-14
WBGene00006208,5.899703e-14
WBGene00021898,5.8993676e-14
WBGene00021094,5.897722e-14
WBGene00022197,5.8975394e-14
WBGene00043705,5.8958094e-14
WBGene00197516,5.892968e-14
WBGene00003018,5.892879e-14
WBGene00008392,5.89062e-14
WBGene00000211,5.890344e-14
WBGene00007178,5.889038e-14
WBGene00045280,5.888726e-14
WBGene00044175,5.88826e-14
WBGene00022344,5.8881834e-14
WBGene00018988,5.88726e-14
WBGene00018458,5.8871134e-14
WBGene00006214,5.8862766e-14
WBGene00021125,5.886098e-14
WBGene00018487,5.8856064e-14
WBGene00000406,5.884932e-14
WBGene00001814,5.88323e-14
WBGene00011066,5.883058e-14
WBGene00196751,5.8819574e-14
WBGene00000845,5.880763e-14
WBGene00009569,5.8803135e-14
WBGene00021616,5.879607e-14
WBGene00201604,5.878912e-14
WBGene00018975,5.878096e-14
WBGene00006808,5.876714e-14
WBGene00021704,5.876253e-14
WBGene00197542,5.875646e-14
WBGene00017713,5.8745265e-14
WBGene00044381,5.8741416e-14
WBGene00009293,5.873608e-14
WBGene00020753,5.873604e-14
WBGene00017709,5.871274e-14
WBGene00196376,5.871262e-14
WBGene00013634,5.870519e-14
WBGene00012487,5.8699675e-14
WBGene00006447,5.8699546e-14
WBGene00269378,5.868657e-14
WBGene00005333,5.86795e-14
WBGene00012316,5.866842e-14
WBGene00019616,5.866457e-14
WBGene00019266,5.8657716e-14
WBGene00219662,5.865621e-14
WBGene00017354,5.864722e-14
WBGene00013862,5.8637015e-14
WBGene00008993,5.862501e-14
WBGene00012437,5.862384e-14
WBGene00012078,5.860966e-14
WBGene00044104,5.8607965e-14
WBGene00018289,5.8605146e-14
WBGene00010453,5.8603716e-14
WBGene00019494,5.860355e-14
WBGene00019898,5.858568e-14
WBGene00008145,5.857466e-14
WBGene00007797,5.856876e-14
WBGene00005501,5.85579e-14
WBGene00044729,5.855674e-14
WBGene00201255,5.855021e-14
WBGene00005098,5.851348e-14
WBGene00219242,5.850897e-14
WBGene00011899,5.8508015e-14
WBGene00019438,5.850365e-14
WBGene00012171,5.850008e-14
WBGene00007513,5.848993e-14
WBGene00197039,5.847357e-14
WBGene00016763,5.847001e-14
WBGene00007486,5.846315e-14
WBGene00015179,5.845299e-14
WBGene00010568,5.845106e-14
WBGene00016767,5.845052e-14
WBGene00007727,5.844905e-14
WBGene00017103,5.844333e-14
WBGene00015073,5.844274e-14
WBGene00268204,5.843271e-14
WBGene00007953,5.8425134e-14
WBGene00007138,5.8424524e-14
WBGene00005267,5.8424335e-14
WBGene00012847,5.842163e-14
WBGene00001806,5.841519e-14
WBGene00196346,5.8407814e-14
WBGene00007856,5.8404745e-14
WBGene00008686,5.840365e-14
WBGene00003865,5.840113e-14
WBGene00006525,5.838503e-14
WBGene00008706,5.836489e-14
WBGene00001832,5.835697e-14
WBGene00018111,5.8345344e-14
WBGene00019662,5.834183e-14
WBGene00015602,5.8341746e-14
WBGene00017083,5.833929e-14
WBGene00015080,5.8330775e-14
WBGene00012492,5.832016e-14
WBGene00077519,5.8312486e-14
WBGene00002094,5.829699e-14
WBGene00014703,5.8291235e-14
WBGene00015094,5.8290924e-14
WBGene00011501,5.827515e-14
WBGene00194645,5.827391e-14
WBGene00021596,5.82694e-14
WBGene00206491,5.8262e-14
WBGene00044697,5.8258506e-14
WBGene00019554,5.825503e-14
WBGene00010049,5.824877e-14
WBGene00199060,5.8246126e-14
WBGene00010122,5.82071e-14
WBGene00006364,5.817546e-14
WBGene00019373,5.816928e-14
WBGene00007158,5.8168375e-14
WBGene00022060,5.816733e-14
WBGene00268192,5.815321e-14
WBGene00006204,5.814029e-14
WBGene00012543,5.81307e-14
WBGene00019738,5.8128497e-14
WBGene00017921,5.8128354e-14
WBGene00020433,5.812703e-14
WBGene00017650,5.811905e-14
WBGene00206416,5.8110614e-14
WBGene00013429,5.810746e-14
WBGene00196536,5.8083834e-14
WBGene00005183,5.807017e-14
WBGene00002253,5.8066284e-14
WBGene00198007,5.806272e-14
WBGene00016277,5.803472e-14
WBGene00195275,5.803449e-14
WBGene00019453,5.803353e-14
WBGene00001464,5.803284e-14
WBGene00015914,5.802019e-14
WBGene00020380,5.8015773e-14
WBGene00010003,5.800997e-14
WBGene00003409,5.8000696e-14
WBGene00000396,5.799454e-14
WBGene00002050,5.799298e-14
WBGene00003760,5.7990925e-14
WBGene00044081,5.7975055e-14
WBGene00001210,5.797035e-14
WBGene00009416,5.7968184e-14
WBGene00017465,5.796495e-14
WBGene00022349,5.7926334e-14
WBGene00021773,5.792213e-14
WBGene00198225,5.7902766e-14
WBGene00006782,5.789577e-14
WBGene00019571,5.789157e-14
WBGene00011325,5.788071e-14
WBGene00013669,5.787125e-14
WBGene00023417,5.787058e-14
WBGene00044427,5.784292e-14
WBGene00206484,5.783381e-14
WBGene00019669,5.7832747e-14
WBGene00016486,5.783068e-14
WBGene00044097,5.782742e-14
WBGene00009383,5.7815426e-14
WBGene00003540,5.781143e-14
WBGene00003689,5.779405e-14
WBGene00017664,5.77899e-14
WBGene00006691,5.777787e-14
WBGene00017813,5.777526e-14
WBGene00013853,5.7762084e-14
WBGene00018706,5.7758126e-14
WBGene00044744,5.772699e-14
WBGene00197482,5.772535e-14
WBGene00003166,5.772351e-14
WBGene00195231,5.769984e-14
WBGene00006257,5.769349e-14
WBGene00019113,5.7692756e-14
WBGene00006039,5.768882e-14
WBGene00022036,5.768377e-14
WBGene00012218,5.7653176e-14
WBGene00044156,5.764565e-14
WBGene00219607,5.764216e-14
WBGene00013776,5.7639637e-14
WBGene00000736,5.762736e-14
WBGene00010744,5.762689e-14
WBGene00019136,5.762586e-14
WBGene00021181,5.7619206e-14
WBGene00020563,5.761542e-14
WBGene00010206,5.760744e-14
WBGene00016781,5.7605837e-14
WBGene00014923,5.759848e-14
WBGene00005085,5.7543685e-14
WBGene00019189,5.75395e-14
WBGene00219734,5.752484e-14
WBGene00003393,5.75134e-14
WBGene00044296,5.751261e-14
WBGene00019187,5.751204e-14
WBGene00010679,5.750446e-14
WBGene00045270,5.7501116e-14
WBGene00200758,5.7475814e-14
WBGene00014074,5.7469254e-14
WBGene00005667,5.746296e-14
WBGene00000800,5.745547e-14
WBGene00013755,5.745438e-14
WBGene00013175,5.745034e-14
WBGene00009384,5.744966e-14
WBGene00220183,5.744385e-14
WBGene00015825,5.7438226e-14
WBGene00017578,5.743405e-14
WBGene00009466,5.7431524e-14
WBGene00044489,5.741438e-14
WBGene00009614,5.741096e-14
WBGene00007827,5.73803e-14
WBGene00010327,5.73785e-14
WBGene00010575,5.7374834e-14
WBGene00007083,5.7364405e-14
WBGene00014654,5.735317e-14
WBGene00016815,5.7349125e-14
WBGene00020396,5.73377e-14
WBGene00077649,5.7335166e-14
WBGene00045509,5.7332936e-14
WBGene00016407,5.732585e-14
WBGene00271651,5.7325686e-14
WBGene00077590,5.731185e-14
WBGene00045235,5.7306556e-14
WBGene00255595,5.730435e-14
WBGene00005261,5.729838e-14
WBGene00015677,5.728648e-14
WBGene00000753,5.728387e-14
WBGene00005527,5.728282e-14
WBGene00196896,5.727195e-14
WBGene00044807,5.7227985e-14
WBGene00044139,5.721831e-14
WBGene00194895,5.721304e-14
WBGene00004955,5.7211234e-14
WBGene00014094,5.719299e-14
WBGene00017721,5.7192776e-14
WBGene00000526,5.718723e-14
WBGene00194746,5.7163184e-14
WBGene00194894,5.7147226e-14
WBGene00012968,5.7145904e-14
WBGene00017219,5.7132853e-14
WBGene00077616,5.7129655e-14
WBGene00005886,5.712779e-14
WBGene00013383,5.712096e-14
WBGene00008468,5.711378e-14
WBGene00201285,5.710346e-14
WBGene00045482,5.708278e-14
WBGene00017992,5.7075906e-14
WBGene00200160,5.7072274e-14
WBGene00020849,5.7070844e-14
WBGene00020342,5.707077e-14
WBGene00014542,5.7069306e-14
WBGene00019956,5.706181e-14
WBGene00219447,5.7057115e-14
WBGene00005593,5.7056695e-14
WBGene00007164,5.703907e-14
WBGene00194992,5.7032104e-14
WBGene00196819,5.702497e-14
WBGene00012089,5.7020625e-14
WBGene00015394,5.7016485e-14
WBGene00001123,5.7009166e-14
WBGene00019413,5.700453e-14
WBGene00219803,5.6993804e-14
WBGene00013375,5.69864e-14
WBGene00013250,5.698515e-14
WBGene00022568,5.697592e-14
WBGene00010921,5.695399e-14
WBGene00008537,5.6937385e-14
WBGene00008788,5.6934593e-14
WBGene00017704,5.69284e-14
WBGene00000542,5.692706e-14
WBGene00012634,5.690749e-14
WBGene00021417,5.68819e-14
WBGene00019298,5.687436e-14
WBGene00219602,5.686714e-14
WBGene00020510,5.684887e-14
WBGene00016473,5.6842704e-14
WBGene00001078,5.6835277e-14
WBGene00011328,5.683309e-14
WBGene00009157,5.6817334e-14
WBGene00219208,5.6806112e-14
WBGene00007742,5.6802626e-14
WBGene00196758,5.6800352e-14
WBGene00011208,5.679698e-14
WBGene00015908,5.6793688e-14
WBGene00045271,5.6779102e-14
WBGene00003507,5.6776496e-14
WBGene00022855,5.676598e-14
WBGene00012620,5.675234e-14
WBGene00009523,5.6744167e-14
WBGene00010008,5.6738068e-14
WBGene00010364,5.673755e-14
WBGene00021853,5.6733383e-14
WBGene00007899,5.673163e-14
WBGene00009165,5.6725634e-14
WBGene00197923,5.6714148e-14
WBGene00014194,5.671167e-14
WBGene00013879,5.6691085e-14
WBGene00022315,5.6683638e-14
WBGene00019939,5.666633e-14
WBGene00009856,5.6665217e-14
WBGene00022439,5.6660734e-14
WBGene00012952,5.665859e-14
WBGene00000523,5.6643092e-14
WBGene00019525,5.66398e-14
WBGene00017033,5.6624776e-14
WBGene00013404,5.6599666e-14
WBGene00003308,5.659578e-14
WBGene00001620,5.6594405e-14
WBGene00235363,5.6580754e-14
WBGene00017779,5.6575282e-14
WBGene00006731,5.6570247e-14
WBGene00022302,5.6567096e-14
WBGene00015392,5.6553706e-14
WBGene00016289,5.653294e-14
WBGene00011926,5.6531094e-14
WBGene00013777,5.6523152e-14
WBGene00012065,5.6510013e-14
WBGene00005911,5.650673e-14
WBGene00021718,5.6505436e-14
WBGene00022970,5.6502563e-14
WBGene00015313,5.649493e-14
WBGene00017731,5.6481302e-14
WBGene00020955,5.6474014e-14
WBGene00044280,5.646853e-14
WBGene00015489,5.6464246e-14
WBGene00014745,5.6463592e-14
WBGene00017415,5.645273e-14
WBGene00013304,5.645221e-14
WBGene00018824,5.644699e-14
WBGene00009150,5.643879e-14
WBGene00195705,5.6436443e-14
WBGene00017842,5.6426455e-14
WBGene00022473,5.6422694e-14
WBGene00303081,5.6419496e-14
WBGene00009386,5.6416497e-14
WBGene00017160,5.640445e-14
WBGene00016828,5.63821e-14
WBGene00050878,5.6375765e-14
WBGene00021410,5.6374857e-14
WBGene00044453,5.6368792e-14
WBGene00008094,5.6356754e-14
WBGene00016733,5.6352577e-14
WBGene00044130,5.6341826e-14
WBGene00196856,5.633061e-14
WBGene00004041,5.6330137e-14
WBGene00020254,5.6327694e-14
WBGene00015891,5.632403e-14
WBGene00019636,5.6321592e-14
WBGene00012251,5.6321162e-14
WBGene00019303,5.631911e-14
WBGene00021302,5.6318628e-14
WBGene00196546,5.631144e-14
WBGene00220021,5.6309005e-14
WBGene00005296,5.6299312e-14
WBGene00005399,5.628248e-14
WBGene00020476,5.6274877e-14
WBGene00012062,5.6266545e-14
WBGene00197231,5.6231502e-14
WBGene00020948,5.622857e-14
WBGene00195178,5.6216686e-14
WBGene00206355,5.6189777e-14
WBGene00008009,5.6186087e-14
WBGene00017101,5.6175266e-14
WBGene00219302,5.6161476e-14
WBGene00017462,5.613679e-14
WBGene00000690,5.612738e-14
WBGene00021585,5.611201e-14
WBGene00005655,5.610051e-14
WBGene00022157,5.6097305e-14
WBGene00044493,5.6079375e-14
WBGene00016366,5.6069417e-14
WBGene00008490,5.6063583e-14
WBGene00077558,5.6060178e-14
WBGene00005568,5.6055722e-14
WBGene00012173,5.6000777e-14
WBGene00009643,5.599831e-14
WBGene00020611,5.5989386e-14
WBGene00006308,5.5985134e-14
WBGene00005374,5.596834e-14
WBGene00009831,5.595653e-14
WBGene00000460,5.5924344e-14
WBGene00009710,5.592052e-14
WBGene00199698,5.5916873e-14
WBGene00197994,5.5909345e-14
WBGene00270309,5.589933e-14
WBGene00219842,5.586591e-14
WBGene00015448,5.5850866e-14
WBGene00009677,5.5840196e-14
WBGene00167962,5.583475e-14
WBGene00015111,5.582945e-14
WBGene00013408,5.5823357e-14
WBGene00022033,5.5817157e-14
WBGene00017111,5.5814213e-14
WBGene00003578,5.5802175e-14
WBGene00015911,5.579909e-14
WBGene00005817,5.5790835e-14
WBGene00008284,5.576927e-14
WBGene00013588,5.5763316e-14
WBGene00010904,5.576129e-14
WBGene00012265,5.575643e-14
WBGene00012409,5.5751197e-14
WBGene00199876,5.574575e-14
WBGene00023336,5.5739023e-14
WBGene00006929,5.5734002e-14
WBGene00201116,5.5726226e-14
WBGene00196061,5.572284e-14
WBGene00005612,5.572275e-14
WBGene00016521,5.5712572e-14
WBGene00200407,5.5708286e-14
WBGene00219676,5.570345e-14
WBGene00020544,5.5690736e-14
WBGene00007757,5.566849e-14
WBGene00044472,5.5666907e-14
WBGene00008892,5.5656492e-14
WBGene00010199,5.56549e-14
WBGene00005661,5.5634937e-14
WBGene00005703,5.561435e-14
WBGene00044092,5.5614103e-14
WBGene00219238,5.56078e-14
WBGene00000107,5.5605375e-14
WBGene00022658,5.5593296e-14
WBGene00013713,5.55877e-14
WBGene00199926,5.5586103e-14
WBGene00011586,5.5574035e-14
WBGene00021342,5.557355e-14
WBGene00013568,5.5569556e-14
WBGene00018980,5.554042e-14
WBGene00007999,5.5537697e-14
WBGene00012716,5.5536633e-14
WBGene00195050,5.5519716e-14
WBGene00008454,5.5510928e-14
WBGene00000268,5.5505107e-14
WBGene00015024,5.550214e-14
WBGene00043986,5.5480163e-14
WBGene00197742,5.546342e-14
WBGene00005029,5.5461654e-14
WBGene00044480,5.5460065e-14
WBGene00017688,5.5447732e-14
WBGene00016518,5.5438774e-14
WBGene00003222,5.5428237e-14
WBGene00018338,5.542241e-14
WBGene00017135,5.540164e-14
WBGene00000832,5.540046e-14
WBGene00269383,5.5392218e-14
WBGene00201993,5.5368413e-14
WBGene00019508,5.5356937e-14
WBGene00197745,5.533698e-14
WBGene00011108,5.5331445e-14
WBGene00013009,5.5326962e-14
WBGene00001053,5.5325065e-14
WBGene00044495,5.5319458e-14
WBGene00206530,5.5318383e-14
WBGene00045053,5.531472e-14
WBGene00019688,5.5312237e-14
WBGene00044216,5.5311875e-14
WBGene00019140,5.5305786e-14
WBGene00012184,5.530482e-14
WBGene00016965,5.5288134e-14
WBGene00016717,5.5282158e-14
WBGene00044462,5.5271905e-14
WBGene00001991,5.5271553e-14
WBGene00022922,5.5263774e-14
WBGene00199485,5.524448e-14
WBGene00005345,5.5236282e-14
WBGene00012043,5.5217593e-14
WBGene00002194,5.520215e-14
WBGene00012441,5.5192213e-14
WBGene00019013,5.5185203e-14
WBGene00011507,5.5181208e-14
WBGene00009875,5.517072e-14
WBGene00012524,5.5166094e-14
WBGene00016309,5.515339e-14
WBGene00018502,5.5145907e-14
WBGene00020128,5.5141374e-14
WBGene00017221,5.512958e-14
WBGene00021849,5.512292e-14
WBGene00018141,5.5115726e-14
WBGene00202103,5.5098863e-14
WBGene00005600,5.509402e-14
WBGene00022654,5.5089993e-14
WBGene00007820,5.5084013e-14
WBGene00011660,5.5080272e-14
WBGene00271649,5.5049813e-14
WBGene00170129,5.5047834e-14
WBGene00200166,5.504689e-14
WBGene00007053,5.504494e-14
WBGene00304812,5.5044043e-14
WBGene00197411,5.5033096e-14
WBGene00017672,5.5029813e-14
WBGene00019038,5.5023538e-14
WBGene00018575,5.501733e-14
WBGene00005543,5.5012496e-14
WBGene00007854,5.500916e-14
WBGene00185006,5.5006052e-14
WBGene00009182,5.500256e-14
WBGene00044811,5.499271e-14
WBGene00009962,5.4991263e-14
WBGene00201721,5.4946167e-14
WBGene00189933,5.4936368e-14
WBGene00022630,5.4924035e-14
WBGene00017892,5.491762e-14
WBGene00006169,5.4912885e-14
WBGene00005591,5.4907898e-14
WBGene00021357,5.4888843e-14
WBGene00077682,5.4888243e-14
WBGene00013795,5.4886383e-14
WBGene00013707,5.4882355e-14
WBGene00000951,5.4877696e-14
WBGene00012002,5.487045e-14
WBGene00003707,5.484637e-14
WBGene00009270,5.4844364e-14
WBGene00219731,5.4839288e-14
WBGene00004056,5.483505e-14
WBGene00004108,5.482901e-14
WBGene00000070,5.482593e-14
WBGene00008936,5.481277e-14
WBGene00016500,5.480883e-14
WBGene00304194,5.480753e-14
WBGene00021163,5.4797285e-14
WBGene00014837,5.4775215e-14
WBGene00236786,5.47722e-14
WBGene00020851,5.4769676e-14
WBGene00018034,5.4758932e-14
WBGene00001785,5.4733582e-14
WBGene00013586,5.4726436e-14
WBGene00016093,5.471819e-14
WBGene00022570,5.470584e-14
WBGene00013735,5.469718e-14
WBGene00044643,5.467796e-14
WBGene00219643,5.466197e-14
WBGene00219458,5.4655414e-14
WBGene00017748,5.4651565e-14
WBGene00010873,5.4650393e-14
WBGene00011551,5.4641943e-14
WBGene00284845,5.4625497e-14
WBGene00219638,5.4598195e-14
WBGene00001782,5.459569e-14
WBGene00013485,5.4589617e-14
WBGene00017712,5.457814e-14
WBGene00006634,5.455037e-14
WBGene00077685,5.455025e-14
WBGene00021180,5.4542982e-14
WBGene00013872,5.453441e-14
WBGene00009619,5.4464645e-14
WBGene00012388,5.4462538e-14
WBGene00020627,5.4459343e-14
WBGene00045048,5.4457154e-14
WBGene00001377,5.445208e-14
WBGene00018433,5.4441728e-14
WBGene00011726,5.444016e-14
WBGene00077696,5.4429646e-14
WBGene00019179,5.4429483e-14
WBGene00017395,5.4429328e-14
WBGene00194933,5.439093e-14
WBGene00303425,5.4384323e-14
WBGene00022590,5.4381138e-14
WBGene00011386,5.4374806e-14
WBGene00005889,5.4369696e-14
WBGene00200384,5.4363333e-14
WBGene00004681,5.4362785e-14
WBGene00014084,5.4361985e-14
WBGene00000738,5.435199e-14
WBGene00013498,5.4343835e-14
WBGene00004328,5.4338007e-14
WBGene00015864,5.4335368e-14
WBGene00003482,5.4322256e-14
WBGene00004207,5.4300968e-14
WBGene00004257,5.429613e-14
WBGene00015400,5.4279697e-14
WBGene00008921,5.4274666e-14
WBGene00044398,5.424275e-14
WBGene00020602,5.4232345e-14
WBGene00198961,5.422365e-14
WBGene00200907,5.4223407e-14
WBGene00010870,5.4211064e-14
WBGene00020894,5.4205636e-14
WBGene00007661,5.420476e-14
WBGene00220044,5.4202008e-14
WBGene00019315,5.419262e-14
WBGene00001766,5.417768e-14
WBGene00009194,5.4171907e-14
WBGene00005441,5.415863e-14
WBGene00016725,5.4150806e-14
WBGene00195436,5.4149153e-14
WBGene00045118,5.41267e-14
WBGene00010129,5.4125155e-14
WBGene00045458,5.4095407e-14
WBGene00009725,5.408285e-14
WBGene00015868,5.4069772e-14
WBGene00044249,5.4063355e-14
WBGene00009136,5.405684e-14
WBGene00022545,5.403209e-14
WBGene00015589,5.4031164e-14
WBGene00007989,5.4024202e-14
WBGene00006685,5.400508e-14
WBGene00021215,5.4004056e-14
WBGene00015876,5.400041e-14
WBGene00010877,5.396546e-14
WBGene00021016,5.3961108e-14
WBGene00000395,5.3934244e-14
WBGene00017042,5.3908446e-14
WBGene00012590,5.390662e-14
WBGene00007633,5.3893644e-14
WBGene00019230,5.389121e-14
WBGene00005339,5.3873803e-14
WBGene00010263,5.3871922e-14
WBGene00196584,5.38642e-14
WBGene00021003,5.3860697e-14
WBGene00018312,5.3857797e-14
WBGene00009811,5.3856503e-14
WBGene00019964,5.3844194e-14
WBGene00006894,5.3840802e-14
WBGene00013841,5.3833623e-14
WBGene00005337,5.3813125e-14
WBGene00045417,5.380959e-14
WBGene00008124,5.3807446e-14
WBGene00011803,5.3797116e-14
WBGene00012974,5.3795178e-14
WBGene00019347,5.379368e-14
WBGene00007453,5.379071e-14
WBGene00012901,5.3789936e-14
