gene,integrated_gradients
WBGene00235291,1.061914e-07
WBGene00003906,1.0618849e-07
WBGene00011678,1.06187116e-07
WBGene00138721,1.0617947e-07
WBGene00004318,1.0617693e-07
WBGene00009135,1.0616681e-07
WBGene00005393,1.0616294e-07
WBGene00004230,1.0613805e-07
WBGene00013838,1.06117355e-07
WBGene00044103,1.06112694e-07
WBGene00012721,1.0610378e-07
WBGene00017375,1.06088024e-07
WBGene00016410,1.06088024e-07
WBGene00007637,1.06087086e-07
WBGene00010660,1.0607237e-07
WBGene00006565,1.0607147e-07
WBGene00001639,1.0606858e-07
WBGene00007583,1.0606552e-07
WBGene00000177,1.0605299e-07
WBGene00010486,1.06050216e-07
WBGene00007192,1.0604268e-07
WBGene00219569,1.06028104e-07
WBGene00014800,1.0600449e-07
WBGene00044700,1.05990985e-07
WBGene00007268,1.0598329e-07
WBGene00021933,1.0596844e-07
WBGene00012689,1.0596027e-07
WBGene00017198,1.0595458e-07
WBGene00195086,1.0595405e-07
WBGene00018233,1.05949006e-07
WBGene00008782,1.0594763e-07
WBGene00008685,1.05944224e-07
WBGene00016987,1.059375e-07
WBGene00000531,1.059366e-07
WBGene00003056,1.059219e-07
WBGene00013349,1.0591997e-07
WBGene00011223,1.0591314e-07
WBGene00008148,1.059095e-07
WBGene00002001,1.0590911e-07
WBGene00001817,1.0590871e-07
WBGene00009403,1.0590718e-07
WBGene00005574,1.0588705e-07
WBGene00044578,1.0588393e-07
WBGene00004793,1.05869496e-07
WBGene00011615,1.0586263e-07
WBGene00008072,1.0584151e-07
WBGene00001859,1.0583896e-07
WBGene00023355,1.0582155e-07
WBGene00008529,1.0581853e-07
WBGene00013201,1.0581149e-07
WBGene00044305,1.05779414e-07
WBGene00018253,1.05768336e-07
WBGene00016368,1.05765224e-07
WBGene00010372,1.0575266e-07
WBGene00021452,1.0575066e-07
WBGene00011524,1.0574804e-07
WBGene00018803,1.0574754e-07
WBGene00005672,1.05743624e-07
WBGene00013345,1.05734415e-07
WBGene00014006,1.0573233e-07
WBGene00016032,1.0572719e-07
WBGene00009479,1.0571985e-07
WBGene00045183,1.0570931e-07
WBGene00020294,1.05699165e-07
WBGene00195356,1.056817e-07
WBGene00020709,1.0568105e-07
WBGene00008107,1.0566767e-07
WBGene00022215,1.0566213e-07
WBGene00010645,1.0565883e-07
WBGene00007587,1.0563855e-07
WBGene00200502,1.0563134e-07
WBGene00020863,1.0561773e-07
WBGene00003994,1.0560701e-07
WBGene00014577,1.0559675e-07
WBGene00023414,1.0558623e-07
WBGene00013666,1.05578565e-07
WBGene00008216,1.0557778e-07
WBGene00017010,1.0556556e-07
WBGene00002007,1.0555753e-07
WBGene00016799,1.0555392e-07
WBGene00009716,1.0553699e-07
WBGene00010949,1.05527256e-07
WBGene00011874,1.05491004e-07
WBGene00016111,1.0548847e-07
WBGene00010233,1.0547976e-07
WBGene00220233,1.0546725e-07
WBGene00000370,1.0544321e-07
WBGene00020688,1.0542694e-07
WBGene00012970,1.0541573e-07
WBGene00009823,1.0540699e-07
WBGene00012120,1.0540112e-07
WBGene00021553,1.0540106e-07
WBGene00012497,1.0539712e-07
WBGene00012476,1.0539669e-07
WBGene00016930,1.0538684e-07
WBGene00044137,1.05373914e-07
WBGene00018765,1.05367846e-07
WBGene00016893,1.05355035e-07
WBGene00007955,1.0534607e-07
WBGene00017951,1.0534561e-07
WBGene00020286,1.0534525e-07
WBGene00021094,1.0534168e-07
WBGene00008368,1.0533843e-07
WBGene00020047,1.0531647e-07
WBGene00007364,1.0530435e-07
WBGene00021748,1.0528327e-07
WBGene00013501,1.0528303e-07
WBGene00005528,1.0527229e-07
WBGene00001759,1.05268754e-07
WBGene00009008,1.0526665e-07
WBGene00015842,1.05263574e-07
WBGene00021675,1.05253825e-07
WBGene00002247,1.0524704e-07
WBGene00015115,1.0523595e-07
WBGene00012382,1.0522813e-07
WBGene00000820,1.0521978e-07
WBGene00019783,1.0521478e-07
WBGene00000503,1.0520366e-07
WBGene00021101,1.0519828e-07
WBGene00007562,1.05190196e-07
WBGene00045415,1.0518049e-07
WBGene00000289,1.05177e-07
WBGene00004203,1.0517032e-07
WBGene00008139,1.05166926e-07
WBGene00001814,1.0514675e-07
WBGene00010542,1.0513667e-07
WBGene00004000,1.05101904e-07
WBGene00014254,1.0510013e-07
WBGene00018779,1.05093505e-07
WBGene00044421,1.0507677e-07
WBGene00007018,1.0506991e-07
WBGene00005654,1.05068004e-07
WBGene00012720,1.0506376e-07
WBGene00010054,1.05059016e-07
WBGene00044288,1.05058675e-07
WBGene00008334,1.050499e-07
WBGene00009841,1.0504769e-07
WBGene00020088,1.0504337e-07
WBGene00002133,1.0504134e-07
WBGene00019218,1.0503291e-07
WBGene00001660,1.0502868e-07
WBGene00021032,1.0502003e-07
WBGene00010257,1.0501659e-07
WBGene00002368,1.05015e-07
WBGene00020930,1.0500349e-07
WBGene00000170,1.0499938e-07
WBGene00045056,1.0497585e-07
WBGene00000859,1.0496654e-07
WBGene00021732,1.0496492e-07
WBGene00010313,1.0496177e-07
WBGene00005836,1.0496056e-07
WBGene00007299,1.049539e-07
WBGene00011068,1.04952484e-07
WBGene00011280,1.0494573e-07
WBGene00014151,1.04925014e-07
WBGene00013235,1.0491669e-07
WBGene00019433,1.04913376e-07
WBGene00000454,1.0491281e-07
WBGene00010697,1.0489903e-07
WBGene00003901,1.04853896e-07
WBGene00009139,1.04852255e-07
WBGene00011996,1.0484962e-07
WBGene00008388,1.0484929e-07
WBGene00009194,1.0484334e-07
WBGene00000708,1.04838094e-07
WBGene00005034,1.0483459e-07
WBGene00004403,1.048232e-07
WBGene00270322,1.0481838e-07
WBGene00009071,1.0481363e-07
WBGene00013321,1.0481357e-07
WBGene00194928,1.0480798e-07
WBGene00018341,1.0480644e-07
WBGene00001835,1.0480596e-07
WBGene00011435,1.04802616e-07
WBGene00012484,1.0478813e-07
WBGene00016304,1.0477646e-07
WBGene00020661,1.04759074e-07
WBGene00018998,1.04748594e-07
WBGene00020157,1.0474834e-07
WBGene00015756,1.04730354e-07
WBGene00012278,1.0471663e-07
WBGene00000913,1.04691004e-07
WBGene00017513,1.0468135e-07
WBGene00021911,1.0465695e-07
WBGene00013268,1.0465361e-07
WBGene00017547,1.0463617e-07
WBGene00004391,1.0463473e-07
WBGene00019999,1.04633585e-07
WBGene00012396,1.04632356e-07
WBGene00011218,1.04624796e-07
WBGene00016307,1.0461426e-07
WBGene00011171,1.046053e-07
WBGene00021815,1.0459627e-07
WBGene00015587,1.0459227e-07
WBGene00009495,1.0458252e-07
WBGene00019198,1.04567896e-07
WBGene00012576,1.0454456e-07
WBGene00010682,1.04526514e-07
WBGene00014300,1.0451984e-07
WBGene00019444,1.0450998e-07
WBGene00006155,1.0449109e-07
WBGene00011724,1.0448758e-07
WBGene00019194,1.0447525e-07
WBGene00019149,1.04472505e-07
WBGene00044232,1.04463815e-07
WBGene00077784,1.0445235e-07
WBGene00013934,1.0444361e-07
WBGene00006808,1.0444176e-07
WBGene00008661,1.0444027e-07
WBGene00018748,1.04433965e-07
WBGene00198371,1.0442106e-07
WBGene00020067,1.04420984e-07
WBGene00007819,1.0440459e-07
WBGene00199795,1.0439177e-07
WBGene00011382,1.0439017e-07
WBGene00011286,1.043882e-07
WBGene00001184,1.0438401e-07
WBGene00201031,1.0438258e-07
WBGene00010650,1.04380774e-07
WBGene00219660,1.04367764e-07
WBGene00008053,1.0436401e-07
WBGene00022339,1.0435705e-07
WBGene00022591,1.04344295e-07
WBGene00010693,1.0433352e-07
WBGene00013218,1.0432356e-07
WBGene00006122,1.04311e-07
WBGene00008882,1.0430325e-07
WBGene00015083,1.04301144e-07
WBGene00021747,1.0428662e-07
WBGene00022021,1.04282044e-07
WBGene00008977,1.0425731e-07
WBGene00003859,1.0422557e-07
WBGene00015007,1.04222984e-07
WBGene00010625,1.0421369e-07
WBGene00198296,1.04211345e-07
WBGene00012961,1.0418491e-07
WBGene00015477,1.0417233e-07
WBGene00011983,1.0415137e-07
WBGene00045331,1.0412725e-07
WBGene00022146,1.0412404e-07
WBGene00202321,1.0412309e-07
WBGene00003178,1.0410149e-07
WBGene00022391,1.04099215e-07
WBGene00018821,1.04089814e-07
WBGene00001016,1.0408522e-07
WBGene00018555,1.04083846e-07
WBGene00014088,1.0408139e-07
WBGene00195720,1.0407872e-07
WBGene00009212,1.04075745e-07
WBGene00020462,1.040725e-07
WBGene00018208,1.040722e-07
WBGene00019456,1.0407142e-07
WBGene00001989,1.04069095e-07
WBGene00006649,1.0406111e-07
WBGene00019132,1.040581e-07
WBGene00001041,1.04042705e-07
WBGene00003245,1.0402981e-07
WBGene00000042,1.04009374e-07
WBGene00005041,1.04008464e-07
WBGene00007416,1.0400397e-07
WBGene00020665,1.0400064e-07
WBGene00005845,1.0400024e-07
WBGene00016460,1.0399223e-07
WBGene00019669,1.03989876e-07
WBGene00015133,1.03987645e-07
WBGene00018060,1.0398269e-07
WBGene00006957,1.03980746e-07
WBGene00006385,1.0397942e-07
WBGene00015779,1.039612e-07
WBGene00021009,1.0392888e-07
WBGene00014077,1.03915916e-07
WBGene00019457,1.0391378e-07
WBGene00003982,1.0391244e-07
WBGene00219657,1.03911376e-07
WBGene00015335,1.03895616e-07
WBGene00000804,1.03876886e-07
WBGene00003839,1.0386937e-07
WBGene00019002,1.0386654e-07
WBGene00013757,1.03858945e-07
WBGene00011438,1.038509e-07
WBGene00010200,1.0385047e-07
WBGene00021049,1.03845764e-07
WBGene00007234,1.03840364e-07
WBGene00017860,1.03809604e-07
WBGene00201685,1.03782e-07
WBGene00004063,1.0377377e-07
WBGene00004996,1.0376507e-07
WBGene00016514,1.0376296e-07
WBGene00016017,1.03762716e-07
WBGene00002335,1.0375942e-07
WBGene00022586,1.0374105e-07
WBGene00013601,1.0372185e-07
WBGene00197033,1.0370982e-07
WBGene00011736,1.0370508e-07
WBGene00017754,1.03689295e-07
WBGene00013486,1.0368465e-07
WBGene00019729,1.0367628e-07
WBGene00006279,1.03666046e-07
WBGene00016171,1.03662686e-07
WBGene00008401,1.0366173e-07
WBGene00010866,1.0366136e-07
WBGene00022700,1.0364783e-07
WBGene00194985,1.0364473e-07
WBGene00019251,1.0364294e-07
WBGene00001427,1.0363325e-07
WBGene00012142,1.0358981e-07
WBGene00020096,1.03580554e-07
WBGene00236787,1.0357887e-07
WBGene00007101,1.03565796e-07
WBGene00007633,1.0355681e-07
WBGene00000110,1.0355143e-07
WBGene00004090,1.03546874e-07
WBGene00006410,1.0353959e-07
WBGene00000831,1.0353188e-07
WBGene00013367,1.03531555e-07
WBGene00009368,1.03530354e-07
WBGene00016303,1.03527455e-07
WBGene00198209,1.0352719e-07
WBGene00004431,1.0349761e-07
WBGene00011061,1.03480424e-07
WBGene00019536,1.0347527e-07
WBGene00014081,1.0346499e-07
WBGene00003850,1.0345363e-07
WBGene00016235,1.0344384e-07
WBGene00009595,1.0343972e-07
WBGene00011143,1.0343649e-07
WBGene00000373,1.0343568e-07
WBGene00008166,1.034131e-07
WBGene00019501,1.03411274e-07
WBGene00195145,1.0340472e-07
WBGene00000862,1.0340086e-07
WBGene00086560,1.0339001e-07
WBGene00017782,1.0338018e-07
WBGene00011441,1.0337448e-07
WBGene00020251,1.0334221e-07
WBGene00009499,1.03341215e-07
WBGene00014255,1.0333836e-07
WBGene00022163,1.0333643e-07
WBGene00009785,1.0331841e-07
WBGene00018507,1.03316324e-07
WBGene00019364,1.0331153e-07
WBGene00015298,1.0330639e-07
WBGene00001488,1.0328535e-07
WBGene00008491,1.0328473e-07
WBGene00044411,1.03271894e-07
WBGene00011928,1.0325253e-07
WBGene00008511,1.0324634e-07
WBGene00012799,1.0323243e-07
WBGene00018738,1.0323145e-07
WBGene00206486,1.032286e-07
WBGene00012121,1.0321751e-07
WBGene00022346,1.0321682e-07
WBGene00000296,1.03214e-07
WBGene00020528,1.0320985e-07
WBGene00012908,1.0320883e-07
WBGene00015793,1.03208336e-07
WBGene00019832,1.03206744e-07
WBGene00021050,1.0320415e-07
WBGene00009602,1.0320271e-07
WBGene00196303,1.03200456e-07
WBGene00000491,1.0319428e-07
WBGene00021907,1.0318863e-07
WBGene00001744,1.0318652e-07
WBGene00015294,1.0318429e-07
WBGene00016339,1.03182764e-07
WBGene00010278,1.0317565e-07
WBGene00018418,1.0316955e-07
WBGene00006708,1.0316579e-07
WBGene00271644,1.03158904e-07
WBGene00015176,1.0315437e-07
WBGene00014262,1.0315376e-07
WBGene00006512,1.0314283e-07
WBGene00018622,1.03127164e-07
WBGene00020858,1.0312223e-07
WBGene00044891,1.03120904e-07
WBGene00008006,1.0311384e-07
WBGene00269381,1.03113415e-07
WBGene00007711,1.0310955e-07
WBGene00021656,1.03105556e-07
WBGene00003616,1.03104625e-07
WBGene00009811,1.0310339e-07
WBGene00017011,1.030978e-07
WBGene00017207,1.0309269e-07
WBGene00012340,1.0308496e-07
WBGene00006010,1.0307595e-07
WBGene00015539,1.0305471e-07
WBGene00201809,1.0305408e-07
WBGene00017341,1.0305061e-07
WBGene00021419,1.0304814e-07
WBGene00010374,1.03044044e-07
WBGene00012953,1.0302915e-07
WBGene00002191,1.03026586e-07
WBGene00018566,1.0302563e-07
WBGene00199209,1.0299498e-07
WBGene00021565,1.0299326e-07
WBGene00001595,1.0298464e-07
WBGene00015031,1.0295833e-07
WBGene00008020,1.0293843e-07
WBGene00044737,1.0292427e-07
WBGene00010258,1.02908615e-07
WBGene00018178,1.0290447e-07
WBGene00015629,1.02902185e-07
WBGene00000622,1.0289104e-07
WBGene00009562,1.0288566e-07
WBGene00003795,1.0288254e-07
WBGene00010228,1.0286988e-07
WBGene00004341,1.0286464e-07
WBGene00022087,1.0283496e-07
WBGene00202511,1.0282954e-07
WBGene00006786,1.02827165e-07
WBGene00019983,1.0281647e-07
WBGene00013124,1.02814255e-07
WBGene00004503,1.028054e-07
WBGene00002129,1.0280479e-07
WBGene00017503,1.027904e-07
WBGene00003038,1.0278946e-07
WBGene00009917,1.0278164e-07
WBGene00021008,1.0275666e-07
WBGene00010273,1.02713855e-07
WBGene00010295,1.0270139e-07
WBGene00006784,1.02697e-07
WBGene00011433,1.0268712e-07
WBGene00011077,1.0267869e-07
WBGene00022348,1.02671486e-07
WBGene00009619,1.0266337e-07
WBGene00011869,1.02661126e-07
WBGene00000821,1.0265123e-07
WBGene00018717,1.02639596e-07
WBGene00003407,1.02627205e-07
WBGene00001481,1.0262438e-07
WBGene00011614,1.0260997e-07
WBGene00021249,1.0260282e-07
WBGene00017858,1.02598094e-07
WBGene00016942,1.0259736e-07
WBGene00009923,1.0258143e-07
WBGene00011365,1.0257054e-07
WBGene00019187,1.0256782e-07
WBGene00021704,1.02548626e-07
WBGene00004050,1.0251049e-07
WBGene00004508,1.0250866e-07
WBGene00020030,1.0250658e-07
WBGene00014122,1.02502554e-07
WBGene00022365,1.0249963e-07
WBGene00020560,1.024897e-07
WBGene00000512,1.02476655e-07
WBGene00010669,1.02475e-07
WBGene00009955,1.024704e-07
WBGene00219865,1.0245463e-07
WBGene00001251,1.02447245e-07
WBGene00015204,1.0242461e-07
WBGene00009082,1.0241458e-07
WBGene00001037,1.0241328e-07
WBGene00009940,1.0241208e-07
WBGene00013868,1.02385755e-07
WBGene00020136,1.0238266e-07
WBGene00019874,1.0237173e-07
WBGene00020284,1.0234313e-07
WBGene00018344,1.02339946e-07
WBGene00021293,1.0232332e-07
WBGene00021677,1.0231889e-07
WBGene00006929,1.0231803e-07
WBGene00000217,1.0230494e-07
WBGene00018758,1.0230168e-07
WBGene00003689,1.02300596e-07
WBGene00016794,1.0229193e-07
WBGene00195049,1.02290585e-07
WBGene00011480,1.0228076e-07
WBGene00021475,1.0228036e-07
WBGene00000522,1.0223332e-07
WBGene00000302,1.0221882e-07
WBGene00016159,1.0219771e-07
WBGene00003518,1.0218941e-07
WBGene00014198,1.021862e-07
WBGene00021076,1.0217406e-07
WBGene00202240,1.02171924e-07
WBGene00077699,1.0216941e-07
WBGene00004334,1.02164435e-07
WBGene00004413,1.0216276e-07
WBGene00008512,1.0214933e-07
WBGene00011747,1.0213542e-07
WBGene00010143,1.02130855e-07
WBGene00003928,1.0213056e-07
WBGene00008691,1.0212531e-07
WBGene00003030,1.0212218e-07
WBGene00022603,1.0212127e-07
WBGene00014194,1.02112e-07
WBGene00043060,1.0210872e-07
WBGene00001614,1.0208363e-07
WBGene00022331,1.020698e-07
WBGene00019102,1.0206856e-07
WBGene00007921,1.0204912e-07
WBGene00007112,1.0204575e-07
WBGene00009032,1.0203976e-07
WBGene00009653,1.02033916e-07
WBGene00003514,1.02027265e-07
WBGene00011254,1.020264e-07
WBGene00017481,1.0202123e-07
WBGene00001190,1.0202107e-07
WBGene00001794,1.0201841e-07
WBGene00009830,1.0201699e-07
WBGene00010703,1.02015576e-07
WBGene00009301,1.0201138e-07
WBGene00021968,1.0200467e-07
WBGene00022678,1.0199073e-07
WBGene00015305,1.0197649e-07
WBGene00022474,1.01975985e-07
WBGene00004272,1.0195955e-07
WBGene00003060,1.0193525e-07
WBGene00000145,1.0192696e-07
WBGene00021857,1.0192581e-07
WBGene00013093,1.01867094e-07
WBGene00196376,1.01843845e-07
WBGene00000940,1.0184227e-07
WBGene00001396,1.0183162e-07
WBGene00009228,1.0183152e-07
WBGene00017434,1.0181833e-07
WBGene00001248,1.0180864e-07
WBGene00005664,1.01775704e-07
WBGene00022665,1.0177565e-07
WBGene00022820,1.017751e-07
WBGene00219953,1.0177505e-07
WBGene00010403,1.01768904e-07
WBGene00002994,1.017673e-07
WBGene00012562,1.0175724e-07
WBGene00004134,1.01752846e-07
WBGene00019290,1.0175137e-07
WBGene00017570,1.0174587e-07
WBGene00018788,1.0174425e-07
WBGene00007951,1.0174234e-07
WBGene00000833,1.0174034e-07
WBGene00015167,1.01734734e-07
WBGene00011360,1.0168771e-07
WBGene00013181,1.0168303e-07
WBGene00045390,1.016819e-07
WBGene00022104,1.0167956e-07
WBGene00011464,1.0167645e-07
WBGene00018492,1.0167138e-07
WBGene00009902,1.01667496e-07
WBGene00015320,1.0165607e-07
WBGene00015689,1.0164115e-07
WBGene00007450,1.0162599e-07
WBGene00008432,1.0162431e-07
WBGene00001512,1.0161655e-07
WBGene00006731,1.0157494e-07
WBGene00270309,1.0156598e-07
WBGene00003909,1.0156266e-07
WBGene00195045,1.01547954e-07
WBGene00009276,1.0154335e-07
WBGene00018413,1.01520534e-07
WBGene00045074,1.0151469e-07
WBGene00017975,1.0148883e-07
WBGene00010846,1.0148809e-07
WBGene00012448,1.0147027e-07
WBGene00003174,1.0146876e-07
WBGene00017581,1.014602e-07
WBGene00018188,1.0145695e-07
WBGene00015394,1.0145372e-07
WBGene00000084,1.0144801e-07
WBGene00009448,1.0142831e-07
WBGene00044806,1.014065e-07
WBGene00200433,1.0140388e-07
WBGene00006253,1.01394555e-07
WBGene00011229,1.013924e-07
WBGene00018586,1.0138943e-07
WBGene00013249,1.0138851e-07
WBGene00008278,1.0138191e-07
WBGene00015138,1.01380245e-07
WBGene00007555,1.0138011e-07
WBGene00017832,1.0137708e-07
WBGene00013874,1.01363206e-07
WBGene00020556,1.01353486e-07
WBGene00044434,1.0135226e-07
WBGene00001973,1.01351674e-07
WBGene00012157,1.0133188e-07
WBGene00008560,1.0132907e-07
WBGene00008918,1.0131342e-07
WBGene00194717,1.0129848e-07
WBGene00200385,1.01296024e-07
WBGene00013106,1.0129085e-07
WBGene00013594,1.0128916e-07
WBGene00011275,1.0128656e-07
WBGene00019241,1.0127774e-07
WBGene00019131,1.01271404e-07
WBGene00006441,1.01267155e-07
WBGene00012530,1.0125321e-07
WBGene00235354,1.0124117e-07
WBGene00017143,1.0123264e-07
WBGene00015707,1.012317e-07
WBGene00021155,1.0120654e-07
WBGene00021649,1.012065e-07
WBGene00015079,1.01172624e-07
WBGene00019027,1.0115941e-07
WBGene00000308,1.01157e-07
WBGene00235270,1.0114285e-07
WBGene00015159,1.0114113e-07
WBGene00197467,1.0113531e-07
WBGene00003534,1.011308e-07
WBGene00010937,1.0112911e-07
WBGene00010881,1.01111645e-07
WBGene00006394,1.0110711e-07
WBGene00020756,1.01103176e-07
WBGene00195043,1.010977e-07
WBGene00194653,1.0109591e-07
WBGene00044283,1.01075926e-07
WBGene00009065,1.01067116e-07
WBGene00011871,1.0104216e-07
WBGene00016585,1.01041934e-07
WBGene00086568,1.0103889e-07
WBGene00008100,1.0098318e-07
WBGene00009727,1.0098059e-07
WBGene00008447,1.0097348e-07
WBGene00044609,1.0097248e-07
WBGene00013272,1.0096416e-07
WBGene00017895,1.0095529e-07
WBGene00018713,1.0095375e-07
WBGene00010716,1.0093158e-07
WBGene00009287,1.00918896e-07
WBGene00019907,1.0091851e-07
WBGene00023413,1.00897886e-07
WBGene00016637,1.0089184e-07
WBGene00017319,1.0089145e-07
WBGene00000480,1.0089052e-07
WBGene00003421,1.0088661e-07
WBGene00006428,1.0087952e-07
WBGene00044006,1.00854805e-07
WBGene00017767,1.0085348e-07
WBGene00269421,1.0084132e-07
WBGene00007214,1.0084096e-07
WBGene00009307,1.00838626e-07
WBGene00002201,1.00830746e-07
WBGene00018730,1.0082583e-07
WBGene00195177,1.0081551e-07
WBGene00011633,1.00806524e-07
WBGene00006024,1.00796775e-07
WBGene00219803,1.00792974e-07
WBGene00004450,1.0078977e-07
WBGene00016197,1.0077166e-07
WBGene00000547,1.0076787e-07
WBGene00013299,1.0076741e-07
WBGene00077636,1.0076284e-07
WBGene00271807,1.0075339e-07
WBGene00010740,1.00743144e-07
WBGene00015667,1.0071969e-07
WBGene00012328,1.0071906e-07
WBGene00007841,1.0070644e-07
WBGene00020230,1.0069051e-07
WBGene00012021,1.0067612e-07
WBGene00019603,1.00675926e-07
WBGene00003580,1.0064708e-07
WBGene00020298,1.00645636e-07
WBGene00219728,1.00640115e-07
WBGene00022671,1.0063888e-07
WBGene00010968,1.0062569e-07
WBGene00012603,1.00607906e-07
WBGene00008133,1.00601525e-07
WBGene00219493,1.0060095e-07
WBGene00016342,1.0055885e-07
WBGene00000459,1.00555106e-07
WBGene00010956,1.00536234e-07
WBGene00006660,1.0053001e-07
WBGene00003034,1.0051893e-07
WBGene00044988,1.00515784e-07
WBGene00010905,1.0051183e-07
WBGene00012116,1.0051094e-07
WBGene00014074,1.0050566e-07
WBGene00018690,1.0050341e-07
WBGene00020486,1.004715e-07
WBGene00003179,1.0047138e-07
WBGene00008419,1.0046958e-07
WBGene00003762,1.0046876e-07
WBGene00001931,1.00466494e-07
WBGene00008851,1.004623e-07
WBGene00008449,1.00454656e-07
WBGene00020445,1.00452944e-07
WBGene00012450,1.0044774e-07
WBGene00198873,1.00433816e-07
WBGene00008710,1.0040979e-07
WBGene00004068,1.0040791e-07
WBGene00001675,1.0040526e-07
WBGene00006391,1.0037384e-07
WBGene00014031,1.00365384e-07
WBGene00019429,1.0036271e-07
WBGene00014957,1.00357475e-07
WBGene00000082,1.0034342e-07
WBGene00018206,1.0034321e-07
WBGene00018064,1.00340394e-07
WBGene00189950,1.0033633e-07
WBGene00003754,1.0033401e-07
WBGene00019424,1.0033191e-07
WBGene00007818,1.00315596e-07
WBGene00012219,1.0031209e-07
WBGene00020408,1.0031039e-07
WBGene00269426,1.0031013e-07
WBGene00004823,1.003037e-07
WBGene00001511,1.0029081e-07
WBGene00001813,1.00290215e-07
WBGene00012632,1.00288084e-07
WBGene00010464,1.0027767e-07
WBGene00009129,1.0026765e-07
WBGene00018795,1.00238196e-07
WBGene00016441,1.0022784e-07
WBGene00006944,1.0022396e-07
WBGene00045493,1.00216155e-07
WBGene00010671,1.0021437e-07
WBGene00235325,1.00212134e-07
WBGene00009814,1.0020805e-07
WBGene00005994,1.0020607e-07
WBGene00013409,1.0020298e-07
WBGene00202048,1.0019538e-07
WBGene00007321,1.0018482e-07
WBGene00013241,1.0018475e-07
WBGene00010600,1.0018473e-07
WBGene00022497,1.0018363e-07
WBGene00003720,1.00180536e-07
WBGene00271815,1.0017464e-07
