Motif,Gene,partial_spearman_r,p,q_bh,n_rows
"(0, 1)_(0, 2)_nan_nan_nan_nan_nan_nan_nan",WBGene00017559,-0.5161714607914183,4.661665527435196e-05,0.4637960091190853,60
"(0, 1)_(0, 2)_(1, 1)_(2, 0)_nan_nan_nan_nan_nan",WBGene00012440,0.5160821257775801,4.678234396054365e-05,0.2825117731489436,60
"(0, 1)_(0, 2)_(1, 2)_(2, 0)_(2, 1)_(2, 2)_nan_nan_nan",WBGene00016314,0.5159943665190011,4.694563815254709e-05,0.8427211504763727,60
"(0, 1)_(0, 2)_(2, 1)_(2, 2)_nan_nan_nan_nan_nan",WBGene00022382,0.5159879137861332,4.6957665489093226e-05,0.4214685265973562,60
"(0, 1)_(0, 2)_(1, 0)_(1, 2)_(2, 1)_nan_nan_nan_nan",WBGene00015633,0.5159707499143473,4.698967128040179e-05,0.4863462448496735,60
"(0, 1)_(0, 2)_(1, 1)_(2, 0)_nan_nan_nan_nan_nan",WBGene00006601,0.5158508446188823,4.721382204037831e-05,0.2825117731489436,60
"(0, 1)_(1, 0)_(2, 0)_nan_nan_nan_nan_nan_nan",WBGene00045375,0.5157246585068935,4.745077744359151e-05,0.6077705622416323,60
"(0, 2)_(1, 0)_(1, 1)_(1, 2)_nan_nan_nan_nan_nan",WBGene00013823,-0.5154599979562368,4.795132559758649e-05,0.5597280114153892,60
"(0, 0)_(1, 2)_(2, 0)_nan_nan_nan_nan_nan_nan",WBGene00007024,0.5146158594289441,4.958050526345985e-05,0.4450098249921839,60
"(0, 0)_(0, 2)_(1, 2)_nan_nan_nan_nan_nan_nan",WBGene00077679,0.5144425402782403,4.992125341460533e-05,0.5143716267168921,60
"(0, 0)_(2, 0)_(2, 1)_(2, 2)_nan_nan_nan_nan_nan",WBGene00268215,-0.5143329737420544,5.013777404237984e-05,0.5016923501950771,60
"(0, 2)_(2, 1)_(2, 2)_nan_nan_nan_nan_nan_nan",WBGene00005003,0.514326053594564,5.015147832694173e-05,0.3000897291489769,60
"(1, 0)_(1, 1)_(2, 1)_(2, 2)_nan_nan_nan_nan_nan",WBGene00002027,0.5140863201488023,5.062836831063304e-05,0.6855732222639032,60
"(0, 0)_(0, 1)_(0, 2)_(1, 2)_(2, 0)_nan_nan_nan_nan",WBGene00020592,-0.5138785666129951,5.104501554948992e-05,0.9163090741288936,60
"(0, 1)_(1, 0)_(1, 1)_(2, 0)_nan_nan_nan_nan_nan",WBGene00017886,-0.5138764458966081,5.104928485083376e-05,0.8901900477718313,60
"(0, 1)_(2, 1)_nan_nan_nan_nan_nan_nan_nan",WBGene00020645,-0.5137518551132227,5.130068147220465e-05,0.4728895557209532,60
"(1, 0)_(1, 2)_(2, 2)_nan_nan_nan_nan_nan_nan",WBGene00007112,0.5135880934341743,5.163285006562885e-05,0.2779830919677046,60
"(1, 0)_(1, 1)_(2, 0)_(2, 2)_nan_nan_nan_nan_nan",WBGene00012140,-0.513375027476035,5.206798995906741e-05,0.4673362438776095,60
"(0, 0)_(2, 0)_(2, 1)_nan_nan_nan_nan_nan_nan",WBGene00004091,0.5133475981737481,5.212425283860891e-05,0.2507906215005739,60
"(0, 1)_(1, 0)_(2, 0)_(2, 2)_nan_nan_nan_nan_nan",WBGene00010390,-0.5131304255754798,5.257169623040352e-05,0.5969988986837821,60
"(0, 0)_(0, 1)_(0, 2)_(1, 2)_nan_nan_nan_nan_nan",WBGene00021133,-0.5131261124467698,5.258061832366653e-05,0.5771960009590631,60
"(0, 1)_(2, 1)_nan_nan_nan_nan_nan_nan_nan",WBGene00005791,-0.5130748775874526,5.26867088987748e-05,0.4728895557209532,60
"(0, 1)_(0, 2)_(1, 1)_(1, 2)_nan_nan_nan_nan_nan",WBGene00010608,0.5129117112467617,5.302588725560654e-05,0.4600979661727318,60
"(0, 2)_(1, 0)_(2, 0)_(2, 2)_nan_nan_nan_nan_nan",WBGene00044132,0.5128367675388449,5.318234741830402e-05,0.6695063404640005,60
"(0, 2)_(1, 1)_(1, 2)_(2, 2)_nan_nan_nan_nan_nan",WBGene00007687,0.5125903557766908,5.369978244735623e-05,0.7363541480430625,60
"(0, 1)_(1, 0)_(1, 2)_(2, 0)_(2, 1)_nan_nan_nan_nan",WBGene00008091,-0.5125000833609447,5.389050054393103e-05,0.3224627917547019,60
"(0, 1)_(0, 2)_(1, 0)_(1, 2)_(2, 0)_(2, 2)_nan_nan_nan",WBGene00008266,-0.5124103223658198,5.408075615423202e-05,0.9311101737631904,60
"(0, 2)_(1, 0)_(1, 2)_(2, 1)_nan_nan_nan_nan_nan",WBGene00006960,-0.5123440708093744,5.422157796603673e-05,0.4866657730341627,60
"(1, 1)_(1, 2)_(2, 0)_nan_nan_nan_nan_nan_nan",WBGene00017322,0.5122796966421272,5.435873248844448e-05,0.9757936069000668,60
"(0, 0)_(0, 1)_(0, 2)_(1, 2)_(2, 1)_nan_nan_nan_nan",WBGene00019470,0.5121506355953186,5.463467011132707e-05,0.7689998453082394,60
"(0, 0)_(0, 2)_(1, 2)_(2, 0)_nan_nan_nan_nan_nan",WBGene00009842,0.5121320316153382,5.467455229595302e-05,0.5340394618478009,60
"(0, 0)_(0, 2)_(1, 1)_(1, 2)_(2, 0)_nan_nan_nan_nan",WBGene00009159,0.512120100202188,5.470014430126176e-05,0.3273074301173165,60
"(0, 0)_(2, 0)_(2, 1)_(2, 2)_nan_nan_nan_nan_nan",WBGene00018569,-0.5115683348929865,5.589575513287027e-05,0.5016923501950771,60
"(0, 1)_(0, 2)_(1, 0)_(1, 1)_(1, 2)_(2, 0)_(2, 1)_nan_nan",WBGene00009828,-0.5112953007161003,5.649624031498881e-05,0.5685794891943713,60
"(0, 0)_(0, 1)_(1, 2)_(2, 1)_nan_nan_nan_nan_nan",WBGene00004502,0.511231618171203,5.663714866412218e-05,0.2541733639174143,60
"(0, 1)_(0, 2)_(1, 0)_(1, 1)_(2, 0)_nan_nan_nan_nan",WBGene00044586,-0.5110972583387937,5.6935503939138136e-05,0.4737819565354843,60
"(0, 0)_(0, 2)_(1, 2)_nan_nan_nan_nan_nan_nan",WBGene00008118,0.5109302339987991,5.730840919357051e-05,0.5143716267168921,60
"(0, 1)_(0, 2)_(1, 0)_(2, 0)_(2, 1)_nan_nan_nan_nan",WBGene00006635,0.5108247633025914,5.754504353432007e-05,0.5164955382422898,60
"(0, 2)_(1, 1)_(1, 2)_(2, 1)_nan_nan_nan_nan_nan",WBGene00020374,-0.510749339934869,5.771481457267071e-05,0.5014328525901393,60
"(1, 0)_(1, 1)_(1, 2)_nan_nan_nan_nan_nan_nan",WBGene00003154,0.5105590786858479,5.814512465040843e-05,0.2812661109014352,60
"(0, 1)_(2, 0)_(2, 2)_nan_nan_nan_nan_nan_nan",WBGene00018788,-0.5105006648610874,5.827782908199678e-05,0.6392205129655077,60
"(0, 0)_(0, 2)_(1, 0)_(1, 1)_(2, 0)_nan_nan_nan_nan",WBGene00021889,0.5103055605449861,5.872308903439479e-05,0.482808967850504,60
"(0, 0)_(0, 1)_(1, 0)_(1, 2)_(2, 1)_nan_nan_nan_nan",WBGene00001959,0.5100408719256667,5.933215562718949e-05,0.5325357628318393,60
"(0, 1)_(2, 1)_(2, 2)_nan_nan_nan_nan_nan_nan",WBGene00044314,0.5097473003318231,6.001447764164421e-05,0.3902435306369139,60
"(0, 1)_(1, 0)_(1, 2)_(2, 0)_nan_nan_nan_nan_nan",WBGene00021299,-0.5094217139414885,6.077964565770696e-05,0.2727638548003744,60
"(0, 2)_(1, 0)_(1, 2)_(2, 0)_(2, 2)_nan_nan_nan_nan",WBGene00006920,0.5092349723964948,6.122255037428357e-05,0.5495030008843822,60
"(0, 0)_(0, 1)_(0, 2)_(1, 0)_(1, 2)_(2, 0)_nan_nan_nan",WBGene00001434,-0.5092112024142021,6.127913936898713e-05,0.3177935115615142,60
"(0, 0)_(0, 2)_(1, 1)_(2, 1)_nan_nan_nan_nan_nan",WBGene00017474,0.5090266668798106,6.172010081337994e-05,0.8880742183832017,60
"(0, 1)_(1, 0)_(1, 1)_(2, 1)_nan_nan_nan_nan_nan",WBGene00002012,0.5088737291235507,6.208776662718525e-05,0.5572687493623012,60
"(0, 2)_(1, 2)_(2, 0)_(2, 1)_nan_nan_nan_nan_nan",WBGene00003388,0.5088472816957995,6.215155074990756e-05,0.855701868862689,60
"(0, 2)_(1, 0)_(1, 1)_(1, 2)_nan_nan_nan_nan_nan",WBGene00016332,0.5087602953580943,6.236176384773987e-05,0.5597280114153892,60
"(0, 2)_(1, 2)_(2, 0)_(2, 1)_(2, 2)_nan_nan_nan_nan",WBGene00020413,-0.5086844408279287,6.254560909206507e-05,0.9987980462278494,60
"(0, 1)_(1, 1)_(2, 1)_(2, 2)_nan_nan_nan_nan_nan",WBGene00007000,0.5085758676366616,6.280962050589313e-05,0.7110217259333397,60
"(0, 1)_(0, 2)_(1, 0)_(1, 1)_nan_nan_nan_nan_nan",WBGene00018522,0.5080319285528879,6.414778329714001e-05,0.3838389526556534,60
"(0, 0)_(0, 1)_(0, 2)_(1, 2)_nan_nan_nan_nan_nan",WBGene00012536,0.5079675245817145,6.430794952471318e-05,0.5771960009590631,60
"(0, 1)_(1, 1)_(2, 1)_nan_nan_nan_nan_nan_nan",WBGene00019824,0.5078915421035589,6.449738313443587e-05,0.7653840208363313,60
"(0, 1)_(0, 2)_(1, 1)_(2, 2)_nan_nan_nan_nan_nan",WBGene00010016,-0.5077686167441201,6.480493790621108e-05,0.9979072521747832,60
"(1, 0)_(2, 0)_(2, 2)_nan_nan_nan_nan_nan_nan",WBGene00010895,-0.5076176518925176,6.518449126675543e-05,0.3564261000230477,60
"(0, 1)_(0, 2)_(1, 1)_(2, 0)_(2, 1)_nan_nan_nan_nan",WBGene00009580,-0.5076145733316766,6.519225255575603e-05,0.3559417890247916,60
"(0, 1)_(1, 0)_(2, 0)_(2, 1)_(2, 2)_nan_nan_nan_nan",WBGene00000249,-0.5075451422731593,6.536751943160915e-05,0.2933530853292039,60
"(0, 2)_(1, 2)_(2, 1)_(2, 2)_nan_nan_nan_nan_nan",WBGene00022837,0.5074673268056221,6.556446612518465e-05,0.9483212219374546,60
"(0, 1)_(0, 2)_(1, 2)_(2, 1)_(2, 2)_nan_nan_nan_nan",WBGene00009585,0.5073913845317389,6.575719775664542e-05,0.3934691523098473,60
"(0, 1)_(0, 2)_(1, 0)_(1, 1)_(1, 2)_(2, 0)_nan_nan_nan",WBGene00003636,-0.5072630099642559,6.608418061421331e-05,0.5931385631028716,60
"(0, 0)_(0, 1)_(1, 0)_(1, 1)_(2, 1)_nan_nan_nan_nan",WBGene00005666,-0.5072529344901947,6.610990701447461e-05,0.9999626596464088,60
"(0, 0)_(0, 2)_(1, 2)_(2, 0)_(2, 1)_nan_nan_nan_nan",WBGene00013389,0.5071438687277189,6.638898203708685e-05,0.6446172018208886,60
"(0, 2)_(1, 0)_(2, 0)_nan_nan_nan_nan_nan_nan",WBGene00001862,0.5068863945752881,6.705210291049455e-05,0.4012174331154292,60
"(0, 1)_(0, 2)_(1, 2)_(2, 1)_nan_nan_nan_nan_nan",WBGene00015233,-0.5067106221981513,6.750829351304517e-05,0.8530169094718731,60
"(0, 1)_(0, 2)_(1, 1)_nan_nan_nan_nan_nan_nan",WBGene00206470,0.5066395512757028,6.769355601689387e-05,0.5781015757382818,60
"(1, 0)_(1, 1)_(1, 2)_(2, 0)_(2, 1)_nan_nan_nan_nan",WBGene00017651,0.5065890425431014,6.782550247245458e-05,0.4917888402460236,60
"(0, 1)_(2, 1)_(2, 2)_nan_nan_nan_nan_nan_nan",WBGene00020930,-0.506261357514255,6.868728869948484e-05,0.3902435306369139,60
"(0, 2)_(1, 0)_(1, 1)_(1, 2)_(2, 2)_nan_nan_nan_nan",WBGene00199641,0.5060401350086172,6.927476542687642e-05,0.991948020486907,60
"(0, 0)_(0, 1)_(0, 2)_(2, 0)_nan_nan_nan_nan_nan",WBGene00044479,0.5059119688350197,6.961723181470671e-05,0.4165663094352667,60
"(0, 1)_(2, 0)_nan_nan_nan_nan_nan_nan_nan",WBGene00003216,-0.5058593415627072,6.975830461038397e-05,0.4251196959146707,60
"(0, 0)_(0, 1)_(0, 2)_(1, 0)_(2, 0)_(2, 1)_nan_nan_nan",WBGene00008023,-0.5058266028054108,6.98461967171152e-05,0.3134522693172337,60
"(0, 1)_(0, 2)_(1, 1)_(1, 2)_(2, 1)_nan_nan_nan_nan",WBGene00005159,-0.5054868215308151,7.076441936117483e-05,0.702237354164378,60
"(0, 1)_(2, 0)_nan_nan_nan_nan_nan_nan_nan",WBGene00006204,0.5053831844377898,7.104668752403834e-05,0.4251196959146707,60
"(0, 2)_(1, 0)_(1, 2)_(2, 0)_(2, 1)_(2, 2)_nan_nan_nan",WBGene00019495,0.5051087532388571,7.179913921557105e-05,0.951776460517329,60
"(1, 0)_(1, 2)_(2, 0)_(2, 1)_(2, 2)_nan_nan_nan_nan",WBGene00018946,0.5050229070913599,7.203601664513662e-05,0.6465592673984237,60
"(0, 0)_(0, 1)_(0, 2)_(1, 0)_(1, 2)_(2, 0)_nan_nan_nan",WBGene00020652,0.5050049963980792,7.208552852544082e-05,0.3177935115615142,60
"(0, 1)_(1, 0)_(1, 2)_(2, 1)_(2, 2)_nan_nan_nan_nan",WBGene00005059,-0.5045876567357584,7.324810281527394e-05,0.3617228032882595,60
"(0, 1)_(1, 1)_(1, 2)_(2, 1)_nan_nan_nan_nan_nan",WBGene00003951,0.5044007195326428,7.377441549048527e-05,0.5878087407919103,60
"(1, 2)_(2, 0)_(2, 1)_nan_nan_nan_nan_nan_nan",WBGene00014744,0.5043854988874283,7.381742108558902e-05,0.6262941411235998,60
"(0, 2)_(1, 1)_(2, 1)_(2, 2)_nan_nan_nan_nan_nan",WBGene00021312,-0.5041283259785574,7.454754866295909e-05,0.9849344131871702,60
"(0, 0)_(0, 1)_(1, 0)_(2, 0)_(2, 1)_nan_nan_nan_nan",WBGene00009511,-0.5041017795569676,7.462329192250355e-05,0.4305914157348849,60
"(1, 0)_(1, 1)_(2, 1)_nan_nan_nan_nan_nan_nan",WBGene00003540,0.5038676312724992,7.529444132428075e-05,0.766808011837372,60
"(0, 1)_(1, 2)_(2, 2)_nan_nan_nan_nan_nan_nan",WBGene00010439,-0.5035977599963879,7.607486156718017e-05,0.3451714179868283,60
"(0, 0)_(0, 2)_(1, 2)_(2, 0)_nan_nan_nan_nan_nan",WBGene00018626,0.5035214398801162,7.629690987054532e-05,0.5340394618478009,60
"(0, 1)_(1, 2)_(2, 2)_nan_nan_nan_nan_nan_nan",WBGene00199060,-0.5033103599452389,7.69141369253698e-05,0.3451714179868283,60
"(0, 2)_(2, 1)_(2, 2)_nan_nan_nan_nan_nan_nan",WBGene00195454,-0.5031869291701656,7.727718749384174e-05,0.3468006981754882,60
"(0, 2)_(1, 1)_(2, 1)_nan_nan_nan_nan_nan_nan",WBGene00021022,-0.5031559218928732,7.736863715375292e-05,0.6947125808769113,60
"(0, 1)_(0, 2)_(1, 1)_(2, 0)_(2, 1)_nan_nan_nan_nan",WBGene00022114,-0.503094311227205,7.755064033671707e-05,0.3559417890247916,60
"(0, 0)_(0, 2)_(1, 0)_(1, 2)_(2, 0)_(2, 1)_nan_nan_nan",WBGene00195453,-0.5030398480068549,7.77118567395038e-05,0.3727165278939434,60
"(0, 2)_(1, 0)_(1, 1)_(1, 2)_(2, 1)_nan_nan_nan_nan",WBGene00011693,-0.5030298227656018,7.774156594939745e-05,0.3488847125894084,60
"(0, 1)_(0, 2)_(1, 1)_(1, 2)_(2, 0)_(2, 1)_nan_nan_nan",WBGene00013410,0.5029448601024105,7.799376694186087e-05,0.6875398015609389,60
"(1, 0)_(1, 2)_(2, 0)_(2, 2)_nan_nan_nan_nan_nan",WBGene00002189,-0.5028810164282611,7.818377312580838e-05,0.7944617653652432,60
"(0, 1)_(0, 2)_(1, 0)_(1, 1)_(2, 0)_nan_nan_nan_nan",WBGene00011328,-0.5028778465331846,7.819321817070365e-05,0.4737819565354843,60
"(0, 1)_(0, 2)_(1, 1)_(1, 2)_nan_nan_nan_nan_nan",WBGene00007133,-0.502779936575709,7.848546807284755e-05,0.4600979661727318,60
"(0, 0)_(0, 2)_(2, 1)_(2, 2)_nan_nan_nan_nan_nan",WBGene00185100,-0.5027560820722778,7.8556822827828e-05,0.6682111195358398,60
"(0, 1)_(1, 0)_(1, 1)_(1, 2)_(2, 0)_nan_nan_nan_nan",WBGene00023471,-0.5026959991518689,7.87368098985125e-05,0.980460358782968,60
"(0, 1)_(2, 0)_(2, 1)_(2, 2)_nan_nan_nan_nan_nan",WBGene00009884,0.5026015956772106,7.902037433673183e-05,0.9851411204030254,60
"(0, 1)_(1, 1)_(2, 0)_(2, 1)_nan_nan_nan_nan_nan",WBGene00000863,0.5025667813193976,7.912518446795664e-05,0.3202115819333331,60
"(0, 1)_(1, 0)_(2, 1)_(2, 2)_nan_nan_nan_nan_nan",WBGene00019067,0.502545656133646,7.918884497906773e-05,0.3979536941684332,60
"(1, 0)_(2, 0)_(2, 1)_(2, 2)_nan_nan_nan_nan_nan",WBGene00022203,-0.5024780142769948,7.939299953412363e-05,0.7125918673185266,60
"(1, 0)_(2, 0)_(2, 2)_nan_nan_nan_nan_nan_nan",WBGene00045144,0.5024684171694072,7.942200435029752e-05,0.3564261000230477,60
"(0, 2)_(2, 1)_nan_nan_nan_nan_nan_nan_nan",WBGene00005123,0.502453259970006,7.946783295178085e-05,0.4906701733296585,60
"(0, 0)_(1, 0)_(2, 0)_(2, 2)_nan_nan_nan_nan_nan",WBGene00004913,0.502310097602403,7.990189155680189e-05,0.869422456761939,60
"(0, 1)_(0, 2)_(2, 0)_nan_nan_nan_nan_nan_nan",WBGene00002992,0.5022042950428297,8.022407571761299e-05,0.4800341277356235,60
"(2, 0)_(2, 1)_(2, 2)_nan_nan_nan_nan_nan_nan",WBGene00014016,-0.5021350541116057,8.043556980504725e-05,0.625375660250062,60
"(0, 2)_(2, 0)_(2, 1)_(2, 2)_nan_nan_nan_nan_nan",WBGene00023209,-0.5020855774696206,8.058700805324727e-05,0.837870241312405,60
"(0, 0)_(0, 2)_(1, 0)_(1, 1)_(2, 0)_nan_nan_nan_nan",WBGene00202065,0.5020526911298344,8.068781146184124e-05,0.482808967850504,60
"(0, 0)_(0, 1)_(0, 2)_(1, 0)_(1, 2)_(2, 0)_nan_nan_nan",WBGene00021340,-0.5018779528323979,8.12253651697576e-05,0.3177935115615142,60
"(1, 0)_(1, 1)_(1, 2)_(2, 0)_(2, 1)_nan_nan_nan_nan",WBGene00006499,0.5018640084810323,8.126840404830567e-05,0.4917888402460236,60
"(0, 1)_(1, 1)_(2, 0)_(2, 1)_nan_nan_nan_nan_nan",WBGene00015508,-0.5018348907847421,8.135834258798236e-05,0.3202115819333331,60
"(0, 0)_(2, 0)_(2, 1)_nan_nan_nan_nan_nan_nan",WBGene00009738,-0.5017706543870385,8.155707884351595e-05,0.2928062244639909,60
"(0, 1)_(1, 0)_(2, 1)_(2, 2)_nan_nan_nan_nan_nan",WBGene00009577,0.5016309703927211,8.19907763577688e-05,0.3979536941684332,60
"(0, 2)_(1, 1)_(1, 2)_(2, 2)_nan_nan_nan_nan_nan",WBGene00017272,0.5016150117959619,8.204045992346527e-05,0.7363541480430625,60
"(0, 0)_(0, 2)_(1, 0)_(2, 0)_(2, 2)_nan_nan_nan_nan",WBGene00008729,-0.501190189769551,8.337325546378271e-05,0.9855197033183593,60
"(0, 0)_(0, 2)_(2, 1)_nan_nan_nan_nan_nan_nan",WBGene00020778,0.5011886218578973,8.337821108579988e-05,0.3545599117534863,60
"(1, 0)_(1, 1)_(1, 2)_(2, 0)_(2, 1)_nan_nan_nan_nan",WBGene00003805,-0.5011590749216156,8.347164923090829e-05,0.4917888402460236,60
"(1, 0)_(1, 1)_(2, 0)_nan_nan_nan_nan_nan_nan",WBGene00012878,0.5011190922374236,8.359824206962966e-05,0.500224014463974,60
"(0, 1)_(0, 2)_(1, 0)_(1, 2)_nan_nan_nan_nan_nan",WBGene00005212,0.5011009113904907,8.365586439275431e-05,0.5398890342614869,60
"(0, 0)_(0, 1)_(0, 2)_(1, 1)_(2, 0)_nan_nan_nan_nan",WBGene00201828,0.5010466389238399,8.382809235616223e-05,0.9329765059228072,60
"(0, 0)_(0, 1)_(0, 2)_(2, 0)_(2, 1)_nan_nan_nan_nan",WBGene00019494,-0.500716670812809,8.488223671524451e-05,0.8630975719422063,60
"(0, 2)_(1, 0)_(1, 2)_(2, 2)_nan_nan_nan_nan_nan",WBGene00013350,0.5006646294905179,8.504959898884873e-05,0.6798941837514303,60
"(0, 1)_(1, 0)_(1, 2)_(2, 1)_(2, 2)_nan_nan_nan_nan",WBGene00044796,-0.500458868261944,8.571428770235005e-05,0.3617228032882595,60
"(0, 1)_(1, 1)_(1, 2)_nan_nan_nan_nan_nan_nan",WBGene00017934,-0.5004436169349922,8.576374474048316e-05,0.5131816606121378,60
"(0, 1)_(0, 2)_(1, 1)_(1, 2)_(2, 2)_nan_nan_nan_nan",WBGene00016677,0.5003695565766777,8.600428050798378e-05,0.9952923600317356,60
"(0, 1)_(1, 0)_(1, 2)_(2, 1)_(2, 2)_nan_nan_nan_nan",WBGene00016733,0.5003617876435281,8.602954856911686e-05,0.3617228032882595,60
"(0, 1)_(1, 2)_(2, 0)_(2, 1)_nan_nan_nan_nan_nan",WBGene00009528,0.5003086751374097,8.62024769281159e-05,0.7737103316683043,60
"(0, 2)_(1, 1)_(1, 2)_(2, 0)_nan_nan_nan_nan_nan",WBGene00005193,-0.5001233477342457,8.6808384330022e-05,0.3215963358909331,60
"(0, 2)_(1, 0)_(1, 2)_(2, 0)_(2, 1)_nan_nan_nan_nan",WBGene00044615,-0.5000106587074923,8.71787172139493e-05,0.7824725763538019,60
"(0, 1)_(1, 0)_(1, 2)_(2, 0)_nan_nan_nan_nan_nan",WBGene00015169,-0.4999019970561118,8.753718759239023e-05,0.3142760108941994,60
"(0, 0)_(0, 2)_(1, 1)_(1, 2)_(2, 0)_nan_nan_nan_nan",WBGene00004699,-0.4998117058055995,8.783608336663515e-05,0.3941863831286168,60
"(0, 0)_(0, 1)_(0, 2)_(1, 0)_(1, 2)_(2, 0)_(2, 1)_nan_nan",WBGene00044991,0.499801322079893,8.7870517137856e-05,0.3538328180332196,60
"(0, 0)_(0, 1)_(0, 2)_(1, 0)_(1, 2)_(2, 0)_nan_nan_nan",WBGene00019943,-0.4996070795789215,8.851693820999226e-05,0.3177935115615142,60
"(0, 1)_(1, 0)_(2, 1)_(2, 2)_nan_nan_nan_nan_nan",WBGene00022474,-0.499559617766109,8.867554880918794e-05,0.3979536941684332,60
"(0, 1)_(1, 0)_(2, 0)_(2, 1)_nan_nan_nan_nan_nan",WBGene00197553,0.4994311795795287,8.910607981242946e-05,0.5306662500866983,60
"(0, 1)_(1, 1)_(2, 0)_(2, 1)_nan_nan_nan_nan_nan",WBGene00006014,0.4993835906642193,8.9266086621416e-05,0.3202115819333331,60
"(0, 2)_(1, 1)_(1, 2)_(2, 0)_nan_nan_nan_nan_nan",WBGene00019946,-0.4992915911467377,8.95761617433383e-05,0.3215963358909331,60
"(0, 0)_(1, 0)_(1, 2)_(2, 0)_(2, 1)_nan_nan_nan_nan",WBGene00044170,-0.4992280224466436,8.979099077226285e-05,0.8059190376764452,60
"(0, 1)_(0, 2)_(1, 1)_(1, 2)_nan_nan_nan_nan_nan",WBGene00019472,0.4991650474766966,9.000427942270602e-05,0.4600979661727318,60
"(1, 2)_(2, 0)_(2, 1)_(2, 2)_nan_nan_nan_nan_nan",WBGene00044125,-0.4990127944018209,9.05218645511646e-05,0.9093657122705388,60
"(0, 0)_(0, 1)_(0, 2)_(1, 0)_(1, 2)_(2, 1)_nan_nan_nan",WBGene00008438,-0.4986371596796767,9.181054064543051e-05,0.8240455075630617,60
"(0, 0)_(0, 2)_(1, 2)_nan_nan_nan_nan_nan_nan",WBGene00020494,0.498542043472866,9.21395122852297e-05,0.5513321283440528,60
"(0, 0)_(0, 2)_(1, 0)_(2, 0)_nan_nan_nan_nan_nan",WBGene00015052,0.4985209428035519,9.221263809154656e-05,0.5836390210983385,60
"(0, 1)_(0, 2)_(2, 0)_(2, 1)_nan_nan_nan_nan_nan",WBGene00000459,0.4984061212416419,9.26114941697908e-05,0.913329005935662,60
"(0, 0)_(0, 2)_(1, 2)_(2, 1)_nan_nan_nan_nan_nan",WBGene00050913,-0.4983716202722266,9.273164921589188e-05,0.9994264059448138,60
"(1, 1)_(1, 2)_(2, 0)_(2, 1)_nan_nan_nan_nan_nan",WBGene00000412,-0.4982710123329227,9.308284933264054e-05,0.6218898009525478,60
"(0, 1)_(1, 0)_(1, 1)_(1, 2)_(2, 1)_nan_nan_nan_nan",WBGene00001599,0.4980734733308932,9.377596723972947e-05,0.9988544137963956,60
"(1, 0)_(1, 2)_(2, 1)_nan_nan_nan_nan_nan_nan",WBGene00015382,-0.498026230337622,9.394243190219518e-05,0.5973331575538059,60
"(0, 1)_(1, 2)_nan_nan_nan_nan_nan_nan_nan",WBGene00017009,-0.4979974485595462,9.404397976662922e-05,0.5955346600251897,60
"(0, 0)_(0, 2)_(1, 0)_(1, 2)_(2, 0)_nan_nan_nan_nan",WBGene00001374,0.497922750605863,9.430799910077144e-05,0.6888898273935103,60
"(0, 0)_(0, 1)_(2, 0)_(2, 1)_nan_nan_nan_nan_nan",WBGene00008672,-0.4978301671904787,9.463617813421192e-05,0.3397628067374476,60
"(0, 2)_(1, 0)_(2, 0)_(2, 2)_nan_nan_nan_nan_nan",WBGene00008714,0.4978156555190567,9.468771231046752e-05,0.6695063404640005,60
"(0, 2)_(1, 0)_(2, 2)_nan_nan_nan_nan_nan_nan",WBGene00005201,0.4975815460711406,9.552265284591188e-05,0.741875257280906,60
"(0, 0)_(0, 1)_(1, 0)_(2, 0)_(2, 1)_nan_nan_nan_nan",WBGene00016009,-0.4974629553069814,9.594817352456909e-05,0.4305914157348849,60
"(0, 1)_(0, 2)_(1, 0)_(2, 2)_nan_nan_nan_nan_nan",WBGene00006621,-0.4972602686921242,9.66794698043562e-05,0.8274843231019624,60
"(1, 0)_(1, 1)_(1, 2)_(2, 0)_(2, 2)_nan_nan_nan_nan",WBGene00198571,-0.4971599096377853,9.70434560498162e-05,0.9915865001122606,60
"(0, 0)_(0, 1)_(1, 2)_(2, 0)_nan_nan_nan_nan_nan",WBGene00000483,0.4971562225050279,9.705685259807715e-05,0.9681325881325806,60
"(0, 0)_(0, 1)_(0, 2)_(1, 0)_(1, 1)_nan_nan_nan_nan",WBGene00021154,-0.4970561246525442,9.74211893051765e-05,0.9675460398404886,60
"(0, 1)_(0, 2)_(1, 1)_(1, 2)_(2, 1)_nan_nan_nan_nan",WBGene00045399,-0.4969695816135215,9.77371998320849e-05,0.702237354164378,60
"(0, 2)_(1, 1)_(1, 2)_(2, 0)_(2, 1)_nan_nan_nan_nan",WBGene00018821,-0.4969024949027225,9.798281248555904e-05,0.7142948709776612,60
"(0, 0)_(0, 1)_(2, 1)_nan_nan_nan_nan_nan_nan",WBGene00011349,0.4968985130610183,9.799740827748916e-05,0.9106655294356618,60
"(0, 1)_(1, 1)_(1, 2)_(2, 1)_nan_nan_nan_nan_nan",WBGene00003760,0.4968336249885005,9.823554244196596e-05,0.5878087407919103,60
"(0, 1)_(1, 0)_(1, 2)_(2, 1)_(2, 2)_nan_nan_nan_nan",WBGene00008725,0.4967166368289495,9.866622136272594e-05,0.3617228032882595,60
"(0, 0)_(0, 1)_(0, 2)_(1, 0)_(2, 2)_nan_nan_nan_nan",WBGene00015456,0.4966964989913754,9.8740531042122e-05,0.5908304242457108,60
