Neuron,Type,TotalStrength,AvgRelatedness,StrengthImbalance,RichClubScore,total_3node_motifs,as_source,as_target,KMeansCluster,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,Leiden,HDBSCAN_Cluster,LeidenRole,SymbolicRole,LatentArchetype
mc2v ,Unknown,12.0,9.0,12.0,0.0124518436984039,1,0,0,0,0.06623912,-1.259949,-0.018336939,-0.48085165,0.25781325,-0.4331346,-0.8385155,0.32576787,-0.70571417,0.68226886,0.16853516,-0.39093927,0.19281635,-0.5767541,-0.20698638,-0.15365393,-0.05801373,0.03757081,-1.3085933,0.73893434,0.32527283,-0.3211269,0.20357253,-0.30156478,-0.121496364,0.256292,-0.060497545,-0.8042251,-0.7801734,-0.7423919,0.056037895,0.6263369,0.04557207,-0.9050068,-1.0082619,0.40951914,0.42399526,0.19384149,-0.23067476,-0.097528696,-0.5030014,-0.19351143,-0.096637726,0.35058984,0.42638224,-0.57511586,0.24205774,-1.1973252,-0.3042842,0.85831964,0.66440517,-0.32710198,-0.6076417,0.34804788,-0.79593235,-0.33507568,0.2742636,0.15820202,0.38076597,0.8000732,0.0557717,0.26025683,0.07535298,0.24817055,4,1,🔍 Sensory-Like Pod,Unknown ❓,2
AWAL ,Unknown,126.0,7.409090909090909,126.0,0.0289407981595011,55,0,0,0,-0.076442614,-0.85730505,-0.14852722,0.3018482,-0.49939176,-0.60690886,0.18143189,-0.16172494,-0.28615648,-0.84404016,-0.18434204,-0.4573824,-0.53513736,-0.3188718,-0.16025579,0.26475355,-0.60892785,0.6026074,-0.5133988,0.13973309,-0.14719884,-0.035648644,0.117848136,-0.1316817,0.069610775,-0.14040595,-0.30430073,-0.06799139,0.042000078,0.026348969,0.44432196,-0.7295085,-0.790363,0.17955402,-0.28931415,0.5333659,-0.449284,-0.35248888,-0.10124637,0.09197143,0.17698199,0.1314135,-0.007996718,-0.16179608,-0.008410456,-0.51593083,-0.31758055,-0.53724664,-0.18640418,0.76097447,0.3431432,-0.19871035,0.2011042,-0.37653843,0.26758397,-0.22612944,0.006220457,-0.24544106,0.054412615,-0.1917817,-0.33114675,0.22857314,-0.3052825,0.44661957,0,2,💥 Motor Dominant A,Unknown ❓,1
AIYL ,Unknown,418.0,7.375,418.0,0.0421954468983088,120,0,0,1,-0.24386145,-0.52383924,-0.009376973,-0.124785356,-0.35490978,-0.6866576,0.19149034,0.19052577,-0.3757926,-0.7065236,0.26800966,-0.5341298,-0.47850278,-0.05318181,-0.30103543,0.07559723,-0.41415927,0.33751652,-0.8549057,0.5770731,-0.19191523,0.2691573,0.056217365,-0.47588888,-0.49710572,0.086644374,-0.2958579,0.44368967,0.45972967,0.2123212,0.98258096,-0.406596,-0.8048427,-0.33751175,0.23371205,-0.21591313,-0.035240576,-0.3538742,0.31015974,-0.109659195,0.021753348,0.36949727,-0.3466883,-0.13991204,0.21754234,0.031781424,-0.041056912,-0.07339042,-0.0056117745,0.37004477,-0.048165604,-0.09341356,0.15844534,-0.21654823,-0.13535626,0.15451199,-0.06797383,0.16780831,-0.10865594,0.5781903,-0.18280423,0.215157,-0.49707314,0.003724803,0,2,💥 Motor Dominant A,Unknown ❓,-1
ALNL ,Unknown,69.0,7.1,69.0,0.0315782319327028,66,0,0,0,-0.106128216,-0.4411608,-0.25126886,0.29171756,0.08262729,-0.6180174,0.23963954,-0.19607604,0.45400062,-0.5466167,0.4186736,0.2645966,-0.3824062,0.08581219,-0.47984755,0.38158086,-0.15237004,-0.05070496,-0.63963556,0.27312103,0.077262625,0.3136809,0.119789615,-0.4008158,0.66921633,-0.09279312,-0.04854749,0.28085405,0.47316638,-0.44606343,0.054143246,-0.20626427,-0.042085376,-0.08379327,0.04602155,-0.12602183,-0.45911068,0.017368143,0.20141855,-0.3656286,-0.07951252,0.62731546,0.09896787,-0.46818238,-0.52434903,0.48595223,0.2171206,-0.6638683,-0.3206174,0.033387646,0.43272555,0.19120887,-0.3871114,-0.26062065,0.22269647,-0.4255047,-0.36950853,-0.20424286,-0.3685661,0.15405926,-0.88789326,0.036726646,0.10602066,-0.52708614,0,2,💥 Motor Dominant A,Unknown ❓,-1
RMFL ,Unknown,119.0,7.0,119.0,0.0451532632055197,136,0,0,0,-0.050976768,-0.40275434,-0.27815482,0.1437552,0.24444097,-0.63994414,0.67201406,0.34587726,0.49838796,-0.20800318,0.78687894,-0.40105766,-0.82609206,-0.28867164,0.22366059,-0.11703601,0.095327,0.17676756,-0.7701352,0.32011667,-0.02803815,0.39278868,0.25898156,-0.15828924,0.12815154,0.5006015,0.09524895,0.46679744,0.35759068,0.110305935,-0.039843854,-0.23319459,-0.20956151,-0.29212895,-0.14952664,-0.025132637,-0.2478525,-0.0006825483,0.17349078,0.67711985,-0.12106071,0.622798,-0.3544984,-0.21062139,-0.2771556,0.35985583,-0.20612042,-0.33400527,0.006630031,-0.18336889,-0.1818691,-0.34187463,0.040424813,0.12870634,-0.09554426,-0.5917564,-0.33764923,0.37422535,0.002371525,0.16226621,-0.17078683,0.22533792,0.27971905,-0.60725486,0,2,💥 Motor Dominant A,Unknown ❓,-1
 dBWML9        ,Unknown,183.0,8.571428571428571,183.0,0.0289407981595011,55,0,0,0,-0.3302739,-0.5748126,-0.42992976,0.14554222,0.0001718432,-0.7001624,0.23865958,-0.07112087,-0.07617761,-0.00993426,0.8081527,0.44476184,0.21572655,0.44682,-0.28958294,0.38887668,-0.024625529,0.19843978,-0.1856332,-0.032470327,0.3221203,0.7592961,-0.26082656,-0.1159876,0.31046435,0.15990527,-0.06912058,0.27618968,0.06967906,0.12594368,-0.40572825,0.20324071,-0.69801736,-0.34148976,-0.022838026,0.34420526,-0.43995818,0.2929642,0.4177422,-0.10428516,-0.15385364,0.38921255,0.097580545,-0.4871803,-0.107100375,-0.18125746,-0.38891178,0.059652396,0.16200404,-0.4016832,0.32832766,-0.3198848,-0.7581763,-0.3154122,-0.24424557,0.18068093,0.4486173,-0.46116266,-0.25755626,0.3289499,-0.23328972,0.02097161,-0.1274576,-0.39845127,2,2,🔁 Oscillator Core,Unknown ❓,0
IL1VR ,Unknown,306.0,7.9,306.0,0.0362771335117454,91,0,0,0,-0.4467682,-0.88186866,-0.36205065,0.072587,0.16244073,-0.5759408,-0.21551661,-0.20971313,-0.13316666,-0.23595372,0.12394449,0.2896237,-0.063211285,-0.51566523,-0.45782417,0.45631003,-0.08675022,-0.17484304,-0.68643296,0.6681961,-0.42234045,0.29230165,0.24480331,-0.09718943,-0.119079955,0.6223673,0.42050114,-0.11765693,0.5903773,0.22797492,0.56185174,-0.3154524,-0.3095886,0.31031278,0.12633227,0.5358029,-0.95707,-0.21081871,-0.030665198,0.20332015,-0.503257,-0.61943644,-0.37794426,0.29148436,0.056968827,-0.112786725,-0.13761662,-0.535602,-0.10296082,-0.10283335,0.4513217,0.416492,-0.4270779,0.015271896,-0.33358127,-0.23600556,0.014524598,-0.034078036,-0.25732112,0.31954318,-0.39526257,-0.031382427,0.1409023,-0.40746087,0,2,💥 Motor Dominant A,Unknown ❓,-1
RMFR ,Unknown,52.0,6.5,52.0,0.0199063312301755,15,0,0,0,0.19804807,-0.6832433,-0.30364478,0.2935435,-0.19550127,-0.49732324,0.23588645,0.29188332,-0.40113553,-0.14089963,0.25252098,-0.5499027,-0.92818326,0.09369723,0.121108204,0.017704245,0.46928847,-0.2433627,-0.7949191,0.54109097,-0.40071148,0.12270965,0.057691198,-0.33270118,0.20441656,0.2524268,-0.21946299,0.38378552,0.21475539,-0.05502557,-0.17505278,-0.26958966,-0.8828372,-0.4357792,-0.07817286,0.1251181,-0.3423333,0.07294146,0.12656096,0.7010569,-0.20290373,0.3850154,0.06262867,0.06752489,-0.26832488,0.15313852,-0.62637174,-0.17096458,0.1636866,0.15427053,-0.30842823,0.09524314,0.22662991,0.17618608,-0.5069601,-0.36171195,-0.2011809,0.06698887,-0.2250479,0.5011422,0.018523699,0.13173366,0.5063953,-0.87986165,0,2,💥 Motor Dominant A,Unknown ❓,2
PHAR ,Unknown,218.0,7.095238095238095,218.0,0.0572937830150345,210,0,0,0,0.6103525,-0.6428127,0.33497763,0.64684784,-0.18680127,-0.18504216,0.059150957,0.19050863,0.024551364,-0.80955803,-0.13657163,-0.095560506,-0.09522483,-0.07845072,0.34620234,0.12773249,-0.14368358,-0.14697365,-0.72325534,0.107571766,0.13709396,1.0078626,0.31823942,-0.105766825,0.57702684,0.5045149,-0.38470757,-0.1590814,0.14899375,0.1967244,-0.13198759,-0.31474257,0.12219026,-0.45563066,-0.19342758,-0.06185217,0.1159062,-0.5486669,0.23574203,0.17483483,-0.11697768,0.19370061,-0.47561592,-0.13666713,0.330869,-0.07974903,-0.1404111,-0.12941636,-0.17564154,0.119123176,0.116945,-0.323259,-0.55527526,0.16173977,0.24611382,0.09886268,-0.088079974,-0.3484521,-0.2890758,0.33300033,-0.14854458,-0.3489571,0.3084043,-0.27905512,1,2,🧠 Core Command,Unknown ❓,-1
ASJR ,Unknown,103.0,7.0,103.0,0.0199063312301755,15,0,0,0,0.12162787,-0.7839083,-0.012542736,0.30188036,-0.47329578,-0.5301578,0.46981677,0.11680115,-0.17969838,-0.7867053,0.16507044,-0.29275185,0.17010896,-0.40541318,0.20284776,0.51345533,-0.32338452,-0.17971689,-0.4859539,0.8756826,-0.49035427,0.57423604,0.23261139,-0.30774933,0.47276983,0.2059519,-0.5828561,0.15704602,0.12647298,0.014425873,0.1742581,-0.20974998,-0.20979734,-0.28213254,0.37470993,-0.49099216,0.0152141,-0.37253565,0.07334556,0.89745927,-0.1662293,-0.32904938,-0.28925622,-0.36848214,-0.04001736,0.12335148,-0.07600494,0.18662551,0.37927774,0.68425274,0.37385464,0.22706193,-0.07224375,0.32229272,-0.14907704,0.25289822,0.06831575,-0.29434183,-0.82466537,-0.20506251,0.07998477,-0.6729606,-0.48744804,-0.57412744,1,2,🧠 Core Command,Chemosensory 👃,-1
 vBWML8      ,Unknown,96.0,0.0,96.0,0.0140880481334419,3,0,0,4,-0.0636909,-0.3168585,-0.14771496,0.57091975,-0.6612075,-0.9356131,0.05380075,-0.3697646,-0.029818337,0.661793,0.5777679,0.098525524,-0.29208958,0.5566384,-0.15602656,0.25416148,-0.21389666,0.62166935,-0.70914096,-0.0011557105,0.15728715,0.73395884,-0.09412406,-0.16683088,0.75522137,0.8153183,0.141537,-0.011960613,-0.1638989,0.6317029,-0.48486605,0.08011568,-0.2715601,-0.6285303,0.20431504,0.6348431,-0.04759456,0.12327827,0.27220762,-0.4135155,0.07872857,0.89927644,0.36475012,-0.79289895,0.4535955,-0.32480198,-0.34064913,-0.31235316,0.5531663,-0.22602509,0.692607,-0.4836927,-0.95307773,0.50588435,-0.4008777,0.1257483,0.51030064,0.026110413,0.05480802,0.7810931,0.74985516,0.08764754,0.27901623,-0.15046676,5,5,🧬 Muscle Left,Unknown ❓,4
 DD05        ,Unknown,21.0,0.0,21.0,0.0140880481334419,3,0,0,4,0.6398111,-0.789549,0.19986229,0.39036202,-0.13657923,-0.5545653,0.22906373,-0.40030006,0.01715274,-0.11793049,0.008607049,-0.119882725,0.56932205,0.29187983,0.70508575,0.31088474,0.24140431,-0.078884795,-1.5239695,-0.56731695,0.5739927,0.12098567,0.31264687,-0.66739964,-0.37979555,0.027910642,-0.40961227,0.029283522,-0.7644902,-0.53533477,0.04267388,0.2542884,-0.36453757,-0.6502327,-0.1839429,-0.27694252,0.079846725,-0.2727189,-0.32234272,0.5143768,-0.21326265,0.33365944,0.008383964,-0.022426888,0.44455865,-0.5580821,-0.7116558,-0.18052556,0.14640567,-0.005841051,-0.4461064,-0.18664467,-0.29390097,-0.34530294,-0.13476244,-0.19467318,-0.6849848,-0.21734895,-0.3381334,0.32112902,-0.3162341,0.12912391,-0.35736507,-0.43481448,1,2,🧠 Core Command,Unknown ❓,2
VD08 ,Unknown,123.0,5.5,123.0,0.0289407981595011,55,0,0,0,0.17607483,-0.37544903,-0.10861008,-0.15493932,-0.11657299,-0.24905825,0.9075659,0.41825688,-0.2193145,-0.19737744,0.23893987,0.0039966456,0.085117124,-0.0730265,-0.34296215,0.39033502,-0.24477433,0.24208388,-0.7462367,0.3092483,0.1631608,0.53981185,-0.26121745,-0.38215286,0.46024364,-0.4888643,0.3686495,-0.21571158,0.13898458,-0.1177831,-0.29408115,0.12480577,-0.33138707,0.43519518,-0.38890544,-0.5078318,-0.1276273,-0.21641655,0.06068909,0.15775983,0.043149002,0.5058819,-0.028880829,-0.87294024,-0.020769795,-0.7987055,-0.17658573,0.13932267,-0.48556167,0.7992011,-0.5153854,-0.22616062,-0.3799215,1.039575,0.3196237,-0.42781284,-0.09505602,-0.070594,0.11775346,0.32521656,0.20067284,-0.15818885,-0.30362636,-0.47260696,2,2,🔁 Oscillator Core,Unknown ❓,1
vBWML8 ,Unknown,96.0,0.0,96.0,0.0140880481334419,3,0,0,4,-0.062572084,-0.74507964,0.9953959,0.620825,-0.23898812,-0.5667791,-0.28774333,0.9529722,-0.3563595,0.6932686,0.6811353,0.37487,-0.25029165,0.078863755,0.26069686,-0.25490022,-0.06775705,0.57733727,-1.0695696,0.050624993,0.101577215,0.33549064,0.29621923,0.5119072,0.4377408,0.6936328,0.15330508,-0.31341097,-0.42252243,-0.25776103,-0.022987897,0.4691543,-0.19226713,0.18345103,0.6142592,0.48543158,-0.3317063,-0.04537779,0.16026677,0.5254021,-0.48062178,0.43502063,-0.39346534,-0.11643675,0.12157484,-0.05997648,-0.71342605,-0.05262305,0.35585392,-0.34324002,0.44371352,-0.28729373,-0.73260003,0.66250205,-0.34866992,-0.92965555,0.04438084,-0.18112043,0.14509298,-0.30891836,-0.5992497,0.8351307,-0.5757465,-0.41527075,5,5,🧬 Muscle Left,Unknown ❓,4
vBWMR8 ,Unknown,102.0,0.0,102.0,0.0159985497449346,6,0,0,4,0.21808174,-0.6107838,1.0561818,0.70821226,0.091589615,-0.31360826,-0.02372339,0.57171977,-0.42894477,0.5805366,0.7526513,0.18273136,-0.26350865,0.20261204,-0.055333868,0.32389167,-0.085723035,0.6817483,-0.49383962,0.050630998,0.5174052,-0.23517403,0.094853505,0.20307438,0.5093447,0.25827548,0.2778643,-0.44837636,-0.36161098,-0.5333903,0.024379466,0.37103888,-0.46212894,-0.123224914,0.638236,0.5801034,-0.7345008,-0.17082727,0.11629836,0.6633342,-0.6858219,0.3001853,-0.27204245,0.12592465,0.10537345,-0.06036503,-0.7220217,-0.3542272,0.20569813,-0.60727555,0.8110864,-0.13785091,-0.4808674,0.68186647,-0.6577829,-0.8132181,0.0036267934,-0.37813342,-0.17039728,-0.20930432,-0.48150024,0.73534554,-0.73087007,-0.105463244,5,5,🧬 Muscle Left,Unknown ❓,-1
AS09 ,Unknown,90.0,7.2,90.0,0.0179084695805267,10,0,0,0,0.67043346,-0.058314234,-0.10840675,-0.05498126,0.097642556,-0.66532826,0.85021377,0.22021602,-0.31775823,-0.41588327,-0.041625332,0.6048241,0.43732437,0.35683692,0.09160763,-0.16746366,0.21342961,-0.2193546,-1.195698,0.6397331,0.8931222,0.24256423,-0.93102396,-0.4929713,-0.16369537,0.7058525,-0.22641268,-0.58802754,-0.5953125,-0.33475363,-0.22677131,-0.30290136,-0.3094001,-0.44310609,0.03769598,-0.29652008,-0.3822137,-0.30417317,0.29401731,0.11336769,-0.08435526,-0.02100203,-0.31237727,-0.12857984,0.07068547,-0.45274222,-0.03632594,0.124492034,-0.46857584,0.3323439,-0.051361397,-0.28382936,-0.3352925,0.21536365,0.7172069,-0.43122432,-0.31142762,-0.29855996,-0.66157943,0.49109215,0.0888517,-0.05804899,-0.41919523,-0.29984948,1,2,🧠 Core Command,Unknown ❓,4
vm2aR ,Unknown,42.0,0.0,42.0,0.0159985497449346,6,0,0,4,0.058151584,-0.5297607,0.34665737,-0.023871906,0.005012432,-0.852221,-0.42968085,0.33142775,-0.6828215,0.18452106,0.4054461,-0.1585661,-0.8258392,-0.6142114,-0.103321135,0.39675376,-0.5236699,0.47391927,-0.62657267,0.6659305,-0.040827513,0.91075134,0.32943502,-0.99227005,0.21295214,-0.320824,0.73831177,0.095266566,-0.3956432,0.4129238,-0.4846162,0.69023424,0.09545854,-0.776688,-0.03102,0.056158666,-0.18589352,-0.12901981,-0.1046569,0.9306168,-0.095233135,0.67311436,-0.09532639,-0.13178942,0.19274789,-0.2975095,-0.22579858,0.3077094,-0.317108,-0.3884531,-0.3020467,-0.30270422,-0.061843067,0.74253786,0.024090962,-0.24038619,0.3880304,0.28098035,-1.2586024,0.12006219,0.21878172,0.08908594,-0.44751745,-0.21498361,8,0,🧬 Ventral Muscles,Unknown ❓,2
AS08 ,Unknown,90.0,7.5,90.0,0.0179084695805267,10,0,0,0,0.82972914,-0.44159803,-0.3148925,-0.1927886,-0.20121111,-0.85236037,0.6795142,-0.12815475,0.13407665,-0.15675941,0.10231136,0.0379288,0.7467203,0.40826395,0.4349879,-0.07763681,0.6130185,0.17052855,-1.3829522,0.14013651,0.93315583,0.5747758,-0.33517414,-0.6707787,-0.6913671,0.2701861,0.18057911,-0.53757626,-0.18910521,-0.18877165,-0.30099753,0.29107147,-0.17184019,-0.031177672,-0.2830309,-0.4792938,-0.4696803,-0.44067854,0.2045222,0.5047574,-0.1648077,-0.30722997,0.29754817,-0.18617924,0.59071237,-0.7114188,-0.2741552,-0.15218097,-0.5086532,-0.15786691,0.08848285,-0.37572902,-0.61675113,-0.23759647,0.08704971,-0.44798845,0.14315648,-0.25814077,-0.50416595,0.034945846,-0.3441445,0.015721329,-0.22878112,-0.07088428,2,2,🔁 Oscillator Core,Unknown ❓,-1
vBWML7 ,Unknown,90.0,0.0,90.0,0.0124518436984039,1,0,0,4,0.10866089,-0.5018854,-0.012240735,0.54975754,-0.65170807,-1.1585025,-0.0055179484,-0.28078228,-0.0015308417,0.8828928,0.83100915,0.08736931,-0.43517998,0.40365735,-0.15396866,0.24430515,-0.5537726,0.4031881,-1.009211,-0.24825133,0.11196624,0.81768334,-0.0944961,-0.08661456,0.45141575,0.9628658,0.21366899,-0.073444545,-0.37885174,0.95299643,-0.15964755,0.060651433,-0.28012273,-0.99412477,0.0968047,0.62259203,0.18633558,0.20231025,0.21362944,-0.31959742,0.18578593,0.7056234,0.35402897,-0.94626415,0.54364175,-0.3020308,-0.12881392,-0.37241846,0.9245944,-0.31519383,0.74865746,-0.7159115,-1.0374223,0.51895416,-0.19484645,0.05315017,0.46219644,-0.22171535,0.09795889,0.82835245,0.7399245,0.36099118,0.19207479,-0.11427104,5,5,🧬 Muscle Left,Unknown ❓,4
vBWML9 ,Unknown,96.0,0.0,96.0,0.0140880481334419,3,0,0,4,-0.23206328,-0.24520954,-0.03285598,0.5605596,-0.82846063,-1.0766773,0.03674894,-0.30283114,-0.24792759,0.7689844,0.5099016,-0.19335742,-0.32103142,0.7703718,-0.36636335,0.21853147,-0.10666278,0.64148605,-0.59263974,0.2033872,0.04198096,0.60362744,-0.26072043,-0.56161326,0.9875359,0.8077549,0.2879945,-0.058715146,-0.26584053,0.4963884,-0.66285723,0.15806183,-0.45362732,-0.54390305,0.2332147,0.65134305,-0.08384732,0.09520226,0.27439675,-0.4095466,0.08101944,0.8362212,0.19968314,-0.9088608,0.54570013,-0.5367791,-0.23441246,-0.5502663,0.047165215,-0.18443099,1.1529237,-0.23360893,-1.0047666,0.679452,-0.5642139,0.21889932,0.49516508,0.070688665,0.25392836,0.95212,0.93390644,0.12550658,0.18847458,0.07439801,5,5,🧬 Muscle Left,Unknown ❓,4
um1aL ,Unknown,48.0,0.0,48.0,0.0159985497449346,6,0,0,4,-0.20633927,-0.2449341,0.034360003,0.01793981,0.21557994,-1.2432747,-0.30532035,0.23070003,-1.0571278,0.176749,0.52959615,0.13882796,-0.6336002,-0.8090005,0.08814002,0.14602244,-0.7516396,0.46815503,-0.7143916,1.0894545,0.26115498,0.77518743,0.056230955,-0.30908728,0.34519842,-0.1825238,0.8795517,0.049614646,-0.25806794,0.407897,-0.7424741,0.7314357,0.22134386,-1.0429468,0.13625824,0.34082675,-0.03065724,-0.5270041,0.088545844,0.91668785,-0.25559908,0.5467343,-0.121013016,-0.28337586,0.573914,-0.18337685,-0.13919961,0.33372572,-0.5577406,-0.14641021,0.18562613,-0.9675369,-0.21349186,1.0456465,-0.27106047,0.07587752,0.49537343,-0.10733357,-1.4729747,-0.0909755,0.365946,-0.07167377,-0.45330748,-0.20212232,8,0,🧬 Ventral Muscles,Unknown ❓,2
vm1aR ,Unknown,36.0,0.0,36.0,0.0140880481334419,3,0,0,4,0.510256,-0.64533675,0.5687701,0.3215921,-0.8593207,-1.0634564,-0.3040449,0.78692794,-0.83210164,-0.17634764,0.57487077,-0.518349,-0.42251474,-0.06894285,0.19578813,0.3436534,-0.38105908,0.5735873,-0.55667543,0.5242391,0.096467435,0.8867416,-0.093523,-1.0409693,-0.056589536,-0.650156,0.57004666,0.008548449,-0.07734088,0.27888465,-0.4983174,0.6157492,-0.08493374,-0.7783862,-0.341489,-0.091990665,-0.33033004,-0.367822,-0.038019795,0.7714466,-0.40813237,0.4624331,-0.21567431,-0.42962167,0.6924483,-0.74165434,0.342981,-0.45809904,0.18440664,-0.45674017,0.26394653,-0.5552303,0.026896417,0.6153272,-0.1365954,0.96522516,0.5182123,0.06279138,-0.2087891,-0.07245669,-0.3977172,-0.72851264,-0.8708696,-0.17337775,8,0,🧬 Ventral Muscles,Unknown ❓,2
pm1vl ,Unknown,6.0,6.0,6.0,0.0092549406685901,0,0,0,0,-0.51870584,-1.2957401,-0.38693687,-0.016211959,0.5245286,-1.3101209,-0.46450084,0.5589318,-0.17043754,0.70560175,0.59227186,-0.4647636,-0.30075872,-0.58528715,-0.8885895,0.40031588,0.1723404,0.032468606,-0.97744954,0.08600862,-0.6556488,-0.5219111,-0.28657225,-0.7595996,0.057564635,-0.5355538,0.75940514,-1.0980235,-0.6459449,-1.3270974,0.40906382,0.3889085,-0.04090501,-0.57697856,-0.83580923,0.3923441,-0.05836432,0.31946564,-0.78851223,0.17095798,-0.4877511,-0.2741309,0.40180764,-0.27533323,0.37165967,-0.8777411,0.20356715,-0.99045336,-0.1316754,0.328986,0.3738172,0.09654299,-0.69268304,0.9905488,-0.033851516,-0.33527583,-0.2961703,0.29427865,0.012939188,1.583048,-0.37697917,0.26236388,-0.48620358,0.398572,4,1,🔍 Sensory-Like Pod,Unknown ❓,2
pm1vr ,Unknown,6.0,9.0,6.0,0.0092549406685901,0,0,0,0,-0.8300003,-0.8276835,-0.29783452,0.30565694,0.47776985,-0.67988056,-0.3533473,0.24093089,-0.3175409,0.18468624,0.5504195,-0.28657886,-0.7697739,-0.81859446,-0.8518622,0.5956107,-0.31835285,-0.39168063,-0.76849645,0.6671261,-0.3796811,-0.49358472,-0.06657374,-0.14945267,-0.63892525,0.81741816,0.51038605,-0.9953787,-1.1684228,-0.77170813,-0.07034004,-0.09862139,-0.7959182,-1.0629791,-0.5765717,0.29209802,0.12783182,-0.22437893,-0.079678,0.5699341,-0.6889704,-0.7380272,0.17832235,-0.29248905,1.1549059,-1.2338843,0.6897989,-0.6196787,-0.18406385,0.6032598,0.3555315,0.69850534,-0.117972225,0.4853695,-0.8955119,-0.44273746,-0.14553757,0.40578172,0.7386121,1.089935,-0.15957335,0.02011994,-0.46768415,-0.2822304,4,1,🔍 Sensory-Like Pod,Unknown ❓,2
pm2d ,Unknown,12.0,6.75,12.0,0.0124518436984039,1,0,0,0,-0.6112286,-1.014877,0.06789527,-0.3920654,0.16091584,-1.3108395,-0.5943903,0.7477483,0.107806854,0.7982947,0.7478822,-0.55110383,-0.060913514,-0.090851255,-0.06975773,0.96617496,-0.2460459,-0.5990022,-0.35898224,0.61423755,0.34439078,-0.3277978,0.15438353,0.09838078,-0.3433176,0.24772127,-0.06330212,-0.7740311,-1.3850647,-0.46482074,-0.33607244,0.6466778,0.013424054,-0.9633009,-0.52513766,-0.46149996,-0.48474756,0.8362576,-0.10482751,0.38043064,-0.30323622,0.1237087,0.6298851,-0.5915997,0.6421325,-0.53182644,0.5839779,-1.1102268,-0.6382689,0.2858262,1.2898407,0.22997876,-0.26095855,0.6787905,-0.50916874,-0.2681497,0.14600202,-0.8020186,-0.21894042,1.2141556,-0.17942859,0.44282317,-1.0587283,0.31310266,4,1,🔍 Sensory-Like Pod,Unknown ❓,2
pm2vl ,Unknown,12.0,8.5,12.0,0.0124518436984039,1,0,0,0,-0.5965969,-0.7219366,-0.74584967,-0.7356079,0.086897664,-0.8752226,-0.8976473,0.63282245,-0.37354413,0.23641188,1.1904062,-0.49274123,-0.71000147,-0.76397026,-0.2944523,0.468486,-0.18923515,0.03531469,-1.7339281,0.15125658,0.18130143,0.003269467,0.07222354,0.0913031,-0.29310417,0.03445877,0.11524597,-0.53359634,-0.93554056,-0.23344134,0.18681869,0.324029,0.057589628,-0.3319996,-0.5412643,0.5917375,0.65795904,0.015091317,-0.6012769,-0.18048595,-0.07017554,-0.18121052,0.48069164,-0.3131189,0.35545403,-0.8353851,1.0073462,-1.144594,-1.0372542,0.2677157,1.1806766,-0.16683747,-0.64102495,0.6965962,-0.78536135,-0.7155856,0.35856727,-0.5522653,0.086323686,1.2983844,-0.2558202,0.56463796,-0.6052441,-0.19360578,4,1,🔍 Sensory-Like Pod,Unknown ❓,2
mc3dl ,Unknown,36.0,8.75,36.0,0.0199063312301755,15,0,0,0,0.08279757,-0.9365297,-0.14830413,-0.5468635,-0.26557326,-1.278612,-0.36725727,0.60448503,-0.7938806,0.6632403,0.5989742,-0.47759172,0.018184235,0.07558141,-0.56645834,0.37339643,-0.76182157,-0.72759414,-0.94642276,0.5099437,0.27712855,0.0060861,-0.46956912,0.52926195,0.07311666,0.19362399,-0.15648237,-1.3721149,-0.56171036,-0.079157315,-0.12444918,0.21839504,0.043289103,-0.6276418,-0.8811911,0.56360674,0.56008893,0.55746514,-0.29887804,0.27924702,0.40082645,0.182447,-0.15731993,-0.005825566,-0.17314006,-0.30413607,0.8288831,-0.4583451,-0.676484,0.82913065,1.0840951,0.18278559,-0.77870935,0.45300144,-0.35353342,-0.62291634,0.38007438,-0.12926064,-0.32628244,1.0529546,-0.0046631875,0.16946074,-0.3682722,-0.054140378,4,1,🔍 Sensory-Like Pod,Unknown ❓,2
