Source,Target,Type,SynapseCount,SourceFile
SMDVR , SIAVL         ,chemical,30,herm_full_edgelist.csv
SMDVR , SIBDR         ,chemical,30,herm_full_edgelist.csv
SMDVR , SMDDL         ,chemical,14,herm_full_edgelist.csv
SMDVR , SMDVL         ,chemical,1,herm_full_edgelist.csv
SMDVR , VB01          ,chemical,1,herm_full_edgelist.csv
SMDVR , vBWML2        ,chemical,9,herm_full_edgelist.csv
SMDVR , vBWML3        ,chemical,9,herm_full_edgelist.csv
SMDVR , vBWML4        ,chemical,5,herm_full_edgelist.csv
SMDVR , vBWML5        ,chemical,19,herm_full_edgelist.csv
SMDVR , vBWML6        ,chemical,14,herm_full_edgelist.csv
SMDVR , vBWML7        ,chemical,15,herm_full_edgelist.csv
SMDVR , vBWML8        ,chemical,19,herm_full_edgelist.csv
SMDVR , vBWML9        ,chemical,15,herm_full_edgelist.csv
SMDVR , vBWML10       ,chemical,15,herm_full_edgelist.csv
SMDVR , vBWML11       ,chemical,15,herm_full_edgelist.csv
SMDVR , vBWML12       ,chemical,15,herm_full_edgelist.csv
SMDVR , vBWML13       ,chemical,15,herm_full_edgelist.csv
SMDVR , vBWML14       ,chemical,15,herm_full_edgelist.csv
SMDVR , vBWML15       ,chemical,15,herm_full_edgelist.csv
SMDVR , vBWML16       ,chemical,7,herm_full_edgelist.csv
DA01 , FLPR          ,chemical,2,herm_full_edgelist.csv
DA01 , DB01          ,chemical,1,herm_full_edgelist.csv
DA01 , AS01          ,chemical,13,herm_full_edgelist.csv
DA01 , DD01          ,chemical,12,herm_full_edgelist.csv
DA01 , VD02          ,chemical,4,herm_full_edgelist.csv
DA01 , dBWML6        ,chemical,9,herm_full_edgelist.csv
DA01 , dBWML7        ,chemical,8,herm_full_edgelist.csv
DA01 , dBWML8        ,chemical,3,herm_full_edgelist.csv
DA01 , dBWMR6        ,chemical,8,herm_full_edgelist.csv
DA01 , dBWMR7        ,chemical,9,herm_full_edgelist.csv
DA02 , DA03          ,chemical,1,herm_full_edgelist.csv
DA02 , DB01          ,chemical,1,herm_full_edgelist.csv
DA02 , AS02          ,chemical,1,herm_full_edgelist.csv
DA02 , DD01          ,chemical,7,herm_full_edgelist.csv
DA02 , VD02          ,chemical,17,herm_full_edgelist.csv
DA02 , VD03          ,chemical,11,herm_full_edgelist.csv
DA02 , dBWML7        ,chemical,1,herm_full_edgelist.csv
DA02 , dBWML8        ,chemical,5,herm_full_edgelist.csv
DA02 , dBWML9        ,chemical,4,herm_full_edgelist.csv
DA02 , dBWML10       ,chemical,2,herm_full_edgelist.csv
DA02 , dBWMR7        ,chemical,3,herm_full_edgelist.csv
DA02 , dBWMR8        ,chemical,6,herm_full_edgelist.csv
DA02 , dBWMR9        ,chemical,7,herm_full_edgelist.csv
DA03 , DA04          ,chemical,2,herm_full_edgelist.csv
DA03 , DB03          ,chemical,2,herm_full_edgelist.csv
DA03 , AS04          ,chemical,2,herm_full_edgelist.csv
DA03 , DD02          ,chemical,3,herm_full_edgelist.csv
DA03 , VD03          ,chemical,43,herm_full_edgelist.csv
DA03 , VD04          ,chemical,13,herm_full_edgelist.csv
DA03 , dBWML9        ,chemical,3,herm_full_edgelist.csv
DA03 , dBWML10       ,chemical,17,herm_full_edgelist.csv
DA03 , dBWML11       ,chemical,12,herm_full_edgelist.csv
DA03 , dBWMR9        ,chemical,3,herm_full_edgelist.csv
DA03 , dBWMR10       ,chemical,14,herm_full_edgelist.csv
DA03 , dBWMR11       ,chemical,4,herm_full_edgelist.csv
DA03 , dBWMR12       ,chemical,2,herm_full_edgelist.csv
DA04 , DB02          ,chemical,2,herm_full_edgelist.csv
DA04 , DD02          ,chemical,4,herm_full_edgelist.csv
DA04 , VD04          ,chemical,11,herm_full_edgelist.csv
DA04 , VD05          ,chemical,21,herm_full_edgelist.csv
DA04 , dBWML11       ,chemical,6,herm_full_edgelist.csv
DA04 , dBWML12       ,chemical,10,herm_full_edgelist.csv
DA04 , dBWML13       ,chemical,1,herm_full_edgelist.csv
DA04 , dBWMR11       ,chemical,5,herm_full_edgelist.csv
DA04 , dBWMR12       ,chemical,4,herm_full_edgelist.csv
DA04 , dBWMR13       ,chemical,9,herm_full_edgelist.csv
DA05 , DA04          ,chemical,1,herm_full_edgelist.csv
DA05 , DB04          ,chemical,1,herm_full_edgelist.csv
DA05 , DD03          ,chemical,12,herm_full_edgelist.csv
DA05 , VD05          ,chemical,1,herm_full_edgelist.csv
DA05 , VD06          ,chemical,22,herm_full_edgelist.csv
DA05 , dBWML12       ,chemical,1,herm_full_edgelist.csv
DA05 , dBWML13       ,chemical,10,herm_full_edgelist.csv
DA05 , dBWML14       ,chemical,7,herm_full_edgelist.csv
DA05 , dBWMR12       ,chemical,2,herm_full_edgelist.csv
DA05 , dBWMR13       ,chemical,7,herm_full_edgelist.csv
DA05 , dBWMR14       ,chemical,8,herm_full_edgelist.csv
DA06 , DA05          ,chemical,1,herm_full_edgelist.csv
DA06 , DB05          ,chemical,1,herm_full_edgelist.csv
DA06 , DD03          ,chemical,7,herm_full_edgelist.csv
DA06 , VD04          ,chemical,3,herm_full_edgelist.csv
DA06 , VD05          ,chemical,3,herm_full_edgelist.csv
DA06 , VD06          ,chemical,13,herm_full_edgelist.csv
DA06 , VD07          ,chemical,13,herm_full_edgelist.csv
DA06 , dBWML11       ,chemical,1,herm_full_edgelist.csv
DA06 , dBWML12       ,chemical,1,herm_full_edgelist.csv
DA06 , dBWML13       ,chemical,5,herm_full_edgelist.csv
DA06 , dBWML14       ,chemical,4,herm_full_edgelist.csv
DA06 , dBWML15       ,chemical,4,herm_full_edgelist.csv
DA06 , dBWML16       ,chemical,4,herm_full_edgelist.csv
DA06 , dBWMR10       ,chemical,1,herm_full_edgelist.csv
DA06 , dBWMR11       ,chemical,1,herm_full_edgelist.csv
DA06 , dBWMR12       ,chemical,1,herm_full_edgelist.csv
DA06 , dBWMR13       ,chemical,5,herm_full_edgelist.csv
DA06 , dBWMR14       ,chemical,4,herm_full_edgelist.csv
DA06 , dBWMR15       ,chemical,4,herm_full_edgelist.csv
DA06 , dBWMR16       ,chemical,4,herm_full_edgelist.csv
DA07 , DA06          ,chemical,1,herm_full_edgelist.csv
DA07 , DB06          ,chemical,1,herm_full_edgelist.csv
DA07 , DD04          ,chemical,3,herm_full_edgelist.csv
DA07 , VD07          ,chemical,10,herm_full_edgelist.csv
DA07 , VD08          ,chemical,12,herm_full_edgelist.csv
DA07 , VD09          ,chemical,10,herm_full_edgelist.csv
DA07 , dBWML14       ,chemical,3,herm_full_edgelist.csv
DA07 , dBWML15       ,chemical,3,herm_full_edgelist.csv
DA07 , dBWML16       ,chemical,3,herm_full_edgelist.csv
DA07 , dBWML17       ,chemical,3,herm_full_edgelist.csv
DA07 , dBWML18       ,chemical,4,herm_full_edgelist.csv
DA07 , dBWML19       ,chemical,3,herm_full_edgelist.csv
DA07 , dBWMR14       ,chemical,3,herm_full_edgelist.csv
DA07 , dBWMR15       ,chemical,3,herm_full_edgelist.csv
DA07 , dBWMR16       ,chemical,3,herm_full_edgelist.csv
DA07 , dBWMR17       ,chemical,3,herm_full_edgelist.csv
DA07 , dBWMR18       ,chemical,4,herm_full_edgelist.csv
DA07 , dBWMR19       ,chemical,3,herm_full_edgelist.csv
DA08 , DA07          ,chemical,1,herm_full_edgelist.csv
DA08 , DB07          ,chemical,1,herm_full_edgelist.csv
DA08 , DD04          ,chemical,4,herm_full_edgelist.csv
DA08 , DD05          ,chemical,4,herm_full_edgelist.csv
DA08 , VD08          ,chemical,5,herm_full_edgelist.csv
DA08 , VD09          ,chemical,5,herm_full_edgelist.csv
DA08 , VD10          ,chemical,7,herm_full_edgelist.csv
DA08 , VD11          ,chemical,5,herm_full_edgelist.csv
DA08 , VD12          ,chemical,5,herm_full_edgelist.csv
DA08 , VD13          ,chemical,5,herm_full_edgelist.csv
DA08 , dBWML16       ,chemical,3,herm_full_edgelist.csv
DA08 , dBWML17       ,chemical,3,herm_full_edgelist.csv
DA08 , dBWML18       ,chemical,3,herm_full_edgelist.csv
DA08 , dBWML19       ,chemical,3,herm_full_edgelist.csv
DA08 , dBWML20       ,chemical,4,herm_full_edgelist.csv
DA08 , dBWML21       ,chemical,3,herm_full_edgelist.csv
DA08 , dBWMR16       ,chemical,3,herm_full_edgelist.csv
DA08 , dBWMR17       ,chemical,3,herm_full_edgelist.csv
DA08 , dBWMR18       ,chemical,3,herm_full_edgelist.csv
DA08 , dBWMR19       ,chemical,3,herm_full_edgelist.csv
DA08 , dBWMR20       ,chemical,4,herm_full_edgelist.csv
DA08 , dBWMR21       ,chemical,3,herm_full_edgelist.csv
DA09 , DVA           ,chemical,1,herm_full_edgelist.csv
DA09 , DA08          ,chemical,1,herm_full_edgelist.csv
DA09 , DB07          ,chemical,1,herm_full_edgelist.csv
DA09 , AS11          ,chemical,1,herm_full_edgelist.csv
DA09 , DD06          ,chemical,4,herm_full_edgelist.csv
DA09 , VA12          ,chemical,1,herm_full_edgelist.csv
DA09 , VD09          ,chemical,5,herm_full_edgelist.csv
DA09 , VD10          ,chemical,5,herm_full_edgelist.csv
DA09 , VD11          ,chemical,11,herm_full_edgelist.csv
DA09 , VD12          ,chemical,11,herm_full_edgelist.csv
DA09 , VD13          ,chemical,1,herm_full_edgelist.csv
DA09 , dBWML19       ,chemical,3,herm_full_edgelist.csv
DA09 , dBWML20       ,chemical,3,herm_full_edgelist.csv
DA09 , dBWML21       ,chemical,3,herm_full_edgelist.csv
DA09 , dBWML22       ,chemical,3,herm_full_edgelist.csv
DA09 , dBWML23       ,chemical,3,herm_full_edgelist.csv
DA09 , dBWML24       ,chemical,4,herm_full_edgelist.csv
DA09 , dBWMR19       ,chemical,3,herm_full_edgelist.csv
DA09 , dBWMR20       ,chemical,3,herm_full_edgelist.csv
DA09 , dBWMR21       ,chemical,3,herm_full_edgelist.csv
DA09 , dBWMR22       ,chemical,3,herm_full_edgelist.csv
DA09 , dBWMR23       ,chemical,3,herm_full_edgelist.csv
DA09 , dBWMR24       ,chemical,4,herm_full_edgelist.csv
DA09 , hyp           ,chemical,2,herm_full_edgelist.csv
PDA , PVNR          ,chemical,1,herm_full_edgelist.csv
PDA , DA09          ,chemical,1,herm_full_edgelist.csv
PDA , DD06          ,chemical,3,herm_full_edgelist.csv
PDA , VD11          ,chemical,10,herm_full_edgelist.csv
PDA , VD12          ,chemical,12,herm_full_edgelist.csv
PDA , VD13          ,chemical,10,herm_full_edgelist.csv
PDA , dBWML21       ,chemical,4,herm_full_edgelist.csv
PDA , dBWML22       ,chemical,4,herm_full_edgelist.csv
PDA , dBWML23       ,chemical,5,herm_full_edgelist.csv
PDA , dBWML24       ,chemical,6,herm_full_edgelist.csv
PDA , dBWMR21       ,chemical,4,herm_full_edgelist.csv
PDA , dBWMR22       ,chemical,4,herm_full_edgelist.csv
PDA , dBWMR23       ,chemical,5,herm_full_edgelist.csv
PDA , dBWMR24       ,chemical,6,herm_full_edgelist.csv
PDA , hyp           ,chemical,1,herm_full_edgelist.csv
DB01 , FLPR          ,chemical,1,herm_full_edgelist.csv
DB01 , RID           ,chemical,1,herm_full_edgelist.csv
DB01 , DA01          ,chemical,16,herm_full_edgelist.csv
DB01 , DA02          ,chemical,2,herm_full_edgelist.csv
DB01 , AS01          ,chemical,28,herm_full_edgelist.csv
DB01 , AS02          ,chemical,4,herm_full_edgelist.csv
DB01 , DD01          ,chemical,31,herm_full_edgelist.csv
DB01 , VD02          ,chemical,24,herm_full_edgelist.csv
DB01 , VD03          ,chemical,2,herm_full_edgelist.csv
DB01 , dBWML6        ,chemical,3,herm_full_edgelist.csv
DB01 , dBWML8        ,chemical,3,herm_full_edgelist.csv
DB01 , dBWML9        ,chemical,6,herm_full_edgelist.csv
DB01 , dBWMR8        ,chemical,6,herm_full_edgelist.csv
DB01 , dBWMR9        ,chemical,2,herm_full_edgelist.csv
DB02 , DA02          ,chemical,3,herm_full_edgelist.csv
DB02 , DA03          ,chemical,12,herm_full_edgelist.csv
DB02 , DA04          ,chemical,1,herm_full_edgelist.csv
DB02 , AS03          ,chemical,3,herm_full_edgelist.csv
DB02 , AS04          ,chemical,2,herm_full_edgelist.csv
DB02 , DD01          ,chemical,3,herm_full_edgelist.csv
DB02 , DD02          ,chemical,16,herm_full_edgelist.csv
DB02 , VD03          ,chemical,33,herm_full_edgelist.csv
DB02 , VD04          ,chemical,15,herm_full_edgelist.csv
DB02 , dBWML9        ,chemical,2,herm_full_edgelist.csv
DB02 , dBWML10       ,chemical,4,herm_full_edgelist.csv
DB02 , dBWML11       ,chemical,5,herm_full_edgelist.csv
DB02 , dBWML12       ,chemical,1,herm_full_edgelist.csv
DB02 , dBWMR9        ,chemical,1,herm_full_edgelist.csv
DB02 , dBWMR10       ,chemical,6,herm_full_edgelist.csv
DB02 , dBWMR11       ,chemical,8,herm_full_edgelist.csv
DB03 , DA04          ,chemical,4,herm_full_edgelist.csv
DB03 , DA05          ,chemical,1,herm_full_edgelist.csv
DB03 , AS04          ,chemical,2,herm_full_edgelist.csv
DB03 , AS05          ,chemical,1,herm_full_edgelist.csv
DB03 , DD02          ,chemical,3,herm_full_edgelist.csv
DB03 , DD03          ,chemical,14,herm_full_edgelist.csv
DB03 , DD05          ,chemical,14,herm_full_edgelist.csv
DB03 , VD04          ,chemical,9,herm_full_edgelist.csv
DB03 , VD05          ,chemical,24,herm_full_edgelist.csv
DB03 , VD06          ,chemical,4,herm_full_edgelist.csv
DB03 , dBWML11       ,chemical,6,herm_full_edgelist.csv
DB03 , dBWML12       ,chemical,1,herm_full_edgelist.csv
DB03 , dBWML13       ,chemical,3,herm_full_edgelist.csv
DB03 , dBWML14       ,chemical,1,herm_full_edgelist.csv
DB03 , dBWMR11       ,chemical,2,herm_full_edgelist.csv
DB03 , dBWMR12       ,chemical,13,herm_full_edgelist.csv
DB03 , dBWMR13       ,chemical,1,herm_full_edgelist.csv
DB04 , DA05          ,chemical,3,herm_full_edgelist.csv
DB04 , AS06          ,chemical,2,herm_full_edgelist.csv
DB04 , DD03          ,chemical,9,herm_full_edgelist.csv
DB04 , DD04          ,chemical,2,herm_full_edgelist.csv
DB04 , DD05          ,chemical,9,herm_full_edgelist.csv
DB04 , DD06          ,chemical,2,herm_full_edgelist.csv
DB04 , VD06          ,chemical,14,herm_full_edgelist.csv
DB04 , dBWML13       ,chemical,4,herm_full_edgelist.csv
DB04 , dBWML14       ,chemical,1,herm_full_edgelist.csv
DB04 , dBWML15       ,chemical,3,herm_full_edgelist.csv
DB04 , dBWML16       ,chemical,3,herm_full_edgelist.csv
DB04 , dBWMR13       ,chemical,3,herm_full_edgelist.csv
DB04 , dBWMR14       ,chemical,5,herm_full_edgelist.csv
DB04 , dBWMR15       ,chemical,3,herm_full_edgelist.csv
DB04 , dBWMR16       ,chemical,3,herm_full_edgelist.csv
DB05 , DA06          ,chemical,3,herm_full_edgelist.csv
DB05 , DA07          ,chemical,12,herm_full_edgelist.csv
DB05 , DA08          ,chemical,1,herm_full_edgelist.csv
DB05 , AS07          ,chemical,3,herm_full_edgelist.csv
DB05 , AS08          ,chemical,2,herm_full_edgelist.csv
DB05 , VD04          ,chemical,3,herm_full_edgelist.csv
DB05 , VD05          ,chemical,3,herm_full_edgelist.csv
DB05 , VD06          ,chemical,13,herm_full_edgelist.csv
DB05 , VD07          ,chemical,13,herm_full_edgelist.csv
DB05 , dBWML14       ,chemical,2,herm_full_edgelist.csv
DB05 , dBWML15       ,chemical,2,herm_full_edgelist.csv
DB05 , dBWML16       ,chemical,2,herm_full_edgelist.csv
DB05 , dBWML17       ,chemical,2,herm_full_edgelist.csv
DB05 , dBWML18       ,chemical,2,herm_full_edgelist.csv
DB05 , dBWML19       ,chemical,2,herm_full_edgelist.csv
DB05 , dBWMR14       ,chemical,2,herm_full_edgelist.csv
DB05 , dBWMR15       ,chemical,2,herm_full_edgelist.csv
DB05 , dBWMR16       ,chemical,2,herm_full_edgelist.csv
DB05 , dBWMR17       ,chemical,2,herm_full_edgelist.csv
DB05 , dBWMR18       ,chemical,2,herm_full_edgelist.csv
DB05 , dBWMR19       ,chemical,2,herm_full_edgelist.csv
DB06 , DA08          ,chemical,4,herm_full_edgelist.csv
DB06 , DA09          ,chemical,1,herm_full_edgelist.csv
DB06 , AS08          ,chemical,2,herm_full_edgelist.csv
DB06 , AS09          ,chemical,1,herm_full_edgelist.csv
DB06 , VD07          ,chemical,10,herm_full_edgelist.csv
DB06 , VD08          ,chemical,12,herm_full_edgelist.csv
DB06 , VD09          ,chemical,10,herm_full_edgelist.csv
DB06 , dBWML16       ,chemical,2,herm_full_edgelist.csv
DB06 , dBWML17       ,chemical,2,herm_full_edgelist.csv
DB06 , dBWML18       ,chemical,2,herm_full_edgelist.csv
DB06 , dBWML19       ,chemical,2,herm_full_edgelist.csv
DB06 , dBWML20       ,chemical,2,herm_full_edgelist.csv
DB06 , dBWML21       ,chemical,2,herm_full_edgelist.csv
DB06 , dBWMR16       ,chemical,2,herm_full_edgelist.csv
DB06 , dBWMR17       ,chemical,2,herm_full_edgelist.csv
DB06 , dBWMR18       ,chemical,2,herm_full_edgelist.csv
DB06 , dBWMR19       ,chemical,2,herm_full_edgelist.csv
DB06 , dBWMR20       ,chemical,2,herm_full_edgelist.csv
DB06 , dBWMR21       ,chemical,2,herm_full_edgelist.csv
DB07 , DA09          ,chemical,3,herm_full_edgelist.csv
DB07 , AS10          ,chemical,2,herm_full_edgelist.csv
DB07 , AS11          ,chemical,2,herm_full_edgelist.csv
DB07 , VD08          ,chemical,5,herm_full_edgelist.csv
DB07 , VD09          ,chemical,5,herm_full_edgelist.csv
DB07 , VD10          ,chemical,7,herm_full_edgelist.csv
DB07 , VD11          ,chemical,5,herm_full_edgelist.csv
DB07 , VD12          ,chemical,5,herm_full_edgelist.csv
DB07 , VD13          ,chemical,5,herm_full_edgelist.csv
DB07 , dBWML19       ,chemical,2,herm_full_edgelist.csv
DB07 , dBWML20       ,chemical,2,herm_full_edgelist.csv
DB07 , dBWML21       ,chemical,2,herm_full_edgelist.csv
DB07 , dBWML22       ,chemical,2,herm_full_edgelist.csv
DB07 , dBWML23       ,chemical,2,herm_full_edgelist.csv
DB07 , dBWML24       ,chemical,2,herm_full_edgelist.csv
DB07 , dBWMR19       ,chemical,2,herm_full_edgelist.csv
DB07 , dBWMR20       ,chemical,2,herm_full_edgelist.csv
DB07 , dBWMR21       ,chemical,2,herm_full_edgelist.csv
DB07 , dBWMR22       ,chemical,2,herm_full_edgelist.csv
DB07 , dBWMR23       ,chemical,2,herm_full_edgelist.csv
DB07 , dBWMR24       ,chemical,2,herm_full_edgelist.csv
AS01 , DA01          ,chemical,8,herm_full_edgelist.csv
AS01 , DB01          ,chemical,3,herm_full_edgelist.csv
AS01 , AS01          ,chemical,3,herm_full_edgelist.csv
AS01 , DD01          ,chemical,2,herm_full_edgelist.csv
AS01 , VD01          ,chemical,20,herm_full_edgelist.csv
AS01 , dBWML6        ,chemical,4,herm_full_edgelist.csv
AS01 , dBWML7        ,chemical,6,herm_full_edgelist.csv
AS01 , dBWMR6        ,chemical,10,herm_full_edgelist.csv
AS01 , dBWMR7        ,chemical,10,herm_full_edgelist.csv
AS02 , RID           ,chemical,2,herm_full_edgelist.csv
AS02 , DB01          ,chemical,1,herm_full_edgelist.csv
AS02 , DD01          ,chemical,3,herm_full_edgelist.csv
AS02 , VD02          ,chemical,21,herm_full_edgelist.csv
AS02 , dBWML7        ,chemical,2,herm_full_edgelist.csv
AS02 , dBWML8        ,chemical,5,herm_full_edgelist.csv
AS02 , dBWML9        ,chemical,6,herm_full_edgelist.csv
AS02 , dBWMR7        ,chemical,3,herm_full_edgelist.csv
AS02 , dBWMR8        ,chemical,4,herm_full_edgelist.csv
AS02 , dBWMR9        ,chemical,2,herm_full_edgelist.csv
AS03 , DA03          ,chemical,1,herm_full_edgelist.csv
AS03 , VD03          ,chemical,23,herm_full_edgelist.csv
AS03 , dBWML9        ,chemical,1,herm_full_edgelist.csv
AS03 , dBWML10       ,chemical,7,herm_full_edgelist.csv
AS03 , dBWMR9        ,chemical,8,herm_full_edgelist.csv
AS03 , dBWMR10       ,chemical,5,herm_full_edgelist.csv
AS04 , DA03          ,chemical,2,herm_full_edgelist.csv
AS04 , DB02          ,chemical,2,herm_full_edgelist.csv
AS04 , DD01          ,chemical,2,herm_full_edgelist.csv
AS04 , DD02          ,chemical,4,herm_full_edgelist.csv
AS04 , VD04          ,chemical,21,herm_full_edgelist.csv
AS04 , dBWML10       ,chemical,5,herm_full_edgelist.csv
AS04 , dBWML11       ,chemical,5,herm_full_edgelist.csv
AS04 , dBWML12       ,chemical,2,herm_full_edgelist.csv
AS04 , dBWMR11       ,chemical,4,herm_full_edgelist.csv
AS04 , dBWMR12       ,chemical,5,herm_full_edgelist.csv
AS05 , AS05          ,chemical,3,herm_full_edgelist.csv
AS05 , VD05          ,chemical,12,herm_full_edgelist.csv
AS05 , dBWML11       ,chemical,2,herm_full_edgelist.csv
AS05 , dBWML12       ,chemical,8,herm_full_edgelist.csv
AS05 , dBWMR12       ,chemical,2,herm_full_edgelist.csv
AS06 , DA05          ,chemical,1,herm_full_edgelist.csv
AS06 , DB04          ,chemical,1,herm_full_edgelist.csv
AS06 , VD06          ,chemical,20,herm_full_edgelist.csv
AS06 , dBWML13       ,chemical,2,herm_full_edgelist.csv
AS06 , dBWML14       ,chemical,3,herm_full_edgelist.csv
AS06 , dBWMR13       ,chemical,5,herm_full_edgelist.csv
AS06 , dBWMR14       ,chemical,9,herm_full_edgelist.csv
AS07 , VD07          ,chemical,20,herm_full_edgelist.csv
AS07 , dBWML15       ,chemical,2,herm_full_edgelist.csv
AS07 , dBWML16       ,chemical,3,herm_full_edgelist.csv
AS07 , dBWMR15       ,chemical,2,herm_full_edgelist.csv
AS07 , dBWMR16       ,chemical,3,herm_full_edgelist.csv
AS08 , VD08          ,chemical,20,herm_full_edgelist.csv
AS08 , dBWML17       ,chemical,2,herm_full_edgelist.csv
AS08 , dBWML18       ,chemical,3,herm_full_edgelist.csv
AS08 , dBWMR17       ,chemical,2,herm_full_edgelist.csv
AS08 , dBWMR18       ,chemical,3,herm_full_edgelist.csv
AS09 , VD09          ,chemical,20,herm_full_edgelist.csv
AS09 , dBWML19       ,chemical,3,herm_full_edgelist.csv
AS09 , dBWML20       ,chemical,2,herm_full_edgelist.csv
AS09 , dBWMR19       ,chemical,2,herm_full_edgelist.csv
AS09 , dBWMR20       ,chemical,3,herm_full_edgelist.csv
AS10 , VD10          ,chemical,10,herm_full_edgelist.csv
AS10 , VD11          ,chemical,10,herm_full_edgelist.csv
AS10 , dBWML20       ,chemical,3,herm_full_edgelist.csv
AS10 , dBWML21       ,chemical,2,herm_full_edgelist.csv
AS10 , dBWMR21       ,chemical,3,herm_full_edgelist.csv
AS10 , dBWMR22       ,chemical,2,herm_full_edgelist.csv
