from_neuron,to_neuron,from_pos,to_pos,from_type,to_type,mean_gap_weight,mean_chem_weight,uncertainty,data_sources
SMBVR,RIAR,"(-4.46, 67.29, -1.61)","(9.13, 51.66, -7.32)",motor,inter,,1.0,,['cook2019']
SMBVR,RMDL,"(-4.46, 67.29, -1.61)","(3.32, 50.76, 8.18)",motor,motor,,2.0,,['cook2019']
SMBVR,RMDR,"(-4.46, 67.29, -1.61)","(1.87, 52.31, -7.88)",motor,motor,,3.0,,['cook2019']
SMBVR,RMDVL,"(-4.46, 67.29, -1.61)","(7.1, 47.33, 9.76)",motor,motor,,1.0,,"['witvliet2020_7', 'witvliet2020_8']"
SMBVR,RMEV,"(-4.46, 67.29, -1.61)","(-0.27, 44.66, 1.17)",motor,motor,,4.5,,"['chklovskii', 'cook2019', 'openworm', 'white1986_jsh', 'white1986_n2u', 'white1986_whole', 'witvliet2020_7', 'witvliet2020_8']"
SMBVR,RMGR,"(-4.46, 67.29, -1.61)","(-1.47, 96.44, -10.33)",motor,inter,3.0,3.0,0.0,['cook2019']
SMBVR,SAADR,"(-4.46, 67.29, -1.61)","(-0.86, 50.27, -0.39)",motor,inter,,6.142857142857143,,"['cook2019', 'funconn', 'openworm', 'white1986_jsh', 'white1986_n2u', 'white1986_whole', 'witvliet2020_7', 'witvliet2020_8']"
SMBVR,SAAVL,"(-4.46, 67.29, -1.61)","(9.73, 49.05, 6.88)",motor,inter,7.0,,,"['chklovskii', 'cook2019', 'openworm', 'white1986_jsh', 'white1986_n2u', 'white1986_whole', 'witvliet2020_7', 'witvliet2020_8']"
SMBVR,SIAVR,"(-4.46, 67.29, -1.61)","(-4.92, 69.64, -2.1)",motor,motor,,1.0,,['cook2019']
SMBVR,SIBDR,"(-4.46, 67.29, -1.61)","(1.43, 54.5, -6.72)",motor,motor,1.0,,,['cook2019']
SMBVR,SIBVR,"(-4.46, 67.29, -1.61)","(-1.56, 53.46, -1.27)",motor,motor,2.0,,,['white1986_jsh']
SMBVR,SMBDR,"(-4.46, 67.29, -1.61)","(-1.45, 60.22, -1.9)",motor,motor,2.0,2.0,0.0,['cook2019']
SMBVR,URBR,"(-4.46, 67.29, -1.61)","(6.21, 34.27, -8.65)",motor,sensory,1.0,,,"['cook2019', 'funconn']"
SMDDL,AIBR,"(-0.48, 51.1, 2.46)","(2.61, 55.94, -6.63)",motor,inter,2.0,,,['cook2019']
SMDDL,ALNR,"(-0.48, 51.1, 2.46)","(12.15, 786.6, -4.0)",motor,sensory,1.0,1.0,0.0,"['cook2019', 'white1986_jsh']"
SMDDL,AVEL,"(-0.48, 51.1, 2.46)","(4.58, 51.08, 5.98)",motor,inter,,1.0,,['cook2019']
SMDDL,AVER,"(-0.48, 51.1, 2.46)","(3.63, 52.03, -6.09)",motor,inter,,1.0,,['cook2019']
SMDDL,CEPDR,"(-0.48, 51.1, 2.46)","(12.9, 50.28, -7.07)",motor,sensory,,1.0,,"['funconn', 'white1986_jsh', 'witvliet2020_7', 'witvliet2020_8']"
SMDDL,RIAL,"(-0.48, 51.1, 2.46)","(9.98, 51.21, 5.75)",motor,inter,,3.5,,"['chklovskii', 'cook2019', 'openworm', 'white1986_jsh', 'white1986_n2u', 'white1986_whole', 'witvliet2020_7', 'witvliet2020_8']"
SMDDL,RIAR,"(-0.48, 51.1, 2.46)","(9.13, 51.66, -7.32)",motor,inter,1.0,4.75,3.7582409449102654,"['chklovskii', 'cook2019', 'funconn', 'openworm', 'white1986_jsh', 'white1986_n2u', 'white1986_whole', 'witvliet2020_7', 'witvliet2020_8']"
SMDDL,RIBL,"(-0.48, 51.1, 2.46)","(3.07, 62.04, 6.02)",motor,inter,2.0,,,"['chklovskii', 'cook2019', 'openworm', 'white1986_jsh', 'white1986_n2u', 'white1986_whole']"
SMDDL,RIBR,"(-0.48, 51.1, 2.46)","(2.3, 61.68, -6.76)",motor,inter,2.3333333333333335,,,"['chklovskii', 'cook2019', 'funconn', 'openworm', 'white1986_jsh', 'white1986_n2u', 'white1986_whole', 'witvliet2020_8']"
SMDDL,RIML,"(-0.48, 51.1, 2.46)","(-0.63, 63.59, 4.45)",motor,motor,,1.3333333333333333,,"['cook2019', 'witvliet2020_7', 'witvliet2020_8']"
SMDDL,RIMR,"(-0.48, 51.1, 2.46)","(-1.99, 62.64, -4.65)",motor,motor,,1.0,,['cook2019']
SMDDL,RIS,"(-0.48, 51.1, 2.46)","(-7.68, 87.93, 0.35)",motor,inter,1.5,2.0,0.04999999999999999,"['chklovskii', 'cook2019', 'funconn', 'openworm', 'white1986_jsh', 'white1986_n2u', 'white1986_whole']"
SMDDL,RIVR,"(-0.48, 51.1, 2.46)","(11.31, 64.38, -7.21)",motor,inter,,1.0,,"['cook2019', 'funconn']"
SMDDL,RMDDL,"(-0.48, 51.1, 2.46)","(0.2, 55.78, 3.91)",motor,motor,2.0,,,"['chklovskii', 'cook2019', 'funconn', 'openworm', 'white1986_jsh', 'white1986_n2u', 'white1986_whole', 'witvliet2020_7', 'witvliet2020_8']"
SMDDL,RMDL,"(-0.48, 51.1, 2.46)","(3.32, 50.76, 8.18)",motor,motor,1.5,3.0,0.04999999999999999,"['cook2019', 'funconn', 'white1986_jsh', 'witvliet2020_8']"
SMDDL,RMDR,"(-0.48, 51.1, 2.46)","(1.87, 52.31, -7.88)",motor,motor,,1.3333333333333333,,"['cook2019', 'witvliet2020_7', 'witvliet2020_8']"
SMDDL,RMHL,"(-0.48, 51.1, 2.46)","(-0.78, 58.16, 3.15)",motor,motor,1.0,,,['cook2019']
SMDDL,SAAVR,"(-0.48, 51.1, 2.46)","(8.24, 49.34, -8.03)",motor,inter,4.0,1.0,0.0,"['cook2019', 'white1986_jsh']"
SMDDL,SIADL,"(-0.48, 51.1, 2.46)","(-1.65, 55.68, 2.21)",motor,motor,,14.0,,['cook2019']
SMDDL,SIBDL,"(-0.48, 51.1, 2.46)","(1.28, 53.7, 6.25)",motor,motor,3.0,14.0,0.0,['cook2019']
SMDDL,SMBDL,"(-0.48, 51.1, 2.46)","(-1.85, 59.79, 2.44)",motor,motor,,3.0,,"['cook2019', 'funconn']"
SMDDL,SMDDR,"(-0.48, 51.1, 2.46)","(0.01, 54.1, -2.69)",motor,motor,1.5,1.0,0.04999999999999999,"['cook2019', 'white1986_jsh', 'witvliet2020_7', 'witvliet2020_8']"
SMDDL,SMDVL,"(-0.48, 51.1, 2.46)","(10.92, 51.19, 7.29)",motor,motor,,2.0,,"['cook2019', 'funconn']"
SMDDL,SMDVR,"(-0.48, 51.1, 2.46)","(9.15, 51.03, -9.28)",motor,motor,,5.125,,"['chklovskii', 'cook2019', 'openworm', 'white1986_jsh', 'white1986_n2u', 'white1986_whole', 'witvliet2020_7', 'witvliet2020_8']"
SMDDL,URYDL,"(-0.48, 51.1, 2.46)","(12.32, 34.36, 4.64)",motor,sensory,,1.0,,"['cook2019', 'funconn']"
SMDDR,AIBL,"(0.01, 54.1, -2.69)","(2.53, 55.49, 5.95)",motor,inter,1.0,,,['cook2019']
SMDDR,AIZR,"(0.01, 54.1, -2.69)","(1.72, 67.51, -8.68)",motor,inter,,2.0,,"['cook2019', 'funconn']"
SMDDR,ALNL,"(0.01, 54.1, -2.69)","(12.09, 784.36, 3.51)",motor,sensory,2.0,1.0,0.0,['cook2019']
SMDDR,ALNR,"(0.01, 54.1, -2.69)","(12.15, 786.6, -4.0)",motor,sensory,,2.0,,['cook2019']
SMDDR,ASGL,"(0.01, 54.1, -2.69)","(8.66, 59.98, 7.01)",motor,sensory,2.0,1.0,0.0,['cook2019']
SMDDR,ASJL,"(0.01, 54.1, -2.69)","(-0.02, 64.06, 5.64)",motor,sensory,1.0,1.0,0.0,['cook2019']
SMDDR,AVER,"(0.01, 54.1, -2.69)","(3.63, 52.03, -6.09)",motor,inter,1.0,1.0,0.0,['cook2019']
SMDDR,CEPDL,"(0.01, 54.1, -2.69)","(13.62, 49.58, 3.7)",motor,sensory,,1.0,,"['white1986_jsh', 'witvliet2020_7']"
SMDDR,RIAL,"(0.01, 54.1, -2.69)","(9.98, 51.21, 5.75)",motor,inter,,3.625,,"['chklovskii', 'cook2019', 'funconn', 'openworm', 'white1986_jsh', 'white1986_n2u', 'white1986_whole', 'witvliet2020_7', 'witvliet2020_8']"
SMDDR,RIAR,"(0.01, 54.1, -2.69)","(9.13, 51.66, -7.32)",motor,inter,,2.7142857142857144,,"['cook2019', 'funconn', 'openworm', 'white1986_jsh', 'white1986_n2u', 'white1986_whole', 'witvliet2020_7', 'witvliet2020_8']"
SMDDR,RIBL,"(0.01, 54.1, -2.69)","(3.07, 62.04, 6.02)",motor,inter,2.0,1.0,0.0,"['cook2019', 'white1986_jsh']"
SMDDR,RIBR,"(0.01, 54.1, -2.69)","(2.3, 61.68, -6.76)",motor,inter,1.5,,,"['chklovskii', 'cook2019', 'openworm', 'white1986_jsh', 'white1986_n2u', 'white1986_whole']"
SMDDR,RICL,"(0.01, 54.1, -2.69)","(0.28, 70.85, 8.03)",motor,inter,1.0,,,"['funconn', 'witvliet2020_8']"
SMDDR,RIMR,"(0.01, 54.1, -2.69)","(-1.99, 62.64, -4.65)",motor,motor,,2.0,,"['cook2019', 'funconn', 'witvliet2020_7', 'witvliet2020_8']"
SMDDR,RIS,"(0.01, 54.1, -2.69)","(-7.68, 87.93, 0.35)",motor,inter,2.6666666666666665,2.0,1.0699673171197595,"['chklovskii', 'cook2019', 'openworm', 'white1986_jsh', 'white1986_n2u', 'white1986_whole', 'witvliet2020_8']"
SMDDR,RIVL,"(0.01, 54.1, -2.69)","(11.92, 64.03, 4.43)",motor,inter,,1.0,,"['cook2019', 'funconn']"
SMDDR,RMDDR,"(0.01, 54.1, -2.69)","(-0.46, 56.06, -2.32)",motor,motor,1.5,,,"['chklovskii', 'cook2019', 'openworm', 'white1986_jsh', 'white1986_n2u', 'white1986_whole', 'witvliet2020_7', 'witvliet2020_8']"
SMDDR,RMDL,"(0.01, 54.1, -2.69)","(3.32, 50.76, 8.18)",motor,motor,,1.0,,"['witvliet2020_7', 'witvliet2020_8']"
SMDDR,RMDR,"(0.01, 54.1, -2.69)","(1.87, 52.31, -7.88)",motor,motor,2.0,1.3333333333333333,0.4242640687119285,"['cook2019', 'white1986_jsh', 'witvliet2020_7', 'witvliet2020_8']"
SMDDR,SAAVL,"(0.01, 54.1, -2.69)","(9.73, 49.05, 6.88)",motor,inter,,1.0,,['white1986_jsh']
SMDDR,SIADR,"(0.01, 54.1, -2.69)","(-2.23, 53.27, -1.59)",motor,motor,1.0,14.0,0.0,['cook2019']
SMDDR,SIBDR,"(0.01, 54.1, -2.69)","(1.43, 54.5, -6.72)",motor,motor,,14.0,,['cook2019']
SMDDR,SMBDR,"(0.01, 54.1, -2.69)","(-1.45, 60.22, -1.9)",motor,motor,1.0,3.0,0.0,['cook2019']
SMDDR,SMDDL,"(0.01, 54.1, -2.69)","(-0.48, 51.1, 2.46)",motor,motor,1.5,4.0,0.04999999999999999,"['cook2019', 'white1986_jsh', 'witvliet2020_7', 'witvliet2020_8']"
SMDDR,SMDVL,"(0.01, 54.1, -2.69)","(10.92, 51.19, 7.29)",motor,motor,1.0,4.75,2.0498475553074673,"['cook2019', 'funconn', 'white1986_jsh', 'witvliet2020_7', 'witvliet2020_8']"
SMDDR,URYDL,"(0.01, 54.1, -2.69)","(12.32, 34.36, 4.64)",motor,sensory,,1.0,,['witvliet2020_7']
SMDDR,VD1,"(0.01, 54.1, -2.69)","(-8.15, 113.77, 1.06)",motor,motor,1.0,,,"['openworm', 'white1986_whole']"
SMDVL,ALNL,"(10.92, 51.19, 7.29)","(12.09, 784.36, 3.51)",motor,sensory,1.0,2.0,0.0,['cook2019']
SMDVL,ALNR,"(10.92, 51.19, 7.29)","(12.15, 786.6, -4.0)",motor,sensory,,6.0,,['cook2019']
SMDVL,AVKL,"(10.92, 51.19, 7.29)","(-5.94, 87.39, 3.82)",motor,inter,1.0,,,"['funconn', 'witvliet2020_8']"
SMDVL,AVKR,"(10.92, 51.19, 7.29)","(-5.64, 75.68, -3.17)",motor,inter,1.0,,,"['funconn', 'witvliet2020_8']"
SMDVL,CEPVR,"(10.92, 51.19, 7.29)","(1.01, 40.68, -4.42)",motor,sensory,,1.0,,['cook2019']
SMDVL,IL2L,"(10.92, 51.19, 7.29)","(7.93, 29.9, 9.15)",motor,sensory,,1.0,,['cook2019']
SMDVL,PLNL,"(10.92, 51.19, 7.29)","(3.83, 770.37, 5.29)",motor,inter,,6.0,,['cook2019']
SMDVL,PVR,"(10.92, 51.19, 7.29)","(8.07, 786.71, -3.88)",motor,inter,,1.0,,"['cook2019', 'openworm', 'white1986_n2u', 'white1986_whole']"
SMDVL,RIAL,"(10.92, 51.19, 7.29)","(9.98, 51.21, 5.75)",motor,inter,2.5,6.375,4.759755280923273,"['chklovskii', 'cook2019', 'openworm', 'white1986_jsh', 'white1986_n2u', 'white1986_whole', 'witvliet2020_7', 'witvliet2020_8']"
SMDVL,RIAR,"(10.92, 51.19, 7.29)","(9.13, 51.66, -7.32)",motor,inter,,11.625,,"['chklovskii', 'cook2019', 'funconn', 'openworm', 'white1986_jsh', 'white1986_n2u', 'white1986_whole', 'witvliet2020_7', 'witvliet2020_8']"
SMDVL,RIBL,"(10.92, 51.19, 7.29)","(3.07, 62.04, 6.02)",motor,inter,1.0,,,['witvliet2020_8']
SMDVL,RIBR,"(10.92, 51.19, 7.29)","(2.3, 61.68, -6.76)",motor,inter,2.3333333333333335,1.0,0.12472191289246468,"['chklovskii', 'cook2019', 'openworm', 'white1986_jsh', 'white1986_n2u', 'white1986_whole', 'witvliet2020_8']"
SMDVL,RIS,"(10.92, 51.19, 7.29)","(-7.68, 87.93, 0.35)",motor,inter,1.5,,,"['chklovskii', 'cook2019', 'funconn', 'openworm', 'white1986_n2u', 'white1986_whole']"
SMDVL,RIVL,"(10.92, 51.19, 7.29)","(11.92, 64.03, 4.43)",motor,inter,1.5,2.0,1.85,"['chklovskii', 'cook2019', 'openworm', 'white1986_jsh', 'white1986_n2u', 'white1986_whole', 'witvliet2020_7', 'witvliet2020_8']"
SMDVL,RMDDR,"(10.92, 51.19, 7.29)","(-0.46, 56.06, -2.32)",motor,motor,,1.4,,"['chklovskii', 'cook2019', 'openworm', 'white1986_n2u', 'white1986_whole']"
SMDVL,RMDL,"(10.92, 51.19, 7.29)","(3.32, 50.76, 8.18)",motor,motor,1.0,,,['witvliet2020_7']
SMDVL,RMDVL,"(10.92, 51.19, 7.29)","(7.1, 47.33, 9.76)",motor,motor,2.6666666666666665,,,"['chklovskii', 'cook2019', 'openworm', 'white1986_jsh', 'white1986_n2u', 'white1986_whole', 'witvliet2020_7', 'witvliet2020_8']"
SMDVL,RMED,"(10.92, 51.19, 7.29)","(15.5, 40.14, -2.72)",motor,motor,,1.0,,"['funconn', 'witvliet2020_7']"
SMDVL,RMEV,"(10.92, 51.19, 7.29)","(-0.27, 44.66, 1.17)",motor,motor,1.0,,,['cook2019']
SMDVL,SAADR,"(10.92, 51.19, 7.29)","(-0.86, 50.27, -0.39)",motor,inter,,1.0,,['white1986_jsh']
SMDVL,SAAVL,"(10.92, 51.19, 7.29)","(9.73, 49.05, 6.88)",motor,inter,8.0,,,['cook2019']
SMDVL,SIADR,"(10.92, 51.19, 7.29)","(-2.23, 53.27, -1.59)",motor,motor,,1.0,,['cook2019']
SMDVL,SIAVR,"(10.92, 51.19, 7.29)","(-4.92, 69.64, -2.1)",motor,motor,,30.0,,['cook2019']
SMDVL,SIBVL,"(10.92, 51.19, 7.29)","(-2.49, 59.54, 2.74)",motor,motor,,30.0,,['cook2019']
SMDVL,SMDDL,"(10.92, 51.19, 7.29)","(-0.48, 51.1, 2.46)",motor,motor,,1.0,,['witvliet2020_7']
SMDVL,SMDDR,"(10.92, 51.19, 7.29)","(0.01, 54.1, -2.69)",motor,motor,1.0,7.0,5.1896531676018585,"['chklovskii', 'cook2019', 'openworm', 'white1986_jsh', 'white1986_n2u', 'white1986_whole', 'witvliet2020_7', 'witvliet2020_8']"
SMDVL,SMDVR,"(10.92, 51.19, 7.29)","(9.15, 51.03, -9.28)",motor,motor,1.5,2.0,0.04999999999999999,"['chklovskii', 'cook2019', 'openworm', 'white1986_jsh', 'white1986_n2u', 'white1986_whole']"
SMDVR,ADFR,"(9.15, 51.03, -9.28)","(7.15, 54.63, -8.88)",motor,sensory,2.0,,,['cook2019']
SMDVR,AIBR,"(9.15, 51.03, -9.28)","(2.61, 55.94, -6.63)",motor,inter,,1.0,,['cook2019']
SMDVR,AVAR,"(9.15, 51.03, -9.28)","(4.79, 50.99, -9.13)",motor,inter,,1.0,,['cook2019']
SMDVR,AVEL,"(9.15, 51.03, -9.28)","(4.58, 51.08, 5.98)",motor,inter,1.0,,,"['cook2019', 'funconn']"
SMDVR,AVER,"(9.15, 51.03, -9.28)","(3.63, 52.03, -6.09)",motor,inter,,1.0,,['cook2019']
SMDVR,CEPVL,"(9.15, 51.03, -9.28)","(1.03, 39.34, 4.58)",motor,sensory,,2.0,,"['cook2019', 'white1986_jsh', 'witvliet2020_7', 'witvliet2020_8']"
SMDVR,OLLL,"(9.15, 51.03, -9.28)","(10.05, 31.34, 6.06)",motor,sensory,,1.0,,"['funconn', 'witvliet2020_8']"
SMDVR,PLNL,"(9.15, 51.03, -9.28)","(3.83, 770.37, 5.29)",motor,inter,,6.0,,['cook2019']
SMDVR,RIAL,"(9.15, 51.03, -9.28)","(9.98, 51.21, 5.75)",motor,inter,,9.75,,"['chklovskii', 'cook2019', 'openworm', 'white1986_jsh', 'white1986_n2u', 'white1986_whole', 'witvliet2020_7', 'witvliet2020_8']"
SMDVR,RIAR,"(9.15, 51.03, -9.28)","(9.13, 51.66, -7.32)",motor,inter,1.0,6.375,3.654085898005136,"['chklovskii', 'cook2019', 'openworm', 'white1986_jsh', 'white1986_n2u', 'white1986_whole', 'witvliet2020_7', 'witvliet2020_8']"
SMDVR,RIBL,"(9.15, 51.03, -9.28)","(3.07, 62.04, 6.02)",motor,inter,4.0,,,"['chklovskii', 'openworm', 'white1986_jsh', 'white1986_n2u', 'white1986_whole']"
SMDVR,RIML,"(9.15, 51.03, -9.28)","(-0.63, 63.59, 4.45)",motor,motor,,1.0,,['cook2019']
SMDVR,RIMR,"(9.15, 51.03, -9.28)","(-1.99, 62.64, -4.65)",motor,motor,,1.0,,['witvliet2020_8']
SMDVR,RIS,"(9.15, 51.03, -9.28)","(-7.68, 87.93, 0.35)",motor,inter,,1.0,,"['funconn', 'witvliet2020_7', 'witvliet2020_8']"
SMDVR,RIVR,"(9.15, 51.03, -9.28)","(11.31, 64.38, -7.21)",motor,inter,3.6666666666666665,1.0,0.30912061651652345,"['chklovskii', 'cook2019', 'openworm', 'white1986_jsh', 'white1986_n2u', 'white1986_whole', 'witvliet2020_7']"
SMDVR,RMDDL,"(9.15, 51.03, -9.28)","(0.2, 55.78, 3.91)",motor,motor,,1.8,,"['chklovskii', 'cook2019', 'funconn', 'openworm', 'white1986_n2u', 'white1986_whole']"
SMDVR,RMDVR,"(9.15, 51.03, -9.28)","(5.29, 48.66, -10.21)",motor,motor,3.6666666666666665,,,"['chklovskii', 'cook2019', 'openworm', 'white1986_jsh', 'white1986_n2u', 'white1986_whole', 'witvliet2020_7', 'witvliet2020_8']"
SMDVR,RMED,"(9.15, 51.03, -9.28)","(15.5, 40.14, -2.72)",motor,motor,,9.0,,['cook2019']
SMDVR,SIAVL,"(9.15, 51.03, -9.28)","(-3.37, 66.79, 3.33)",motor,motor,1.0,15.5,13.05,"['cook2019', 'witvliet2020_7']"
SMDVR,SIBVR,"(9.15, 51.03, -9.28)","(-1.56, 53.46, -1.27)",motor,motor,,30.0,,['cook2019']
SMDVR,SMDDL,"(9.15, 51.03, -9.28)","(-0.48, 51.1, 2.46)",motor,motor,,5.375,,"['chklovskii', 'cook2019', 'funconn', 'openworm', 'white1986_jsh', 'white1986_n2u', 'white1986_whole', 'witvliet2020_7', 'witvliet2020_8']"
SMDVR,SMDVL,"(9.15, 51.03, -9.28)","(10.92, 51.19, 7.29)",motor,motor,1.5,1.0,0.04999999999999999,"['chklovskii', 'cook2019', 'openworm', 'white1986_jsh', 'white1986_n2u', 'white1986_whole']"
SMDVR,VB1,"(9.15, 51.03, -9.28)","(-8.78, 105.5, 1.39)",motor,motor,1.0,,,"['funconn', 'openworm', 'white1986_whole']"
URADL,IL1DL,"(12.53, 30.69, 4.5)","(13.12, 32.71, 2.18)",sensory,sensory,,2.4285714285714284,,"['chklovskii', 'cook2019', 'openworm', 'white1986_n2u', 'white1986_whole', 'witvliet2020_7', 'witvliet2020_8']"
URADL,IL2DL,"(12.53, 30.69, 4.5)","(12.34, 24.21, 4.34)",sensory,sensory,1.0,,,"['cook2019', 'funconn']"
URADL,RIH,"(12.53, 30.69, 4.5)","(-0.69, 47.05, -0.08)",sensory,inter,,3.0,,"['cook2019', 'funconn']"
URADL,RIPL,"(12.53, 30.69, 4.5)","(7.97, 35.3, 6.37)",sensory,inter,,4.625,,"['chklovskii', 'cook2019', 'funconn', 'openworm', 'white1986_jsh', 'white1986_n2u', 'white1986_whole', 'witvliet2020_7', 'witvliet2020_8']"
URADL,RMDDR,"(12.53, 30.69, 4.5)","(-0.46, 56.06, -2.32)",sensory,motor,,3.0,,['witvliet2020_8']
URADL,RMDVL,"(12.53, 30.69, 4.5)","(7.1, 47.33, 9.76)",sensory,motor,,1.0,,"['funconn', 'white1986_jsh']"
URADL,RMED,"(12.53, 30.69, 4.5)","(15.5, 40.14, -2.72)",sensory,motor,,1.5,,"['witvliet2020_7', 'witvliet2020_8']"
URADL,RMEL,"(12.53, 30.69, 4.5)","(8.71, 38.03, 7.36)",sensory,motor,,2.2857142857142856,,"['chklovskii', 'cook2019', 'openworm', 'white1986_n2u', 'white1986_whole', 'witvliet2020_7', 'witvliet2020_8']"
URADL,RMER,"(12.53, 30.69, 4.5)","(7.16, 38.76, -7.87)",sensory,motor,,1.0,,['witvliet2020_7']
URADR,IL1DR,"(11.24, 31.32, -6.46)","(12.22, 33.88, -4.59)",sensory,sensory,,1.5714285714285714,,"['chklovskii', 'cook2019', 'openworm', 'white1986_n2u', 'white1986_whole', 'witvliet2020_7', 'witvliet2020_8']"
URADR,IL1R,"(11.24, 31.32, -6.46)","(5.64, 30.97, -6.96)",sensory,sensory,,1.0,,"['funconn', 'witvliet2020_7', 'witvliet2020_8']"
URADR,IL2DR,"(11.24, 31.32, -6.46)","(12.45, 26.43, -6.68)",sensory,sensory,1.0,,,"['cook2019', 'funconn']"
URADR,RIPR,"(11.24, 31.32, -6.46)","(7.11, 35.72, -6.56)",sensory,inter,,5.125,,"['chklovskii', 'cook2019', 'openworm', 'white1986_jsh', 'white1986_n2u', 'white1986_whole', 'witvliet2020_7', 'witvliet2020_8']"
URADR,RMDDL,"(11.24, 31.32, -6.46)","(0.2, 55.78, 3.91)",sensory,motor,,1.0,,"['funconn', 'white1986_jsh', 'witvliet2020_8']"
URADR,RMDVR,"(11.24, 31.32, -6.46)","(5.29, 48.66, -10.21)",sensory,motor,,1.0,,"['chklovskii', 'openworm', 'white1986_n2u', 'white1986_whole']"
URADR,RMED,"(11.24, 31.32, -6.46)","(15.5, 40.14, -2.72)",sensory,motor,,1.3333333333333333,,"['chklovskii', 'openworm', 'white1986_n2u', 'white1986_whole', 'witvliet2020_7', 'witvliet2020_8']"
URADR,RMER,"(11.24, 31.32, -6.46)","(7.16, 38.76, -7.87)",sensory,motor,,1.1428571428571428,,"['chklovskii', 'cook2019', 'funconn', 'openworm', 'white1986_n2u', 'white1986_whole', 'witvliet2020_7', 'witvliet2020_8']"
URADR,URYDR,"(11.24, 31.32, -6.46)","(10.8, 35.22, -6.94)",sensory,sensory,1.0,1.0,0.0,"['chklovskii', 'cook2019', 'openworm', 'white1986_n2u', 'white1986_whole']"
URAVL,AVER,"(2.35, 33.57, 4.74)","(3.63, 52.03, -6.09)",sensory,inter,,1.0,,['cook2019']
URAVL,CEPVL,"(2.35, 33.57, 4.74)","(1.03, 39.34, 4.58)",sensory,sensory,3.0,1.0,0.0,['cook2019']
URAVL,DVC,"(2.35, 33.57, 4.74)","(11.85, 772.86, 1.55)",sensory,inter,,1.0,,['cook2019']
URAVL,IL1L,"(2.35, 33.57, 4.74)","(7.23, 30.48, 6.98)",sensory,sensory,,1.6666666666666667,,"['cook2019', 'white1986_jsh', 'witvliet2020_7']"
URAVL,IL1VL,"(2.35, 33.57, 4.74)","(1.64, 28.94, 3.72)",sensory,sensory,,4.0,,"['cook2019', 'witvliet2020_7', 'witvliet2020_8']"
URAVL,IL2L,"(2.35, 33.57, 4.74)","(7.93, 29.9, 9.15)",sensory,sensory,1.0,1.0,0.0,"['cook2019', 'witvliet2020_7']"
URAVL,IL2VL,"(2.35, 33.57, 4.74)","(2.14, 25.35, 5.06)",sensory,sensory,3.0,,,['cook2019']
URAVL,PVT,"(2.35, 33.57, 4.74)","(-2.9, 731.25, -1.85)",sensory,inter,1.0,,,['cook2019']
URAVL,RIBL,"(2.35, 33.57, 4.74)","(3.07, 62.04, 6.02)",sensory,inter,,1.0,,['cook2019']
URAVL,RIPL,"(2.35, 33.57, 4.74)","(7.97, 35.3, 6.37)",sensory,inter,1.0,4.5,3.5717642699371974,"['chklovskii', 'cook2019', 'openworm', 'white1986_jsh', 'white1986_n2u', 'white1986_whole', 'witvliet2020_7', 'witvliet2020_8']"
URAVL,RMDDL,"(2.35, 33.57, 4.74)","(0.2, 55.78, 3.91)",sensory,motor,,7.0,,['cook2019']
URAVL,RMDVR,"(2.35, 33.57, 4.74)","(5.29, 48.66, -10.21)",sensory,motor,,1.0,,['cook2019']
URAVL,RMEL,"(2.35, 33.57, 4.74)","(8.71, 38.03, 7.36)",sensory,motor,,2.4285714285714284,,"['chklovskii', 'cook2019', 'openworm', 'white1986_n2u', 'white1986_whole', 'witvliet2020_7', 'witvliet2020_8']"
URAVL,RMER,"(2.35, 33.57, 4.74)","(7.16, 38.76, -7.87)",sensory,motor,,1.2857142857142858,,"['chklovskii', 'cook2019', 'funconn', 'openworm', 'white1986_jsh', 'white1986_n2u', 'white1986_whole', 'witvliet2020_7']"
URAVL,RMEV,"(2.35, 33.57, 4.74)","(-0.27, 44.66, 1.17)",sensory,motor,,3.4285714285714284,,"['chklovskii', 'cook2019', 'openworm', 'white1986_n2u', 'white1986_whole', 'witvliet2020_7', 'witvliet2020_8']"
URAVR,ADAR,"(2.42, 34.97, -3.85)","(-1.43, 91.22, -11.64)",sensory,inter,,1.0,,['cook2019']
URAVR,IL1R,"(2.42, 34.97, -3.85)","(5.64, 30.97, -6.96)",sensory,sensory,,1.1428571428571428,,"['chklovskii', 'cook2019', 'openworm', 'white1986_n2u', 'white1986_whole', 'witvliet2020_7', 'witvliet2020_8']"
URAVR,IL1VR,"(2.42, 34.97, -3.85)","(0.96, 29.64, -1.72)",sensory,sensory,4.0,3.25,3.0102948360584216,"['cook2019', 'funconn', 'white1986_jsh', 'witvliet2020_7', 'witvliet2020_8']"
URAVR,IL2VR,"(2.42, 34.97, -3.85)","(0.63, 28.36, -4.16)",sensory,sensory,,3.0,,['cook2019']
URAVR,PVT,"(2.42, 34.97, -3.85)","(-2.9, 731.25, -1.85)",sensory,inter,,3.0,,['cook2019']
URAVR,RIH,"(2.42, 34.97, -3.85)","(-0.69, 47.05, -0.08)",sensory,inter,,1.0,,['cook2019']
URAVR,RIPR,"(2.42, 34.97, -3.85)","(7.11, 35.72, -6.56)",sensory,inter,,4.25,,"['chklovskii', 'cook2019', 'openworm', 'white1986_jsh', 'white1986_n2u', 'white1986_whole', 'witvliet2020_7', 'witvliet2020_8']"
