,neuron,clustering_impact,centrality_impact,motif_impact,type,symbolic_role,total_impact
24,IL1R,0.0003612016488907313,0.001013501006341734,0.4198647216300439,Unknown,Unknown ❓,0.4212394242852764
781, vBWMR19       ,2.3044086749746118e-05,3.913166471510099e-05,0.4210546271799179,Unknown,Unknown ❓,0.4211168029313827
730, dBWMR20       ,2.3044086749746118e-05,3.913166471510099e-05,0.42092975348263434,Unknown,Unknown ❓,0.42099192923409917
885,pm4vr ,2.3044086749746118e-05,3.913166471510099e-05,0.420832764871534,Unknown,Unknown ❓,0.4208949406229988
41,RIGR,0.00015617941574686683,0.0008814364935067967,0.4196380270792209,Unknown,Unknown ❓,0.42067564298847454
556, PVWL          ,2.3044086749746118e-05,3.913166471510099e-05,0.42002210423837977,Unknown,Unknown ❓,0.4200842799898446
690,SIAVR ,2.3044086749746118e-05,3.913166471510099e-05,0.4198464768902947,Unknown,Unknown ❓,0.41990865264175953
154,M1 ,2.3044086749746118e-05,3.913166471510099e-05,0.41960933617796553,Unknown,Unknown ❓,0.41967151192943036
1077, AVKR        ,2.3044086749746118e-05,3.913166471510099e-05,0.41955948081325306,Unknown,Unknown ❓,0.4196216565647179
1023, AVDL        ,2.3044086749746118e-05,3.913166471510099e-05,0.4192660843683977,Unknown,Oscillator 🔁,0.4193282601198625
910,mc1v ,2.3044086749746118e-05,3.913166471510099e-05,0.4189086845683505,Unknown,Unknown ❓,0.41897086031981534
820, VC05          ,2.3044086749746118e-05,3.913166471510099e-05,0.41876935614823196,Unknown,Unknown ❓,0.4188315318996968
1369, vBWMR18     ,2.3044086749746118e-05,3.913166471510099e-05,0.4187233494045586,Unknown,Unknown ❓,0.4187855251560234
1388,intR ,2.3044086749746118e-05,3.913166471510099e-05,0.4186821450757255,Unknown,Unknown ❓,0.4187443208271903
1339,vBWMR2 ,2.3044086749746118e-05,3.913166471510099e-05,0.4184202861624347,Unknown,Unknown ❓,0.41848246191389954
757,AS11 ,2.3044086749746118e-05,3.913166471510099e-05,0.41826316397449165,Unknown,Unknown ❓,0.4183253397259565
736, dBWMR22       ,2.3044086749746118e-05,3.913166471510099e-05,0.4177962987448988,Unknown,Unknown ❓,0.41785847449636365
368,OLQVR ,2.3044086749746118e-05,3.913166471510099e-05,0.4176542468565003,Unknown,Unknown ❓,0.41771642260796515
1301,vBWML6 ,2.3044086749746118e-05,3.913166471510099e-05,0.4174198942956764,Unknown,Unknown ❓,0.4174820700471412
843, pm4vr       ,2.3044086749746118e-05,3.913166471510099e-05,0.4173313862509076,Unknown,Unknown ❓,0.41739356200237243
689, vBWML14       ,2.3044086749746118e-05,3.913166471510099e-05,0.4169349459965588,Unknown,Unknown ❓,0.4169971217480236
243, PVCL          ,2.3044086749746118e-05,3.913166471510099e-05,0.41681862475187853,Unknown,Oscillator 🔁,0.41688080050334336
1087, VB09        ,2.3044086749746118e-05,3.913166471510099e-05,0.41652044698219015,Unknown,Unknown ❓,0.416582622733655
423, FLPL          ,2.3044086749746118e-05,3.913166471510099e-05,0.4164906943497802,Unknown,Unknown ❓,0.41655287010124503
247, ASJL          ,2.3044086749746118e-05,3.913166471510099e-05,0.4164644148218031,Unknown,Chemosensory 👃,0.4165265905732679
361, SIADR         ,2.3044086749746118e-05,3.913166471510099e-05,0.4160154863849357,Unknown,Unknown ❓,0.4160776621364005
547, vBWMR9        ,2.3044086749746118e-05,3.913166471510099e-05,0.4154608976948566,Unknown,Unknown ❓,0.41552307344632144
363, URYDL         ,2.3044086749746118e-05,3.913166471510099e-05,0.41422699384713724,Unknown,Unknown ❓,0.41428916959860207
867,pm1vr ,2.3044086749746118e-05,3.913166471510099e-05,0.4135417796663887,Unknown,Unknown ❓,0.41360395541785355
942, PVQR        ,2.3044086749746118e-05,3.913166471510099e-05,0.4133533871556286,Unknown,Unknown ❓,0.4134155629070934
612, DA07          ,2.3044086749746118e-05,3.913166471510099e-05,0.41269623972001074,Unknown,Unknown ❓,0.41275841547147557
484,AIAL ,2.3044086749746118e-05,3.913166471510099e-05,0.4126836638350066,Unknown,Unknown ❓,0.41274583958647143
908,mc1dl ,2.3044086749746118e-05,3.913166471510099e-05,0.4121719251365903,Unknown,Unknown ❓,0.4122341008880551
118, I2L           ,2.3044086749746118e-05,3.913166471510099e-05,0.41205358407012227,Unknown,Unknown ❓,0.4121157598215871
72,SMDDL,0.0002863314803478248,0.0008081901893068191,0.41072360555320603,Unknown,Motor 🦴,0.41181812722286065
653,RMHR ,2.3044086749746118e-05,3.913166471510099e-05,0.4115159142055897,Unknown,Unknown ❓,0.4115780899570545
1376,vBWMR21 ,2.3044086749746118e-05,3.913166471510099e-05,0.4114668439512646,Unknown,Unknown ❓,0.4115290197027294
207, AIYR          ,2.3044086749746118e-05,3.913166471510099e-05,0.4114633842245894,Unknown,Unknown ❓,0.4115255599760542
906, pm7vl       ,2.3044086749746118e-05,3.913166471510099e-05,0.41074229279593055,Unknown,Unknown ❓,0.4108044685473954
1453,ASHL,0.0003161563126650446,0.00040587963706547583,0.4100043127416484,Sensory,Unknown ❓,0.4107263486913789
1383,hyp ,2.3044086749746118e-05,3.913166471510099e-05,0.4103396997867321,Unknown,Unknown ❓,0.41040187553819696
1022, ALMR        ,2.3044086749746118e-05,3.913166471510099e-05,0.41026141055404725,Unknown,Mechanosensory 🤚,0.4103235863055121
971, HSNL        ,2.3044086749746118e-05,3.913166471510099e-05,0.41021841259851044,Unknown,Unknown ❓,0.4102805883499753
1243, dBWMR2      ,2.3044086749746118e-05,3.913166471510099e-05,0.4100955436524221,Unknown,Unknown ❓,0.41015771940388696
448, AQR           ,2.3044086749746118e-05,3.913166471510099e-05,0.40973199571779634,Unknown,Unknown ❓,0.40979417146926117
1160, AS03        ,2.3044086749746118e-05,3.913166471510099e-05,0.4089670631913502,Unknown,Unknown ❓,0.409029238942815
5,CEPshVL,3.63751005105703e-05,0.00010630512739298392,0.4088689062285387,Glia,Glia ⚙️,0.40901158645644226
754,AS08 ,2.3044086749746118e-05,3.913166471510099e-05,0.40845884015948286,Unknown,Unknown ❓,0.4085210159109477
39,RICL,8.728481152064232e-05,0.0006680437674775444,0.4067131302733363,Unknown,Unknown ❓,0.40746845885233446
1402, um1aR       ,2.3044086749746118e-05,3.913166471510099e-05,0.40686640655019346,Unknown,Unknown ❓,0.4069285823016583
1467,AVJR,9.092579563314135e-05,0.0005585267951609316,0.40482936166131367,Unknown,Unknown ❓,0.40547881425210774
1128, DD06        ,2.3044086749746118e-05,3.913166471510099e-05,0.40538587007392834,Unknown,Unknown ❓,0.4054480458253932
721, dBWML18       ,2.3044086749746118e-05,3.913166471510099e-05,0.4053217963446514,Unknown,Unknown ❓,0.4053839720961162
458, LUAR          ,2.3044086749746118e-05,3.913166471510099e-05,0.4051822736859852,Unknown,Unknown ❓,0.40524444943745
1409,um1pR ,2.3044086749746118e-05,3.913166471510099e-05,0.40498593702098634,Unknown,Unknown ❓,0.4050481127724512
1477,AUAL,0.0001180190990074867,0.00030969768852209513,0.4043794958295166,Unknown,Unknown ❓,0.40480721261704616
185, AIZL          ,2.3044086749746118e-05,3.913166471510099e-05,0.4043234355778698,Unknown,Unknown ❓,0.40438561132933465
1125, AVFL        ,2.3044086749746118e-05,3.913166471510099e-05,0.40409682356751847,Unknown,Unknown ❓,0.4041589993189833
544, SABD          ,2.3044086749746118e-05,3.913166471510099e-05,0.40402722299059707,Unknown,Unknown ❓,0.4040893987420619
355, ADER          ,2.3044086749746118e-05,3.913166471510099e-05,0.40376743566840406,Unknown,Unknown ❓,0.4038296114198689
12,RMEL,8.801055231960619e-07,0.0007933905730325226,0.4026497812124414,Unknown,Unknown ❓,0.4034440518909971
1266, dBWMR13     ,2.3044086749746118e-05,3.913166471510099e-05,0.40293036674086125,Unknown,Unknown ❓,0.4029925424923261
1025, PDEL        ,2.3044086749746118e-05,3.913166471510099e-05,0.40257524222010943,Unknown,Unknown ❓,0.40263741797157426
447,BAGR ,2.3044086749746118e-05,3.913166471510099e-05,0.40249899267469874,Unknown,Unknown ❓,0.4025611684261636
1173, RIFL        ,2.3044086749746118e-05,3.913166471510099e-05,0.40239073318203583,Unknown,Unknown ❓,0.40245290893350066
929, ADAR        ,2.3044086749746118e-05,3.913166471510099e-05,0.40213011655252257,Unknown,Unknown ❓,0.4021922923039874
413, SAAVR         ,2.3044086749746118e-05,3.913166471510099e-05,0.40210732329016236,Unknown,Unknown ❓,0.4021694990416272
85,ADER,0.00012421271724893934,0.0007581421313305017,0.40082963493133167,Unknown,Unknown ❓,0.4017119897799111
1006, RIBR        ,2.3044086749746118e-05,3.913166471510099e-05,0.40149240808341347,Unknown,Relay 🧠,0.4015545838348783
1205, dBWML6      ,2.3044086749746118e-05,3.913166471510099e-05,0.4014889368764519,Unknown,Unknown ❓,0.4015511126279167
577, vBWMR20       ,2.3044086749746118e-05,3.913166471510099e-05,0.4010251538597913,Unknown,Unknown ❓,0.40108732961125615
1478,RIAL,0.00024960209418534163,0.000766621486095651,0.3996576175499058,Unknown,Unknown ❓,0.4006738411301868
1501,DVA,0.0002733831766413078,0.0008486098653716808,0.39948915516682365,Unknown,Unknown ❓,0.40061114820883664
538, vBWMR14       ,2.3044086749746118e-05,3.913166471510099e-05,0.3989535175887416,Unknown,Unknown ❓,0.3990156933402064
1375, vBWMR21     ,2.3044086749746118e-05,3.913166471510099e-05,0.3982970344713597,Unknown,Unknown ❓,0.39835921022282456
1134, SMBVL       ,2.3044086749746118e-05,3.913166471510099e-05,0.398266348255864,Unknown,Unknown ❓,0.3983285240073288
275,ASJR ,2.3044086749746118e-05,3.913166471510099e-05,0.3969097680054574,Unknown,Chemosensory 👃,0.39697194375692224
1148, SABVR       ,2.3044086749746118e-05,3.913166471510099e-05,0.39657863489749917,Unknown,Unknown ❓,0.396640810648964
750,AS04 ,2.3044086749746118e-05,3.913166471510099e-05,0.39653133026630866,Unknown,Unknown ❓,0.3965935060177735
1394, vm2aR       ,2.3044086749746118e-05,3.913166471510099e-05,0.39615380270151945,Unknown,Unknown ❓,0.3962159784529843
1503,PVCL,4.6238070944809584e-05,0.0003896652492330532,0.3957076256663565,Interneuron,Oscillator 🔁,0.3961435289865343
660,SAADL ,2.3044086749746118e-05,3.913166471510099e-05,0.39585080309893783,Unknown,Olfactory 🌬,0.39591297885040266
630, AS03          ,2.3044086749746118e-05,3.913166471510099e-05,0.39570625380228347,Unknown,Unknown ❓,0.3957684295537483
841, NSMR        ,2.3044086749746118e-05,3.913166471510099e-05,0.3953565967844952,Unknown,Unknown ❓,0.39541877253596003
248, IL2R          ,2.3044086749746118e-05,3.913166471510099e-05,0.39533422919491085,Unknown,Unknown ❓,0.3953964049463757
583, VD03          ,2.3044086749746118e-05,3.913166471510099e-05,0.39513657937720836,Unknown,Unknown ❓,0.3951987551286732
1089, PHCR        ,2.3044086749746118e-05,3.913166471510099e-05,0.39508033141176685,Unknown,Unknown ❓,0.3951425071632317
1014, AVM         ,2.3044086749746118e-05,3.913166471510099e-05,0.3940414045844515,Unknown,Unknown ❓,0.39410358033591636
638, PDB           ,2.3044086749746118e-05,3.913166471510099e-05,0.3938906435601363,Unknown,Unknown ❓,0.39395281931160114
1432,ADLR,4.7807994239035256e-05,0.00031984134131856593,0.39346130651305583,Unknown,Olfactory 🌬,0.39382895584861344
1204,dBWML5 ,2.3044086749746118e-05,3.913166471510099e-05,0.39256249495955825,Unknown,Unknown ❓,0.3926246707110231
675, dBWMR14       ,2.3044086749746118e-05,3.913166471510099e-05,0.39233875600624896,Unknown,Unknown ❓,0.3924009317577138
271, ASJR          ,2.3044086749746118e-05,3.913166471510099e-05,0.39218206099042163,Unknown,Chemosensory 👃,0.39224423674188647
852, pm4d        ,2.3044086749746118e-05,3.913166471510099e-05,0.3921547294536367,Unknown,Unknown ❓,0.39221690520510155
210, RIAR          ,2.3044086749746118e-05,3.913166471510099e-05,0.39187628615206904,Unknown,Unknown ❓,0.3919384619035339
1451,RMFR,0.0001901234107903535,0.0004896059954163542,0.3912325394349712,Unknown,Unknown ❓,0.3919122688411779
426,BDUR ,2.3044086749746118e-05,3.913166471510099e-05,0.3912179578735125,Unknown,Unknown ❓,0.3912801336249773
352,IL2L ,2.3044086749746118e-05,3.913166471510099e-05,0.39101321639164627,Unknown,Unknown ❓,0.3910753921431111
503,ALA ,2.3044086749746118e-05,3.913166471510099e-05,0.3908313073164133,Unknown,Unknown ❓,0.39089348306787813
733, dBWML22       ,2.3044086749746118e-05,3.913166471510099e-05,0.3907401276896583,Unknown,Unknown ❓,0.39080230344112316
171, mc2dl         ,2.3044086749746118e-05,3.913166471510099e-05,0.39058494570254726,Unknown,Unknown ❓,0.3906471214540121
14,RMER,1.2444443552195317e-05,0.0009549961125677011,0.38965386582060546,Unknown,Unknown ❓,0.3906213063767254
947, RIVL        ,2.3044086749746118e-05,3.913166471510099e-05,0.38984475477161595,Unknown,Unknown ❓,0.3899069305230808
124, M3R           ,2.3044086749746118e-05,3.913166471510099e-05,0.3894740375087243,Unknown,Unknown ❓,0.3895362132601891
793, vBWML23       ,2.3044086749746118e-05,3.913166471510099e-05,0.38896843281232424,Unknown,Unknown ❓,0.38903060856378907
1233,dBWML20 ,2.3044086749746118e-05,3.913166471510099e-05,0.388817501180218,Unknown,Unknown ❓,0.38887967693168285
193, SMBDL         ,2.3044086749746118e-05,3.913166471510099e-05,0.38873905408248294,Unknown,Unknown ❓,0.38880122983394777
1166, VB02        ,2.3044086749746118e-05,3.913166471510099e-05,0.3879026838471494,Unknown,Unknown ❓,0.3879648595986142
335,IL1VL ,2.3044086749746118e-05,3.913166471510099e-05,0.38781330968701394,Unknown,Unknown ❓,0.3878754854384788
875,pm2vr ,2.3044086749746118e-05,3.913166471510099e-05,0.3865160582695353,Unknown,Unknown ❓,0.3865782340210001
266, RMFL          ,2.3044086749746118e-05,3.913166471510099e-05,0.38646491785372444,Unknown,Unknown ❓,0.3865270936051893
617, AS07          ,2.3044086749746118e-05,3.913166471510099e-05,0.3863555313157576,Unknown,Unknown ❓,0.38641770706722245
99,BWM-VR08,3.12940333475481e-05,0.0003210431617669877,0.38563991135443604,Unknown,Unknown ❓,0.38599224854955055
779, VB08          ,2.3044086749746118e-05,3.913166471510099e-05,0.3854196198980541,Unknown,Unknown ❓,0.38548179564951895
35,RIAR,0.00012401633496205572,0.000958312473252692,0.3843664733318519,Unknown,Unknown ❓,0.38544880214006666
774, vBWML18       ,2.3044086749746118e-05,3.913166471510099e-05,0.38522699642210984,Unknown,Unknown ❓,0.38528917217357467
652,RMHL ,2.3044086749746118e-05,3.913166471510099e-05,0.38476133188915657,Unknown,Unknown ❓,0.3848235076406214
1408, um2pL       ,2.3044086749746118e-05,3.913166471510099e-05,0.38443294236265046,Unknown,Unknown ❓,0.3844951181141153
93,BDUL,0.00012059210285683686,0.00061463628226404,0.38342203873230574,Unknown,Unknown ❓,0.3841572671174266
761,DD03 ,2.3044086749746118e-05,3.913166471510099e-05,0.3836623774159686,Unknown,Unknown ❓,0.3837245531674334
1227,dBWML17 ,2.3044086749746118e-05,3.913166471510099e-05,0.3830635818086421,Unknown,Unknown ❓,0.3831257575601069
101,RIVL,0.00016705449442371012,0.00042193543797846916,0.38144095587225973,Unknown,Unknown ❓,0.38202994580466193
475,PHBL ,2.3044086749746118e-05,3.913166471510099e-05,0.38133079485298066,Unknown,Unknown ❓,0.3813929706044455
884,pm4vl ,2.3044086749746118e-05,3.913166471510099e-05,0.38089423774943043,Unknown,Unknown ❓,0.38095641350089526
850, M2R         ,2.3044086749746118e-05,3.913166471510099e-05,0.3808321536760104,Unknown,Unknown ❓,0.38089432942747525
571,DVB ,2.3044086749746118e-05,3.913166471510099e-05,0.37929045579551257,Unknown,Unknown ❓,0.3793526315469774
416,PLNR ,2.3044086749746118e-05,3.913166471510099e-05,0.3792582952436305,Unknown,Unknown ❓,0.37932047099509536
849, M1          ,2.3044086749746118e-05,3.913166471510099e-05,0.37888900284463034,Unknown,Unknown ❓,0.3789511785960952
161,M5 ,2.3044086749746118e-05,3.913166471510099e-05,0.37848436604663976,Unknown,Unknown ❓,0.3785465417981046
1328, vBWML20     ,2.3044086749746118e-05,3.913166471510099e-05,0.378397013790277,Unknown,Unknown ❓,0.37845918954174185
980, RMDVR       ,2.3044086749746118e-05,3.913166471510099e-05,0.37816035188272207,Unknown,Motor 🦴,0.3782225276341869
1239,dBWML23 ,2.3044086749746118e-05,3.913166471510099e-05,0.377864062622469,Unknown,Unknown ❓,0.37792623837393385
139, pm3vr         ,2.3044086749746118e-05,3.913166471510099e-05,0.37688034934702347,Unknown,Unknown ❓,0.3769425250984883
