cycle_id,size,label,a,b,c,d,N,n,K,coverage,jaccard,overlap,odds_ratio,risk_ratio,phi,exp,var,z,fisher_p,hypergeom_p,chi2,chi2_p,cov_ci_low,cov_ci_high,qval,reject_0.05
410,102,Basal,33,3,69,74,179,36,102,0.9166666666666666,0.3142857142857143,0.9166666666666666,10.260020554984584,1.8759478903363795,0.351489867403561,20.51396648044693,7.089300261006877,4.689459732842619,6.599898340914878e-07,6.599898340914878e-07,20.378895088621025,6.352655145972133e-06,0.7817330875072737,0.9712513886640066,2.3247164704262144e-05,True
53,77,Basal,28,8,49,94,179,36,77,0.7777777777777778,0.32941176470588235,0.7777777777777778,6.401069518716578,2.2407862407862407,0.3522761982031215,15.486033519553073,7.089300261006877,4.699950694213632,2.55951784474839e-06,2.55951784474839e-06,20.47399013024013,6.044711588034998e-06,0.6191529705388181,0.8828366802420353,8.229834300806362e-05,True
296,70,Basal,26,10,44,99,179,36,70,0.7222222222222222,0.325,0.7222222222222222,5.643124665596575,2.317643486182812,0.34049667631298314,14.078212290502794,6.8871098792312795,4.542792270319383,7.270589890561541e-06,7.270589890561541e-06,19.048649229211158,1.2742793979642318e-05,0.5600751000260289,0.841516620598654,0.00021707904101819458,True
391,127,Basal,35,1,92,51,179,36,127,0.9722222222222222,0.2734375,0.9722222222222222,13.176576576576577,1.493644996347699,0.29035824095236196,25.54189944134078,5.96100571984841,3.873862109037063,1.64278663580615e-05,1.64278663580615e-05,13.537714679702491,0.00023381693291330197,0.8583028134672614,0.9950795928601897,0.00045778987584464714,True
20,128,Basal,35,1,93,50,179,36,128,0.9722222222222222,0.2713178294573643,0.9722222222222222,12.7825311942959,1.4776701835525363,0.2858335258011981,25.743016759776538,5.892405411745976,3.8134948795043715,2.2207461939653998e-05,2.2207461939653998e-05,13.087281562264328,0.00029730749322346534,0.8583028134672614,0.9950795928601897,0.0005801699431734607,True
200,121,Basal,34,2,87,56,179,36,121,0.9444444444444444,0.2764227642276423,0.9444444444444444,8.910857142857143,1.5345173745173746,0.28781945869811004,24.335195530726256,6.3346968718800944,3.8399905290688685,3.013046482816289e-05,3.013046482816289e-05,13.333789612314478,0.00026066619896303317,0.8185534279135275,0.9846300133358382,0.0007408549587160052,True
198,75,Basal,26,10,49,94,179,36,75,0.7222222222222222,0.3058823529411765,0.7222222222222222,4.818181818181818,2.0835380835380835,0.3083599658636105,15.083798882681565,7.040557936828831,4.114035075377755,4.158550645905839e-05,4.158550645905839e-05,15.49689410749507,8.264093126607563e-05,0.5600751000260289,0.841516620598654,0.0009657078722159115,True
398,131,Basal,35,1,96,47,179,36,131,0.9722222222222222,0.26515151515151514,0.9722222222222222,11.649395509499136,1.4317322503851002,0.2722550111268275,26.3463687150838,5.67577285984355,3.6323348982291095,5.381126469603663e-05,5.381126469603663e-05,11.779047099926155,0.0005990113949562368,0.8583028134672614,0.9950795928601897,0.0011246554321471655,True
250,97,Basal,30,6,67,76,179,36,97,0.8333333333333334,0.2912621359223301,0.8333333333333334,5.317948717948718,1.7585585585585586,0.2934833890276242,19.508379888268156,7.179563824299555,3.9155567848078627,5.336482646238447e-05,5.336482646238447e-05,13.983207267301752,0.00018445069792742748,0.6810920568872054,0.9212955240498188,0.0011246554321471655,True
215,34,Basal,16,20,18,125,179,36,34,0.4444444444444444,0.2962962962962963,0.47058823529411764,5.460118655240606,3.471146822498174,0.3255375714678493,6.837988826815643,4.449993670328992,4.3432129187755635,5.9445533682858774e-05,5.9445533682858774e-05,16.955520044807567,3.826589356419623e-05,0.2954126874008022,0.6041893824430271,0.001183249194258808,True
357,117,Basal,33,3,84,59,179,36,117,0.9166666666666666,0.275,0.9166666666666666,6.739644970414201,1.542939389093235,0.2773713867327745,23.53072625698324,6.547718881250813,3.700595862789546,7.596992806954478e-05,7.596992806954478e-05,12.355421373230513,0.00043970773515816726,0.7817330875072737,0.9712513886640066,0.0014434286333213505,True
34,133,Basal,35,1,98,45,179,36,133,0.9722222222222222,0.26119402985074625,0.9722222222222222,10.932318104906937,1.4026615447935245,0.2631821860027101,26.748603351955307,5.522324802245999,3.51128831331057,9.556650782817845e-05,9.556650782817845e-05,10.94135234045131,0.0009404150423676526,0.8583028134672614,0.9950795928601897,0.0016662989280490407,True
193,68,Basal,24,12,44,99,179,36,68,0.6666666666666666,0.3,0.6666666666666666,4.3824719101123595,2.1427269966595808,0.29646044216918166,13.675977653631286,6.813093757331284,3.955275627723574,9.567266572530377e-05,9.567266572530377e-05,14.245160492403139,0.0001604729230970242,0.5033399787115652,0.7978538117569468,0.0016662989280490407,True
73,95,Basal,29,7,66,77,179,36,95,0.8055555555555556,0.28431372549019607,0.8055555555555556,4.583959899749374,1.7264783580573053,0.27631079117786467,19.106145251396647,7.203032350755651,3.686445753188033,0.0001540098012825654,0.0001540098012825654,12.31984786047286,0.00044816722775719155,0.6497195700482261,0.9024690458107127,0.0025750438774444933,True
395,127,Basal,34,2,93,50,179,36,127,0.9444444444444444,0.26356589147286824,0.9444444444444444,7.453475935828877,1.4360456713397889,0.2596588167760638,25.54189944134078,5.96100571984841,3.4642807047147746,0.00016669735147946632,0.00016669735147946632,10.683962015380473,0.0010806835494189,0.8185534279135275,0.9846300133358382,0.002602811407645933,True
412,101,Basal,30,6,71,72,179,36,101,0.8333333333333334,0.2803738317757009,0.8333333333333334,4.757934373318989,1.66017766017766,0.2722838205561452,20.312849162011172,7.11096351619712,3.6327192639569454,0.00016812418183358898,0.00016812418183358898,11.936205078841219,0.0005505350583559,0.6810920568872054,0.9212955240498188,0.002602811407645933,True
130,145,Basal,36,0,109,34,179,36,145,1.0,0.2482758620689655,1.0,23.0,1.2972972972972974,0.2429621874857607,29.162011173184357,4.449993670328992,3.2415198857202987,0.00019249239733807783,0.00019249239733807783,9.077715631506202,0.0025874305591971924,0.9035813714055363,1.0,0.0028359809352543654,True
79,136,Basal,35,1,101,42,179,36,136,0.9722222222222222,0.25547445255474455,0.9722222222222222,9.90968801313629,1.3612035681001198,0.2495057146149896,27.35195530726257,5.2786131813557695,3.3288214264729676,0.00022106382991004744,0.00022106382991004744,9.733918580137372,0.0018089841385089266,0.8583028134672614,0.9950795928601897,0.0028359809352543654,True
378,136,Basal,35,1,101,42,179,36,136,0.9722222222222222,0.25547445255474455,0.9722222222222222,9.90968801313629,1.3612035681001198,0.2495057146149896,27.35195530726257,5.2786131813557695,3.3288214264729676,0.00022106382991004744,0.00022106382991004744,9.733918580137372,0.0018089841385089266,0.8583028134672614,0.9950795928601897,0.0028359809352543654,True
154,128,Basal,34,2,94,49,179,36,128,0.9444444444444444,0.26153846153846155,0.9444444444444444,7.228571428571429,1.420849420849421,0.2549559149874296,25.743016759776538,5.892405411745976,3.401536168924237,0.00021895965195131332,0.00021895965195131332,10.26895179494559,0.0013528764403474153,0.8185534279135275,0.9846300133358382,0.0028359809352543654,True
197,108,Basal,31,5,77,66,179,36,108,0.8611111111111112,0.2743362831858407,0.8611111111111112,4.914369501466275,1.5818657367044464,0.264368259145807,21.720670391061454,6.9214100332824975,3.527112502741251,0.00022389323173060779,0.00022389323173060779,11.198533647892997,0.0008186199616200797,0.713404696106438,0.9391818499086717,0.0028359809352543654,True
235,108,Basal,31,5,77,66,179,36,108,0.8611111111111112,0.2743362831858407,0.8611111111111112,4.914369501466275,1.5818657367044464,0.264368259145807,21.720670391061454,6.9214100332824975,3.527112502741251,0.00022389323173060779,0.00022389323173060779,11.198533647892997,0.0008186199616200797,0.713404696106438,0.9391818499086717,0.0028359809352543654,True
399,91,Basal,28,8,63,80,179,36,91,0.7777777777777778,0.2828282828282828,0.7777777777777778,4.250578971746179,1.7467546286443925,0.27037617480184656,18.30167597765363,7.2283061484776,3.607268095149737,0.00023242386184302465,0.00023242386184302465,11.771014599959095,0.0006016017819929707,0.6191529705388181,0.8828366802420353,0.002857446301481891,True
340,41,Basal,17,19,24,119,179,36,41,0.4722222222222222,0.2833333333333333,0.4722222222222222,4.377289377289378,2.7799227799227797,0.2903476102061528,8.245810055865922,5.107112411099683,3.873720277192389,0.00024947464165738805,0.00024947464165738805,13.415489655713674,0.0002495550126187206,0.31986041515179053,0.629940619770124,0.0029794400060796627,True
92,137,Basal,35,1,102,41,179,36,137,0.9722222222222222,0.2536231884057971,0.9722222222222222,9.582113821138211,1.3479235332893869,0.24492095914223458,27.553072625698324,5.193765431860653,3.2676531591393054,0.0002906169629962893,0.0002906169629962893,9.34407282194691,0.0022370780312272434,0.8583028134672614,0.9950795928601897,0.0031967865929591827,True
295,137,Basal,35,1,102,41,179,36,137,0.9722222222222222,0.2536231884057971,0.9722222222222222,9.582113821138211,1.3479235332893869,0.24492095914223458,27.553072625698324,5.193765431860653,3.2676531591393054,0.0002906169629962893,0.0002906169629962893,9.34407282194691,0.0022370780312272434,0.8583028134672614,0.9950795928601897,0.0031967865929591827,True
353,137,Basal,35,1,102,41,179,36,137,0.9722222222222222,0.2536231884057971,0.9722222222222222,9.582113821138211,1.3479235332893869,0.24492095914223458,27.553072625698324,5.193765431860653,3.2676531591393054,0.0002906169629962893,0.0002906169629962893,9.34407282194691,0.0022370780312272434,0.8583028134672614,0.9950795928601897,0.0031967865929591827,True
145,98,Basal,29,7,69,74,179,36,98,0.8055555555555556,0.2761904761904762,0.8055555555555556,4.216306954436451,1.651954112385767,0.2601461678650382,19.70949720670391,7.165121654172726,3.4707827792251567,0.00034997421159044294,0.00034997421159044294,10.845183200837958,0.0009905307934113465,0.6497195700482261,0.9024690458107127,0.003751005652430902,True
